Name,Team,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,SD,MD,NameASCII,PlayerId,MLBAMID
"Joel Kuhnel","ATH",0.7282800078392029,-1.3278299570083618,2.05610990524292,5.5920000076293945,0.5598273873329163,1.2875325679779053,1.1318706274032593,1.213070034980774,1.4991999864578247,9,0.5997215509414673,-0.03408148407855238,7,2,"Joel Kuhnel",19995,669270
"Tyler Wells","BAL",0.16689401865005493,-1.3826940059661865,1.5495879650115967,3.7360000610351562,0.37601539492607117,0.9433366060256958,0.7988409996032715,0.8639000058174133,1.4993833303451538,12,0.12316762655973434,0.05375121405770361,5,2,"Tyler Wells",20000,669330
"David Peterson","NYM",-0.5826598256826401,-4.118270039558411,3.5356101989746094,-6.079000353813171,-0.6599078066647053,1.0177077178297371,0.7957346187188075,0.8130182136188854,1.2617999748750166,11,-0.4148186929523945,-0.15770307874563572,2,2,"David Peterson",20302,656849
"Grant Anderson","MIL",0.10304614156484604,-1.4888285398483276,1.5918747186660767,5.505999565124512,0.5538890957832336,0.8687247037887573,0.9171271324157715,1.1467809677124023,0.9480666518211365,18,-0.2559523582458496,0.37457007582131663,6,2,"Grant Anderson",20546,681982
"Jhoan Duran","PHI",0.951662003993988,-1.2508653402328491,2.2025272846221924,4.610000133514404,0.45157214999198914,1.6810952425003052,1.9174532890319824,1.9535866975784302,2.340399980545044,1,0.29074975848197937,0.27534666481083436,8,2,"Jhoan Duran",21029,661395
"Jake Bird","NYY",-0.38243192434310913,-1.756376028060913,1.3739440441131592,-0.1249997615814209,-0.013250166550278664,1.1642028093338013,0.9256347417831421,1.243299961090088,0.8905052542686462,19,-0.0025754920206964016,-0.3259170363231842,5,2,"Jake Bird",21267,656234
"Bennett Sousa","HOU",-0.2656259834766388,-0.37323999404907227,0.10761400312185287,-2.950000286102295,-0.29511016607284546,0.819611132144928,0.29260000586509705,0.45003998279571533,1.1102666854858398,3,-0.010763593018054962,-0.3133242250445106,0,2,"Bennett Sousa",21345,656986
"Daniel Lynch IV","KCR",1.3462673425674438,-1.0008161067962646,2.347083330154419,6.757999897003174,0.6732067465782166,1.1704204082489014,1.2071095705032349,1.3890666961669922,1.3292299509048462,20,0.5770919322967529,0.573150607118321,10,2,"Daniel Lynch IV",21537,663738
"George Soriano","STL",0.9722800254821777,-1.5959919691085815,2.568272113800049,1.902999997138977,0.2028077393770218,1.4740757942199707,1.1285123825073242,1.2705825567245483,1.5188555717468262,18,0.3542555868625641,0.3053305954047285,7,2,"George Soriano",21863,666277
"Cole Winn","TEX",-0.17136186361312866,-1.8575621843338013,1.6862002611160278,-1.4299999475479126,-0.14609584212303162,1.1271129846572876,1.016493797302246,1.2334272861480713,1.0976210832595825,19,-0.15739168226718903,0.0053555812322663154,4,2,"Cole Winn",22113,668390
"Robert Garcia","TEX",-0.3070239722728729,-0.8854820132255554,0.5784580707550049,0.18799994885921478,0.012291277758777142,1.111005425453186,0.9947800040245056,1.089977741241455,1.228124976158142,8,-0.006356623489409685,-0.2699912369610791,2,2,"Robert Garcia",23363,676395
"Keaton Winn","SFG",0.6798880100250244,-1.5892380475997925,2.2691259384155273,9.243999481201172,0.9466661810874939,1.337581753730774,1.0763487815856934,1.1520521640777588,1.1230181455612183,22,0.8591640591621399,-0.35086764428605066,5,2,"Keaton Winn",23499,676775
"Valente Bellozo","COL",-0.40418797731399536,-0.6228979825973511,0.2187100350856781,-4.515999794006348,-0.5497035980224609,0.6598979830741882,0.44466665387153625,1.0928000211715698,0.12759999930858612,1,-0.5175700187683105,-0.09493068237196711,0,2,"Valente Bellozo",23899,678368
"Kai-Wei Teng","HOU",0.6427160501480103,-1.71998792886734,2.362704038619995,9.6280996799469,1.004046767950058,0.8317053365707398,0.8165901164675868,0.9296235126607558,0.8152875155210495,16,0.8051429688930511,-0.03237403031916142,3,2,"Kai-Wei Teng",24282,678906
"Luinder Avila","KCR",-0.20169992744922638,-1.177743911743164,0.9760439097881317,-1.7333998680114746,-0.1564929187297821,0.7013975970716362,0.6609047452608744,0.6366444296307034,0.8162888917658064,9,0.013801544904708862,-0.30137014834922005,3,2,"Luinder Avila",24452,679883
"Alex Vesia","LAD",0.8841580152511597,-0.8591379523277283,1.7432960271835327,6.5879998207092285,0.6613029837608337,1.2817083597183228,0.996399998664856,1.2925817966461182,1.222568392753601,19,0.7104292511940002,-0.020601484567379758,7,2,"Alex Vesia",25007,681911
"Yaramil Hiraldo","BAL",-0.5037680268287659,-0.6329280734062195,0.12916001677513123,-3.797999858856201,-0.39936912059783936,1.4181231260299683,0.5799333453178406,0.840666651725769,1.736533284187317,3,-0.29597747325897217,-0.05925827290579355,0,2,"Yaramil Hiraldo",25215,682274
"Roddery Muñoz","HOU",-0.2660060226917267,-0.463407963514328,0.1974019557237625,-6.706999778747559,-0.6719794273376465,0.5354074239730835,0.5115833282470703,0.5270000100135803,0.7109333276748657,3,-0.8429122567176819,0.3460830930169193,0,2,"Roddery Munoz",25311,682610
"Brady Basso","ATH",-0.24818596243858337,-0.37812402844429016,0.1299380511045456,-3.2139999866485596,-0.3261776566505432,0.8779285550117493,0.6040266752243042,1.1582666635513306,0.9540666937828064,3,-0.3294992744922638,0.04680433192343264,0,2,"Brady Basso",25582,669620
"Luis Mey","CIN",-0.35583803057670593,-0.5599920749664307,0.20415407419204712,-1.4210000038146973,-0.14078651368618011,0.4525809586048126,0.36558517813682556,0.5210999846458435,0.614799976348877,6,-0.16034455597400665,-0.6258971623555944,0,2,"Luis Mey",25620,682825
"Hunter Gaddis","CLE",0.1907120645046234,-1.3311699628829956,1.5218820571899414,-2.1740000247955322,-0.2090352475643158,1.4496128559112549,1.3889333009719849,1.5817625522613525,1.5023866891860962,15,-0.10670610517263412,0.23826679306729143,8,2,"Hunter Gaddis",25636,683769
"Justin Slaten","BOS",-0.035676099359989166,-1.0411040782928467,1.0054280757904053,0.46100014448165894,0.04727925360202789,1.4700108766555786,1.301740050315857,1.5059200525283813,1.3392221927642822,9,0.10931552201509476,-0.13358479779158142,5,2,"Justin Slaten",25648,686580
"Erik Miller","SFG",-0.1970839500427246,-1.082055926322937,0.8849720358848572,0.21900001168251038,0.018699249252676964,0.9234927296638489,0.8886631727218628,1.0554125308990479,1.2757538557052612,13,0.05274244770407677,-0.26615392752640643,3,2,"Erik Miller",26252,669062
"Gavin Collyer","TEX",-0.3109278976917267,-0.7606279850006104,0.4497000575065613,1.4819998741149902,0.16408973932266235,0.594454824924469,0.40871667861938477,0.4129866659641266,0.9612500071525574,8,-0.019607538357377052,-0.5034396044280027,0,2,"Gavin Collyer",26349,686560
"Edgardo Henriquez","LAD",0.2728040814399719,-0.401278018951416,0.6740821003913879,0.4050000011920929,0.03861472010612488,0.42382076382637024,0.5344076156616211,0.5224666595458984,0.5709199905395508,15,0.38004034757614136,0.2636376048135003,2,2,"Edgardo Henriquez",26944,683618
"Clayton Beeter","WSN",0.30202609300613403,-1.5529118776321411,1.85493803024292,3.697999954223633,0.3779798448085785,2.496835947036743,1.5835905075073242,1.9419833421707153,2.039299964904785,8,0.19789955019950867,-0.0769360189893064,4,2,"Clayton Beeter",27494,690925
"Eric Orze","MIN",0.5214939713478088,-1.9638620615005493,2.485356092453003,3.897000312805176,0.4063413143157959,1.4004336595535278,1.1679410934448242,1.3565714359283447,1.4186666011810303,18,0.2823010981082916,0.09007924835814957,8,2,"Eric Orze",27626,679358
"Cade Smith","CLE",1.3225560188293457,-2.721992015838623,4.044548034667969,3.5980002880096436,0.3616977632045746,1.9704318046569824,1.6733753681182861,1.6882959604263306,2.114799976348877,2,0.5465706586837769,0.12463045353110613,15,2,"Cade Smith",27867,671922
"Ian Seymour","TBR",1.433768244460225,-1.530344009399414,2.964112251996994,0.6805999204516411,0.04969887249171734,1.354111671447754,1.2887575843117454,1.4045913374942283,1.9755666653315227,18,0.07088899612426758,0.9879367083520154,10,2,"Ian Seymour",27932,693855
"Andrew Hoffmann","ARI",-0.13879399001598358,-0.3195280134677887,0.18073400855064392,-7.053000450134277,-0.7328073978424072,0.18955999612808228,0.2583976089954376,0.33695000410079956,0.36344000697135925,5,-0.4171529710292816,-0.3150373267706982,0,2,"Andrew Hoffmann",29633,694851
"Sam Bachman","LAA",1.665248155593872,-1.4151639938354492,3.0804121494293213,8.345000267028809,0.8807588219642639,1.445133924484253,1.488842248916626,1.8035368919372559,1.4210889339447021,18,0.7264434099197388,0.42587066103266435,10,2,"Sam Bachman",29754,696147
"Mason Montgomery","PIT",0.8022480309009552,-1.175749957561493,1.9779979884624481,3.761399745941162,0.393013134598732,1.1901977509260178,1.1189186239242555,1.3050000497273035,1.1881473880065114,19,0.2818823456764221,0.3921636523745544,8,2,"Mason Montgomery",29770,682254
"Robert Suarez","ATL",1.1634080410003662,-1.1415340900421143,2.3049421310424805,10.180999755859375,1.0163469314575195,1.2999078035354614,1.2786110639572144,1.3431181907653809,1.3254499435424805,16,0.6506533622741699,0.24433937323842103,11,2,"Robert Suarez",30115,663158
"Jack Dreyer","LAD",-0.2972499132156372,-1.253045916557312,0.9557960033416748,5.831999778747559,0.5516800284385681,0.7735581398010254,0.6300453543663025,0.7761099934577942,0.8412625193595886,16,0.6167376041412354,-1.0010007873741025,3,2,"Jack Dreyer",30249,676263
"Spencer Miles","TOR",0.8935921937227249,-1.0610856115818024,1.9546777606010437,9.502100229263306,0.9866254180669785,0.8732716908057531,0.7882572900165211,0.7651571333408356,1.0136222177081637,9,0.8562832623720169,0.16698613148434682,4,2,"Spencer Miles",31621,693686
"AJ Blubaugh","HOU",0.21837803721427917,-1.9261600971221924,2.144537925720215,2.563999652862549,0.3305358290672302,0.8519061207771301,0.8897867798805237,0.9771999716758728,0.8452777862548828,18,0.03968415781855583,0.21665633779270854,5,2,"AJ Blubaugh",31764,805123
"Peyton Pallette","CLE",0.2059960514307022,-0.8224489092826843,1.0284448862075806,-1.6010000705718994,-0.14959491789340973,0.5744910836219788,0.6525174975395203,0.5432375073432922,0.43435001373291016,8,-0.023939523845911026,0.38251088779461556,2,2,"Peyton Pallette",31865,688883
"Brad Lord","WSN",0.9281080961227417,-1.3093559741973877,2.23746395111084,4.789000034332275,0.4869299829006195,0.7903194427490234,0.8343818187713623,1.1341999769210815,0.708728551864624,14,0.6311019062995911,0.5432436126394828,6,2,"Brad Lord",31972,695418
"Chase Dollander","COL",0.7680699676275253,-2.3810819387435913,3.149151921272278,3.46699982881546,0.34450727701187134,0.8797402013208449,0.8487848751246929,0.8555999815464019,1.1710222363471985,9,0.7182833850383759,0.1547811475069626,3,2,"Chase Dollander",33482,801403
"Grant Taylor","CHW",0.822964146733284,-1.5892120897769928,2.4121762812137604,1.8629002571105957,0.1796475648880005,1.1642481769834245,1.1878722111384075,1.3426599740982055,1.6617666747834947,18,0.343743035569787,0.36312012556961026,6,2,"Grant Taylor",33927,691799
"Albert Suárez","BAL",-0.11875397711992264,-0.47667407989501953,0.3579200804233551,-1.0999997854232788,-0.11405395716428757,0.2855880856513977,0.26750001311302185,0.30720001459121704,0.8314000368118286,3,0.4048303961753845,-0.8206529850241342,1,1,"Albert Suarez",6175,544150
"Aroldis Chapman","BOS",1.617583990097046,-1.4874659776687622,3.1050500869750977,7.194999694824219,0.7130566239356995,2.225975751876831,1.9893110990524292,2.0188443660736084,2.5635499954223633,4,0.6489731669425964,0.07771219282971031,13,1,"Aroldis Chapman",10233,547973
"Taijuan Walker","PHI",-1.1253240704536438,-2.300466001033783,1.1751419305801392,-12.88789963722229,-1.2899872660636902,0.7272949360184751,0.640121719111567,0.8945200085639954,0.3954799920320511,5,-1.6859082579612732,0.13863491021303886,0,1,"Taijuan Walker",11836,592836
"Jason Adam","SDP",1.1370660066604614,-1.0059078931808472,2.1429738998413086,7.302999973297119,0.7724319696426392,1.5174620151519775,1.3749300241470337,1.5744421482086182,1.4894940853118896,17,0.4334823489189148,0.31583855355295465,10,1,"Jason Adam",11861,592094
"Aaron Brooks","TBR",-0.805184006690979,-0.8839699625968933,0.07878600060939789,-3.1489999294281006,-0.3275091052055359,4.439800262451172,3.165800094604492,3.165800094604492,,0,-0.12565302848815918,-0.05570287923153733,0,1,"Aaron Brooks",12272,605156
"Chris Bassitt","BAL",-0.5476299226284027,-4.569703936576843,4.022073984146118,-7.440099716186523,-0.7313901335000992,1.1251698177436302,0.9056560397148132,0.8712600111961365,1.1641999721527099,10,-0.7234988436102867,0.2367901584034639,1,1,"Chris Bassitt",12304,605135
"Chris Devenski","PIT",-0.15648598968982697,-0.17523398995399475,0.01874799095094204,-4.752000331878662,-0.47304093837738037,0.3366153836250305,0.2530499994754791,0.5730000138282776,0.27330002188682556,2,-0.14739453792572021,-0.3174861457929509,0,1,"Chris Devenski",12763,606965
"Michael Kelly","ATH",-0.11723200231790543,-0.517687976360321,0.40045595169067383,-0.1839999556541443,-0.01836555078625679,0.8344916701316833,1.998853325843811,2.0069499015808105,2.1877999305725098,2,-0.2299002707004547,0.08941714005469747,0,1,"Michael Kelly",12791,547184
"Joe Ross","ARI",0.031785998493433,-0.08872204273939133,0.12050804495811462,-5.200000286102295,-0.5234502553939819,0.2663739025592804,0.49664998054504395,0.6588666439056396,1.0657333135604858,3,-0.38108590245246887,0.5004144034356279,1,1,"Joe Ross",12972,605452
"Danny Coulombe","BOS",0.07578204572200775,-0.761031985282898,0.8368140459060669,1.4189999103546143,0.1461511105298996,1.2548749446868896,0.846919059753418,1.2386153936386108,1.308415412902832,13,0.1514771580696106,-0.0910870402790952,3,1,"Danny Coulombe",13293,543056
"Carlos Estévez","KCR",-0.9072920083999634,-1.0567740201950073,0.14948201179504395,-5.760000228881836,-0.5844749212265015,5.346942901611328,1.8510000705718994,1.8510000705718994,,0,-0.19994333386421204,0.03025908155500065,0,1,"Carlos Estevez",14542,608032
"Paul Blackburn","NYY",-0.22992799803614616,-1.0539001002907753,0.8239721059799194,0.03369995951652527,-0.003794204443693161,0.5980020020947312,0.5019426128038993,0.6070533434549967,0.8511428662708828,7,0.08378539886325598,-0.4682790915778878,0,1,"Paul Blackburn",14739,621112
"Joe Mantiply","TOR",0.07822416722774506,-0.4851599931716919,0.5633841753005981,2.8499999046325684,0.2925623059272766,0.47252875566482544,0.4065098762512207,0.5099176168441772,0.44830769300460815,13,0.3189532458782196,-0.15340952755426834,2,1,"Joe Mantiply",14857,573009
"Austin Voth","TOR",-0.07090002298355103,-0.22699999809265137,0.15609997510910034,-0.3460000157356262,-0.035487182438373566,0.7871428728103638,0.6850000023841858,1.2999999523162842,0.3499999940395355,1,-0.08338693529367447,-0.006685687393505807,0,1,"Austin Voth",15047,608723
"Antonio Senzatela","COL",1.9091861248016357,-1.353653907775879,3.2628400325775146,13.789000511169434,1.3238532543182373,1.269781470298767,1.3757518529891968,1.6421200037002563,1.6719777584075928,9,1.396525502204895,0.1070293766928283,11,1,"Antonio Senzatela",15488,622608
"Hunter Harvey","CHC",-0.29612794518470764,-0.5195779800415039,0.22345000505447388,-2.7129998207092285,-0.28573668003082275,0.6972100138664246,0.8358266949653625,0.7995499968528748,0.35019999742507935,3,-0.3139098882675171,-0.11082288850731781,0,1,"Hunter Harvey",15507,640451
"Zack Littell","WSN",-0.882565937936306,-3.9267377853393555,3.0441718697547913,-13.602600395679474,-1.4160014539957047,0.9335530515008129,0.8984936412344587,0.8760399997234345,0.9119400084018707,10,-1.8018474876880646,0.8564636806109395,1,1,"Zack Littell",15823,641793
"Sean Newcomb","CHW",0.769132137298584,-1.7631760835647583,2.532308340072632,6.826000213623047,0.7047913074493408,1.1208598613739014,1.0034968852996826,1.4195618629455566,1.4321556091308594,18,0.29615074396133423,0.39004756128961404,5,1,"Sean Newcomb",16943,656794
"José Urquidy","PIT",-0.2110399752855301,-0.592367947101593,0.38132795691490173,-7.378999710083008,-0.7437052130699158,1.123194694519043,0.9161999821662903,1.2057199478149414,0.009999999776482582,1,-0.286283016204834,0.098390412798353,1,1,"Jose Urquidy",18413,664353
"Kolby Allard","CLE",-0.1937820017337799,-0.4059361219406128,0.2121541053056717,-7.665999889373779,-0.7801790833473206,0.28001779317855835,0.34302398562431335,0.48089998960494995,0.1939999908208847,2,-0.48128876090049744,-0.21074583995149687,0,1,"Kolby Allard",18694,663465
"Jesse Scholtens","TBR",0.22057606279850006,-1.7704039216041565,1.9909800291061401,5.318699836730957,0.5429499447345734,0.6777114174034022,0.7017291524471381,0.8445750325918198,0.6909428749765668,7,-0.11257591843605042,0.4380478776419611,4,1,"Jesse Scholtens",19205,669947
"Ian Hamilton","ATL",-0.0941239520907402,-0.10715600103139877,0.013032050803303719,-2.496999979019165,-0.2549259662628174,0.4911428689956665,0.40299999713897705,0.40299999713897705,0.050599999725818634,1,-0.10661369562149048,-0.08502901779754662,0,1,"Ian Hamilton",19261,641656
"Trevor Richards","- - -",-0.044233972672373056,-0.5432399362325668,0.499005988240242,-3.7920001745224,-0.4166690893471241,0.5362339840745026,0.5080846089583176,0.45224999263882637,1.1441999872525532,3,-0.12437064200639725,0.0418805835877437,1,1,"Trevor Richards",19309,670950
"Cal Quantrill","TEX",0.13066798448562622,-0.48049402236938477,0.611162006855011,1.4480000734329224,0.12848897278308868,0.39289766550064087,0.3274870812892914,0.4642999768257141,0.31433331966400146,3,-0.017720021307468414,0.3502951317223535,1,1,"Cal Quantrill",19312,615698
"Shaun Anderson","LAA",-0.1478319764137268,-0.9489034414291382,0.8010715246200562,-2.307000160217285,-0.23637251555919647,0.7557605504989624,0.6552066206932068,0.6454889178276062,0.2738400101661682,5,-0.09918615967035294,-0.09642073766786657,1,1,"Shaun Anderson",19453,641312
"Nick Raquet","BAL",-0.12007798999547958,-0.20599398016929626,0.08591598272323608,-1.78000009059906,-0.18774989247322083,0.4342999756336212,0.2783333361148834,0.3579333424568176,0.05660000070929527,1,-0.23496399819850922,-0.041522294070542864,0,1,"Nick Raquet",20333,675919
"Josh Fleming","TOR",-0.2282779961824417,-0.31874001026153564,0.09046201407909393,-2.5299999713897705,-0.2631305456161499,0.6393555402755737,0.5527999997138977,0.8664000034332275,0.1446000039577484,1,-0.30994611978530884,-0.04709778114663554,0,1,"Josh Fleming",20418,676596
"Jovani Morán","BOS",-0.01881009340286255,-1.252665936946869,1.2338559031486511,2.749500274658203,0.27477172017097473,0.6732121975525566,0.5914724059402943,0.7527777751286825,1.0708154210677514,13,0.3555951714515686,-0.3835359804138038,5,1,"Jovani Moran",20422,663558
"Tyler Phillips","MIA",0.34565211832523346,-1.517564207315445,1.8632162809371948,10.239399671554565,1.0216046571731567,0.6999666568560478,0.6394898923667701,1.2156749442219734,0.7489499822258949,8,0.6160061731934547,-0.12219391093834159,4,1,"Tyler Phillips",20629,663969
"Javier Assad","CHC",0.3086620569229126,-1.395914077758789,1.7045761346817017,-4.015599489212036,-0.3827466368675232,0.7973127007484436,0.8122221395887178,1.2998249679803848,0.49869999289512634,6,-0.01100076548755169,0.3981287475617982,2,1,"Javier Assad",21741,665871
"Joel Peguero","SFG",-0.14217881858348846,-0.4573288857936859,0.31515011191368103,2.873999834060669,0.29595473408699036,0.820445716381073,0.5856363773345947,0.4659249782562256,0.32839998602867126,3,0.28094303607940674,-0.4542376438087627,0,1,"Joel Peguero",21951,666711
"Colin Holderman","CLE",0.6670780777931213,-0.29481595754623413,0.9618940353393555,6.079999923706055,0.5995619893074036,0.6470749974250793,0.6970606446266174,1.0484286546707153,1.560349941253662,8,0.6768832206726074,0.3540298581013226,5,1,"Colin Holderman",22361,670059
"Osvaldo Bido","- - -",-0.08900270983576775,-0.34191378951072693,0.2529110759496689,-3.628000020980835,-0.3758217841386795,0.18321123869901293,0.19039523601531982,0.24281818758357654,0.48099998831748964,5,-0.513317883014679,0.02752503281739871,0,1,"Osvaldo Bido",23150,674370
"Cody Bolton","HOU",-0.1729140728712082,-0.9490700364112854,0.7761559709906578,-3.343999981880188,-0.393865242600441,0.5608122184568521,0.5021570830241494,0.5448999963700771,1.3397000525146723,4,-0.16329104453325272,-0.1450368898099108,0,1,"Cody Bolton",23265,675989
"José Buttó","SFG",-0.14117799699306488,-0.16024598479270935,0.019067993387579918,-5.720999717712402,-0.6133921146392822,0.1428823620080948,0.2598166763782501,0.25060001015663147,0.27480000257492065,2,-0.46022918820381165,-0.5278423624685286,0,1,"Jose Butto",23313,676130
"Ricky Vanasco","DET",-0.5060840249061584,-0.7102519869804382,0.20416799187660217,-6.580999851226807,-0.6915029287338257,0.6930932998657227,0.4315238296985626,0.48250001668930054,0.5089333653450012,3,-0.5758042335510254,-0.15437743896579925,0,1,"Ricky Vanasco",23391,676568
"Cam Sanders","PIT",-0.10614390671253204,-0.19589994847774506,0.08975604176521301,-1.3610000610351562,-0.13832829892635345,0.2528499960899353,0.20210000872612,0.3022800087928772,1.0465999841690063,2,-0.07515016943216324,-0.3446398576745728,0,1,"Cam Sanders",23479,676742
"Ron Marinaccio","SDP",0.1709480583667755,-0.5611319541931152,0.7320800423622131,3.312999963760376,0.3551292419433594,0.31443721055984497,0.29285264015197754,0.39712631702423096,0.5243600010871887,10,0.3637336194515228,0.1799299566958682,3,1,"Ron Marinaccio",23488,676760
"Luis Curvelo","TEX",-0.027119990438222885,-0.1433340311050415,0.11621402949094772,-0.6980000138282776,-0.06911234557628632,0.34816521406173706,0.4547833204269409,0.5552499890327454,1.4786666631698608,3,-0.012897515669465065,-0.06499651091015164,1,1,"Luis Curvelo",24710,681168
"Austin Warren","NYM",0.37374600768089294,-0.7959479093551636,1.1696938276290894,5.895999908447266,0.5786471962928772,0.9722437262535095,0.8333578705787659,0.9864181876182556,0.9482666850090027,6,0.4961710572242737,-0.11175509485946244,4,1,"Austin Warren",24937,681810
"Kody Funderburk","MIN",0.18025216460227966,-1.3421740531921387,1.5224262475967407,3.7720000743865967,0.38302820920944214,1.2449342012405396,0.9730172753334045,1.2496737241744995,1.4234333038330078,18,0.0786234587430954,0.06616504849099278,4,1,"Kody Funderburk",24993,681892
"Jacob Lopez","ATH",-1.018231838941574,-4.667193621397018,3.6489620208740234,-7.663499712944031,-0.7711611092090607,1.005452748372465,0.9334920081225309,0.9400181878696788,1.3568727536634966,11,-1.0540603324770927,0.04135054517998227,1,1,"Jacob Lopez",25098,682052
"Peyton Gray","TEX",0.24025200307369232,-0.3686200678348541,0.6088720560073853,3.0759999752044678,0.34661436080932617,0.6412877440452576,0.6269208192825317,0.9852250218391418,0.656166672706604,6,0.24686351418495178,0.12777642756440594,2,1,"Peyton Gray",25310,682608
"Matt Waldron","SDP",-1.0092900097370148,-2.402224123477936,1.3929341435432434,-8.504600048065186,-0.8242612779140472,0.841335112984116,0.8029333303372065,0.744866669178009,0.9036399722099304,5,-0.9158526808023453,-0.28377633046901685,1,1,"Matt Waldron",25550,663362
"Yennier Cano","BAL",0.5022740364074707,-0.5511559844017029,1.0534300804138184,7.539999961853027,0.7836224436759949,0.7172885537147522,0.6580142974853516,0.8396782875061035,0.9594900012016296,20,0.7765894532203674,-0.07634959325570867,2,1,"Yennier Cano",25911,666974
"Casey Legumina","- - -",-0.060135841369628906,-0.8920219242572784,0.8318860530853271,2.993000328540802,0.30348657071590424,0.647732595379433,0.47821439667181537,0.6638266682624817,0.9863200187683105,10,-0.06882663071155548,-0.02401390533465375,2,1,"Casey Legumina",25921,668984
"Blas Castaño","COL",-0.09528996795415878,-0.40355807542800903,0.30826810002326965,0.8090000152587891,0.0731235146522522,0.5154048800468445,0.35151296854019165,0.6407333612442017,0.6297999620437622,3,-0.10058537125587463,-0.08429834180772305,0,1,"Blas Castano",26117,680604
"Orlando Ribalta","WSN",1.226963996887207,-1.0050599575042725,2.2320239543914795,5.909999847412109,0.5949029922485352,2.178925037384033,1.8407025337219238,2.3031165599823,1.6570285558700562,7,0.3548080325126648,0.20829715735668086,6,1,"Orlando Ribalta",26247,687377
"Hunter Bigge","TBR",0.5743240714073181,-0.9172840714454651,1.4916081428527832,-2.0260002613067627,-0.2088378518819809,1.097284197807312,1.1260701417922974,1.2425999641418457,1.309399962425232,13,-0.12931162118911743,0.6527166538643187,8,1,"Hunter Bigge",26259,685801
"Taylor Rashi","ARI",0.053398046642541885,-0.31491997838020325,0.36831802129745483,-2.257000207901001,-0.23974984884262085,1.1995999813079834,0.7583000659942627,1.0501333475112915,1.909999966621399,1,0.03340262174606323,0.011110588886300517,1,1,"Taylor Rashi",26344,688497
"Jayden Murray","HOU",-0.13307204842567444,-0.435403972864151,0.30233192443847656,-2.6120002269744873,-0.2735150158405304,0.41507405042648315,0.2851833403110504,0.3871428668498993,0.09827999770641327,5,-0.20532475411891937,-0.11527357836884916,0,1,"Jayden Murray",26482,681151
"Angel Chivilli","NYY",-0.07204802334308624,-0.09834996610879898,0.026301942765712738,-0.19599997997283936,-0.020635031163692474,0.15936249494552612,0.2139333337545395,0.305899977684021,0.6565999984741211,1,-0.16091974079608917,-0.29118176130272,0,1,"Angel Chivilli",26790,683409
"Rolddy Muñoz","ATL",-0.15688398480415344,-0.2083279937505722,0.051444001495838165,-1.9819999933242798,-0.2008105367422104,0.5113999843597412,0.3864000141620636,0.6680000424385071,0.06319999694824219,1,-0.21382848918437958,-0.09294505325240382,0,1,"Rolddy Munoz",27407,691548
"Jared Koenig","MIL",-0.055727992206811905,-0.18453997373580933,0.1288120001554489,-2.555999755859375,-0.24856609106063843,0.6086000204086304,0.7000666856765747,0.8673333525657654,0.3834666907787323,3,-0.1040375828742981,0.012470066709256503,1,1,"Jared Koenig",27517,657649
"Garrett Acton","MIN",-0.3484639823436737,-0.7685480117797852,0.42008402943611145,-0.6629998087882996,-0.06716973334550858,0.9376071095466614,1.116723895072937,0.6826000213623047,1.50600004196167,1,-0.1850203573703766,-0.1866320957687193,0,1,"Garrett Acton",27583,670183
"Christian Roa","HOU",-0.12405601888895035,-0.3864419758319855,0.2623859643936157,-2.063999891281128,-0.22157961130142212,0.4514565169811249,0.4301757514476776,0.5701714158058167,0.8725600242614746,5,-0.1977168172597885,-0.07707380868688946,0,1,"Christian Roa",27662,685005
"Brandon Eisert","CHW",-0.10063400864601135,-0.43592798709869385,0.3352939784526825,0.934999942779541,0.11272810399532318,0.629389226436615,0.5901851654052734,0.6617714166641235,0.4232400059700012,5,-0.13633622229099274,-0.023555311308599447,0,1,"Brandon Eisert",27668,685126
"Tanner Gordon","COL",-0.04382183402776718,-0.5934879183769226,0.5496660470962524,-3.505000114440918,-0.26965901255607605,0.2553246021270752,0.29575830698013306,0.6166285276412964,0.011799999512732029,2,0.001763761043548584,-0.17339561188241537,1,1,"Tanner Gordon",27669,685299
"Ken Waldichuk","WSN",-0.29282599687576294,-0.7685279846191406,0.4757019579410553,-3.0320003032684326,-0.3186858594417572,0.6088095307350159,0.7587636113166809,0.6801599860191345,0.38269999623298645,4,-0.6156262755393982,0.13464497992427527,2,1,"Ken Waldichuk",27681,686610
"Louis Varland","TOR",2.3268840312957764,-1.9763832092285156,4.303267002105713,13.100000381469727,1.349883794784546,1.86952805519104,1.441077470779419,1.7910319566726685,1.385533332824707,12,0.7582457065582275,0.48639142249411016,12,1,"Louis Varland",27691,686973
"Mick Abel","MIN",-0.1839178204536438,-1.7974479794502258,1.613530158996582,0.9953000545501709,0.08986237645149231,1.0525354407727718,0.9161714031582787,0.9925000071525574,0.6623500213027,4,0.15398269891738892,-0.3287205873808988,0,1,"Mick Abel",27756,690953
"Kyle Nicolas","CIN",0.03520001098513603,-0.18838001787662506,0.2235800325870514,-6.744999885559082,-0.6601880192756653,0.30524444580078125,0.36719998717308044,0.4365428388118744,1.5608800649642944,5,-0.1586569845676422,0.2739744341375827,1,1,"Kyle Nicolas",27775,693312
