Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Pedro Strop","CHC",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Pedro Strop",4070,467008
"Derek Holland","DET",39,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Derek Holland",4141,502706
"Rafael Dolis","TOR",39,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Rafael Dolis",4185,503569
"Justin Wilson","- - -",42,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Justin Wilson",4301,458677
"Matt Shoemaker","MIN",16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Matt Shoemaker",4776,533167
"Fernando Abad","BAL",16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Fernando Abad",4994,472551
"Anthony Gose","CLE",6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Anthony Gose",5097,543238
"Jeurys Familia","NYM",65,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jeurys Familia",5114,544727
"Blake Parker","CLE",47,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Blake Parker",5224,453284
"Brad Peacock","BOS",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Brad Peacock",5401,502748
"Pedro Báez","HOU",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Pedro Baez",5420,520980
"Ryan Brasier","BOS",13,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ryan Brasier",5615,518489
"Tyler Clippard","ARI",26,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tyler Clippard",5640,461325
"Dellin Betances","NYM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Dellin Betances",6216,476454
"David Phelps","TOR",12,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"David Phelps",6316,475479
"Chris Archer","TBR",6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Chris Archer",6345,502042
"Trevor May","NYM",68,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Trevor May",6398,543507
"Steve Cishek","LAA",74,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Steve Cishek",6483,518553
"Blaine Hardy","MIL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Blaine Hardy",6499,543278
"Brad Brach","CIN",35,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Brad Brach",6627,542960
"Alex Colomé","MIN",67,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Alex Colome",6661,517008
"Andrew Miller","STL",40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Andrew Miller",6785,453192
"Julio Teheran","DET",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Julio Teheran",6797,527054
"Joakim Soria","- - -",41,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Joakim Soria",6941,465657
"Brandon Dickson","STL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Brandon Dickson",6979,505447
"Luis García","STL",34,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Luis Garcia",6984,472610
"Ian Kennedy","- - -",55,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ian Kennedy",6986,453178
"Ryan Pressly","HOU",64,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ryan Pressly",7005,519151
"Daniel Hudson","- - -",54,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Daniel Hudson",7146,543339
"Greg Holland","KCR",57,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Greg Holland",7196,518813
"Preston Guilmet","MIA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Preston Guilmet",7303,543258
"Wade Davis","KCR",40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Wade Davis",7441,451584
"Anthony Swarzak","- - -",13,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Anthony Swarzak",7466,461872
"Collin McHugh","TBR",37,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Collin McHugh",7531,543521
"Jake McGee","SFG",62,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jake McGee",7550,459429
"Nick Vincent","MIN",7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Nick Vincent",7555,543883
"Tommy Milone","TOR",6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tommy Milone",7608,543548
"Mike Fiers","OAK",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Mike Fiers",7754,571666
"Andrew Albers","MIN",5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Andrew Albers",7853,452027
"Anthony Bass","MIA",70,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Anthony Bass",7982,542914
"Will Smith","ATL",71,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Will Smith",8048,519293
"Bryan Shaw","CLE",81,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Bryan Shaw",8110,543766
"David Robertson","TBR",12,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"David Robertson",8241,502085
"Lucas Luetge","NYY",57,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Lucas Luetge",8337,476595
"AJ Ramos","LAA",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"AJ Ramos",8350,573109
"Deolis Guerra","OAK",53,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Deolis Guerra",8410,500610
"Justin Miller","- - -",23,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Justin Miller",8580,502522
"Tanner Roark","TOR",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tanner Roark",8753,543699
"César Valdez","BAL",39,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Cesar Valdez",9013,491624
"John Axford","MIL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"John Axford",9059,446099
"Brad Hand","- - -",68,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Brad Hand",9111,543272
"Kyle Lobstein","WSN",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Kyle Lobstein",9178,543456
"Zac Rosscup","COL",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Zac Rosscup",9419,573127
"Ryan Buchter","ARI",18,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ryan Buchter",9456,488748
"David Hale","PHI",17,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"David Hale",9756,571735
"Sergio Romo","OAK",66,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Sergio Romo",9817,489265
"Chaz Roe","TBR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Chaz Roe",9866,475054
"Brandon Kintzler","PHI",29,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Brandon Kintzler",9939,445213
"Tyler Matzek","ATL",69,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tyler Matzek",10058,554431
"Brooks Raley","HOU",58,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Brooks Raley",10061,548384
"Ian Krol","DET",18,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ian Krol",10066,571871
"Caleb Thielbar","MIN",59,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Caleb Thielbar",10078,573204
"Brad Boxberger","MIL",71,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Brad Boxberger",10133,502202
"Manny Barreda","BAL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Manny Barreda",10148,518435
"Ryan Weber","- - -",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ryan Weber",10160,543901
"Aaron Northcraft","SDP",5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Aaron Northcraft",10218,573062
"Aroldis Chapman","NYY",61,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Aroldis Chapman",10233,547973
"Ryan Tepera","- - -",65,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ryan Tepera",10291,572193
"Erasmo Ramírez","DET",17,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Erasmo Ramirez",10314,541640
"Juan Minaya","MIN",29,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Juan Minaya",10341,573668
"Aaron Loup","NYM",65,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Aaron Loup",10343,571901
"Mychal Givens","- - -",54,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Mychal Givens",10430,571710
"Jake Petricka","LAA",7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jake Petricka",10534,502593
"Scott Alexander","LAD",18,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Scott Alexander",10591,518397
"Andrew Bellatti","MIA",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Andrew Bellatti",10657,571479
"Shane Greene","- - -",28,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Shane Greene",10756,572888
"Asher Wojciechowski","NYY",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Asher Wojciechowski",10836,592879
"Adam Kolarek","OAK",12,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Adam Kolarek",10843,592473
"Chasen Shreve","PIT",57,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Chasen Shreve",10855,592741
"Ben Rowen","LAA",8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ben Rowen",10983,594985
"Mickey Jannis","BAL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Mickey Jannis",11071,595263
"Grant Dayton","ATL",13,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Grant Dayton",11203,594795
"Casey Sadler","SEA",42,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Casey Sadler",11209,594987
"Drew Pomeranz","SDP",27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Drew Pomeranz",11426,519141
"Brandon Workman","- - -",29,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Brandon Workman",11428,519443
"Jesse Biddle","ATL",8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jesse Biddle",11437,592145
"A.J. Cole","TOR",6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"A.J. Cole",11467,595918
"Bryan Mitchell","MIA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Bryan Mitchell",11479,571951
"Joely Rodríguez","- - -",52,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Joely Rodriguez",11487,570257
"Josh Osich","CIN",17,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Josh Osich",11528,592612
"Mike Kickham","LAD",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Mike Kickham",11618,592464
"Luke Jackson","ATL",71,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Luke Jackson",11752,592426
"Noah Syndergaard","NYM",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Noah Syndergaard",11762,592789
"Hansel Robles","- - -",72,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Hansel Robles",11801,570663
"Alberto Baldonado","WSN",14,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Alberto Baldonado",11812,593604
"James Paxton","SEA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"James Paxton",11828,572020
"Chris Martin","ATL",46,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Chris Martin",11847,455119
"Jason Adam","CHC",12,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jason Adam",11861,592094
"Michael Feliz","- - -",21,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Michael Feliz",11903,593140
"Matt Andriese","- - -",34,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Matt Andriese",12022,542882
"Yimi García","- - -",62,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Yimi Garcia",12095,554340
"Domingo Tapia","- - -",34,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Domingo Tapia",12178,593619
"Ryan Sherriff","TBR",16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ryan Sherriff",12249,595411
"Evan Marshall","CHW",27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Evan Marshall",12297,605359
"Jacob Barnes","- - -",29,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jacob Barnes",12323,606930
"Kevin Quackenbush","LAD",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Kevin Quackenbush",12360,534812
"Spencer Patton","TEX",42,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Spencer Patton",12361,607359
"Blake Treinen","LAD",72,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Blake Treinen",12572,595014
"DJ Johnson","- - -",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"DJ Johnson",12578,597113
"Adam Morgan","CHC",34,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Adam Morgan",12580,605388
"Rafael Montero","- - -",44,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Rafael Montero",12760,606160
"Chris Devenski","ARI",8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Chris Devenski",12763,606965
"Burch Smith","OAK",31,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Burch Smith",12784,572143
"Noé Ramirez","- - -",38,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Noe Ramirez",12800,598287
"Andrew Kittredge","TBR",57,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Andrew Kittredge",12828,552640
"Shawn Armstrong","- - -",31,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Shawn Armstrong",12857,542888
"Matt Barnes","BOS",60,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Matt Barnes",12863,598264
"Alex Claudio","LAA",41,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Alex Claudio",12890,592222
"Andrew Chafin","- - -",71,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Andrew Chafin",12988,605177
"Colten Brewer","BOS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Colten Brewer",12997,605155
"Reymin Guduan","OAK",11,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Reymin Guduan",13058,594056
"Gerrit Cole","NYY",30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Gerrit Cole",13125,543037
"Derek Law","MIN",9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Derek Law",13133,571882
"Kyle Crick","PIT",27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Kyle Crick",13182,605195
"Jordan Weems","- - -",7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jordan Weems",13190,607179
"Joe Biagini","CHC",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Joe Biagini",13194,607352
"Michael Fulmer","DET",52,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Michael Fulmer",13218,605242
"Louis Head","TBR",27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Louis Head",13259,545343
"Jesse Hahn","KCR",5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jesse Hahn",13287,534910
"Luis Cessa","- - -",53,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Luis Cessa",13345,570666
"Cam Bedrosian","- - -",26,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Cam Bedrosian",13360,592135
"Dylan Floro","MIA",68,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Dylan Floro",13394,571670
"Félix Peña","LAA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Felix Pena",13403,570240
"Pierce Johnson","SDP",63,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Pierce Johnson",13435,572955
"Taylor Rogers","MIN",40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Taylor Rogers",13449,573124
"Brandon Brennan","BOS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Brandon Brennan",13527,592165
"Richard Rodríguez","- - -",64,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Richard Rodriguez",13549,593144
"Robert Stephenson","COL",49,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Robert Stephenson",13594,596112
"Carl Edwards Jr.","- - -",7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Carl Edwards Jr.",13607,605218
"Jharel Cotton","TEX",23,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jharel Cotton",13654,605194
"Joey Krehbiel","- - -",6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Joey Krehbiel",13707,607216
"Kyle Barraclough","MIN",10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Kyle Barraclough",13713,607457
"Tyler Duffey","MIN",64,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tyler Duffey",13758,608648
"Dominic Leone","SFG",57,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Dominic Leone",13763,608678
"JT Chargois","- - -",56,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"JT Chargois",13767,608638
"Matt Strahm","SDP",6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Matt Strahm",13799,621381
"Austin Adams","SDP",65,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Austin Adams",13801,613534
"Paul Sewald","SEA",62,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Paul Sewald",13892,623149
"Dietrich Enns","TBR",9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Dietrich Enns",13932,608650
"Chris Mazza","TBR",14,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Chris Mazza",14151,607391
"Kyle Zimmer","KCR",52,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Kyle Zimmer",14169,622092
"Josh Hader","MIL",60,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Josh Hader",14212,623352
"Wandy Peralta","- - -",56,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Wandy Peralta",14295,593974
"Joel Payamps","- - -",37,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Joel Payamps",14332,606303
"Amir Garrett","CIN",63,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Amir Garrett",14375,607237
"Adam Conley","TBR",17,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Adam Conley",14457,543045
"J.B. Wendelken","- - -",46,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"J.B. Wendelken",14506,605525
"Carlos Estévez","COL",64,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Carlos Estevez",14542,608032
"James Hoyt","LAA",9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"James Hoyt",14605,624586
"Rowan Wick","CHC",22,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Rowan Wick",14646,592858
"Konner Wade","BAL",7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Konner Wade",14655,592831
"Dillon Maples","CHC",28,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Dillon Maples",14672,596027
"Andrés Machado","WSN",40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Andres Machado",14681,600921
"Keone Kela","SDP",12,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Keone Kela",14696,605309
"Brady Lail","SEA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Brady Lail",14707,621078
"Edwin Díaz","NYM",63,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Edwin Diaz",14710,621242
"Paul Blackburn","OAK",9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Paul Blackburn",14739,621112
"Buck Farmer","DET",36,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Buck Farmer",14814,571656
"Joe Mantiply","ARI",57,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Joe Mantiply",14857,573009
"Sam Moll","OAK",8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Sam Moll",14874,594580
"Taylor Williams","- - -",11,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Taylor Williams",14899,592865
"Reyes Moronta","SFG",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Reyes Moronta",14966,606625
"Giovanny Gallegos","STL",73,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Giovanny Gallegos",14986,606149
"Scott Barlow","KCR",71,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Scott Barlow",14993,605130
"Yacksel Ríos","- - -",23,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Yacksel Rios",15007,605441
"Kyle Finnegan","WSN",68,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Kyle Finnegan",15009,640448
"Tim Mayza","TOR",61,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tim Mayza",15042,641835
"Lou Trivino","OAK",71,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Lou Trivino",15043,642152
"Hunter Wood","TEX",5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Hunter Wood",15091,621056
"Luke Farrell","MIN",20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Luke Farrell",15101,608652
"Drew Anderson","TEX",9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Drew Anderson",15130,623454
"Jake Newberry","KCR",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jake Newberry",15136,623470
"Aaron Slegers","LAA",29,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Aaron Slegers",15231,642083
"Cody Reed","TBR",12,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Cody Reed",15232,642003
"Cole Sulser","BAL",60,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Cole Sulser",15256,642121
"Keynan Middleton","SEA",32,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Keynan Middleton",15264,641871
"Austin Pruitt","- - -",6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Austin Pruitt",15290,643493
"Mike Mayers","LAA",72,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Mike Mayers",15451,594577
"Stephen Gonsalves","BOS",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Stephen Gonsalves",15492,624427
"Hunter Harvey","BAL",9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Hunter Harvey",15507,640451
"Kendall Graveman","- - -",53,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Kendall Graveman",15514,608665
"Eric Yardley","MIL",17,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Eric Yardley",15538,642233
"Tyler Rogers","SFG",80,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tyler Rogers",15541,643511
"Chad Green","NYY",67,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Chad Green",15552,643338
"Nick Wittgren","CLE",60,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Nick Wittgren",15594,621295
"Phillips Valdez","BOS",28,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Phillips Valdez",15605,570488
"Miguel Castro","NYM",69,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Miguel Castro",15684,612434
"Joe Jiménez","DET",52,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Joe Jimenez",15761,641729
"Devin Williams","MIL",58,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Devin Williams",15816,642207
"Paul Fry","BAL",52,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Paul Fry",15832,643316
"Adam Plutko","BAL",38,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Adam Plutko",15846,592644
"Kent Emanuel","HOU",10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Kent Emanuel",15849,592288
"Stephen Tarpley","NYM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Stephen Tarpley",15859,605501
"Luis Severino","NYY",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Luis Severino",15890,622663
"Lewis Thorpe","MIN",5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Lewis Thorpe",15906,626929
"Ryne Stanek","HOU",72,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ryne Stanek",15947,592773
"Keury Mella","ARI",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Keury Mella",15964,622492
"Akeem Bostick","NYM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Akeem Bostick",15979,641384
