Name,Team,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,UBR,wGDP,XBR,wSB,wRC,wRAA,wOBA,wRC+,NameASCII,PlayerId,MLBAMID
"Kody Clemens","MIN",154,0.077922077,0.233766233,0.333333333,0.237037037,0.322368421,0.4,0.722368421,0.162962963,4.254815280826358,0.294736842,,,-0.23545025289058685,-0.0008747242391109467,18.983221800325367,1.1909857851247527,0.32565948171050924,105.84902363109158,"Kody Clemens",20572,665019
"Heliot Ramos","SFG",176,0.056818181,0.267045454,0.212765957,0.266666666,0.306818181,0.424242424,0.731060605,0.157575758,2.6428571400000003,0.347826086,,,0.3631587028503418,-0.20029570162296295,20.9169608687524,0.5829768513802698,0.3200350332260132,105.68366760907678,"Heliot Ramos",22515,671218
"Keibert Ruiz","WSN",108,0.018518518,0.148148148,0.125,0.252427184,0.268518518,0.485436893,0.753955411,0.233009709,3.2783261273175004,0.258823529,,,-0.8300455808639526,-0.27540040388703346,13.100788497619787,0.6231164869596156,0.3231609325717997,105.42977958563222,"Keibert Ruiz",19610,660688
"Jake Burger","TEX",206,0.063106796,0.266990291,0.236363636,0.240837696,0.291262135,0.439790575,0.73105271,0.198952879,2.573296913342743,0.283464566,,,0.12797154486179352,-0.033678315579891205,24.760392580392562,0.9603885600592742,0.3217520340553765,105.34850646142337,"Jake Burger",22275,669394
"Christian Vázquez","HOU",108,0.083333333,0.157407407,0.529411764,0.24742268,0.311320754,0.412371134,0.723691888,0.164948454,0.59544334625,0.263157894,,,-0.18553434312343597,-0.13909423723816872,13.08271349418664,0.6050414835264682,0.32294802845649,105.33426258577876,"Christian Vazquez",9774,543877
"Xander Bogaerts","SDP",200,0.095,0.175,0.542857142,0.25,0.32,0.383333333,0.703333333,0.133333333,4.749219045060115,0.273381294,,,-0.6314940452575684,1.2995564714074135,23.263068079196337,0.15626805945527739,0.3168152517080307,104.84181182562493,"Xander Bogaerts",12161,593428
"Joey Loperfido","HOU",66,0.09090909,0.287878787,0.315789473,0.275862068,0.348484848,0.362068965,0.710553813,0.086206897,2.989348273748248,0.4,,,0.5138563513755798,-0.3032192513346672,7.947756418019413,0.3225124115048631,0.3220375893693982,104.71500079917462,"Joey Loperfido",29630,694388
"Giancarlo Stanton","NYY",96,0.0625,0.302083333,0.206896551,0.255555555,0.302083333,0.422222222,0.724305555,0.166666667,2.8660848189857737,0.344827586,,,-0.5229042172431946,0.08872461318969727,11.462571891918685,0.37130788244297747,0.32074159880479175,104.38483006330483,"Giancarlo Stanton",4949,519317
"José Caballero","NYY",154,0.051948051,0.188311688,0.275862068,0.26056338,0.318181818,0.394366197,0.712548015,0.133802817,5.3197730407593165,0.302752293,,,0.7672069668769836,-0.029851622879505157,18.321228366589363,0.528992351388748,0.32019105514922697,104.01036168581277,"Jose Caballero",23401,676609
"Chase Meidroth","CHW",212,0.103773584,0.235849056,0.44,0.260869565,0.336538461,0.375,0.711538461,0.114130435,2.998038544697306,0.333333333,,,-0.2087533324956894,-0.5202062614262104,25.43708026202211,0.9438722410965885,0.3214850752399518,103.50900790429777,"Chase Meidroth",31580,805367
"Garrett Mitchell","MIL",156,0.153846153,0.358974358,0.428571428,0.224806201,0.348387096,0.348837209,0.697224305,0.124031008,5.872121365718371,0.375,,,0.7475789189338684,-0.24289251118898392,18.439903583982126,0.41659956858409947,0.31921850977005894,103.48285287061154,"Garrett Mitchell",27555,669003
"Hunter Goodman","COL",199,0.065326633,0.351758793,0.185714285,0.245901639,0.306532663,0.469945355,0.776478018,0.224043716,3.908576264731569,0.333333333,,,-1.197770595550537,-0.4342573471367359,26.79282612831666,3.8015601086743045,0.34012307693259886,103.25426363408918,"Hunter Goodman",29715,696100
"Braden Shewmake","HOU",63,0.015873015,0.174603174,0.09090909,0.266666666,0.278688524,0.45,0.728688524,0.183333334,1.30357142125,0.282608695,,,-0.14859598875045776,-0.06676523387432098,7.431420364449232,0.15277835823079858,0.3189062583641928,102.58513438611621,"Braden Shewmake",25817,669699
"Dylan Beavers","BAL",119,0.117647058,0.235294117,0.5,0.242718446,0.330508474,0.368932038,0.699440512,0.126213592,4.379877107431167,0.31081081,,,0.7109181880950928,0.030015520751476288,13.85095117189858,0.10240516015264989,0.3169160131680763,102.09800653869516,"Dylan Beavers",31695,687637
"Jazz Chisholm Jr.","NYY",209,0.095693779,0.291866028,0.327868852,0.245989304,0.320574162,0.385026737,0.705600899,0.139037433,6.17584481196276,0.336065573,,,0.5091561079025269,1.1014698147773743,24.39347466863258,0.24686864800317537,0.3173239097070466,102.0601888141164,"Jazz Chisholm Jr.",20454,665862
"José Fermín","STL",65,0.107692307,0.184615384,0.583333333,0.232142857,0.3125,0.392857142,0.705357142,0.160714285,0.21230158375,0.255813953,,,-0.07799318432807922,-0.08345654234290123,7.463063402739026,-0.04664660367681724,0.31490836292505264,101.9468851557733,"Jose Fermin",21746,665877
"Jose Altuve","HOU",185,0.102702702,0.189189189,0.542857142,0.245398773,0.326086956,0.380368098,0.706455054,0.134969325,2.9107752498434523,0.288,,,0.46611958742141724,-0.8565124310553074,21.517698405633343,0.14390838737286563,0.3168108538200295,101.15988366910025,"Jose Altuve",5417,514888
"Trent Grisham","NYY",196,0.158163265,0.183673469,0.861111111,0.196319018,0.321428571,0.374233128,0.695661699,0.17791411,5.1349538465634765,0.211382113,,,-1.0516313314437866,-0.06456856057047844,22.65572129054972,0.01105727120348227,0.31589305644132654,101.08695209541561,"Trent Grisham",18564,663757
"Mickey Gasper","BOS",39,0,0.23076923,0,0.324324324,0.342105263,0.378378378,0.720483641,0.054054054,2.587718209881564,0.428571428,,,0.09279539436101913,-0.4642728678882122,4.7427912610561,0.23696525720659334,0.32355075604037237,100.98626237341732,"Mickey Gasper",24759,681508
"Konnor Griffin","PIT",186,0.064516129,0.268817204,0.24,0.266272189,0.322580645,0.390532544,0.713113189,0.124260355,8.240013849531387,0.355932203,,,1.9023770093917847,1.7354314662516117,21.863221873260194,0.37389785490100913,0.3183785180250804,100.26294559969455,"Konnor Griffin",35376,804606
"Mitch Garver","SEA",81,0.197530864,0.308641975,0.64,0.184615384,0.345679012,0.292307692,0.637986704,0.107692308,1.6813186775,0.263157894,,,0.004973670467734337,-0.13909423723816872,8.755243648199004,-0.6030103597961235,0.30635087136869077,99.98454328887281,"Mitch Garver",15161,641598
"Cole Young","SEA",211,0.085308056,0.218009478,0.391304347,0.240641711,0.322274881,0.347593582,0.669868463,0.106951871,3.4265146529741957,0.302158273,,,0.0754481852054596,-1.1152215264737606,22.743386593810797,-1.6342874270160201,0.3059681329117002,99.72421252755285,"Cole Young",31680,702284
"Jorge Soler","LAA",209,0.095693779,0.311004784,0.307692307,0.214285714,0.301435406,0.412087912,0.713523318,0.197802198,1.51785714,0.27027027,,,-1.5808662176132202,-0.2503696270287037,24.368137337804022,0.22153131717461635,0.3171696885350789,99.65542093809833,"Jorge Soler",14221,624585
"Jac Caglianone","KCR",172,0.075581395,0.296511627,0.25490196,0.242038216,0.308139534,0.407643312,0.715782846,0.165605096,3.5542295744628682,0.326732673,,,0.8656214475631714,-0.4144946411252022,20.357265746263458,0.4854177292861465,0.31941147321878477,99.3468556410314,"Jac Caglianone",35041,695506
"Ben Williamson","TBR",127,0.11023622,0.188976377,0.583333333,0.267857142,0.349206349,0.339285714,0.688492063,0.071428572,6.462216157670458,0.34090909,,,0.8714506030082703,0.19106913730502129,14.71314086042853,0.0403228478929572,0.3162251928495982,99.30807662608345,"Ben Williamson",33197,810938
"Starling Marte","KCR",57,0.070175438,0.280701754,0.25,0.294117647,0.350877192,0.352941176,0.703818368,0.058823529,1.2546992428571428,0.416666666,,,-0.0787632018327713,-0.4976554848253727,6.7304212218999835,0.1449832162737822,0.3190570201790124,99.10576403392798,"Starling Marte",9241,516782
"Ryan Mountcastle","BAL",15,0.066666666,0.133333333,0.5,0.285714285,0.333333333,0.357142857,0.69047619,0.071428572,0.14285714,0.333333333,,,-0.000992120592854917,-0.022255077958106995,1.690558573830711,-0.04245142764986851,0.31222105820973717,98.90459553871925,"Ryan Mountcastle",18373,663624
"Jung Hoo Lee","SFG",193,0.051813471,0.113989637,0.454545454,0.268156424,0.310880829,0.38547486,0.696355689,0.117318436,2.44967532125,0.288461538,,,-0.8363386988639832,-0.25593339651823044,21.404118994602133,-0.8939430244479891,0.3099290293115408,98.80299761096761,"Jung Hoo Lee",33824,808982
"Carter Jensen","KCR",175,0.114285714,0.297142857,0.384615384,0.231788079,0.32,0.397350993,0.717350993,0.165562914,1.30357142125,0.302083333,,,0.6320377588272095,-0.23367831856012344,20.595055503382657,0.3766054861092293,0.31855894059970463,98.76698063312038,"Carter Jensen",29478,695600
"Alex Bregman","CHC",237,0.105485232,0.168776371,0.625,0.25,0.337552742,0.346153846,0.683706588,0.096153846,3.8798794480467693,0.29090909,,,-0.22893883287906647,0.027227450162172318,26.379453358777806,-1.0021046646153475,0.3104423814631523,98.54916444089505,"Alex Bregman",17678,608324
"Kazuma Okamoto","TOR",210,0.104761904,0.319047619,0.328358208,0.213903743,0.295238095,0.406417112,0.701655207,0.192513369,1.3207417525,0.27027027,,,-1.3576645851135254,-0.25593339651823044,23.779074009111394,-0.4830660116167176,0.31289500508989604,98.52466081041628,"Kazuma Okamoto",37123,672960
"Brooks Lee","MIN",192,0.067708333,0.1875,0.361111111,0.254237288,0.308900523,0.395480225,0.704380748,0.141242937,4.629620123327662,0.294117647,,,0.2864648401737213,-0.05344102159142494,22.02391487553121,-0.15861314342020383,0.3147703755588432,98.44247944202084,"Brooks Lee",31595,686797
"Spencer Torkelson","DET",202,0.128712871,0.311881188,0.412698412,0.202312138,0.311881188,0.38150289,0.693384078,0.179190752,1.070820512952825,0.269230769,,,-0.05127986520528793,-0.6590048000216484,23.045311661787313,-0.29255635815115544,0.31397887444732214,98.40986033392045,"Spencer Torkelson",27465,679529
"Jake McCarthy","COL",133,0.060150375,0.157894736,0.38095238,0.277310924,0.323076923,0.436974789,0.760051712,0.159663865,7.687484542266489,0.31632653,,,0.37968045473098755,0.8269441351294518,17.16079022738652,1.7947682142587194,0.33298796369479255,98.39632373974783,"Jake McCarthy",21622,664983
"Mauricio Dubón","ATL",203,0.0591133,0.162561576,0.363636363,0.259259259,0.310344827,0.391534391,0.701879218,0.132275132,3.82608629478431,0.300653594,,,0.4854080379009247,-1.0620762035250664,23.058725208323864,-0.39467681171330865,0.31334800027274146,98.25580197287455,"Mauricio Dubon",16530,643289
"Connor Norby","MIA",180,0.105555555,0.283333333,0.372549019,0.22077922,0.327777777,0.357142857,0.684920634,0.136363637,3.9186452404082655,0.3,,,0.1392701417207718,0.13792381435632706,20.578261525836837,-0.21785849193011741,0.31428160667419436,98.01808023064889,"Connor Norby",29592,681393
"Pete Crow-Armstrong","CHC",216,0.092592592,0.259259259,0.357142857,0.227513227,0.316279069,0.37037037,0.686649439,0.142857143,7.088903283704854,0.2890625,,,0.6122344732284546,0.48727086931467056,23.897063014615675,-1.0582810067046677,0.30958858355183466,97.96785636674731,"Pete Crow-Armstrong",27769,691718
"Gunnar Henderson","BAL",238,0.06302521,0.285714285,0.220588235,0.226244343,0.277310924,0.429864253,0.707175177,0.20361991,5.10323095518905,0.272727272,,,1.7296183109283447,0.14905135333538055,26.55782141206307,-0.9392706114287892,0.3108008336119291,97.93858821951785,"Gunnar Henderson",26289,683002
"Jonny DeLuca","TBR",125,0.04,0.208,0.192307692,0.268907563,0.298387096,0.411764705,0.710151801,0.142857142,5.617739314581975,0.329670329,,,0.868879497051239,0.2603267431259155,14.232444933821602,-0.20930507851655916,0.31369119401900997,97.58450317088906,"Jonny DeLuca",26365,676356
"Maikel Garcia","KCR",226,0.084070796,0.14159292,0.59375,0.263414634,0.323008849,0.385365853,0.708374702,0.121951219,4.453683866277326,0.296511627,,,1.1922709941864014,-0.7152215205132961,26.283945341002905,0.17326131869550968,0.3167965549283323,97.5682424473229,"Maikel Garcia",22715,672580
"José Tena","WSN",107,0.06542056,0.317757009,0.205882352,0.232323232,0.289719626,0.414141414,0.70386104,0.181818182,4.527116396249999,0.322580645,,,0.8521540760993958,-0.11127538979053497,12.002150393250853,-0.35998761731061324,0.31154139409555454,97.51861999555115,"Jose Tena",23691,677588
"Jeff McNeil","ATH",183,0.087431693,0.142076502,0.615384615,0.267080745,0.34065934,0.360248447,0.700907787,0.093167702,1.6932957366071428,0.303703703,,,-0.537878155708313,-0.8843312785029411,21.220115006889756,0.07739298882668778,0.3163592871381433,97.46755193778851,"Jeff McNeil",15362,643446
"Geraldo Perdomo","ARI",206,0.155339805,0.116504854,1.333333333,0.221556886,0.339901477,0.341317365,0.681218842,0.119760479,6.255536043538778,0.24137931,,,-0.06442509591579437,0.07921472191810608,23.229851810727673,-0.5701522096056145,0.31230039549578587,97.02730282218678,"Geraldo Perdomo",22799,672695
"Zack Gelof","ATH",125,0.064,0.24,0.266666666,0.228070175,0.284552845,0.429824561,0.714377406,0.201754386,8.227055068556268,0.256410256,,,0.5015837550163269,1.0609057806432247,14.406071362031787,-0.03567865030637483,0.3154581886966054,96.85464346458642,"Zack Gelof",29766,680869
"Esteury Ruiz","MIA",39,0.025641025,0.333333333,0.076923076,0.216216216,0.23076923,0.513513513,0.744282743,0.297297297,10,0.260869565,,,0.32680901885032654,1.5833087153732777,4.386186303189355,-0.11963970066015141,0.3119188149770101,96.40937415056162,"Esteury Ruiz",21780,665923
"Kyle Isbel","KCR",147,0.054421768,0.238095238,0.228571428,0.259541984,0.314685314,0.389312977,0.703998291,0.129770993,6.480098411678323,0.329787234,,,0.6992628574371338,0.805268082767725,16.87013960430843,-0.11335841020124646,0.31484029718212314,96.23763649668724,"Kyle Isbel",21614,664728
"Deyvison De Los Santos","MIA",7,0,0.428571428,0,0.285714285,0.285714285,0.428571428,0.714285713,0.142857143,0.14285714,0.5,,,0.19542235136032104,-0.005563769489526749,0.7854944538816254,-0.02324354680931168,0.3115971939904349,96.19039858991289,"Deyvison De Los Santos",27969,691277
"Max Muncy","ATH",104,0.057692307,0.35576923,0.162162162,0.239130434,0.307692307,0.402173913,0.70986622,0.163043479,7.40964813694009,0.363636363,,,-0.11596686393022537,-0.1310380958020687,11.901671586938926,-0.11386442332642432,0.31442850484297824,96.15427386065015,"Max Muncy",29779,691777
"Francisco Lindor","NYM",105,0.104761904,0.18095238,0.578947368,0.225806451,0.314285714,0.354838709,0.669124423,0.129032258,6.576319643606373,0.263888888,,,-0.1525651067495346,-0.1532931737601757,11.191241268936894,-0.9398287414271629,0.30443482682818457,95.97336379167646,"Francisco Lindor",12916,596019
"Jacob Wilson","ATH",168,0.029761904,0.119047619,0.25,0.291925465,0.311377245,0.397515527,0.708892772,0.105590062,3.6629204941713462,0.316546762,,,-0.004947919864207506,0.17188545688986778,19.175825046431864,-0.23388697015062712,0.31405025899053335,95.89699887577574,"Jacob Wilson",33266,805779
"Matt Shaw","CHC",104,0.057692307,0.173076923,0.333333333,0.242105263,0.291262135,0.4,0.691262135,0.157894737,4.0308427985856365,0.266666666,,,-1.424815058708191,0.08008944615721703,11.21863916167109,-0.7968968485942596,0.30607367892867154,95.57473451645994,"Matt Shaw",33322,807713
"Josh Naylor","SEA",216,0.087962962,0.148148148,0.59375,0.246153846,0.314814814,0.348717948,0.663532762,0.102564102,4.212689548092998,0.270440251,,,-1.2551406621932983,1.2767223678529263,22.240063856669423,-2.7152801646509195,0.29982974889666536,95.54901101664784,"Josh Naylor",18839,647304
"Luis Robert Jr.","NYM",98,0.132653061,0.173469387,0.764705882,0.223529411,0.326530612,0.329411764,0.655942376,0.105882353,2.836919362860809,0.257575757,,,-0.3694946765899658,-0.5563645772635937,10.393045562383277,-0.9292864472898418,0.3037583560359721,95.51278883801868,"Luis Robert Jr.",20043,673357
"Esmerlyn Valdez","PIT",9,0.111111111,0.555555555,0.2,0.125,0.222222222,0.5,0.722222222,0.375,0.14285714,0,,,,-0.005563769489526749,1.0060008090611474,-0.033805191827200105,0.31104302406311035,95.26857654417125,"Esmerlyn Valdez",29005,699013
"Rafael Devers","SFG",219,0.05936073,0.301369863,0.196969696,0.245098039,0.287671232,0.411764705,0.699435937,0.166666666,1.08035714,0.32330827,,,-0.9471614360809326,-0.2281145490705967,23.33791106199662,-1.964034959619838,0.30441263304328037,95.04716072213115,"Rafael Devers",17350,646240
"Tristan Peters","CHW",140,0.071428571,0.214285714,0.333333333,0.256,0.31617647,0.368,0.68417647,0.112,6.1650094611434,0.322580645,,,0.4719838798046112,0.6108318492770195,15.373883257970245,-0.8008767558484944,0.30854404367068233,94.70678659843892,"Tristan Peters",30063,671976
"Ramón Laureano","SDP",186,0.096774193,0.317204301,0.305084745,0.213414634,0.295698924,0.37804878,0.673747704,0.164634146,7.017657444218855,0.287128712,,,0.24003276228904724,0.7663216963410378,19.44962154025637,-2.039702478102815,0.3018709978749675,94.66702069517301,"Ramon Laureano",17128,657656
"Adam Frazier","LAA",82,0.085365853,0.280487804,0.304347826,0.236111111,0.3125,0.375,0.6875,0.138888889,4.89285714,0.333333333,,,0.09226078540086746,-0.10014785081148148,9.08161509607493,-0.3921729120189029,0.3097372345626354,94.60001987823132,"Adam Frazier",15223,624428
"Nick Loftin","KCR",67,0.119402985,0.119402985,1,0.222222222,0.343283582,0.333333333,0.676616915,0.111111111,2.33035714,0.25,,,0.3418811857700348,-0.09458408132195473,7.545027450615134,-0.19575055599812058,0.312104589013911,94.37686453303395,"Nick Loftin",27630,679845
"Jake Fraley","TBR",90,0.088888888,0.277777777,0.32,0.231707317,0.3,0.390243902,0.690243902,0.158536585,4.09228886514271,0.309090909,,,-0.09330061078071594,0.49985215812921524,9.893384170805273,-0.5046758380782029,0.3086878432167901,94.18132771333381,"Jake Fraley",19260,641584
"Jorbit Vivas","WSN",115,0.078260869,0.139130434,0.5625,0.24742268,0.330357142,0.340206185,0.670563327,0.092783505,2.8097897641481686,0.280487804,,,0.4960511326789856,-0.5699844881892204,12.455289326990716,-0.8311206843603922,0.3066274768539837,94.17298078707545,"Jorbit Vivas",23917,678391
"Roman Anthony","BOS",130,0.153846153,0.253846153,0.606060606,0.229357798,0.353846153,0.321100917,0.67494707,0.091743119,5.274614413311127,0.32,,,0.629218578338623,0.18857676535844803,14.755872130168635,-0.26354788266305396,0.3132423241009084,93.97468074162413,"Roman Anthony",31812,701350
"Javier Sanoja","MIA",117,0.076923076,0.111111111,0.692307692,0.261682242,0.318965517,0.364485981,0.683451498,0.102803739,2.760417278000543,0.29032258,,,0.10490116477012634,0.041143059730529785,12.829103340881456,-0.6883746706670624,0.30833669263741065,93.97048713644304,"Javier Sanoja",28253,691594
"Connor Joe","SEA",39,0.153846153,0.282051282,0.545454545,0.181818181,0.307692307,0.333333333,0.64102564,0.151515152,4.154056005183785,0.238095238,,,0.27635467052459717,0.34992608055472374,3.922117983429595,-0.5837080204199114,0.29678157354012513,93.4757053513525,"Connor Joe",16572,656582
"Nolan Schanuel","LAA",208,0.0625,0.158653846,0.393939393,0.256544502,0.307692307,0.382198952,0.689891259,0.12565445,1.410199097073134,0.288461538,,,0.25040772557258606,-0.6701323390007019,22.74834328585995,-1.2827287346707519,0.3079761461569713,93.40216406566623,"Nolan Schanuel",33189,694384
"Brett Baty","NYM",178,0.095505617,0.275280898,0.346938775,0.235668789,0.310734463,0.350318471,0.661052934,0.114649682,4.375480440666294,0.317757009,,,0.8007802963256836,-0.24787725508213043,18.238754348977217,-2.326297668592326,0.2991957903581824,92.40636724554204,"Brett Baty",26123,683146
"Will Smith","LAD",166,0.096385542,0.168674698,0.571428571,0.246575342,0.319277108,0.349315068,0.668592176,0.102739726,1.21056547125,0.273504273,,,-0.30145201086997986,-0.25593339651823044,17.50767519135649,-1.670968825028589,0.3030159922249346,92.20500541609489,"Will Smith",19197,669257
"Isaac Collins","KCR",172,0.127906976,0.273255813,0.468085106,0.222222222,0.337209302,0.326388888,0.66359819,0.104166666,2.9278278769547113,0.302083333,,,0.1284411996603012,-0.8818389065563679,18.886830377689158,-0.9850176392881504,0.30853603121846224,91.9496055243411,"Isaac Collins",25477,686555
"Kyle Manzardo","CLE",157,0.089171974,0.331210191,0.269230769,0.221428571,0.299363057,0.371428571,0.670791628,0.15,3.0491071400000003,0.309523809,,,-0.8760362267494202,-0.2058594711124897,16.449408403551697,-1.6894296119450336,0.30213234834610275,91.78336817216224,"Kyle Manzardo",29794,700932
"Myles Straw","TOR",93,0.096774193,0.161290322,0.6,0.243902439,0.315217391,0.353658536,0.668875927,0.109756097,4.77982654360336,0.272727272,,,-0.47970303893089294,-0.13660186529159546,9.792822605614843,-0.9518394035647499,0.3028013149033422,91.65914206569707,"Myles Straw",17620,664702
"Bryson Stott","PHI",177,0.056497175,0.175141242,0.322580645,0.239263803,0.285714285,0.404907975,0.69062226,0.165644172,6.982333631222885,0.265625,,,0.9954413771629333,1.8052680976688862,18.915921951700973,-1.5335960657698617,0.3047991190637861,91.29145440170538,"Bryson Stott",26294,681082
"Brady House","WSN",177,0.073446327,0.282485875,0.26,0.226993865,0.282485875,0.398773006,0.681258881,0.171779141,3.225511426189019,0.280373831,,,-0.8131966590881348,-0.0002956986427307129,18.5436534449599,-1.9058645725109364,0.3021235728667954,91.10649899058303,"Brady House",29993,691781
"Jake Meyers","HOU",58,0.068965517,0.206896551,0.333333333,0.23076923,0.293103448,0.384615384,0.677718832,0.153846154,2.9464285669642853,0.256410256,,,0.13016508519649506,-0.6784718073904514,6.057724886733672,-0.6432471189912353,0.30171284079551697,90.89052830827403,"Jake Meyers",20308,676694
"Austin Riley","ATL",223,0.071748878,0.28251121,0.253968253,0.222772277,0.29147982,0.381188118,0.672667938,0.158415841,4.210718910051557,0.28030303,,,0.792951226234436,0.32737530395388603,23.303564424845263,-2.4605175971660187,0.30178504193310246,90.38316495330993,"Austin Riley",18360,663586
"Tristan Gray","MIN",84,0.071428571,0.321428571,0.222222222,0.24,0.301204819,0.373333333,0.674538152,0.133333333,1.30357142125,0.326086956,,,-0.22059530019760132,-0.11683915928006172,8.834020813119892,-0.8708351951713529,0.3026330722383706,90.18693742349797,"Tristan Gray",19877,656484
"Ryan Ward","LAD",6,0,0.166666666,0,0.333333333,0.333333333,0.333333333,0.666666666,0,0.14285714,0.4,,,,-0.011127538979053497,0.6182234147262835,-0.07498058586594825,0.2999238570531209,90.099726031003,"Ryan Ward",27449,669899
"Andruw Monasterio","BOS",89,0.06741573,0.191011235,0.352941176,0.253012048,0.303370786,0.385542168,0.688912954,0.13253012,2.981664492161891,0.307692307,,,0.2653043568134308,-1.1093620583415031,9.695148817766091,-0.5873771910186789,0.3074255980802386,90.0182643280311,"Andruw Monasterio",19455,655316
"Gabriel Arias","CLE",32,0.0625,0.375,0.166666666,0.2,0.25,0.433333333,0.683333333,0.233333333,0.14285714,0.25,,,-0.9293143153190613,-0.027818847447633743,3.2829904977728868,-0.41409750538568274,0.2993593104183674,89.89720528021553,"Gabriel Arias",22563,672356
"Nathan Church","STL",156,0.038461538,0.211538461,0.181818181,0.246575342,0.282051282,0.390410958,0.67246224,0.143835616,4.029512098776426,0.281818181,,,0.5338624119758606,-0.1897471882402897,15.730241348250694,-2.293062667147332,0.29712218810350466,89.83717289843948,"Nathan Church",31357,701675
"Austin Hedges","CLE",78,0.102564102,0.192307692,0.533333333,0.23880597,0.315789473,0.343283582,0.659073055,0.104477612,3.6394318829264742,0.288461538,,,-0.14402103424072266,-0.30878302082419395,7.993696124145771,-1.0179558835532416,0.29921916127204895,89.80187873726422,"Austin Hedges",12976,595978
"Masyn Winn","STL",193,0.088082901,0.196891191,0.447368421,0.239520958,0.321243523,0.329341317,0.65058484,0.089820359,5.846351797249693,0.295454545,,,0.6613028645515442,0.1131763644516468,19.43178761456761,-2.866274404482509,0.2969287704927316,89.70548457110304,"Masyn Winn",27479,691026
"Jeremiah Jackson","BAL",160,0.01875,0.2125,0.088235294,0.253246753,0.26875,0.415584415,0.684334415,0.162337662,1.855767072333331,0.284482758,,,-0.390915185213089,-0.3699844852089882,16.327991084078594,-2.157448931714254,0.29866789989173415,89.68601831248823,"Jeremiah Jackson",22239,669236
"Jo Adell","LAA",224,0.03125,0.232142857,0.134615384,0.246376811,0.294642857,0.381642512,0.676285369,0.135265701,2.8659732293342035,0.293333333,,,-0.23939166963100433,0.11068399250507355,23.512169600856218,-2.3674464212537703,0.30237626656889915,89.59324209862439,"Jo Adell",20220,666176
"Andrés Chaparro","WSN",19,0.263157894,0.157894736,1.666666666,0.142857142,0.368421052,0.214285714,0.582706766,0.071428572,2.1964285649999997,0.181818181,,,-0.21060417592525482,-0.03338261693716049,1.9542400020809974,-0.24090599979440314,0.29969169591602524,89.4507562345076,"Andres Chaparro",21797,665953
"Darell Hernaiz","ATH",103,0.106796116,0.165048543,0.647058823,0.258426966,0.346534653,0.303370786,0.649905439,0.04494382,4.545325545495218,0.309859154,,,-0.5510582327842712,0.416395615786314,10.968776123852452,-0.931225886314193,0.3043199818913299,89.27866617671147,"Darell Hernaiz",26224,687231
"Connor Wong","BOS",67,0.074626865,0.23880597,0.3125,0.24137931,0.323076923,0.344827586,0.667904509,0.103448276,3.7567649490886383,0.333333333,,,0.16964785754680634,0.11654346063733101,7.205992313705004,-0.5347856929082501,0.3056673545103807,88.82234351378597,"Connor Wong",19896,657136
"Mike Yastrzemski","ATL",155,0.077419354,0.24516129,0.315789473,0.228571428,0.303225806,0.357142857,0.660368663,0.128571429,5.3032847630883,0.292929292,,,0.5137608647346497,-0.0002956986427307129,15.912937731208526,-1.9948322840907937,0.2994492003994603,88.7928078846913,"Mike Yastrzemski",14854,573262
"Luis García Jr.","WSN",166,0.036144578,0.156626506,0.23076923,0.257861635,0.28313253,0.396226415,0.679358945,0.13836478,5.19881458806325,0.290076335,,,-0.5704274773597717,-0.1866757906973362,16.94291889859538,-2.235725117789699,0.2986880404403411,88.76741767869242,"Luis Garcia Jr.",20391,671277
"Gabriel Moreno","ARI",113,0.07079646,0.21238938,0.333333333,0.245098039,0.300884955,0.372549019,0.673433974,0.12745098,4.603998358047274,0.294871794,,,-0.10142021626234055,0.05783436819911003,11.661708132250476,-1.3936338789032217,0.30013213062708355,88.7425430180445,"Gabriel Moreno",22664,672515
"Mark Vientos","NYM",170,0.04117647,0.2,0.205882352,0.23125,0.270588235,0.39375,0.664338235,0.1625,1.1625939775,0.256198347,,,-1.0068339109420776,-0.17804062366485596,16.67259726875057,-2.9681827480293275,0.29361013524672563,88.60337549227867,"Mark Vientos",22184,668901
"Matt Chapman","SFG",218,0.091743119,0.23853211,0.384615384,0.239795918,0.316513761,0.331632653,0.648146414,0.091836735,2.953601360622346,0.321678321,,,0.013599189929664135,-0.6979511864483356,21.59916284199036,-3.5872491795273937,0.2948881453632759,88.56241589303826,"Matt Chapman",16505,656305
"George Springer","TOR",148,0.094594594,0.202702702,0.466666666,0.20610687,0.287671232,0.374045801,0.661717033,0.167938931,2.8110294041126087,0.229166666,,,0.050138019025325775,-0.16998448222875595,15.03612487759144,-2.0629071370169436,0.2980897120416981,88.45440750713279,"George Springer",12856,543807
"Nolan Gorman","STL",192,0.114583333,0.276041666,0.415094339,0.221556886,0.307291666,0.353293413,0.660585079,0.131736527,1.1823738845663265,0.279279279,,,-0.39238056540489197,-0.6645685695111752,19.041653491032633,-3.14087452791878,0.2950109688859237,88.3997498722087,"Nolan Gorman",22263,669357
"Justin Crawford","PHI",165,0.078787878,0.193939393,0.40625,0.24,0.309090909,0.353333333,0.662424242,0.113333333,6.0241095831973555,0.293103448,,,-0.13522131741046906,0.3713064342737198,17.01887821391537,-2.044231802371002,0.30006058577335243,88.06522530834067,"Justin Crawford",31791,702222
