"id","name","swings_competitive","percent_swings_competitive","contact","avg_bat_speed","hard_swing_rate","squared_up_per_bat_contact","squared_up_per_swing","blast_per_bat_contact","blast_per_swing","swing_length","swords","batter_run_value","whiffs","whiff_per_swing","batted_ball_events","batted_ball_event_per_swing"
657757,"Sheets, Gavin",246,0.9044117647058824,198,"74.398841179",0.44715447154471544,0.30808080808080807,0.24796747967479674,0.14646464646464646,0.11788617886178862,"7.739951951",5,0.2761278666319566,,NaN,99,0.4024390243902439
671056,"Herrera, Iván",338,0.9086021505376344,275,"74.392802071",0.46153846153846156,0.3236363636363636,0.26331360946745563,0.16363636363636364,0.13313609467455623,"7.837411006",7,-4.864158330231446,,NaN,145,0.4289940828402367
663624,"Mountcastle, Ryan",31,0.9393939393939394,29,"74.381719677",0.45161290322580644,0.1724137931034483,0.16129032258064516,0.10344827586206896,0.0967741935483871,"7.507254516",0,-0.8951068650824971,,NaN,11,0.3548387096774194
691373,"Garcia, Jhostynxon",29,0.90625,21,"74.346891379",0.4482758620689655,0.23809523809523808,0.1724137931034483,0.09523809523809523,0.06896551724137931,"7.791615517",0,-1.083931245800092,,NaN,12,0.41379310344827586
691788,"Mack, Joe",95,0.9134615384615384,69,"74.317608842",0.4105263157894737,0.2463768115942029,0.17894736842105263,0.14492753623188406,0.10526315789473684,"7.397282105",0,-5.174808548402461,,NaN,29,0.30526315789473685
680718,"Barger, Addison",46,0.9019607843137255,37,"74.294076304",0.5,0.24324324324324326,0.1956521739130435,0.13513513513513514,0.10869565217391304,"7.191623913",1,-4.9764886131574135,,NaN,16,0.34782608695652173
668952,"Kreidler, Ryan",76,0.8941176470588236,53,"74.271874211",0.42105263157894735,0.24528301886792453,0.17105263157894737,0.1320754716981132,0.09210526315789473,"7.883072368",1,0.9232668510501216,,NaN,26,0.34210526315789475
681715,"Hernández, Heriberto",140,0.8974358974358975,102,"74.260533357",0.4571428571428572,0.4215686274509804,0.30714285714285716,0.19607843137254902,0.14285714285714285,"7.772412429",3,-7.619774962901333,,NaN,63,0.45
572233,"Walker, Christian",371,0.902676399026764,279,"74.241791941",0.417789757412399,0.34050179211469533,0.2560646900269542,0.2078853046594982,0.15633423180592992,"7.38932283",12,3.0019488034826987,,NaN,148,0.39892183288409705
669004,"Melendez, MJ",141,0.8980891719745223,93,"74.167624894",0.42553191489361697,0.3333333333333333,0.2198581560283688,0.22580645161290322,0.14893617021276595,"7.88994539",3,-5.49470687727644,,NaN,40,0.28368794326241137
663993,"Lowe, Nathaniel",200,0.9009009009009009,158,"74.15366445",0.4049999999999999,0.2974683544303797,0.235,0.17721518987341772,0.14,"7.68358645",7,6.349799921740546,,NaN,77,0.385
691016,"Soderstrom, Tyler",338,0.9061662198391421,264,"74.135268521",0.42899408284023666,0.3181818181818182,0.2485207100591716,0.16666666666666666,0.1301775147928994,"7.499349172",10,-14.038749267572886,,NaN,139,0.41124260355029585
666160,"Moniak, Mickey",297,0.9,225,"74.13278037",0.43434343434343436,0.31555555555555553,0.23905723905723905,0.1288888888888889,0.09764309764309764,"7.817987811",5,11.821901929914159,,NaN,108,0.36363636363636365
592518,"Machado, Manny",332,0.9046321525885559,258,"74.063403765",0.37048192771084343,0.26744186046511625,0.20783132530120482,0.13953488372093023,0.10843373493975904,"7.826305663",11,-12.760382748926943,,NaN,117,0.35240963855421686
667670,"Rooker, Brent",230,0.8984375,143,"74.062364739",0.408695652173913,0.3076923076923077,0.19130434782608696,0.1888111888111888,0.11739130434782609,"7.114027304",6,-10.536195356675515,,NaN,80,0.34782608695652173
