Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Shawn Dubin","HOU",0,0,0,3,1,9,11,3,1,0.4230769230769231,0.61643836,0.407407407,0.1,95.20738782380757,7,5.061119643010042,3.588373692830404,3.9809867527749807,0.10036805644631386,"Shawn Dubin",24977,681869
"Jacob Barnes","STL",0,1,0,13,0,13.2,5.2682940308927755,1.9756102615847908,0.6585367538615969,0.3541666666666667,0.53398058,0.428571428,0.047619047,95.1755048643868,5.926830784754372,3.8796058645280547,3.9135771133586674,5.502874117535413,0.09675377607345581,"Jacob Barnes",12323,606930
"Thomas Pannone","MIL",0,0,0,1,0,2.2,13.500003218651585,3.3750008046628963,0,0.5555555555555556,0.66666667,0.444444444,0,89.6572624655331,6.750001609325793,4.570455172731463,1.380039912462128,3.8600681346721117,0.09377054870128632,"Thomas Pannone",17281,623381
"John Schreiber","BOS",2,1,1,46,2,46.2,10.221429963987891,4.821429228296175,1.157143014791082,0.3017241379310345,0.77922078,0.420168067,0.130434782,93.38013109110169,3.8571433826369397,4.097840267377852,4.519326246028068,4.477630112098252,0.09262842731550336,"John Schreiber",20020,670167
"Braden Bristo","- - -",0,0,1,3,0,7,6.428571428571429,5.142857142857143,0,0.23809523809523808,0.66666667,0.38095238,0,,2.5714285714285716,3.5346846625273725,3.540754645211356,6.138878829990114,0.09234997909516096,"Braden Bristo",20494,668754
"Jacob Webb","- - -",1,1,1,54,0,53.2,9.559008023091765,5.031056854258823,1.0062113708517648,0.24444444444444444,0.78947368,0.371428571,0.101694915,94.82621961805556,3.6894416931231375,3.907156209997204,4.484854257204783,4.849098179968842,0.09143063426017761,"Jacob Webb",19274,657097
"Silvino Bracho","CIN",0,0,0,5,0,7.1,7.363637640456744,7.363637640456744,0,0.2631578947368421,0.72727273,0.315789473,0,92.19487748579546,3.681818820228372,3.1356583175237223,4.07322231954782,6.327793284048241,0.09036652743816376,"Silvino Bracho",15051,611093
"Alex Young","CIN",4,2,1,63,0,53.2,8.385095949145567,3.3540383796582267,1.6770191898291134,0.27741935483870966,0.78333333,0.48765432,0.181818181,91.46446491109914,3.8571441366069608,4.128133532448759,4.987960188987154,4.260028515235751,0.08802685886621475,"Alex Young",18333,622065
"Matt Waldron","SDP",1,3,0,8,6,41.1,6.750000519137268,2.6129034267628137,1.9596775700721103,0.24793388429752067,0.80729167,0.4,0.166666666,91.6131258877841,4.35483904460469,4.336721829737312,5.4566534320472195,4.786032284824459,0.08674237132072449,"Matt Waldron",25550,663362
"Ryne Stanek","HOU",3,1,0,55,0,50.2,9.059211663097038,3.7302636259811335,1.4210528098975745,0.25757575757575757,0.75757576,0.307142857,0.103896103,98.18678209459459,4.085526828455527,4.067594272182913,4.597145791067002,5.057173843282898,0.08273911476135254,"Ryne Stanek",15947,592773
"Packy Naughton","STL",0,0,0,4,0,5,9.000001716614097,1.8000003433228193,0,0.18181818181818182,1,0.636363636,0,93.7990966796875,0,2.717686664477188,1.8550400924682109,2.847051334049411,0.08212301135063171,"Packy Naughton",23292,676050
"Tanner Banks","CHW",1,4,1,32,3,61,7.524590634492382,2.3606558853309436,1.4754099283318396,0.28160919540229884,0.72307692,0.371584699,0.126582278,92.85341961464185,4.426229784995519,4.495595064608707,4.697663400532647,4.707741902180285,0.08187253028154373,"Tanner Banks",16990,621383
"Alek Jacob","SDP",0,0,0,3,0,3,15.000004768373097,3.0000009536746197,0,0,1,0.75,0,,0,0.712702203070983,0.9217062844168109,1.4728237109290288,0.08113711327314377,"Alek Jacob",29628,689690
"Randy Vásquez","NYY",2,2,0,11,5,37.2,7.884956484216684,4.300885355027282,1.1946903763964674,0.2358490566037736,0.88888889,0.363636363,0.108695652,94.4997265625,2.8672569033515214,5.420416016192224,4.98070423651419,5.2741780871671065,0.08092619478702545,"Randy Vasquez",24719,681190
"John McMillon","KCR",0,0,0,4,0,4,18,0,2.25,0,1,0.2,0.25,98.9734523607337,2.25,1.5789318781593547,2.5050403594970705,0.9083921134471895,0.07896577566862106,"John McMillon",27942,669111
"Denyi Reyes","NYM",0,2,0,9,3,19.2,7.779662022951032,3.6610174225651915,1.3728815334619469,0.36065573770491804,0.5704698,0.396825396,0.136363636,92.05264977181312,7.779662022951032,5.189764453209798,4.882159213970489,4.748620480782153,0.07511896640062332,"Denyi Reyes",20526,660593
"Vinny Nittoli","NYM",0,0,0,3,0,3.2,7.363637640456744,0,0,0.36363636363636365,0.8,0.272727272,0,,2.454545880152248,2.5056782554274437,2.4368583994463213,5.593257749746911,0.07339461892843246,"Vinny Nittoli",16754,657697
"Tyler Kinley","COL",0,4,5,18,0,16.1,9.367348761918352,3.3061230924417715,1.6530615462208857,0.3673469387755102,0.71428571,0.196078431,0.107142857,96.61020951704545,6.061225669476581,4.602142128937739,4.846877404006071,5.2934396813644335,0.07211671769618988,"Tyler Kinley",18297,641755
"Jose E. Hernandez","PIT",1,3,0,50,0,50.2,11.013160935069894,3.9078958156699626,1.5986846518649847,0.29457364341085274,0.69686411,0.386861313,0.160714285,94.71339597902097,4.973685583579952,4.101214099503542,4.47872490783817,3.9969030291906,0.07072532176971436,"Jose E. Hernandez",22318,669796
"Mauricio Llovera","- - -",2,3,0,30,0,35,7.457144076289162,3.8571434877357733,0.7714286975471547,0.30275229357798167,0.59055118,0.468468468,0.09090909,,4.885715084465313,4.997597462477884,4.340754822711584,4.785343691977637,0.07023357972502708,"Mauricio Llovera",20080,661440
"Michael Tonkin","ATL",7,3,1,45,0,80,8.43750080466278,2.587500246763253,1.462500139474882,0.24056603773584906,0.6779661,0.382882882,0.135416666,,4.275000407695809,3.918672257188074,4.430040471553814,4.301562564041348,0.0656026229262352,"Michael Tonkin",10315,543859
"Zack Burdi","TBR",0,0,0,3,0,4,11.25,4.5,0,0.46153846153846156,0.25,0.461538461,0,94.35145060221355,11.25,5.415711881085691,2.2550403594970705,4.321730051934719,0.06546113640069962,"Zack Burdi",19159,641420
"Jose A. Ferrer","WSN",3,0,0,39,0,34,6.6176492862642915,3.4411776288574316,1.0588238858022867,0.3333333333333333,0.70484581,0.578431372,0.181818181,95.49236284289277,5.029413457560861,3.7850007385172466,4.54915844214431,4.0895623635338065,0.06435821950435638,"Jose A. Ferrer",24017,678606
"Grant Anderson","TEX",2,1,0,26,0,35.2,7.570095617018546,3.532711287941988,1.2616826028364243,0.3173076923076923,0.7173913,0.462962962,0.125,92.96885329026442,5.046730411345697,4.08557977944332,4.656909918204208,4.68870628684311,0.06417898088693619,"Grant Anderson",20546,681982
"Guillo Zuñiga","STL",0,0,0,2,0,2,18,0,0,0.5,0.5,0,0,99.39798990885417,4.5,3.3306717709977174,-0.7449596405029295,0.9083921134471895,0.06346206367015839,"Guillo Zuniga",19588,670871
"Trey Wingenter","DET",1,0,0,17,0,17,11.647060130294365,3.7058827687300253,1.0588236482085787,0.3333333333333333,0.64655172,0.431818181,0.111111111,95.96571320564516,5.823530065147183,3.978121527469715,3.960922791636123,4.18211879122436,0.06294775009155273,"Trey Wingenter",17793,622259
"Eduard Bazardo","- - -",0,0,0,12,0,16,8.43750050291422,2.2500001341104587,1.1250000670552294,0.2826086956521739,0.67901235,0.395833333,0.117647058,94.36114046466885,4.5000002682209175,3.420411649099545,3.7550403892993947,3.886726635720508,0.06261339597404003,"Eduard Bazardo",20997,660825
"Jackson Stephens","ATL",0,0,0,5,0,12,8.250000655651144,3.7500002980232474,0.7500000596046495,0.34285714285714286,0.84337349,0.411764705,0.1,93.47494506835938,3.000000238418598,3.4823723939963287,3.7550403992335033,4.0495002175935,0.06258850544691086,"Jackson Stephens",14420,623451
"Roansy Contreras","PIT",3,7,1,19,11,68.1,7.243902674918378,4.214634283588874,1.4487805349836755,0.31527093596059114,0.62634989,0.37735849,0.126436781,94.37953676970109,6.585366068107617,5.373963599458732,5.1867477394753045,5.199063875393354,0.06189912557601929,"Roansy Contreras",22810,672710
"Chris Paddack","MIN",1,0,0,2,0,5,14.4,1.8,1.8,0.4166666666666667,0.71428571,0.307692307,0.25,95.37763671875,5.4,3.488495261141902,3.2550403594970705,1.9777217626571657,0.06169119477272034,"Chris Paddack",20099,663978
"Andrew Bellatti","PHI",1,0,0,27,0,24.2,9.121623972718515,4.378379506904888,1.4594598356349624,0.2916666666666667,0.70063694,0.328947368,0.117647058,94.29204644097223,5.108109424722368,4.9690769953839045,4.795581297111753,4.966417542535469,0.06143997609615326,"Andrew Bellatti",10657,571479
"Jacob Latz","TEX",0,0,0,3,0,6.1,7.1052635145319645,4.263158108719178,0,0.07142857142857142,1,0.357142857,0,94.4779052734375,0,2.2274292014072565,3.097145614729694,5.185590040334887,0.061343252658843994,"Jacob Latz",21306,656641
"Sean Hjelle","SFG",2,1,0,15,0,29,9.62069092069046,4.034483289321806,0.9310346052281091,0.3977272727272727,0.59055118,0.533333333,0.15,,6.517242236596763,4.489647008069352,4.2205577278817765,4.01597270369462,0.06125050038099289,"Sean Hjelle",21481,663546
"Peyton Battenfield","CLE",0,5,0,7,6,34.2,7.009615898837742,3.1153848439278855,1.8173078256245998,0.27,0.66298343,0.429906542,0.159090909,91.15557399309014,5.192308073213143,6.232381897552005,5.360809744744623,4.834294624594855,0.05886109173297882,"Peyton Battenfield",25777,685410
"Thyago Vieira","MIL",0,1,0,2,0,3,6,3,0,0,0,0.142857142,0,,0,4.0080100879354035,2.9217070261637375,5.67729328274727,0.05830292031168938,"Thyago Vieira",14510,600986
"Isiah Kiner-Falefa","NYY",0,0,0,4,0,4,2.25,0,0,0.26666666666666666,0.75,0.2,0,72.82762654622395,2.25,6.585150027528462,2.7550403594970705,6.888419744372368,0.05826937034726143,"Isiah Kiner-Falefa",16512,643396
"Mike Baumann","BAL",10,1,0,60,0,64.2,8.48969305875528,4.592784769490562,0.9742270723161798,0.2647058823529412,0.75129534,0.420454545,0.098591549,96.47986888711152,3.757732993219551,5.314537390245292,4.3993705714240114,4.8074321455694475,0.05758845806121826,"Mike Baumann",20206,657508
"Sammy Peralta","CHW",2,0,0,16,0,20,8.100002317429253,4.950001416206765,0.9000002574921391,0.288135593220339,0.69852941,0.393442622,0.086956521,,4.050001158714626,4.068839255648838,4.405040688514803,5.006395377606397,0.05553793907165527,"Sammy Peralta",25589,671111
"Janson Junk","MIL",0,1,0,2,1,7.1,6.1363647003806205,2.454545880152248,1.227272940076124,0.28,0.58139535,0.583333333,0.166666666,92.4798095703125,4.909091760304496,3.8973274045046025,4.482313299573194,4.06232829816349,0.05464278906583786,"Janson Junk",23301,676083
"Darius Vines","ATL",1,0,0,5,2,20.1,6.196721408354985,3.0983607041774923,1.3278688732189252,0.2033898305084746,0.69148936,0.403225806,0.096774193,89.95796712239583,3.9836066196567756,3.9518182216402646,4.9763518618179,5.579002905950587,0.052555881440639496,"Darius Vines",25928,670241
"Dany Jiménez","OAK",0,2,1,25,1,23.1,8.100001103537574,5.400000735691716,1.157143014791082,0.14285714285714285,0.76923077,0.280701754,0.09375,93.24545208819501,3.4714290443732456,3.795081815365364,4.926469158639744,5.5224945024019165,0.05254282057285309,"Dany Jimenez",21170,666204
"Kyle Hurt","LAD",0,0,0,1,0,2,13.5,0,0,0,1,0.666666666,0,95.73056030273438,0,0.20448218095884008,0.2550403594970705,1.08171623647213,0.05236927419900894,"Kyle Hurt",27514,669165
"Jared Shuster","ATL",4,3,0,11,11,52.2,5.126582526029877,4.443038189225894,1.1962025894069714,0.27710843373493976,0.65527066,0.357142857,0.088607594,91.52437827225131,5.810126862833862,5.3757470453712,5.381622740665019,6.1338023066451015,0.05155044421553612,"Jared Shuster",27472,694363
"Keegan Thompson","CHC",2,2,1,19,0,28.2,8.162791421827398,5.965116808258483,0.6279070324482614,0.23376623376623376,0.67204301,0.41025641,0.06060606,94.02946180555556,4.7093027433619605,4.2521593204849735,4.441086976343787,5.437387339625534,0.05149557441473007,"Keegan Thompson",19795,624522
"Seranthony Domínguez","PHI",5,5,2,57,0,50,8.640001977539516,3.9600009063722776,1.2600002883911794,0.2907801418439716,0.77039275,0.424657534,0.122807017,97.63184763285928,3.780000865173538,4.615294952913168,4.835040721130454,4.899861735469943,0.05103205144405365,"Seranthony Dominguez",19249,622554
"Daniel Hudson","LAD",0,0,1,3,0,3,15,9,0,0.3333333333333333,1,0.5,0,95.52943999191811,0,2.2311605834202304,2.9217070261637375,4.5750587801138565,0.05071921646595001,"Daniel Hudson",7146,543339
"Connor Phillips","CIN",1,1,0,5,5,20.2,11.322580993485635,5.661290496742818,2.1774194218241605,0.2549019607843137,0.64,0.339285714,0.178571428,96.39522011151452,6.9677421498373135,4.532908494459405,5.916330763948823,5.011194402745587,0.05071857199072838,"Connor Phillips",27649,683175
"Joe Jacques","BOS",2,1,1,23,1,26.2,6.750000885129091,3.3750004425645455,0.675000088512909,0.35714285714285715,0.68584071,0.647058823,0.095238095,,5.062500663846818,4.112352690049149,4.530040526688121,4.857055075805329,0.05004549026489258,"Joe Jacques",25178,682175
"Trent Thornton","- - -",1,2,0,27,1,31.1,7.468086091357284,1.7234044826209116,1.436170402184093,0.2840909090909091,0.82758621,0.397849462,0.131578947,94.01029988078328,2.0106385630577304,3.1157584659542574,4.244402192112779,4.175062820736825,0.04612012952566147,"Trent Thornton",17948,663423
"Hogan Harris","OAK",3,6,0,14,6,63,8.000000484406032,4.000000242203016,1.4285715150725056,0.3048128342245989,0.55952381,0.396907216,0.116279069,92.68185334158416,7.142857575362528,5.132488020034688,5.016945228086494,5.210409538843923,0.045801542699337006,"Hogan Harris",21520,663687
"Yoendrys Gómez","NYY",0,0,0,1,0,2,18,0,0,0.3333333333333333,1,0.333333333,0,94.6536376953125,0,2.136747029934614,0.7550403594970705,1.58171623647213,0.042681723833084106,"Yoendrys Gomez",22872,672782
"Tyler Cyr","LAD",0,0,0,2,0,1.2,10.800004119874618,0,0,0.25,1,0.75,0,94.06588924632354,0,1.9603084123653078,0.8550394439693774,1.8470508747617782,0.03882147744297981,"Tyler Cyr",18421,664202
"Jason Vosler","CIN",0,0,0,2,0,2,0,0,0,0.45454545454545453,0.8,0.363636363,0,60.0644921875,4.5,1.354983173875994,3.2550403594970705,8.215095621347427,0.037450071424245834,"Jason Vosler",16686,613564
"Dylan Lee","ATL",1,0,0,24,1,23.2,9.126763015199854,3.042254338399951,1.5211271691999755,0.3076923076923077,0.68181818,0.388059701,0.153846153,92.18696351263934,4.1830997152999325,5.50935265920999,4.43813926887483,4.057314332881168,0.03685259819030762,"Dylan Lee",19996,669276
"Carson Fulmer","LAA",1,1,0,3,1,10,5.4,3.6,0.9,0.18518518518518517,0.83333333,0.571428571,0.111111111,92.783203125,2.7,4.523937629176357,4.855040359497071,5.043056938052178,0.03675691783428192,"Carson Fulmer",18311,608334
"Dylan Covey","- - -",1,3,0,29,1,43,6.279070054665986,3.558139697644059,1.0465116757776645,0.31386861313868614,0.75,0.542857142,0.15625,95.59715270996094,3.767442032799592,4.8869251185708595,4.69690089056852,4.415674275992803,0.03603324294090271,"Dylan Covey",14825,592229
"Nick Wittgren","KCR",1,0,0,27,0,29,5.5862079987771915,3.4137937770305062,0.6206897776419102,0.2978723404255319,0.65533981,0.447916666,0.057142857,92.13053197254335,4.965518221135282,4.626483902056357,4.358488853082688,5.457361876394966,0.0359649658203125,"Nick Wittgren",15594,621295
"Zack Short","DET",0,0,0,6,0,6,1.5,1.5,0,0.41379310344827586,0.71428571,0.206896551,0,62.4530517578125,6,9.729350141414416,3.9217070261637375,6.952851908405623,0.035784486681222916,"Zack Short",19562,670097
"Grant Hartwig","NYM",5,2,0,28,0,35.1,7.641510533964126,3.820755266982063,0.7641510533964126,0.2980769230769231,0.62992126,0.481132075,0.09375,,4.8396233381772795,4.339670884529279,4.44371977589149,4.837321421033904,0.03557942435145378,"Grant Hartwig",29946,701643
"Greg Weissert","NYY",0,0,0,17,0,20,9.900001888275506,3.6000006866456387,1.3500002574921146,0.33962264150943394,0.81395349,0.509090909,0.166666666,94.39419109901685,4.050000772476344,4.5030585028517605,4.35504056930546,3.893057059744206,0.03438717499375343,"Greg Weissert",20375,669711
"Nicholas Padilla","CHW",0,1,0,3,0,4.2,11.571430147910819,1.9285716913184698,1.9285716913184698,0.5333333333333333,0.81395349,0.125,0.25,,5.7857150739554095,13.435374005633998,4.11218333341639,2.7436275074941294,0.030788812786340714,"Nicholas Padilla",21327,656820
"Brandon Walter","BOS",0,0,1,9,0,23,6.260869565217392,2.739130434782609,1.173913043478261,0.3670886075949367,0.6424581,0.426829268,0.09090909,91.77609252929688,6.260869565217392,4.455014742826699,4.602866446453592,5.279414615164633,0.03059273213148117,"Brandon Walter",26056,687888
"José Lopez","TBR",0,0,0,1,0,2,9,4.5,0,0.42857142857142855,0.75,0.285714285,0,94.37372903262867,4.5,5.576578181249025,2.7550403594970705,5.235067990422249,0.0298121627420187,"Jose Lopez",22982,673111
"Nick Lodolo","CIN",2,1,0,7,7,34.1,12.320388805811199,2.6213593203853613,2.6213593203853613,0.43478260869565216,0.81132075,0.46,0.27027027,93.86154840225564,6.291262368924867,4.846283705478843,5.789021035869586,3.7843806187954785,0.029771899804472923,"Nick Lodolo",26378,666157
"Penn Murfee","SEA",1,2,0,16,0,14,10.285717088349775,6.428573180218609,0.642857318021861,0.13333333333333333,0.75342466,0.466666666,0.142857142,88.12014931126645,1.285714636043722,3.3341833543876525,4.255040631975521,4.15314505261481,0.02633562684059143,"Penn Murfee",25174,682171
"Darren McCaughan","SEA",0,0,0,3,0,5,18,5.4,1.8,0.46153846153846156,0.58139535,0.642857142,0.2,89.40011596679688,5.4,3.24185433468339,3.6550403594970704,2.7083921134471893,0.02554195001721382,"Darren McCaughan",20038,670766
"Tucker Barnhart","CHC",0,0,0,4,0,4,0,0,0,0.3684210526315789,0.85714286,0.47368421,0,74.79830169677734,2.25,8.697231052737159,3.2550403594970705,5.735067990422249,0.025002744048833847,"Tucker Barnhart",10200,571466
"Jonathan Hernández","TEX",1,2,0,33,0,31.2,9.663160416875847,4.263159007445227,1.1368424019853938,0.34444444444444444,0.70247934,0.510869565,0.121212121,,5.400001409430621,4.912567313415027,4.549777539535992,4.63063886212611,0.02401062287390232,"Jonathan Hernandez",17464,642546
"Matt Gage","HOU",0,0,0,5,0,6.2,10.800002574921269,4.050000965595475,1.3500003218651586,0.3333333333333333,0.92105263,0.466666666,0.5,93.96646610383064,2.7000006437303172,3.511390958858178,4.155040574073843,2.7010457535994994,0.023272376507520676,"Matt Gage",17381,657424
"Calvin Faucher","TBR",1,1,0,17,4,25.2,8.7662349605385,4.20779278105848,1.4025975936861599,0.34615384615384615,0.625,0.5,0.16,95.3339544802296,7.012987968430799,6.496478507876606,4.85244317452853,4.436876644486875,0.021478727459907532,"Calvin Faucher",20116,676534
"Zach Muckenhirn","NYM",0,0,0,3,0,6,4.500000715255851,3.000000476837234,0,0.44,0.71428571,0.4,0,91.25989163306451,6.000000953674468,6.462670497136586,3.7550404389699428,6.510627133542184,0.02136337384581566,"Zach Muckenhirn",20209,669105
"Konnor Pilkington","CLE",0,0,0,1,0,2,9,4.5,0,0.2,1,0.4,0,93.48186125578704,0,2.4528861705592573,2.7550403594970705,5.235067990422249,0.019875600934028625,"Konnor Pilkington",21453,663455
"Jonathan Schoop","DET",0,0,0,1,0,1.1,6.750001609325793,0,0,0.25,1,0.25,0,82.77241516113281,0,23.167352300139473,1.7550400018691166,4.2350682240791,0.019748782739043236,"Jonathan Schoop",11265,570731
"José Cisnero","DET",3,4,2,63,0,59.1,10.617980486275027,3.7921358879553666,1.5168543551821465,0.3375796178343949,0.6835443,0.43902439,0.15625,95.9723872245179,5.308990243137513,4.648993658436713,4.603355341881201,4.195734648308609,0.01967567764222622,"Jose Cisnero",6399,542585
"Shane Greene","CHC",0,0,0,2,0,3,9,6,0,0.2857142857142857,1,0.571428571,0,93.10413953993056,0,3.4553724539302335,3.255040359497071,4.357274862130484,0.019641626626253128,"Shane Greene",10756,572888
"Nate Eaton","KCR",0,0,0,1,0,1,9,0,0,0.5,1,0.75,0,93.39984130859375,0,2.290191216025894,1.2550403594970705,1.2550403594970705,0.01865016669034958,"Nate Eaton",25055,681987
"Luke Williams","LAD",0,0,0,1,0,1,0,0,0,0,1,0.333333333,0,53.03233337402344,0,0.19155552357501524,3.2550403594970705,6.5617438673973085,0.018261851742863655,"Luke Williams",19931,663897
"Rowdy Tellez","MIL",0,0,0,1,0,1,9,0,0,0.3333333333333333,1,0,0,57.91168212890625,0,0.5464398499754224,1.2550403594970705,4.5617438673973085,0.01798071525990963,"Rowdy Tellez",15679,642133
"Luis Guillorme","NYM",0,0,0,1,0,1,0,0,0,0.25,1,0,0,69.64499409993489,0,13.456588385650566,3.2550403594970705,8.215095621347427,0.0178977157920599,"Luis Guillorme",16451,641645
"Adrian Morejon","SDP",0,0,0,8,1,9,8.000001695421366,5.000001059638354,1.0000002119276707,0.43333333333333335,0.68181818,0.464285714,0.1,95.2524177797379,7.000001483493696,7.792923956217118,4.588373975400632,4.98098711855078,0.017875605262815952,"Adrian Morejon",20039,670970
"Chris Vallimont","BAL",0,0,0,1,0,0.2,13.500014081612017,0,0,1,1,0,0,94.2017313639323,0,2.701409598035264,0.25503723024995617,0.25503723024995617,0.016738200560212135,"Chris Vallimont",24935,681808
"Heath Hembree","TBR",0,0,0,1,0,1.1,13.500003218651585,6.750001609325793,0,0,1,1,0,93.618701171875,0,1.542484973204455,2.5050401806830935,2.5050401806830935,0.01660708151757717,"Heath Hembree",11632,592390
"Ricky Karcher","CIN",0,0,1,1,0,1,0,9,0,0,1,0,0,97.97199164496527,0,1.6337035331097445,6.2550403594970705,11.215095621347427,0.015604703687131405,"Ricky Karcher",23449,676689
"Seby Zavala","ARI",0,0,0,1,0,0.2,0,0,0,0,1,0,0,60.261332194010414,0,0.10724005055846872,3.255040359497071,8.215100795093633,0.015582487918436527,"Seby Zavala",18887,664874
"Tanner Rainey","WSN",0,0,0,1,0,1,9,9,0,0.3333333333333333,1,0.333333333,0,96.325390625,0,1.6508411982776994,4.2550403594970705,7.5617438673973085,0.01550370268523693,"Tanner Rainey",17610,663432
"Jackson Rutledge","WSN",1,1,0,4,4,20,5.4,2.7,1.8,0.3125,0.64393939,0.264705882,0.114285714,95.75141197253184,6.75,5.87106690091066,5.855040359497071,6.148405928909779,0.015456730499863625,"Jackson Rutledge",26215,671131
"Nick Burdi","CHC",0,0,0,3,0,3,12,9,0,0.375,0.5,0.25,0,98.01647056021342,9,2.972127649141383,3.5883736928304044,6.343959949413936,0.013646818697452545,"Nick Burdi",16074,595897
"Eduardo Salazar","CIN",1,0,0,8,0,12.1,3.6486487426925027,3.6486487426925027,0,0.3404255319148936,0.56,0.510638297,0,93.5853780110677,8.027027233923505,6.1608298897407385,4.633418773403127,6.510196488423119,0.012862852774560452,"Eduardo Salazar",23135,674285
"Josh Lester","BAL",0,0,0,1,0,1,9,9,0,0.3333333333333333,1,0,0,59.33416748046875,0,11.13038264870663,4.2550403594970705,9.215095621347427,0.011721202172338963,"Josh Lester",17737,623507
"Jose Herrera","ARI",0,0,0,2,0,2,0,0,0,0.4,0.5,0.4,0,58.280485454358555,9,3.6306019537667797,3.2550403594970705,5.735067990422249,0.011717447079718113,"Jose Herrera",17040,645444
"José Rodríguez","SEA",0,0,0,1,0,3,3,3,0,0.3,0.25,0.6,0,95.901123046875,9,6.31822398461624,3.5883736928304044,4.690608195463817,0.011411887593567371,"Jose Rodriguez",17860,642578
"J.B. Bukauskas","- - -",0,0,0,6,0,7,9,3.857142857142857,0,0.3157894736842105,0.8,0.789473684,0,,1.2857142857142858,3.660457599720899,2.969326073782785,2.969326073782785,0.010856345295906067,"J.B. Bukauskas",20491,656266
"Ryder Ryan","SEA",0,0,0,1,0,1,18,9,0,0,1,0,0,94.77035522460938,0,3.808396965607127,2.2550403594970705,2.2550403594970705,0.01085600908845663,"Ryder Ryan",19891,656924
"Caleb Kilian","CHC",0,1,0,3,1,5.1,8.43750050291422,3.375000201165688,0,0.5909090909090909,0.47368421,0.523809523,0,93.87258429276316,16.87500100582844,8.333337941329788,4.755040448904043,5.685050865933926,0.01037697121500969,"Caleb Kilian",26213,668873
"Anthony Veneziano","KCR",0,0,0,2,0,2.1,3.8571433826369397,7.714286765273879,0,0.2222222222222222,0.5,0.222222222,0,94.87472873263889,0,7.295372421184348,4.96932630733571,8.512223405624532,0.009868809022009373,"Anthony Veneziano",27453,685107
"Jonathan Loáisiga","NYY",0,2,0,17,0,17.2,3.056604543586292,0.5094340905977154,1.0188681811954308,0.20689655172413793,0.70422535,0.533333333,0.095238095,98.00497872488839,3.056604543586292,2.6799308773153876,4.556927479913455,5.050534406125171,0.009637636132538319,"Jonathan Loaisiga",19753,642528
"Blair Calvo","COL",0,0,0,1,0,1,0,0,0,0,1,0.666666666,0,,0,4.049374659858987,3.2550403594970705,3.2550403594970705,0.008380791172385216,"Blair Calvo",25416,663971
"Josh Taylor","KCR",1,3,0,17,1,17.2,13.245284925537819,4.584906320378476,2.0377361423904334,0.4090909090909091,0.5511811,0.458333333,0.25,93.04533984375,8.150944569561734,4.6971445235534866,4.783342466289897,3.3373212051076133,0.007775794714689255,"Josh Taylor",17359,657031
"Yonny Hernández","LAD",0,0,0,1,0,1,0,0,0,0.25,1,0.25,0,74.09363301595052,0,4.729340680278764,3.2550403594970705,6.5617438673973085,0.007216937839984894,"Yonny Hernandez",19432,660634
"Chris Owings","PIT",0,0,0,1,0,1,0,0,0,0.3333333333333333,1,0.166666666,0,49.300699869791664,0,5.488943118499501,3.2550403594970705,8.215095621347427,0.00652098236605525,"Chris Owings",10030,572008
"Josh Donaldson","NYY",0,0,0,1,0,1,0,0,0,0,1,0.333333333,0,85.01480865478516,0,9.930606686404813,3.2550403594970705,6.5617438673973085,0.006511502433568239,"Josh Donaldson",5038,518626
"Josh Rojas","ARI",0,0,0,2,0,2,4.5,4.5,0,0.5454545454545454,0.42857143,0.181818181,0,72.65033428485577,18,13.138706499811994,3.7550403594970705,7.0617438673973085,0.0064731743186712265,"Josh Rojas",19734,668942
"Brandon Dixon","SDP",0,0,0,1,0,1,0,0,0,0,1,0.333333333,0,50.30741664341518,0,0.35494134273903855,3.2550403594970705,6.5617438673973085,0.006423015147447586,"Brandon Dixon",15214,641525
"Jake Lamb","LAA",0,0,0,1,0,1,0,0,0,0.25,1,0,0,56.44921112060547,0,6.427632655090651,3.2550403594970705,8.215095621347427,0.006394452881067991,"Jake Lamb",13329,571875
"James McCann","BAL",0,0,0,1,0,1,0,0,0,0.4,1,0.6,0,45.827793666294646,0,6.072179889403915,3.2550403594970705,3.2550403594970705,0.0059805503115057945,"James McCann",12859,543510
"Ryan McKenna","BAL",0,0,0,1,0,1,0,0,0,0.6666666666666666,0.5,0.666666666,0,,18,9.433479543141292,3.2550403594970705,4.9083921134471895,0.0059805503115057945,"Ryan McKenna",19928,663630
"Frankie Montas","NYY",1,0,0,1,0,1.1,6.750001609325793,6.750001609325793,0,0.4,1,0.8,0,95.42266845703125,0,3.497095222067079,4.0050405383110474,4.0050405383110474,0.005962946452200413,"Frankie Montas",14309,593423
"Richard Lovelady","OAK",0,3,0,27,0,23.1,9.257145631752067,3.857144013230028,1.1571432039690084,0.21428571428571427,0.6302521,0.474576271,0.125,91.01222789797009,4.6285728158760335,3.9243691283690705,4.540755030573747,4.569916843377285,0.005829205736517906,"Richard Lovelady",19337,663992
"Randy Wynne","CIN",0,1,0,1,0,2.1,0,3.8571433826369397,0,0.3,0.75,0.3,0,,3.8571433826369397,14.463708278303109,4.54075482037605,6.666493079349344,0.005384672433137894,"Randy Wynne",25804,691094
