Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Ian Happ","CHC",158,641,17,72,72,9,0.090483619,0.232449297,0.169284467,0.335766423,0.270506108,0.341653666,0.439790575,0.3390960219890768,0.3128523546995716,121.6669045279133,0.9344462128356099,17.07064609934841,-3.7150301933288574,3.7149164419752663,"Ian Happ",17919,664023
"Cedric Mullins","BAL",156,672,16,89,64,34,0.069940476,0.1875,0.144736842,0.299363057,0.258223684,0.31838565,0.402960526,0.3151489918914692,0.29243025722273863,106.8367551418303,1.786939978133887,6.95689354025803,7.0743197202682495,3.707178091261747,"Cedric Mullins",17929,656775
"Juan Soto","- - -",153,664,27,93,62,6,0.203313253,0.144578313,0.209923664,0.249376558,0.242366412,0.401206636,0.452290076,0.3758501906736075,0.40340193657025897,145.72258107313874,-2.1315271789208055,33.141699057965624,-21.00049376487732,3.67038806073598,"Juan Soto",20123,665742
"Jake Cronenworth","SDP",158,684,17,88,88,3,0.102339181,0.191520467,0.151618399,0.275167785,0.238500851,0.331864904,0.39011925,0.31829744577407837,0.3037559012689534,108.58351913842006,1.705358749255538,8.52666970008664,2.690621852874756,3.645537275111279,"Jake Cronenworth",18036,630105
"Ha-Seong Kim","SDP",150,582,11,58,59,12,0.087628865,0.171821305,0.131528047,0.290243902,0.251450676,0.324697754,0.382978723,0.31302473613017584,0.3135204580095079,104.97817586102755,1.5548561145551503,4.921053552468145,9.799993515014648,3.6454191969901193,"Ha-Seong Kim",27506,673490
"Shohei Ohtani","LAA",157,666,34,90,95,11,0.108108108,0.241741741,0.245733789,0.319796954,0.273037542,0.355855855,0.518771331,0.3696245233888275,0.3867262036020305,141.87001527617792,-1.6567346337251365,29.72266944331508,-16.41975212097168,3.6107636688550127,"Shohei Ohtani",19755,660271
"Starling Marte","NYM",118,505,16,76,63,18,0.051485148,0.192079207,0.175965665,0.339943342,0.291845493,0.346534653,0.467811158,0.3547221919097523,0.33697440270150064,133.32567059347411,0.25849244091659784,19.811638356049567,-3.7294036149978638,3.5105352839149155,"Starling Marte",9241,516782
"Willson Contreras","CHC",113,487,22,65,55,4,0.092402464,0.211498973,0.223557692,0.269624573,0.242788461,0.349075975,0.466346153,0.3568936591275664,0.36839030583699545,133.83647117282203,-1.185311543289572,17.959909766131585,-1.3946890234947205,3.4963059402608776,"Willson Contreras",11609,575929
"Elvis Andrus","- - -",149,577,17,66,58,18,0.067590987,0.159445407,0.155140187,0.272300469,0.24859813,0.303292894,0.403738317,0.3099764456368815,0.29628475686778194,103.99258531623698,4.103592752479017,6.695964988316726,7.718801259994507,3.431638131897532,"Elvis Andrus",8709,462101
"Byron Buxton","MIN",92,382,28,61,51,6,0.089005235,0.303664921,0.302941177,0.243654822,0.223529411,0.306282722,0.526470588,0.3559195634894346,0.35910956897036567,134.62762882587776,3.2244472396560013,18.109605612502506,2.290616035461426,3.411844259930475,"Byron Buxton",14161,621439
"Vladimir Guerrero Jr.","TOR",160,706,32,90,97,8,0.082152974,0.164305949,0.205329154,0.289473684,0.27429467,0.338526912,0.479623824,0.35149655870028906,0.3535733888475157,132.17307834896494,-1.0025521339848638,24.55767217848918,-15.059680938720703,3.3442335850899436,"Vladimir Guerrero Jr.",19611,665489
"Jeremy Peña","HOU",136,558,22,72,63,11,0.039426523,0.241935483,0.172744721,0.298102981,0.253358925,0.288808664,0.426103646,0.30914940106739636,0.30726758984551916,102.47283535760987,2.2564949188381433,3.809227778811374,10.103744983673096,3.3157893151767497,"Jeremy Pena",21636,665161
"Adolis García","TEX",156,657,27,88,101,25,0.0608828,0.278538812,0.206611571,0.309226932,0.249586776,0.299847792,0.456198347,0.3243692001313654,0.3263018667971741,111.69919037038301,4.622945607174188,13.272396168051696,-3.6226208209991455,3.1972780508663066,"Adolis Garcia",19287,666969
"Matt Olson","ATL",162,699,34,86,103,0,0.107296137,0.243204577,0.237012987,0.274038461,0.24025974,0.324749642,0.477272727,0.3437615839433876,0.34723434007236725,121.09590735587787,-1.860097446013242,15.272442423695988,-9.445333242416382,3.1337053268793693,"Matt Olson",14344,621566
"Brandon Drury","- - -",138,568,28,87,87,2,0.066901408,0.221830985,0.22972973,0.29347826,0.262548262,0.320422535,0.492277992,0.34955509153889935,0.3208344586127627,123.03410402665313,-2.7653328659944236,12.435452450366704,-2.225415077060461,3.1212698268752703,"Brandon Drury",11615,592273
"Ke'Bryan Hayes","PIT",136,560,7,55,41,20,0.085714285,0.217857142,0.100990099,0.306878306,0.243564356,0.314285714,0.344554455,0.29447674229741094,0.3043329252613534,85.99386153098499,2.7524373596534133,-6.3603829856539065,16.80835235118866,3.1173891019493833,"Ke'Bryan Hayes",18577,663647
"Nathaniel Lowe","TEX",157,645,27,74,76,2,0.074418604,0.227906976,0.190556493,0.362768496,0.301854974,0.358139534,0.492411467,0.36830977574106694,0.34646449579256716,142.72031437494527,-3.2296713828109205,27.777453455023092,-18.916369915008545,3.0745762843090034,"Nathaniel Lowe",19566,663993
"DJ LeMahieu","NYY",125,541,12,74,46,4,0.123844731,0.131238447,0.115631691,0.284974093,0.26124197,0.357407407,0.376873661,0.3294658773475223,0.3467476584694602,115.27378002455694,-2.452202557120472,6.846259854684744,5.246904492378235,3.0682023900699447,"DJ LeMahieu",9874,518934
"Ryan McMahon","COL",153,597,20,67,67,7,0.100502512,0.264656616,0.168241966,0.310734463,0.245746691,0.326633165,0.413988657,0.32567368669925223,0.33259346981176596,96.74328121074484,0.7651626565493643,-1.4937578956877129,10.153119802474976,3.0630818980374106,"Ryan McMahon",15112,641857
"Amed Rosario","CLE",153,670,11,86,71,18,0.037313432,0.165671641,0.120879121,0.325626204,0.282574568,0.311940298,0.403453689,0.31125066031270954,0.3112899483764831,103.65625684467184,5.377411545719951,8.134043856903805,-0.3058505058288574,3.049234894095596,"Amed Rosario",15518,642708
"Teoscar Hernández","TOR",131,535,25,71,77,6,0.063551401,0.284112149,0.224448897,0.335403726,0.266533066,0.31588785,0.490981963,0.34775336479472224,0.35598966334196513,129.5304620266591,0.5319481398910284,18.310294670101054,-6.335514307022095,3.0358265047223894,"Teoscar Hernandez",13066,606192
"Bryan Reynolds","PIT",145,614,27,74,62,7,0.091205211,0.229641693,0.199261993,0.305851063,0.261992619,0.345276872,0.461254612,0.34893407182473885,0.3323811731840435,123.23038320123266,-1.7544347364455462,14.817419736015086,-8.260409906506538,2.903675853214878,"Bryan Reynolds",19326,668804
"Thairo Estrada","SFG",140,541,14,71,62,21,0.060998151,0.164510166,0.139344262,0.289743589,0.260245901,0.322222222,0.399590163,0.317476753393809,0.3021686653222293,106.30215205268094,1.3087174519896507,5.269969786918692,2.557909235358238,2.7737401875250915,"Thairo Estrada",16426,642731
"Jorge Mateo","BAL",150,533,13,63,50,35,0.05065666,0.275797373,0.157894737,0.285714285,0.220647773,0.267045454,0.37854251,0.2811475961723111,0.2758912117250504,82.83248350230906,4.986882209777832,-5.30991182302464,14.76294231414795,2.76440327342684,"Jorge Mateo",17273,622761
"Jonah Heim","TEX",127,450,16,51,48,2,0.091111111,0.193333333,0.172413793,0.249180327,0.226600985,0.297777777,0.399014778,0.3056742515828874,0.2918156896318708,98.50094912901878,-2.276719510089606,-3.035814679990832,14.887484788894653,2.740332076869927,"Jonah Heim",16930,641680
"Gavin Lux","LAD",129,471,6,66,42,7,0.099787685,0.201698513,0.12351544,0.340557275,0.275534441,0.346072186,0.399049881,0.3282410111396935,0.3148529702044548,113.39221612942931,0.9372427621856332,8.26582089711416,1.2599065899848938,2.6994593121089805,"Gavin Lux",19955,666158
"Randy Arozarena","TBR",153,645,20,72,89,32,0.071317829,0.241860465,0.182593857,0.325242718,0.262798634,0.327131782,0.445392491,0.3355182816229564,0.29882905338186183,123.57849416657791,-1.5135452221147716,15.600123598169027,-10.394291162490845,2.690788211794307,"Randy Arozarena",19290,668227
"Danny Jansen","TOR",72,248,15,34,44,1,0.100806451,0.177419354,0.255813953,0.254658385,0.260465116,0.338709677,0.516279069,0.3635006479406164,0.3680871792925083,140.64771336953598,0.35670597571879625,11.700416710653537,5.795119881629944,2.661402280489951,"Danny Jansen",16535,643376
"Luis Arraez","MIN",144,603,8,88,49,4,0.082918739,0.071310116,0.104204753,0.330661322,0.316270566,0.374792703,0.420475319,0.34951022470651966,0.34090199788411457,130.10277018638016,-2.5782936550676823,17.848072770901787,-11.623082399368286,2.658174105596963,"Luis Arraez",18568,650333
"Bryce Harper","PHI",99,426,18,63,65,11,0.10798122,0.204225352,0.227027027,0.323529411,0.286486486,0.363849765,0.513513513,0.3693287411182047,0.3814841050368089,139.18510857169528,1.1667177542112768,20.561147714697665,-10.00266906619072,2.6455416349060297,"Bryce Harper",11579,547180
"Ty France","SEA",140,613,20,65,83,0,0.057096247,0.153344208,0.161524501,0.29638009,0.274047186,0.338235294,0.435571687,0.33711355768009554,0.32263302329360255,127.01988630654276,-0.9140340257436037,17.724482151780165,-11.979321479797363,2.6410370614733023,"Ty France",17982,664034
"Lars Nootbaar","STL",108,347,14,53,40,4,0.146974063,0.204610951,0.220689656,0.247619047,0.227586206,0.340057636,0.448275862,0.34196578405496014,0.35151705438691067,122.54488842361658,0.4886671993881464,9.577831016519237,3.591648578643799,2.6346678904767433,"Lars Nootbaar",21454,663457
"Ramón Urías","BAL",118,445,16,50,51,1,0.06741573,0.220224719,0.166253102,0.286689419,0.248138957,0.305429864,0.414392059,0.31316840094503634,0.3219095286584389,105.43849950910156,1.1754497904330492,3.8988185284788672,6.904744267463684,2.6136629561316607,"Ramon Urias",18795,602104
"Gleyber Torres","NYY",140,572,24,73,76,10,0.068181818,0.225524475,0.19391635,0.295212765,0.256653992,0.309982486,0.450570342,0.32824369505545375,0.32472995965887247,114.41094498172086,-2.16414615791291,7.111749016544664,-0.42163312435150146,2.6039562729222934,"Gleyber Torres",16997,650402
"Brendan Donovan","STL",126,468,5,64,45,2,0.128205128,0.149572649,0.097186701,0.330188679,0.281329923,0.394004282,0.378516624,0.3487786563680919,0.34226340017011087,127.20335533204725,-2.4238868225365877,12.367697486847979,-3.8320765495300293,2.584678205658822,"Brendan Donovan",24679,680977
"Gio Urshela","MIN",144,551,13,61,64,1,0.074410163,0.174228675,0.143712575,0.325814536,0.285429141,0.337568058,0.429141716,0.33239788804983617,0.3267580644800029,118.02181971932278,-3.087493711616844,8.086735689418125,-0.9893516302108765,2.5769069578122727,"Gio Urshela",10681,570482
"Trevor Story","BOS",94,396,16,53,66,13,0.08080808,0.308080808,0.196078431,0.30941704,0.238095238,0.303030303,0.434173669,0.3160484036316677,0.30555509061229474,100.04720368501422,3.0264712190255523,3.0475060212399008,8.68221390247345,2.548013772814369,"Trevor Story",12564,596115
"Josh Rojas","ARI",125,510,9,66,56,23,0.107843137,0.192156862,0.121896163,0.322580645,0.268623024,0.348514851,0.390519187,0.3259912558625754,0.30845818386609813,108.50048268369419,3.7860768190585077,8.822939708969368,-2.1780319213867188,2.5376894747800645,"Josh Rojas",19734,668942
"Jazz Chisholm Jr.","MIA",60,241,14,39,45,12,0.087136929,0.273858921,0.281690141,0.294117647,0.253521126,0.325,0.535211267,0.3651355636616548,0.34977003919529615,134.27307785591904,3.3876122469082475,12.984192862934801,2.803594410419464,2.5271496503446333,"Jazz Chisholm Jr.",20454,665862
"Jurickson Profar","SDP",152,658,15,82,58,5,0.110942249,0.156534954,0.147826087,0.27173913,0.24347826,0.331297709,0.391304347,0.3202290915350878,0.31846681840580665,109.9043288414183,-0.3567612748593092,7.215006935737982,-5.815429091453552,2.520909204733096,"Jurickson Profar",10815,595777
"Mark Canha","NYM",140,542,13,71,61,3,0.088560885,0.178966789,0.136363636,0.308988764,0.266233766,0.367158671,0.402597402,0.3433633262701264,0.328481302632914,125.55877033944844,-1.6542661036364734,14.440534772571063,-9.157472133636475,2.5101515621283252,"Mark Canha",11445,592192
"Anthony Rizzo","NYY",130,548,32,77,75,6,0.105839416,0.184306569,0.255913979,0.215568862,0.223655913,0.33759124,0.479569892,0.3523404493762998,0.3522682401477299,131.42274770670375,-2.176957683172077,17.200288644368126,-10.979191541671753,2.4749270154802137,"Anthony Rizzo",3473,519203
"Hunter Renfroe","MIL",125,522,29,62,72,1,0.074712643,0.231800766,0.23628692,0.281345565,0.255274261,0.315384615,0.491561181,0.34654784225544716,0.3242345673959839,123.82686714114479,-1.7513507539406419,12.699180447507679,-7.6669042110443115,2.4116631049372224,"Hunter Renfroe",15464,592669
"Rhys Hoskins","PHI",156,672,30,81,79,2,0.107142857,0.251488095,0.215619694,0.291878172,0.246179966,0.332339791,0.46179966,0.34517193995360645,0.3421586677209655,122.66730907882757,-2.601679460145533,15.09597067837425,-15.451822280883789,2.3871052548720346,"Rhys Hoskins",16472,656555
"Luis Urías","MIL",119,472,16,54,47,1,0.105932203,0.209745762,0.16502463,0.273648648,0.238916256,0.334745762,0.403940886,0.32678095731189694,0.3280228959753158,110.3107794823764,-0.48759870417416096,5.166714524067613,1.3317378759384155,2.385214277427295,"Luis Urias",16622,649966
"Santiago Espinal","TOR",135,491,7,51,51,6,0.073319755,0.138492871,0.102449888,0.299734748,0.267260579,0.322448979,0.369710467,0.3054524955086425,0.29829291283231085,99.66693626677954,-1.1002894504927099,-1.2843141769840964,8.322040796279907,2.371183167895495,"Santiago Espinal",19997,669289
"Ronald Acuña Jr.","ATL",119,533,15,71,50,29,0.099437148,0.236397748,0.147751606,0.33130699,0.265524625,0.350844277,0.413276231,0.33541279749518754,0.36803328945609554,115.38722185482577,3.696654312312603,13.22535730742724,-8.97519588470459,2.36923013224088,"Ronald Acuna Jr.",18401,660670
"Matt Carpenter","NYY",47,154,15,28,37,0,0.123376623,0.227272727,0.421875,0.303797468,0.3046875,0.411764705,0.7265625,0.47164165699168253,0.369169438680013,215.6468959792109,-0.297773745842278,19.74334884430499,-2.11359104514122,2.3630077238303073,"Matt Carpenter",8090,572761
