Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,OPS,BB,IBB,SO,HBP,AB,H,1B,2B,3B,BB%,K%,BB/K,OPS,WPA,Clutch,EV,Barrel%,maxEV,HardHit%,xBA,xSLG,BatSpd,SqUpSw%,O-Swing% (mlb),Z-Swing% (mlb),Swing% (sc),O-Contact% (mlb),Z-Contact% (mlb),Contact% (sc),Zone% (mlb),NameASCII,PlayerId,MLBAMID
"Trea Turner","PHI",54,240,6,33,17,10,0.070833333,0.220833333,0.121621621,0.268292682,0.225225225,0.279166666,0.346846846,0.2809092625975609,0.28071091022897277,75.00261943331998,2.295167939737439,-4.6570652307556495,1.4400453567504883,0.4461677736521731,0.626013512,17,0,53,0,222,50,35,9,0,0.070833333,0.220833333,0.320754716,0.626013512,-1.0794144868850708,-0.4202375801406848,89.94235409007354,0.04705882,109.7,0.4,0.23391243719285534,0.339520748859177,71.45348723370927,0.27067669,0.35173824,0.69605568,0.51304348,0.54651163,0.87333333,0.75423729,0.46847826,"Trea Turner",16252,607208
"Colson Montgomery","CHW",53,223,13,24,32,1,0.094170403,0.30044843,0.24742268,0.263157894,0.221649484,0.322869955,0.469072164,0.3456474485722455,0.32406889449718385,119.94684446192105,-1.4498031944967806,3.709042864704913,8.353911876678467,2.0489480983976596,0.791942119,21,3,67,8,194,43,21,9,0,0.094170403,0.30044843,0.313432835,0.791942119,0.0006633470766246319,-0.9261463141832947,89.76062684547244,0.13385827,114.4,0.42519685,0.20907407084470073,0.4334762008101852,76.1509899400685,0.16164384,0.30316742,0.75193798,0.51266586,0.37313433,0.80068729,0.66588235,0.4668275,"Colson Montgomery",29712,695657
"TJ Rumfield","COL",54,213,7,22,27,0,0.084507042,0.150234741,0.168421052,0.309210526,0.284210526,0.356807511,0.452631578,0.3594436765836438,0.3471945276800192,116.39396038144464,-1.6536204149015248,2.392903117208096,-1.7213892936706543,0.7607886562691883,0.809439089,18,0,32,4,190,54,37,9,1,0.084507042,0.150234741,0.5625,0.809439089,0.5703548192977905,0.14333943694764095,85.78924174248418,0.08176101,107.6,0.36477987,0.2738783094618056,0.4463756500728547,69.07484673024523,0.25613079,0.32018561,0.73458445,0.51243781,0.62318841,0.91970803,0.82038835,0.46393035,"TJ Rumfield",29805,681198
"Shea Langeliers","ATH",50,229,13,36,28,0,0.087336244,0.200873362,0.25,0.328767123,0.299019607,0.371179039,0.549019607,0.39964870428829863,0.3899409888571153,154.13367767235283,-0.2892562379129231,14.088016765094178,0.41714370250701904,2.3231384122842895,0.920198646,20,1,46,4,204,61,36,12,0,0.087336244,0.200873362,0.434782608,0.920198646,1.7271771430969238,0.5892638818489795,91.78993465015724,0.14465409,114.4,0.44654088,0.2924328324806631,0.5555920197596005,75.13501643613388,0.23224044,0.31838565,0.73947368,0.51210654,0.53521127,0.86476868,0.75413712,0.46004843,"Shea Langeliers",25816,669127
"Brooks Lee","MIN",51,201,6,23,30,3,0.064676616,0.179104477,0.156756757,0.293706293,0.259459459,0.315,0.416216216,0.32501805037260056,0.2781153165377103,105.41137277559378,0.3911103396676481,1.6525805938798912,-3.1581926345825195,0.5663029984284859,0.731216216,13,0,36,2,185,48,32,9,1,0.064676616,0.179104477,0.361111111,0.731216216,1.2723037004470825,1.1097657814012956,87.03401360544218,0.04666667,108,0.28666667,0.22641112009684244,0.3388666576809353,69.94429298020528,0.27565982,0.34210526,0.70350404,0.51204056,0.64335664,0.89655172,0.80693069,0.47021546,"Brooks Lee",31595,686797
"Luis Arraez","SFG",52,224,2,26,18,4,0.058035714,0.040178571,0.108910891,0.319587628,0.316831683,0.359090909,0.425742574,0.3441768026133196,0.30680323306316604,122.10313630219115,1.2794010965153575,7.016872128649314,6.344984471797943,2.1092564680208263,0.784833483,13,2,9,2,202,64,49,10,3,0.058035714,0.040178571,1.444444444,0.784833483,0.17439505457878113,-0.4387202309672603,87.46256009615385,0,101,0.22,0.2890149206664432,0.36394030063306515,62.705734779094826,0.41666667,0.33858268,0.66588785,0.51174289,0.88372093,0.95438596,0.93236715,0.52904821,"Luis Arraez",18568,650333
"Marcus Semien","NYM",55,217,4,19,19,5,0.059907834,0.198156682,0.095477386,0.251612903,0.216080402,0.263888888,0.311557788,0.25885404453233435,0.308194743513496,64.91370578439637,0.48915767204016447,-8.333833005583957,-2.4686697125434875,-0.4131702929620638,0.575446676,13,0,43,1,199,43,32,7,0,0.059907834,0.198156682,0.302325581,0.575446676,-1.9750109910964966,-0.6104189778004012,85.71346028645833,0.075,107.5,0.33125,0.25153608420460494,0.4095773205314715,68.34561670353982,0.28613569,0.29066667,0.72151899,0.51168831,0.6146789,0.87017544,0.79949239,0.51298701,"Marcus Semien",12533,543760
"George Springer","TOR",36,158,5,14,14,3,0.088607594,0.196202531,0.157142857,0.240384615,0.214285714,0.294871794,0.371428571,0.3003962101080479,0.286315791654271,90.01674909703719,0.08119278121739626,-1.748181534998309,-3.8888888359069824,-0.015548958425532666,0.666300365,14,0,31,2,140,30,18,7,0,0.088607594,0.196202531,0.451612903,0.666300365,-0.7795653939247131,-0.6358179991375792,87.63908913352273,0.08108108,108.8,0.36936937,0.20299999854143927,0.36184557746438417,72.69465659981343,0.20895522,0.27134146,0.77333333,0.5111465,0.52808989,0.87068966,0.77570093,0.47770701,"George Springer",12856,543807
"Max Muncy","ATH",26,104,2,15,7,2,0.057692307,0.35576923,0.163043479,0.363636363,0.239130434,0.307692307,0.402173913,0.31381552437177074,0.30294357813321626,95.73339287365008,-0.2416370757855475,-0.7562604382656151,-0.9929945021867752,0.19264586210611173,0.70986622,6,0,37,4,92,22,13,5,2,0.057692307,0.35576923,0.162162162,0.70986622,-0.15581394731998444,-0.3016795601307469,92.47894394188596,0.12280702,111.4,0.56140351,0.2235652260158373,0.39116303817085596,74.59785793138587,0.21195652,0.37383178,0.66315789,0.50990099,0.4125,0.82539683,0.66504854,0.47029703,"Max Muncy",29779,691777
"Carlos Santana","ARI",8,26,0,1,0,0,0.076923076,0.307692307,0.041666667,0.125,0.083333333,0.153846153,0.125,0.13771133927198556,0.18735322585472694,-21.87932555882282,-0.016436023695860058,-3.6885992396018463,-2.340510368347168,-0.5393006272728665,0.278846153,2,0,8,0,24,2,1,1,0,0.076923076,0.307692307,0.25,0.278846153,-0.32168200612068176,0.021216989403510245,87.78125,0,107.2,0.4375,0.1415000061194102,0.1921250025431315,71.61241658528645,0.20833333,0.35714286,0.68,0.50943396,0.45,0.88235294,0.72222222,0.47169811,"Carlos Santana",2396,467793
"Darell Hernaiz","ATH",39,109,1,11,7,3,0.100917431,0.155963302,0.052631579,0.311688311,0.263157894,0.345794392,0.315789473,0.307135004306508,0.2762683354891263,91.1880145619738,-0.09726518671959639,-1.2112358997574837,3.0562163591384888,0.5824167792599848,0.661583865,11,0,17,1,95,25,22,2,0,0.100917431,0.155963302,0.647058823,0.661583865,-0.8890568614006042,-0.5976134253390786,84.22820262419872,0.0125,108.5,0.2375,0.22571739943131156,0.28179346996804944,69.11510311659946,0.22043011,0.3559322,0.69191919,0.50921659,0.71428571,0.89781022,0.8280543,0.4562212,"Darell Hernaiz",26224,687231
"Freddy Fermin","SDP",39,106,0,11,3,0,0.103773584,0.216981132,0.043956044,0.185714285,0.142857142,0.245283018,0.186813186,0.21118992791985566,0.25023366854741025,32.89606599101455,-0.024934382177889347,-8.26769016349555,4.616538643836975,-0.033658375177140154,0.432096204,11,0,23,2,91,13,9,4,0,0.103773584,0.216981132,0.478260869,0.432096204,-1.1463961601257324,-0.2333485380500604,85.6376811594203,0,104.3,0.25714286,0.1825280993172292,0.24068538794356786,69.89119129068047,0.21301775,0.34061135,0.71978022,0.50851582,0.53846154,0.87022901,0.74641148,0.44282238,"Freddy Fermin",21840,666023
"Luis Torrens","NYM",32,92,0,8,11,0,0.054347826,0.217391304,0.083333333,0.265625,0.202380952,0.263736263,0.285714285,0.2517432963455116,0.2521465564596242,60.07164785940072,0.2937575043179095,-3.9630871341661633,5.920899510383606,0.5011276296333714,0.549450548,5,0,20,2,84,17,10,7,0,0.054347826,0.217391304,0.25,0.549450548,0.1706957370042801,0.6221844579788812,88.90000310019842,0,106.4,0.43076923,0.20996251106262206,0.28037500381469727,70.3172750101461,0.24025974,0.37305699,0.66875,0.50708215,0.63888889,0.85046729,0.76536313,0.45325779,"Luis Torrens",15905,620443
"Mauricio Dubón","ATL",52,208,3,22,29,0,0.0625,0.163461538,0.129533679,0.301282051,0.259067357,0.3125,0.388601036,0.3129227046783154,0.2955167234824796,97.94589368064797,-0.5738399401307106,-1.0689535212339514,3.776283234357834,0.9551574985893576,0.701101036,13,0,34,2,193,50,33,12,2,0.0625,0.163461538,0.382352941,0.701101036,0.16954727470874786,0.7168491562412878,86.98239116548743,0.05031447,106.3,0.28301887,0.24912169118406913,0.36832274583281666,69.19720168340774,0.2827381,0.35784314,0.67597765,0.50652742,0.7260274,0.90495868,0.83762887,0.46736292,"Mauricio Dubon",16530,643289
"Josh Bell","MIN",52,210,5,24,30,1,0.08095238,0.223809523,0.121052632,0.264285714,0.221052631,0.285714285,0.342105263,0.2828263850439163,0.30216567332927996,76.70446393541167,-1.527306875679642,-7.200995630890653,-5.6781638860702515,-0.5779147062925911,0.627819548,17,0,47,1,190,42,29,8,0,0.08095238,0.223809523,0.361702127,0.627819548,-0.5797267556190491,-0.0017566730018411247,89.83999865301725,0.09655172,112.3,0.42068966,0.22764893795581573,0.39872871561253326,72.42857065780387,0.24033149,0.30444444,0.74278215,0.50541516,0.6350365,0.83038869,0.76666667,0.45848375,"Josh Bell",13145,605137
"Jake Burger","TEX",52,211,10,25,36,1,0.061611374,0.265402843,0.193877551,0.282442748,0.239795918,0.289099526,0.433673469,0.31770670809452,0.3088700114816859,102.59424017914371,0.04612155957147479,0.6809642756045495,-2.4269596338272095,0.5773593115881769,0.722772995,13,0,56,1,196,47,29,8,0,0.061611374,0.265402843,0.232142857,0.722772995,0.6347459554672241,0.7232920146125293,90.28298149379432,0.09929078,113.6,0.4893617,0.24192188183466592,0.4198593695958455,74.80920049001479,0.23372781,0.39007092,0.64985163,0.50526316,0.44242424,0.82648402,0.66145833,0.44342105,"Jake Burger",22275,669394
"Corey Seager","TEX",42,182,7,22,20,1,0.12087912,0.274725274,0.173076923,0.207920792,0.179487179,0.285714285,0.352564102,0.28488708039124805,0.3305146111382378,80.26399904485942,-0.9025898049585521,-5.0684438494421835,0.5959750413894653,0.1911396940263948,0.638278387,22,2,50,2,156,28,15,6,0,0.12087912,0.274725274,0.44,0.638278387,-1.118772029876709,-0.9104031120437459,91.07222041377315,0.15740741,110.3,0.4537037,0.22378845703907502,0.4416153736603566,71.89457521101286,0.23151125,0.28822055,0.80555556,0.50509461,0.43478261,0.80172414,0.68011527,0.41921397,"Corey Seager",13624,608369
"Christian Walker","HOU",56,228,15,32,40,0,0.087719298,0.192982456,0.269607843,0.260273972,0.259803921,0.333333333,0.529411764,0.3722178308309707,0.34231010643211573,138.85540883416817,-0.22976609459146857,10.044713508554533,-1.3110055923461914,1.7225122140832438,0.862745097,20,2,44,3,204,53,28,10,0,0.087719298,0.192982456,0.454545454,0.862745097,1.0704540014266968,0.03135647818958831,90.64223845108695,0.13043478,112.2,0.45962733,0.2530100059509277,0.46817501068115236,74.19927014802632,0.25263158,0.29017857,0.74257426,0.50469484,0.46923077,0.86333333,0.74418605,0.4741784,"Christian Walker",13419,572233
"Brandon Valenzuela","TOR",35,105,4,13,10,1,0.114285714,0.238095238,0.152173913,0.301587301,0.25,0.336538461,0.402173913,0.3327916132716032,0.3265510559082031,112.05835087341652,0.22979866387322545,1.6982201152449896,5.322612047195435,1.1034689223926188,0.738712374,12,0,25,0,92,23,17,2,0,0.114285714,0.238095238,0.48,0.738712374,-0.67724609375,-0.5436126767848265,89.20923227163462,0.07352941,111.4,0.39705882,0.24495454268022018,0.3971704569729892,72.46112027907753,0.18181818,0.30357143,0.70909091,0.5045045,0.52941176,0.8525641,0.75446429,0.4954955,"Brandon Valenzuela",23813,678218
"Ramón Laureano","SDP",50,193,7,22,21,5,0.093264248,0.321243523,0.175438597,0.278846153,0.210526315,0.29015544,0.385964912,0.3011750161956629,0.31356550517835113,94.17133525518932,0.6095842430368066,-0.6940176150658153,-0.7219269275665283,0.4799363823009719,0.676120352,18,0,62,2,171,36,22,5,2,0.093264248,0.321243523,0.29032258,0.676120352,0.2898680865764618,0.32762250011353156,88.59549197635135,0.13513514,107.3,0.43243243,0.22594047728038968,0.40851783752441406,72.3457678369729,0.18674699,0.32311321,0.70933333,0.50438048,0.45255474,0.81578947,0.69230769,0.46933667,"Ramon Laureano",17128,657656
"Jahmai Jones","DET",36,70,2,6,7,0,0.085714285,0.328571428,0.125,0.23076923,0.171875,0.242857142,0.296875,0.24623138308525086,0.3350828654730498,52.311272296826886,-0.895540043246001,-4.767111508978578,-3.5348777770996094,-0.6073467907520627,0.539732142,6,0,23,0,64,11,7,2,0,0.085714285,0.328571428,0.260869565,0.539732142,-0.33192816376686096,0.11159905075546306,91.97073289824695,0.12195122,111.7,0.48780488,0.2512623052128026,0.4529344214767706,72.56290394176136,0.22727273,0.31617647,0.72807018,0.504,0.44186047,0.84337349,0.70634921,0.456,"Jahmai Jones",18872,663330
"Drake Baldwin","ATL",48,216,13,39,38,1,0.111111111,0.203703703,0.239361702,0.333333333,0.303191489,0.388888888,0.542553191,0.4061375836993373,0.41810604361600656,161.42048620350954,-0.7331863194704056,14.640768017606282,0.3802249878644943,2.254922363627929,0.931442079,24,1,44,3,188,57,38,6,0,0.111111111,0.203703703,0.545454545,0.931442079,1.5867416858673096,-0.06633067475862209,92.80551589439655,0.1862069,110.7,0.53793103,0.3046702121166473,0.5874255160067944,75.03837285208895,0.26954178,0.34382022,0.69028871,0.50363196,0.63398693,0.87072243,0.78365385,0.46125908,"Drake Baldwin",31539,686948
"Andy Pages","LAD",55,224,12,33,49,7,0.066964285,0.196428571,0.235294118,0.324503311,0.299019607,0.348214285,0.534313725,0.38238227207745823,0.34373366125098104,146.22800834610555,0.22528749611228704,12.225026136494025,6.598845899105072,2.6742803212272612,0.88252801,15,0,44,2,204,61,37,12,0,0.066964285,0.196428571,0.34090909,0.88252801,0.6349698901176453,0.010156811547120226,90.2202477952454,0.0797546,109.7,0.46625767,0.2766733600865656,0.45797990195116206,72.86246466228606,0.24694377,0.35685484,0.67370892,0.5032538,0.63841808,0.87108014,0.78232759,0.46203905,"Andy Pages",24816,681624
"Bryce Eldridge","SFG",14,50,1,2,2,0,0.1,0.28,0.111111111,0.233333333,0.177777777,0.26,0.288888888,0.24379332819763494,0.29974151187472875,53.74709484739601,-0.057189656887203455,-2.737145300771624,-1.27062426507473,-0.2523054363985146,0.548888888,5,1,14,0,45,8,5,2,0,0.1,0.28,0.357142857,0.548888888,-0.3712339997291565,-0.004542855991039707,92.9741919732863,0.03225806,113.4,0.58064516,0.2521951256728754,0.3475121986575243,73.84582375919118,0.22352941,0.33613445,0.72222222,0.50239234,0.6,0.87692308,0.77142857,0.43062201,"Bryce Eldridge",33390,805811
"Eli White","ATL",31,73,2,10,11,1,0.04109589,0.191780821,0.147058823,0.245283018,0.220588235,0.260273972,0.367647058,0.2764336107528373,0.27993684496198384,73.09867623239262,0.3900917423889041,-1.8856087171347262,-0.9320464134216309,-0.054542889651454415,0.62792103,3,0,14,1,68,15,10,2,1,0.04109589,0.191780821,0.214285714,0.62792103,-0.2214740663766861,0.06586510831884321,86.71132443985849,0.07272727,108.9,0.32727273,0.253060600974343,0.34998483368844696,73.62621861645299,0.23931624,0.28169014,0.74045802,0.5018315,0.575,0.79381443,0.72992701,0.47985348,"Eli White",19346,642201
"Marcelo Mayer","BOS",48,158,2,11,11,3,0.069620253,0.196202531,0.084507042,0.252252252,0.211267605,0.27388535,0.295774647,0.2598782417121207,0.2611967805144075,57.66194794384387,0.23671112535521388,-7.521497676864654,1.0392616987228394,-0.10297799147531965,0.569659997,11,0,31,2,142,30,22,6,0,0.069620253,0.196202531,0.354838709,0.569659997,-1.4119611978530884,-0.5942056870672754,87.00892857142857,0.07017544,109.1,0.39473684,0.20157553309159312,0.30023742236679407,74.77003348214286,0.21632653,0.28767123,0.73507463,0.50178571,0.46428571,0.85279188,0.7366548,0.47857143,"Marcelo Mayer",29668,691785
"Ildemaro Vargas","ARI",47,195,7,30,34,1,0.035897435,0.102564102,0.183783784,0.310126582,0.302702702,0.331606217,0.486486486,0.3565489090979099,0.32080822802604514,127.1379313349097,0.31505901785567403,6.447451411740876,-2.339903123676777,1.0578111262352206,0.818092703,7,1,20,1,185,56,38,9,2,0.035897435,0.102564102,0.35,0.818092703,0.4689546823501587,0.07612473229417926,87.31656202070552,0.03592814,109,0.32934132,0.2934751352552551,0.41650276816352294,70.81559001865672,0.35447761,0.41764706,0.59294872,0.50153374,0.78169014,0.92972973,0.86544343,0.47852761,"Ildemaro Vargas",13324,545121
"Konnor Griffin","PIT",48,195,3,28,20,12,0.071794871,0.266666666,0.119318182,0.349593495,0.261363636,0.323076923,0.380681818,0.3149202734996111,0.31009990954525257,97.88836021384381,3.647852470166981,3.170682578201352,0.5129852294921875,1.0139623701924232,0.703758741,14,0,52,3,176,46,33,8,2,0.071794871,0.266666666,0.269230769,0.703758741,-0.4554566442966461,-0.33390722430927605,87.17983713457662,0.08730159,113.2,0.33333333,0.24154386464615316,0.399497093512998,75.46636422072785,0.18037975,0.36868687,0.65588235,0.5013587,0.47945205,0.83856502,0.69647696,0.46195652,"Konnor Griffin",35376,804606
"Michael Massey","KCR",40,111,3,11,13,1,0.036036036,0.189189189,0.165048544,0.243902439,0.22330097,0.245454545,0.388349514,0.27349778522144663,0.2651226498665066,68.10473720195212,-0.2989104762673378,-4.404945674882144,1.2043293118476868,0.06765438442248267,0.633804059,4,0,21,0,103,23,12,8,0,0.036036036,0.189189189,0.19047619,0.633804059,-0.5528677701950073,0.13112748449267175,91.22000229779412,0.08139535,107.2,0.44186047,0.20013725056367762,0.3792450848747702,72.19265349014945,0.31521739,0.36111111,0.64878049,0.50118765,0.62820513,0.86466165,0.77725118,0.48693587,"Michael Massey",27684,686681
"Enrique Hernández","LAD",2,4,1,2,2,0,0,0,1.25,1,1,1,2.25,1.3863102942705154,0.3854999840259552,829.8519404934141,-0.005281002726405859,3.377807381749183,0.018861446529626846,0.3643545263169109,3.25,0,0,0,0,4,4,1,2,0,0,0,0,3.25,0.3235359787940979,-0.0160432143079014,91.67500305175781,0,104.5,0.75,0.4205000102519989,0.4559999704360962,73.50257110595703,0.5,0.42857143,0.6,0.5,0.66666667,1,0.83333333,0.41666667,"Enrique Hernandez",10472,571771
"Eric Wagaman","NYM",1,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.4898424905236995,0.0034293539356440306,-0.04382621377258944,0,0,0,1,0,2,0,0,0,0,0,0.5,0,0,-0.01651799865067005,0.005883055511317958,90.19999694824219,0,90.2,0,,,,,0.2,0.8,0.5,1,0.75,0.8,0.5,"Eric Wagaman",23395,676572
"Michael Stefanic","ATH",2,5,0,1,0,0,0,0.2,0,0.5,0.4,0.4,0.4,0.3593167543411255,0.2324000120162964,126.6921059434184,-0.010562005452811718,0.14422209539093292,0.1414961814880371,0.04751793097951085,0.8,0,0,1,0,5,2,2,0,0,0,0.2,0,0.8,-0.004829954355955124,0.0323104480576965,88.7750015258789,0,91.5,0,0.25260000228881835,0.27980000972747804,62.78690447126116,0.57142857,0.33333333,0.6,0.5,1,0.83333333,0.875,0.625,"Michael Stefanic",25353,683021
"Jesus Rodriguez","SFG",13,42,1,2,5,1,0.071428571,0.119047619,0.078947369,0.21875,0.210526315,0.285714285,0.289473684,0.26707611765180317,0.31667105356852215,69.60149050740235,-0.32887888001278043,-1.8083965821273411,-2.067303568124771,-0.2646085697543807,0.575187969,3,0,5,1,38,8,7,0,0,0.071428571,0.119047619,0.6,0.575187969,-0.25114011764526367,-0.10278381896935979,86.921875,0,101.5,0.27272727,0.2783428464617048,0.3441142763410296,68.49406485721983,0.27586207,0.31944444,0.68571429,0.5,0.69565217,0.875,0.81690141,0.49295775,"Jesus Rodriguez",26991,683679
"Gunnar Henderson","BAL",54,248,11,28,26,6,0.06048387,0.278225806,0.195652174,0.258278145,0.217391304,0.27016129,0.413043478,0.3005753402267733,0.2938920943463435,90.9770391616903,1.500602361280471,-1.09461810615,2.1021445095539093,0.9951153816839605,0.683204768,15,0,69,2,230,50,28,10,1,0.06048387,0.278225806,0.217391304,0.683204768,0.0892471894621849,0.6064621145852187,89.55061848958333,0.09259259,111.9,0.4382716,0.22712832425547913,0.3896548515927475,74.43585791129976,0.21545667,0.35613682,0.6509636,0.49896266,0.57062147,0.87828947,0.76507277,0.48443983,"Gunnar Henderson",26289,683002
"Javier Sanoja","MIA",41,124,1,7,20,3,0.072580645,0.104838709,0.114035088,0.31,0.280701754,0.333333333,0.394736842,0.32565560767321083,0.2705527305603027,105.74305841052632,-0.6302310796454549,0.19501506520047185,-0.5419533550739288,0.36657107020223983,0.728070175,9,0,13,0,114,32,21,10,0,0.072580645,0.104838709,0.692307692,0.728070175,0.9770737290382385,0.7843168988077976,88.31386331992574,0.01960784,106.2,0.35294118,0.2358378333014411,0.30982881838136966,69.80914641998626,0.35164835,0.40909091,0.59898477,0.49880096,0.81111111,0.94067797,0.88461538,0.47242206,"Javier Sanoja",28253,691594
