Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA,ERA,xERA,FIP,xFIP,fWAR,NameASCII,PlayerId,MLBAMID,K/BB,K%,BB%,K-BB%,AVG,WHIP,ERA-,FIP-,xFIP-,E-F,SIERA,QS,CG,ShO,HLD,BS,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,SD,MD,Events,EV,EV90,maxEV,LA,Barrels,Barrel%,HardHit,HardHit%,Chase%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Whiff%,Zone%,Pace,Year,bWAR
Taylor Rogers,SFG,1,4,0,64,0,60.0,9.600001831055035,3.3000006294251687,1.0500002002716446,0.2987012987012987,0.81845238,0.4625,0.118644067,,2.4000004577637593,3.2074921592232903,3.7498132228851535,3.719954816641616,0.1651354432106018,Taylor Rogers,13449,573124,2.90909091,0.25702811,0.08835341,0.1686747,0.2355555555555555,1.2500002384186246,59.63532902346875,95.91890544875902,91.6848831784254,-1.3498127651213945,3.467815999764912,0,0,0,5,0,249,53,22,16,7,22,0,2,0,0,64,-0.4154338836669922,-3.549171209335327,3.133737325668335,7.868000030517578,0.8158021569252014,0.6702399849891663,0.6930029392242432,0.7897812724113464,0.6732666492462158,48,-0.3372969329357147,-0.2825316254480517,5,11,161,86.68937377929687,104.8,111.1,12.3125,10.0,0.0621118,53.0,0.32919255,0.19871795,0.59446254,0.4232902,0.47311828,0.85205479,0.22489082999999999,0.56746765,17.7840772,2024,1.1
AJ Smith-Shawver,ATL,0,0,0,1,1,4.1,8.307692917141027,4.153846458570514,0.0,0.25,1.0,0.25,0.0,96.4449488863032,0.0,2.828465679248902,2.7049412828930715,5.147416579815006,0.1627172380685806,AJ Smith-Shawver,29960,700363,2.0,0.22222222,0.11111111,0.11111111,0.1875,1.1538462384918091,0.0,68.486474287159,126.1805295907508,-2.7049412828930715,4.945226823105582,0,0,0,0,0,18,3,0,0,0,2,0,0,0,0,4,0.2037399858236313,-0.1664240360260009,0.3701640367507934,1.8519999980926511,0.1984994560480117,1.0502104759216309,1.0420000553131104,0.8700000047683716,1.826799988746643,1,0.1312813460826873,0.0627178478834893,0,0,12,89.4500020345052,100.8,108.5,31.75,1.0,0.08333333,6.0,0.5,0.125,0.78723404,0.48275862,0.6,0.81081081,0.21428570999999996,0.54022989,19.36231884,2024,0.29
Edgardo Henriquez,LAD,0,0,1,3,0,3.1,13.50000128746045,5.40000051498418,0.0,0.2857142857142857,0.75,0.428571428,0.0,98.78361430921052,2.70000025749209,1.1945129882487562,1.9664796638488664,3.780889924350753,0.1586069762706756,Edgardo Henriquez,26944,683618,2.5,0.35714286,0.14285714,0.21428572,0.1666666666666666,1.200000114440929,65.81080446153983,47.90658039027096,93.15742414860055,0.7335205936432234,3.2157851955759127,0,0,0,0,0,14,2,1,1,0,2,0,0,1,0,5,0.2658520042896271,-0.1235880181193351,0.3894400000572204,0.8700000047683716,0.0846986323595047,1.061482310295105,1.0545333623886108,1.3838666677474976,0.146599993109703,2,0.0854207500815391,0.1650327918297876,1,0,7,84.67142159598214,104.2,104.2,27.0,0.0,0.0,1.0,0.14285714,0.25806452,0.67857143,0.45762712,0.625,0.78947368,0.25925926,0.47457627,20.2,2024,0.09
Joey Wentz,- - -,1,2,1,46,0,67.1,9.75742744703017,4.4108918596163775,1.0693071174827582,0.3118279569892473,0.71895425,0.411458333,0.112676056,93.78826508319352,4.678218638987067,3.6716626483532098,4.191232432544106,4.241023483445997,0.1573956087231636,Joey Wentz,19962,666214,2.21212121,0.24013158,0.10855263,0.13157895,0.247191011235955,1.4702972865387929,115.76004135189496,102.6944636342586,103.7520459756312,0.4869862064429613,3.9487899211629465,0,0,0,2,0,304,66,37,35,8,33,1,4,3,2,73,-0.6464378088712692,-2.5844497680664062,1.9380118250846865,-5.591000556945801,-0.5861892402172089,0.4383852243423461,0.442328469319777,0.5111869469932888,0.7087733467419942,30,-1.259194314479828,-0.2153941820668747,2,8,194,88.08854293823242,104.2,110.0,15.536458333333334,14.0,0.07216495,70.0,0.36082474,0.29692308,0.66666667,0.47063622,0.51813472,0.83854167,0.26863085,0.46982055,19.2257361,2024,0.12
Danny Young,NYM,4,1,0,42,0,37.2,11.46902964607972,4.3008861172798944,0.7168143528799824,0.2921348314606741,0.64257028,0.533333333,0.15,,4.539824234906556,4.8221792552213785,3.644356013543117,3.4117940425350093,0.1566882878541946,Danny Young,18439,664849,2.66666667,0.29090909,0.10909091,0.18181818,0.2071428571428571,1.2477879476058953,113.87183478168758,90.41277235092844,84.2379550883181,0.8954682213634393,3.217497577861862,0,0,0,7,0,165,29,22,19,3,18,1,7,5,0,48,0.2658959627151489,-1.2414120435714722,1.507308006286621,1.2880001068115234,0.0988413617014885,0.5001344680786133,0.5864679217338562,0.6490285992622375,0.8263999819755554,29,-0.0328254029154777,0.564474348721297,4,4,92,88.93707755442416,104.9,113.1,2.853932584269663,6.0,0.06521739,36.0,0.39130435,0.27604167,0.50798722,0.38020086,0.5,0.83647799,0.29811321,0.44906743,18.91477273,2024,-0.17
Anthony Veneziano,- - -,1,0,0,12,0,13.1,9.450002253056107,2.0250004827977377,0.6750001609325793,0.3846153846153846,0.69892473,0.325,0.058823529,95.03732110757744,3.3750008046628963,4.120112688980284,2.941479724645602,3.8942906697463138,0.1554442252963781,Anthony Veneziano,27453,685107,4.66666667,0.24137931,0.05172414,0.18965517,0.2962962962962963,1.4250003397465565,80.89460911097026,72.61538927493767,95.79875836265973,0.4335210800172944,3.3662724791033183,0,0,0,1,0,58,16,7,5,1,3,0,1,1,0,14,-0.3852658607065677,-0.7934439964592457,0.4081781078130007,-4.3089998960494995,-0.4416141510009765,0.5189612738547786,0.5272548794746399,0.7112999906142553,0.9171636321327904,11,-0.309160478413105,-0.4332183465902748,1,5,40,93.38000183105468,105.1,112.3,17.6,2.0,0.05,20.0,0.5,0.27102804,0.74814815,0.53719008,0.5862069,0.79207921,0.25384615,0.55785124,19.76243094,2024,0.13999999999999999
Bryan Baker,BAL,1,1,0,19,0,23.1,8.871429780064961,2.700000367845858,1.157143014791082,0.2833333333333333,0.57017544,0.412698412,0.115384615,96.24721598756906,5.014286397428021,3.5312430711006164,3.766479860033319,3.7798606573606737,0.154114156961441,Bryan Baker,19804,641329,3.28571429,0.24731183,0.07526882,0.17204301,0.2325581395348837,1.157143014791082,126.49581054908742,92.42871977412818,92.18827755074474,1.2478065373947025,3.4753132062571814,0,0,0,3,0,93,20,14,13,3,7,0,0,0,0,23,0.1745480895042419,-0.8217960596084595,0.9963441491127014,-0.7160000801086426,-0.0805341154336929,0.5258927941322327,0.4790523946285248,0.6172420978546143,1.0206400156021118,15,-0.0869459360837936,0.4188540577614465,3,2,63,90.62786565061477,106.7,113.0,15.63934426229508,6.0,0.0952381,30.0,0.47619048,0.25730994,0.65326633,0.47027027,0.54545455,0.84615385,0.22988505999999997,0.53783784,18.9673913,2024,-0.09
Keegan Thompson,CHC,2,1,2,24,0,30.1,10.681319800714324,5.340659900357163,0.8901099833928604,0.2285714285714285,0.76219512,0.375,0.107142857,93.84918870192308,2.6703299501785813,4.351987672547644,3.8587875431509087,3.968773336244789,0.1528321355581283,Keegan Thompson,19795,624522,2.0,0.28346457,0.14173228,0.14173228,0.1743119266055046,1.2197803476124385,65.94366060287444,96.63840733362026,97.69776274865504,-1.1884575929723271,3.9438620774513216,0,0,0,2,0,127,19,12,9,3,18,0,0,0,0,36,0.5271260142326355,-1.645226001739502,2.1723520755767822,2.44599986076355,0.2703544795513153,0.9155661463737488,0.903023898601532,1.3991583585739136,1.047360062599182,15,0.4472376406192779,0.1285001324738025,5,5,73,90.64305284288194,104.9,119.7,12.833333333333334,9.0,0.12328767,34.0,0.46575342,0.26545455,0.65234375,0.4519774,0.45205479,0.88023952,0.25,0.48210923,18.93300248,2024,0.56
Brusdar Graterol,LAD,0,0,0,7,0,7.1,8.590909463314986,2.454545560947139,0.0,0.1666666666666666,0.6,0.444444444,0.0,97.53387858072917,2.454545560947139,2.781355570341585,2.0755706400910663,3.1064855072040225,0.1520680040121078,Brusdar Graterol,20367,660813,3.5,0.25925926,0.07407407,0.18518519,0.12,0.6818182113742053,59.82800094377619,50.467765606717784,76.85995341209147,0.3789749208560726,3.197885464651477,0,0,0,0,0,27,3,2,2,0,2,0,0,0,0,7,0.1363760083913803,-0.0722440034151077,0.208620011806488,3.0460000038146973,0.3147774338722229,0.3928592503070831,0.5109999775886536,0.4571428596973419,0.7861599922180176,5,0.3830572366714477,-0.0359201684090093,1,0,18,84.31110975477431,102.2,106.2,12.77777777777778,0.0,0.0,5.0,0.27777778,0.36170213,0.62,0.49484536,0.41176471,0.96774194,0.22916667000000002,0.51546392,14.94202899,2024,0.12
Jonathan Loáisiga,NYY,1,0,0,3,0,4.0,6.75,2.25,0.0,0.4375,1.0,0.5625,0.0,98.49819946289062,0.0,4.289765960562785,2.416479778289795,3.1724839814007284,0.1471207290887832,Jonathan Loaisiga,19753,642528,3.0,0.15,0.05,0.1,0.3684210526315789,2.0,0.0,57.20359954473019,77.078222026388,-2.416479778289795,3.321316584014893,0,0,0,0,1,20,7,0,0,0,1,0,0,0,0,3,0.2362159937620163,-0.4556620121002197,0.6918780207633972,1.0959999561309814,0.1136193349957466,2.048190116882324,1.8004133701324463,1.944533348083496,2.5670666694641113,3,0.0346125066280365,0.0807166280138077,2,1,16,81.76249694824219,102.0,103.5,3.0,0.0,0.0,3.0,0.1875,0.30769231,0.68571429,0.52459016,0.5,0.95833333,0.15625,0.57377049,19.82926829,2024,0.34
Kodai Senga,NYM,1,0,0,1,1,5.1,15.187500905245596,1.687500100582844,1.687500100582844,0.125,0.76923077,0.222222222,0.333333333,95.9504815463362,3.375000201165688,4.53000086950204,3.353979789465667,1.7669844233731715,0.1458228677511215,Kodai Senga,31838,673540,9.0,0.45,0.05,0.4,0.1111111111111111,0.5625000335276147,84.65470146185342,83.35229643727835,44.48994046405074,0.0210204117000212,1.6592553483703,0,0,0,0,0,20,2,2,2,1,1,0,1,0,0,9,-0.0539060048758983,-0.2693260312080383,0.2154200226068496,0.51090008020401,0.0555627942085266,0.6214200258255005,0.5661333203315735,0.8700000047683716,0.1278000026941299,1,0.1219160929322242,-0.2086625810330689,0,0,9,90.24444580078124,113.0,113.0,21.77777777777778,2.0,0.22222222,5.0,0.55555556,0.30555556,0.78378378,0.54794521,0.54545455,0.82758621,0.25,0.50684932,19.39622642,2024,0.09
Quinn Priester,- - -,3,6,0,11,7,49.2,5.9798660780050845,2.5369128815779147,1.2684564407889574,0.298780487804878,0.68037975,0.578947368,0.170731707,93.09311837012616,4.711409637216127,4.446253776432534,4.696681198924093,4.112634417107759,0.1433901190757751,Quinn Priester,25977,682990,2.35714286,0.14932127,0.06334842,0.08597285,0.2745098039215686,1.4093960453210637,112.13558820710684,115.58762264104392,101.10725901367076,0.0147284382920336,4.135683873276101,2,0,0,0,0,221,56,30,26,7,14,0,3,1,0,33,-0.5730460286140442,-3.8510339856147766,3.2779878675937653,-3.7570998668670654,-0.3685643970966339,0.8992502242983176,0.8102353016535441,0.8798545382239602,0.9151599824428558,10,-0.3960014060139656,-0.2412472853179608,0,1,171,89.27380734398251,105.4,111.5,5.869047619047619,7.0,0.04093567,79.0,0.4619883,0.31486146,0.6763285,0.49938348,0.624,0.86785714,0.20740740999999996,0.51048089,16.95741056,2024,-0.07
Kyle Hurt,LAD,0,1,0,3,1,6.2,4.050000386238135,1.350000128746045,0.0,0.3478260869565217,0.77777778,0.347826086,0.0,95.47313793285473,1.350000128746045,6.0796717524211354,2.716479735374447,4.077287430750862,0.1387048512697219,Kyle Hurt,27514,669165,3.0,0.11111111,0.03703704,0.07407407,0.3076923076923077,1.350000128746045,32.90540223076991,65.5147195938352,100.32008436273004,-1.3664796066284022,4.729556119090862,0,0,0,0,0,27,8,2,1,0,1,0,0,0,0,3,-0.0172455757856369,-0.3574256300926208,0.3401800543069839,1.4707999229431152,0.1556402035057544,0.9513103756411322,0.8820000120571682,0.6040000120798746,0.9273333350817362,3,0.0573699288070201,-0.0754981614293274,0,1,23,90.37391198199728,100.3,106.9,14.869565217391305,1.0,0.04347826,11.0,0.47826087,0.425,0.80851064,0.63218391,0.58823529,0.81578947,0.25454544999999995,0.54022989,18.31666667,2024,0.13
Connor Gillispie,CLE,0,0,0,3,0,8.0,9.0,5.625,0.0,0.2105263157894736,0.77777778,0.315789473,0.0,92.27677970096984,2.25,3.4424923840757575,3.041479778289795,5.120491336844862,0.1373606771230697,Connor Gillispie,26171,687362,1.6,0.25,0.15625,0.09375,0.1481481481481481,1.125,56.612148186374824,74.7436900202103,125.53991057591224,-0.7914797782897951,4.704266193389894,0,0,0,0,0,32,4,2,2,0,5,0,0,1,0,8,0.1079561039805412,-0.1280199885368347,0.2359760850667953,1.872999906539917,0.1967966705560684,0.3080333471298218,0.3365499973297119,0.4569333493709564,1.8392000198364256,1,0.1405705213546753,0.2098983645190438,1,0,19,90.25789602179276,104.7,104.9,24.42105263157895,3.0,0.15789474,9.0,0.47368421,0.21428571,0.75,0.47826087,0.66666667,0.84313725,0.19696970000000003,0.49275362,20.02912621,2024,0.2
Colin Holderman,PIT,3,6,0,55,0,51.1,9.818183520608992,4.383117643129014,1.0519482343509634,0.2748091603053435,0.77044025,0.375,0.105263157,97.23206583658856,3.15584470305289,4.093667127455702,4.257389058357461,4.416826991613249,0.136998102068901,Colin Holderman,22361,670059,2.24,0.25112108,0.11210762,0.13901345,0.2176165803108808,1.3051950315095286,75.10365345225642,105.10517750075496,108.52530354034695,-1.1015443553045707,3.904948390704774,0,0,0,21,5,223,42,23,18,6,25,0,5,2,0,56,0.4616621732711792,-6.18942403793335,6.651086330413818,6.044000148773193,0.6143038272857666,1.6827856302261353,1.3515068292617798,1.543349027633667,1.4588799476623535,50,0.0546278059482574,0.2197162132653725,24,10,137,87.58161477481617,103.3,112.3,15.705882352941176,15.0,0.10948905,52.0,0.37956204,0.2529274,0.64479638,0.45224396,0.51851852,0.80350877,0.27480916,0.50863061,19.40498442,2024,0.68
Cole Sulser,- - -,1,0,0,10,2,16.1,8.265306765911085,4.959184059546651,0.5510204510607389,0.1951219512195122,0.78313253,0.414634146,0.05,92.36928062172204,2.7551022553036946,3.246993273925044,3.7787247239128385,4.834245303500664,0.1367750167846679,Cole Sulser,15256,642121,1.66666667,0.22727273,0.13636364,0.09090909,0.1578947368421052,1.102040902121478,69.10588000529822,94.09079702134608,118.50408588493588,-1.023622468609144,4.605048407189288,0,0,0,1,0,66,9,5,5,1,9,1,0,0,0,15,0.1328699886798858,-0.6677800342440605,0.800650030374527,2.7432000637054443,0.2942966520786285,0.7033382198389839,0.7139539404919273,0.7277799844741821,1.0227249935269356,8,0.2656645476818084,-0.0767511843353605,1,2,42,88.90243902439025,101.5,109.9,18.536585365853657,2.0,0.04761905,16.0,0.38095238,0.31543624,0.62937063,0.46917808,0.59574468,0.84444444,0.24087590999999997,0.48972603,17.83555556,2024,0.43000000000000005
Yohan Ramírez,- - -,0,5,1,38,0,45.0,9.000001525879165,3.40000057644324,0.8000001356337035,0.3461538461538461,0.59392265,0.438461538,0.09090909,94.93939584585335,6.200001051161203,4.543715345683904,4.255368851791225,4.578221570389734,0.1359388921409845,Yohan Ramirez,19444,670990,2.64705882,0.21634615,0.08173077,0.13461538,0.2737430167597765,1.4666669153284566,152.5916304663621,102.61737206289466,112.47864251797436,1.9446321993699776,3.839893546426757,0,0,0,1,2,208,49,35,31,4,17,2,12,8,1,45,-1.9688018439337611,-4.390737965703011,2.4219360686838627,-9.743000507354736,-0.9304441288113594,0.9016959607066596,0.7523732930421829,0.8638263329079277,0.8189925442415255,27,-0.3163051456212997,-1.8671379768152367,6,9,134,88.48061920875726,104.5,113.0,12.246153846153844,9.0,0.06716418,46.0,0.34328358,0.19887955,0.60891089,0.41655716,0.47887324,0.86585366,0.22082018999999997,0.53088042,20.01277372,2024,-0.99
Jackson Rutledge,WSN,0,0,0,3,1,8.1,9.720001483154524,2.160000329589894,1.080000164794947,0.3333333333333333,0.83333333,0.454545454,0.166666666,96.1496058872768,3.2400004943848413,4.769638974430758,3.6464798515319936,3.1751258320888223,0.1358586885035038,Jackson Rutledge,26215,671131,4.5,0.26470588,0.05882353,0.20588235,0.2580645161290322,1.2000001831054967,78.58412646234383,89.58219810654822,78.51869653077884,-0.4064793571471523,3.139698834516709,0,0,0,0,0,34,8,3,3,1,2,0,1,0,0,9,0.0422560237348079,-0.4161859974265098,0.4584420397877693,0.8649999499320984,0.09023158531636,0.6822324580437428,0.6709778176413642,0.4569999972979228,1.2594000585377216,2,-0.0345618426799774,0.096499710391482,0,0,22,90.3181818181818,103.9,104.4,8.818181818181818,2.0,0.09090909,8.0,0.36363636,0.28125,0.57333333,0.43884892,0.38888889,0.95348837,0.21311475000000002,0.53956835,16.00970874,2024,0.17
Michael Kelly,OAK,3,2,0,28,0,31.1,6.3191503466069205,2.872341066639509,0.5744682133279019,0.2747252747252747,0.77956989,0.388888888,0.05,95.40186848958334,2.5851069599755583,3.549172395162393,3.836692693839014,4.937129202718809,0.1345409452915191,Michael Kelly,12791,547184,2.2,0.171875,0.078125,0.09375,0.2347826086956521,1.1808513273962429,66.73443815246868,96.9569423887963,120.97830632377284,-1.2515857338634555,4.462223346710205,0,0,0,4,0,128,27,11,9,2,10,1,3,1,0,22,-0.491210013628006,-1.69743812084198,1.2062280178070068,0.0779998376965522,0.0052671181038022,0.6357725262641907,0.6751564741134644,0.8947571516036987,1.2235599756240845,15,-0.1484252363443374,-0.624193889735809,4,5,93,85.21555447048611,99.2,107.5,18.333333333333332,3.0,0.03225806,19.0,0.20430108,0.29279279,0.62903226,0.47021277,0.6,0.88461538,0.19909502,0.52765957,18.07941176,2024,0.78
Nate Pearson,- - -,2,2,2,60,1,66.1,10.04020264096902,2.8492466954101276,1.6281409688057873,0.3142857142857143,0.76819407,0.370967741,0.162162162,97.75615038861974,4.477387664215915,4.492202089897906,4.372510125553341,3.7075143698689983,0.1330196801573038,Nate Pearson,20160,663878,3.52380952,0.25964912,0.07368421,0.18596491,0.2567049808429119,1.3266333819899008,111.65230016380173,106.93474110359342,90.79879779042568,0.1048775386625742,3.3373148009699265,0,0,0,11,2,285,67,34,33,12,21,0,3,2,0,74,0.0770560353994369,-4.440481072291732,4.517537076026201,-6.458999812602997,-0.5940378867089748,0.9469070699479843,0.8587696728033897,1.0122866441806158,1.186279032119485,43,0.2005017586052417,-0.119125203455358,14,9,187,90.86378223316088,105.1,110.6,16.8,19.0,0.10160428,85.0,0.45454545,0.24948454,0.6443299,0.46485473,0.45454545,0.84533333,0.25,0.54545455,18.41267788,2024,-0.10999999999999999
Matt Barnes,WSN,0,0,0,14,0,13.1,6.750000643730225,2.70000025749209,0.6750000643730225,0.3333333333333333,0.48387097,0.422222222,0.055555555,91.7982190860215,6.750000643730225,5.757943309112429,3.541479814052586,4.607691264133953,0.1323304325342178,Matt Barnes,12863,598264,2.5,0.16666667,0.06666667,0.1,0.2857142857142857,1.5000001430511611,163.7169207619242,87.05402783638422,113.13767679438288,3.208520829677638,4.326164085702592,0,0,0,0,0,60,16,11,10,1,4,0,0,2,1,10,-0.4614359736442566,-0.6512439846992493,0.1898080259561538,-5.103000164031982,-0.5373024940490723,0.2847146987915039,0.2793000042438507,0.3720857203006744,0.1963333338499069,6,-0.2500149011611938,-1.3706810994417304,0,1,46,90.94000108506944,103.2,118.7,17.0,4.0,0.08695652,19.0,0.41304348,0.27819549,0.67307692,0.45147679,0.64864865,0.91428571,0.17757009,0.43881857,20.97727273,2024,-0.24
Carlos Carrasco,CLE,3,10,0,21,21,103.2,7.72668829244358,2.864951838771215,1.649517725353124,0.3089700996677741,0.66450567,0.465408805,0.169642857,91.7931534426714,5.6430869551554235,4.64157815695939,4.931753133492261,4.182668949490616,0.1320200562477111,Carlos Carrasco,6632,471911,2.6969697,0.19910515,0.0738255,0.12527964,0.2738386308068459,1.3987138606795495,141.9854555261589,122.3580578510936,102.20916887018043,0.7113338216631622,4.282497345495246,4,0,0,0,0,447,112,68,65,19,33,0,5,5,0,89,-1.7619699239730835,-8.65291976928711,6.8909502029418945,-14.873000144958496,-1.5833059549331665,0.8755691051483154,0.8312110900878906,0.8676952719688416,0.7084285616874695,21,-1.4438252449035645,-0.5685458102339029,0,0,320,89.32753164556962,104.3,114.4,10.794303797468354,26.0,0.08125,124.0,0.3875,0.31158605,0.67288557,0.48316598,0.57761733,0.89648799,0.21149143999999998,0.47489663,17.47087379,2024,-1.23
Nick Nelson,PHI,0,0,0,4,0,5.1,13.500000804662752,3.375000201165688,0.0,0.5333333333333333,0.72727273,0.333333333,0.0,94.79094989483173,5.062500301748532,3.155886031401577,1.8539797000586944,3.838490851510977,0.1283466070890426,Nick Nelson,20153,656793,4.0,0.30769231,0.07692308,0.23076923,0.3478260869565217,1.8750001117587156,120.80456799878,45.75896561037076,94.54939223321249,3.2085206016898375,2.902066358321999,0,0,0,0,0,26,8,3,3,0,2,0,1,0,0,8,-0.0184945613145828,-0.0777125656604766,0.0592180006206035,-0.2230000346899032,-0.0229644402861595,0.1387777775526046,0.1277166604995727,0.1589999943971634,,0,-0.1647486686706543,0.0314812130250821,0,0,15,83.486669921875,100.8,104.1,23.066666666666663,0.0,0.0,5.0,0.33333333,0.36538462,0.56818182,0.45833333,0.63157895,0.92,0.20454545000000002,0.45833333,18.88571429,2024,-0.01
John Brebbia,- - -,0,6,2,59,0,55.1,10.89759249008216,3.090362049426284,1.789156975983638,0.3169014084507042,0.67092652,0.296052631,0.159420289,94.00000919358004,5.855422830491906,4.79231901067639,4.5219017297925514,3.823020509471792,0.1238297931849956,John Brebbia,12777,605154,3.52631579,0.2768595,0.0785124,0.19834711,0.2545454545454545,1.355421951502756,144.99944759515984,108.32326625863983,93.42712817420352,1.3335211006993548,3.285854307282864,0,0,0,13,3,242,56,36,36,11,19,0,3,1,0,67,-1.0142917893826962,-5.659136101603508,4.644844312220812,-10.974000215530396,-1.1207930147647858,1.2218152379175746,1.0761182127576885,1.254135592004,1.7570216436241124,37,-0.8728575259447098,0.042705995741645,18,13,153,88.84408167788857,104.7,111.4,19.70394736842105,16.0,0.10457516,57.0,0.37254902,0.32091097,0.6627451,0.49647533,0.64516129,0.84023669,0.22109533000000003,0.51359517,18.01338688,2024,-0.47
Chris Roycroft,STL,1,2,0,27,0,34.1,8.650487679543126,4.456311834916155,0.5242719805783712,0.2929292929292929,0.67073171,0.535353535,0.076923076,95.13843025128864,4.19417584462697,3.4495993334144432,3.836382864584381,4.224117486321633,0.1235896572470665,Chris Roycroft,31261,688297,1.94117647,0.21290323,0.10967742,0.10322581,0.2313432835820895,1.3980586148756566,103.95400551752094,96.48997707992396,103.86833890119938,0.3577929800425892,4.03215780902822,0,0,0,1,1,155,31,19,16,2,17,0,4,1,0,33,-1.0724918842315674,-2.48678207397461,1.4142900705337524,-3.0290000438690186,-0.3347949087619781,0.7595726847648621,0.6406518816947937,0.7727333307266235,1.018385648727417,14,-0.1669486612081527,-1.2450187590836583,5,8,101,86.88247019974227,104.5,109.7,1.0,2.0,0.01980198,34.0,0.33663366,0.27173913,0.609375,0.45302013,0.6,0.87179487,0.20370370000000004,0.53691275,19.47045455,2024,-0.07
Justin Wilson,CIN,1,5,2,60,0,46.2,9.83571642973032,2.5071434036567477,1.9285718489667292,0.3383458646616541,0.71428571,0.382978723,0.158730158,95.62091796875,5.592858362003514,4.128314514844739,4.730765833562809,3.9862627339592462,0.1194936335086822,Justin Wilson,4301,458677,3.92307692,0.24401914,0.06220096,0.18181818,0.2835051546391752,1.457143174774862,129.27375483348288,110.564668181097,98.12040669967848,0.862092528440705,3.4088077657440476,0,0,0,10,2,209,55,30,29,10,13,1,2,3,0,51,-0.7556599974632263,-4.53515625,3.77949595451355,-2.5290002822875977,-0.2329746931791305,0.99872487783432,0.9072033762931824,1.175006628036499,0.9880399703979492,45,-0.6083378791809082,-0.1482869073186865,11,12,143,88.61914755097517,105.0,112.0,17.81560283687943,16.0,0.11188811,59.0,0.41258741,0.34920635,0.72374429,0.5502451,0.64393939,0.84227129,0.21603563000000003,0.53676471,19.56105611,2024,-0.23
Trevor Richards,- - -,2,2,1,55,2,65.1,8.540817490124653,4.821429228296175,0.9642858456592348,0.2163742690058479,0.63202247,0.352272727,0.081395348,92.35656449225866,4.545918986679251,3.6888864339001426,4.360357491963134,4.957797210119272,0.1189441494643688,Trevor Richards,19309,670950,1.77142857,0.22382671,0.12635379,0.09747292,0.1833333333333333,1.209183838207612,113.43471953400416,105.40625921365262,121.4924761161924,0.1855614947161168,4.510956211673748,0,0,0,7,3,277,44,36,33,7,35,0,2,13,0,62,-1.536809504032135,-4.672028109431267,3.135218471288681,-8.272200018167496,-0.9236370287835598,0.821687239728518,0.6718885086476802,0.7520581917329268,0.7341041713953018,48,0.2645602598786354,-2.134869825036165,8,11,178,88.3187484741211,102.3,110.5,18.863636363636363,12.0,0.06741573,67.0,0.37640449,0.29487179,0.60213144,0.44060657,0.63043478,0.87315634,0.21223709000000002,0.47430497,18.43396226,2024,-0.3
Jake Cousins,NYY,2,1,1,37,0,38.0,12.552635359302933,4.7368435318124265,1.1842108829531066,0.2083333333333333,0.81578947,0.421052631,0.166666666,94.64202880859376,2.3684217659062132,3.527636794702417,4.061216889854364,3.544381265431777,0.1177371069788932,Jake Cousins,21620,664776,2.65,0.34193548,0.12903226,0.21290323,0.1538461538461538,1.052631895958317,59.557910089924,97.37137231229342,86.33012259070469,-1.6927951239481511,3.15632717697398,0,0,0,8,0,155,20,14,10,5,20,1,5,4,0,53,0.8917900919914246,-2.136482954025269,3.028273105621338,6.438999652862549,0.6863739490509033,1.0258725881576538,0.7033386826515198,0.8601459264755249,1.0780903100967407,31,0.6705154180526733,0.1987836569844854,6,4,77,86.18289345189145,104.0,109.3,14.157894736842104,6.0,0.07792208,26.0,0.33766234,0.34005764,0.53535354,0.43012422,0.38135593,0.85534591,0.34657039999999995,0.46118012,19.63449692,2024,0.71
Naoyuki Uwasawa,BOS,0,0,0,2,0,4.0,6.75,4.5,0.0,0.1818181818181818,0.75,0.363636363,0.0,89.90042114257812,2.25,2.1971350116083084,3.166479778289795,5.056490286067128,0.1164971813559532,Naoyuki Uwasawa,33828,683822,1.5,0.1875,0.125,0.0625,0.1428571428571428,1.0,53.69729869394192,76.66244468403043,123.94771998126964,-0.9164797782897952,4.894842365264893,0,0,0,0,0,16,2,1,1,0,2,0,0,0,0,3,0.0034800209105014,-0.0884120240807533,0.0918920487165451,0.0460000038146972,-0.0044582486152648,0.3436499834060669,0.3693666756153106,0.6195999979972839,,0,0.2117465138435363,-0.2016198702278159,0,0,11,80.7545498934659,103.6,104.0,24.727272727272727,0.0,0.0,4.0,0.36363636,0.29411765,0.60714286,0.43548387,0.6,0.94117647,0.18518519,0.4516129,19.17391304,2024,0.11
