Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA,ERA,xERA,FIP,xFIP,fWAR,NameASCII,PlayerId,MLBAMID,K/BB,K%,BB%,K-BB%,AVG,WHIP,ERA-,FIP-,xFIP-,E-F,SIERA,QS,CG,ShO,HLD,BS,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,SD,MD,Chase%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Whiff%,Zone%,Pace,Year,bWAR,EV,Barrel%,HardHit%
Ian Snell,PIT,9,12,0,32,32,208.0,7.658653846153846,2.9423076923076925,0.9519230769230768,0.3080724876441515,0.75137687,0.459283387,0.095652173,93.2475353422619,3.764423076923077,,4.0088359099168045,4.0209931265849335,3.429893493652344,Ian Snell,2227,430636,2.60294118,0.20068027,0.07709751,0.12358277,0.2593052109181141,1.3317307692307692,85.7163175150031,89.83506998423672,89.24198819604182,-0.2444128329937274,4.035006224642548,22,1,0,0,0,882,209,94,87,22,68,4,8,12,0,177,1.519476056098938,-14.515230178833008,16.034706115722656,14.714200019836426,1.4782577753067017,0.9831660389900208,0.8965436220169067,0.8782187700271606,0.9391613006591796,31,0.6831328868865967,0.8623599351191895,0,0,0.27248677,0.62842893,0.45571245,0.48543689,0.86507937,0.24507042,0.51476252,,2007,3.66,,,
Bronson Arroyo,CIN,9,15,0,34,34,210.2,6.66455631839836,2.691455436276261,1.1962024161227829,0.3086232980332829,0.74032738,0.352765321,0.095563139,88.50709502551021,4.2294299712912675,,4.5687189363780165,4.58561992702613,3.362443208694458,Bronson Arroyo,978,276520,2.47619048,0.16938111,0.06840391,0.1009772,0.2745562130177514,1.400316320461194,92.05023214690095,97.9923739254999,101.9684449390594,-0.339288965086749,4.481203470490248,22,1,0,0,0,921,232,109,99,28,63,6,13,4,0,156,0.5758140087127686,-16.190540313720703,16.7663516998291,6.163599967956543,0.5377184748649597,1.019471287727356,0.919246792793274,0.8752529621124268,0.9164363741874696,33,0.0049420753493905,0.5598742325197551,0,0,0.27542373,0.60471204,0.44633152,0.6974359,0.87012987,0.18112633,0.51902174,,2007,3.3,,,
Dustin McGowan,TOR,12,10,0,27,27,169.2,7.6385066472409395,3.2357562880673427,0.7426325907039802,0.2727272727272727,0.6810982,0.530364372,0.091503267,95.46442145270272,4.084479248871891,,3.7287996250386577,3.7873515476853674,3.354891300201416,Dustin McGowan,8600,430661,2.36065574,0.20425532,0.08652482,0.1177305,0.2274143302180685,1.220039256156539,90.89257510956384,83.61510936203838,85.4551340385256,0.3556796238332338,3.9250216108757576,18,2,1,0,0,705,146,80,77,14,61,3,2,13,0,144,0.2489120066165924,-11.90627384185791,12.15518569946289,9.885099411010742,0.9973698854446412,0.9587535858154296,0.8885100483894348,0.8695259094238281,0.9561359882354736,25,1.643582463264465,-1.3839620453602233,0,0,0.29801325,0.625,0.45610034,0.58518519,0.85283019,0.23750000000000004,0.48346636,,2007,2.33,,,
Mark Buehrle,CHW,10,9,0,30,30,201.0,5.149254122245684,2.014925526096137,0.9850747016470004,0.287037037037037,0.75704225,0.432307692,0.087649402,85.97010408346645,3.626865946973047,,4.264480840379379,4.408125756493041,3.3480112552642822,Mark Buehrle,225,279824,2.55555556,0.13772455,0.05389222,0.08383234,0.264968152866242,1.2587065632156116,77.90964219531652,91.7090477890008,99.20401046846116,-0.6376148934063322,4.588418940276221,20,3,1,0,0,835,208,86,81,22,45,5,5,1,0,115,2.259500026702881,-13.515999794006348,15.775500297546388,29.49360084533691,2.8256874084472656,0.996700882911682,0.930148422718048,0.8733333349227905,1.3312666416168213,27,2.1419906616210938,0.1249883944244456,0,0,0.3029703,0.62721342,0.4699952,0.73202614,0.8781575,0.16751788,0.51512242,,2007,6.11,,,
Rafael Betancourt,CLE,5,1,3,68,0,79.1,9.07563257954896,1.021008665199258,0.453781628977448,0.2397959183673469,0.86397059,0.267676767,0.037735849,91.98243498322148,1.4747902941767062,,2.2185964754867773,3.2392786323687752,3.3415520191192627,Rafael Betancourt,177,429783,8.88888889,0.27681661,0.03114187,0.24567474,0.1821428571428571,0.7563027149624134,33.33141195054169,51.90864249445065,73.31644225596001,-0.7438061813100711,2.693716669500459,0,0,0,31,3,289,51,13,13,4,9,3,0,0,0,80,5.2261481285095215,-4.349078178405762,9.575225830078123,32.229000091552734,3.1515135765075684,1.566569447517395,1.5114556550979614,1.7705293893814087,1.676052808761597,53,2.8031065464019775,0.5329397021646636,40,7,0.34682081,0.68148148,0.55079007,0.75,0.7826087,0.22540983999999997,0.60948081,,2007,4.34,,,
Roberto Hernandez,CLE,19,8,0,32,32,215.0,5.734884127941336,2.553488553316946,0.6697674893946086,0.2798165137614679,0.77634755,0.643072289,0.111111111,92.61277110541045,3.055814170362902,,3.937279608805419,3.810042652427319,3.333517551422119,Roberto Hernandez,3273,433584,2.24590164,0.15585893,0.06939704,0.08646189,0.2465923172242874,1.2093024114069322,69.06378578625542,90.87338268548932,85.95769550246759,-0.8814654384425178,3.6894063818303904,26,2,1,0,0,879,199,78,73,16,61,2,11,5,1,137,4.025268077850342,-13.735610008239746,17.76087760925293,32.867000579833984,3.2042644023895264,1.0485680103302002,0.9827007055282592,0.8692625164985657,1.0390266180038452,30,3.5655152797698975,0.2733087528102698,0,0,0.31850534,0.59228188,0.45941278,0.67039106,0.87818697,0.19172931999999998,0.51468048,,2007,6.2,,,
John Maine,NYM,15,10,0,32,32,191.0,8.481674715078087,3.534031131282536,1.0837695469266444,0.2751423149905123,0.73215941,0.369606003,0.096234309,92.60381755736717,3.9109944519526736,,4.1767778406854035,4.181065560693558,3.160198450088501,John Maine,4773,429720,2.4,0.22222222,0.09259259,0.12962963,0.2301369863013698,1.2722512072617131,90.45613187621863,93.78626108636657,92.84995527596276,-0.2657833887327299,4.085978102797682,17,1,1,0,0,810,168,90,83,23,75,3,5,2,0,180,0.7758059501647949,-12.526381492614746,13.3021879196167,9.36259937286377,0.9436746835708618,0.9200825095176696,0.834496796131134,0.8561124801635742,0.9321677088737488,31,0.8063549995422363,0.0368367165697152,0,0,0.24215247,0.64556962,0.45,0.57407407,0.88888889,0.19323670999999998,0.51521739,,2007,2.39,,,
Derek Lowe,LAD,12,14,0,33,32,199.1,6.637123915174706,2.6638796666347457,0.9030100564863544,0.2880794701986754,0.68141593,0.649671052,0.17094017,87.415359375,3.882943242891325,,3.97204663094719,3.4040196721061537,3.1218815706670284,Derek Lowe,199,117955,2.49152542,0.17689531,0.0709988,0.10589651,0.251621271076524,1.2692308016169316,89.7704258338894,89.47006359034825,75.33565931849137,-0.0891033880558649,3.420463017136115,19,3,0,1,0,831,194,100,86,20,59,2,1,3,1,147,0.919663980603218,-12.750880241394045,13.670544043183328,2.3408008217811584,0.2205087393522262,0.909928291724534,0.88242804688903,0.8885878649624911,0.8657666921615601,30,1.4703141748905182,-0.459614772567031,1,0,0.28894691,0.61433087,0.43612965,0.64156627,0.87821612,0.20765027000000003,0.45233556,,2007,2.51,,,
Rich Hill,CHC,11,8,0,32,32,195.0,8.446153185240668,2.90769208016482,1.2461537486420655,0.2713472485768501,0.75289575,0.360074626,0.117391304,90.71662605374078,3.923076616095392,,4.316528133339673,3.99616252285435,3.099745988845825,Rich Hill,4806,448179,2.9047619,0.22536946,0.07758621,0.14778325,0.2306648575305291,1.194871701372845,85.11491725557391,94.68371426835148,88.68231656155093,-0.3934515172442805,3.862941349472916,17,0,0,0,0,812,170,89,85,27,63,3,12,1,1,183,1.8187841176986697,-13.226814270019531,15.045598030090332,18.009000778198242,1.725372076034546,0.991751194000244,0.9446892738342284,0.8685374855995178,1.1133500337600708,32,1.373183012008667,0.4607286875200977,0,0,0.2989418,0.62917933,0.48594378,0.61946903,0.85346216,0.20897285,0.56626506,,2007,3.38,,,
Tom Gorzelanny,PIT,14,10,0,32,32,201.2,6.02479369233407,3.0347108968793832,0.8033058256445427,0.3052959501557632,0.75802838,0.420890937,0.069767441,90.91629715653151,3.882644823948622,,4.236299405837597,4.680864391437714,3.088677883148194,Tom Gorzelanny,6244,452733,1.98529412,0.15446224,0.0778032,0.07665904,0.2691823899371069,1.3983471779738337,88.40823938407816,95.01197215887476,104.11521614332877,-0.3536545818889745,4.672316790865216,19,1,1,0,0,874,214,90,87,18,68,3,11,5,1,135,1.7214419841766355,-13.68773365020752,15.409175872802734,15.248000144958496,1.439751148223877,0.9815351963043212,0.8678160309791565,0.8780812621116638,1.1206903457641602,31,0.8798774480819702,0.8739485895967736,0,0,0.27755102,0.64218456,0.46718903,0.63970588,0.85923754,0.2033543,0.52007835,,2007,3.93,,,
Wandy Rodriguez,HOU,9,13,0,31,31,182.2,7.7846719663674,3.0547446956631568,1.0839416662030557,0.2934579439252336,0.66914498,0.41436464,0.101382488,90.20902735330074,4.582117043494735,,4.175736579679583,4.1003016690569005,3.0845823287963867,Wandy Rodriguez,2586,434643,2.5483871,0.20204604,0.07928389,0.12276215,0.2503496503496503,1.3193431391663455,104.64545189486638,91.64128213284096,91.02957024905912,0.406380463815152,4.104494196797678,15,1,1,0,0,782,179,102,93,22,62,2,5,3,0,158,-0.3713160455226898,-13.606935501098633,13.23561954498291,-1.8044995069503784,-0.131014883518219,0.93873393535614,0.8646069169044495,0.8793548345565796,0.8347866535186768,30,0.2351330816745758,-0.6306829084546406,0,0,0.22569444,0.58499234,0.41659886,0.73846154,0.87958115,0.15625,0.53132628,,2007,2.09,,,
Tim Lincecum,SFG,7,5,0,24,24,146.1,9.225512849134748,3.9977222346250576,0.7380410279307799,0.2827763496143959,0.69105691,0.470437017,0.08219178,94.27374742702096,3.9977222346250576,,3.629126794316169,3.814682619992562,3.013601779937744,Tim Lincecum,5705,453311,2.30769231,0.24271845,0.10517799,0.13754045,0.2214156079854809,1.2779043724357022,89.85341900896857,81.9550000564189,84.59183390700305,0.3685954403088884,3.903402969351394,16,0,0,0,0,618,122,70,65,12,65,5,2,10,0,150,0.8778600692749023,-10.304603576660156,11.18246364593506,9.9552001953125,0.9738174676895142,1.017182469367981,0.9755775332450868,0.8724333643913269,1.4050583839416504,24,1.2103915214538574,-0.3473604570074219,0,0,0.30983302,0.55430712,0.43150047,0.5748503,0.88175676,0.22894168000000004,0.49767008,,2007,2.27,,,
Kyle Lohse,- - -,9,12,0,34,32,192.2,5.698961512229008,2.6626295589922413,1.027681584172444,0.3003246753246753,0.68107667,0.368932038,0.086274509,90.9237064906529,4.624567128775999,,4.531992587448351,4.707894908573204,3.0087180137634277,Kyle Lohse,739,346798,2.14035088,0.14716526,0.06875754,0.07840772,0.2723684210526316,1.370242112229925,100.9731840470723,97.71133474079744,104.72447292461756,0.0925745413276475,4.721916913028172,15,2,1,0,0,829,207,109,99,22,57,3,12,3,0,122,0.3506218641996383,-14.578785799443722,14.929407954216003,-1.7160996794700625,-0.3533660881221294,1.0063327246953058,0.9192678628869316,0.8733411659212673,1.0671375188976526,32,0.5298675447702408,-0.1814520996640523,0,0,0.24858757,0.61948956,0.4522293,0.64772727,0.86516854,0.18873238999999997,0.54904459,,2007,1.83,,,
Daisuke Matsuzaka,BOS,15,12,0,32,32,204.2,8.83876199532768,3.517915222020967,1.099348506881552,0.2990990990990991,0.73895582,0.383944153,0.1,92.26398517491468,4.397394027526208,,4.226575800197473,4.170964172916623,2.8668344020843506,Daisuke Matsuzaka,7775,493137,2.5125,0.22997712,0.09153318,0.13844394,0.2445582586427656,1.3241042016217806,94.50263804671144,97.70250512645426,93.95136746194376,0.170818227328735,3.959408126249329,18,1,0,0,0,874,191,100,100,25,80,1,13,5,0,201,1.689911961555481,-15.786401748657228,17.476314544677734,16.475400924682617,1.6458464860916138,1.077245831489563,0.9673845767974854,0.8743749856948853,1.0790451765060425,31,1.2515283823013306,0.3172054314269186,0,0,0.25774878,0.63611491,0.46354167,0.63924051,0.79139785,0.24719101,0.54389881,,2007,4.08,,,
Jered Weaver,LAA,13,7,0,28,28,161.0,6.428571428571429,2.515527950310559,0.9503105590062112,0.312015503875969,0.73558648,0.35645472,0.069672131,88.99039646006224,3.9130434782608696,,4.059480917083551,4.587998418037936,2.8608806133270264,Jered Weaver,4235,450308,2.55555556,0.16546763,0.0647482,0.10071942,0.2746913580246913,1.3850931677018634,87.07774371892673,92.44390058770264,103.18782126732532,-0.1464374388226814,4.535724041024741,16,0,0,0,0,695,178,77,70,17,45,3,2,4,0,115,0.8388561010360718,-11.901951789855955,12.740808486938477,9.63279914855957,0.9261336922645568,1.02040433883667,0.9146670699119568,0.8738142848014832,0.8992714285850525,28,0.7927350401878357,0.0293470199418032,0,0,0.28253615,0.59380863,0.45139949,0.74015748,0.8657188,0.17023675000000005,0.54249364,,2007,2.71,,,
Jeremy Bonderman,DET,11,9,0,28,28,174.1,7.485659874229646,2.4780115445725728,1.1873805317743578,0.3189493433395872,0.65789474,0.479128856,0.121052631,92.05628055167598,5.007648329657074,,4.186067883404727,3.838169956621271,2.7844231128692627,Jeremy Bonderman,1667,425827,3.02083333,0.19256308,0.06374502,0.12881806,0.275320970042796,1.3824092181527543,110.00428717941756,93.69285137698292,86.58065764261936,0.821580446252347,3.904799485118121,15,0,0,0,0,753,193,105,97,23,48,6,4,12,1,145,-0.4998397827148437,-12.940974235534668,12.441134452819824,-8.059600830078125,-0.7744333148002625,0.9198905825614928,0.8568078875541687,0.8740000128746033,1.031078577041626,28,-0.0966631323099136,-0.4467056032662334,0,0,0.32621359,0.66880342,0.48931841,0.60714286,0.90415335,0.1995842,0.47609359,,2007,0.55,,,
Carlos Zambrano,CHC,18,13,0,34,34,216.1,7.363636536764525,4.201849097249814,0.9568567251162942,0.2688524590163934,0.74870274,0.468497576,0.101769911,92.2170879911924,3.952234299393389,,4.580129055100167,4.508530335143907,2.7765133380889893,Carlos Zambrano,305,407296,1.75247525,0.19135135,0.10918919,0.08216216,0.2308641975308642,1.3312789219009311,85.74752121520378,100.54961907711107,100.23087712318636,-0.6278947557067784,4.543630689435577,18,1,0,0,0,925,187,100,95,23,101,4,14,3,0,177,2.453105926513672,-14.234911918640137,16.688020706176758,21.102800369262695,2.071061849594116,0.976905107498169,0.9317347407341005,0.8809294104576111,1.2101757526397705,33,1.6301816701889038,0.8809178293275011,0,0,0.26917713,0.62086514,0.45309381,0.66321244,0.84836066,0.20411159999999995,0.52295409,,2007,3.41,,,
Oliver Pérez,NYM,15,10,0,29,29,177.0,8.84745686439843,4.016948806249862,1.118643971360721,0.2712215320910973,0.71565802,0.327935222,0.088353413,91.97293257636656,3.5593217270568394,,4.346949677992607,4.495897013854604,2.7069337368011475,Oliver Perez,1514,424144,2.20253165,0.22745098,0.10326797,0.12418301,0.2253313696612665,1.3107343502812487,82.32240661241413,97.66457985765558,99.94612723745064,-0.787627950935768,4.246832223652646,16,0,0,0,0,765,153,90,70,22,79,1,7,6,0,174,0.3258560001850128,-13.713716506958008,14.03957176208496,0.6051998138427734,0.0679560899734497,1.0351396799087524,0.9557397961616516,0.8800551891326904,1.1903517246246338,29,0.2837111949920654,0.0310830366557224,0,0,0.31428571,0.53094463,0.42759796,0.61363636,0.89570552,0.20318725000000004,0.5229983,,2007,1.8,,,
Scott Baker,MIN,9,9,0,24,23,143.2,6.38979095707547,1.8167052721096928,0.9396751407463928,0.3230769230769231,0.72,0.346405228,0.075757575,91.10861824942636,4.259860638050314,,3.886936904311328,4.2585302376076655,2.6748671904206276,Scott Baker,6176,435044,3.51724138,0.16831683,0.04785479,0.12046205,0.2832167832167832,1.3294663102411926,95.86346498727336,90.00194625761092,95.89077632560333,0.3729237337389852,4.273204119079138,12,2,1,1,0,606,162,70,68,15,29,4,5,0,0,102,0.8999160677194595,-10.526385769248009,11.426302433013916,5.249200165271759,0.5448445826768875,0.9926732826462896,0.9725435996215616,0.8915833234786987,1.3659454042261296,22,0.7414859514683485,0.1650722116771771,1,0,0.36327345,0.69432314,0.5547138,0.66483516,0.87421384,0.18361152999999997,0.57828283,,2007,1.78,,,
Mike Mussina,NYY,11,10,0,28,27,152.0,5.388157412998029,2.0723682357684727,0.8289472943073891,0.33984375,0.66055931,0.419103313,0.07486631,85.82652954101563,5.151315328910203,,4.009341913971468,4.355304900760892,2.646864376962185,Mike Mussina,837,119608,2.6,0.13871951,0.05335366,0.08536585,0.3047001620745543,1.4671051319884745,114.41124271986958,90.42519977551156,98.03413677190466,1.141973414938735,4.54847623770634,13,0,0,0,0,656,188,90,87,14,35,2,4,1,0,91,-0.95824811514467,-10.833518229424952,9.875269815325735,-6.935299783945084,-0.672908041626215,0.8681100979011659,0.8331566712130671,0.8524285682610103,0.8709428615069815,28,-0.7582976147532463,-0.3455348570281915,0,0,0.30962343,0.56206897,0.44801512,0.86486486,0.93865031,0.08438818999999997,0.54820416,,2007,0.98,,,
Jeff Suppan,MIL,12,12,0,34,34,206.2,4.964516006850802,2.9612902497004785,0.7838709484501267,0.3177966101694915,0.7041779,0.453769559,0.073469387,88.69683205602537,4.616128918650746,,4.415411563361226,4.770310539789683,2.630985975265503,Jeff Suppan,633,122987,1.67647059,0.12404788,0.07399347,0.05005441,0.2892857142857143,1.5048386726419098,105.51091477501724,98.30166060704028,106.1312956793008,0.2007173552895205,4.915032808123487,15,1,0,0,0,919,243,113,106,18,68,10,11,7,0,114,-0.9811980128288268,-16.275732040405273,15.294533729553224,-6.15339994430542,-0.6497816443443298,0.9738256335258484,0.8463007807731628,0.8741176724433899,1.0631394386291504,33,-0.947757601737976,-0.0598129314757429,0,0,0.28633094,0.65264798,0.46222887,0.75376884,0.91169451,0.13915858000000003,0.48017951,,2007,1.87,,,
Yovani Gallardo,MIL,9,5,0,20,17,110.1,8.238669650427987,3.0181265056023316,0.6525678931032068,0.2987421383647798,0.71865443,0.38170347,0.066115702,91.9657995933522,3.6706943987055385,,3.411810556921604,3.844963247147192,2.6133997440338135,Yovani Gallardo,8173,451596,2.72972973,0.2167382,0.07939914,0.13733906,0.2412177985948477,1.2688820143673467,83.90110646653194,75.64180024220065,85.27434683648801,0.2588838417839345,3.90900556203825,12,0,0,0,0,466,103,48,45,8,37,2,2,3,0,101,1.6987259835004809,-6.115905910730362,7.814632296562195,11.356398940086365,1.1972639560699463,0.8993404635093497,0.8339337279311324,0.8791800022125245,0.8394000028309069,19,0.6351784765720367,1.2536790278171457,1,1,0.27818182,0.62857143,0.44930233,0.65359477,0.86363636,0.20289855,0.48837209,,2007,2.16,,,
Carlos Silva,MIN,13,14,0,33,33,202.0,3.9653465346534658,1.603960396039604,0.8910891089108911,0.2989985693848355,0.70539419,0.475386779,0.083682008,90.37112125880282,4.188118811881188,,4.239605140686036,4.436728678245356,2.5801024436950684,Carlos Silva,973,400067,2.47222222,0.10495283,0.04245283,0.0625,0.2834158415841584,1.311881188118812,94.2489943213422,98.02143404710397,99.83750656273835,-0.0514863288048479,4.714385424089178,20,2,1,0,0,848,229,99,94,20,36,2,4,4,1,89,1.5546599626541138,-13.267437934875488,14.822097778320312,11.502400398254396,1.155152678489685,0.9211443662643432,0.8854011297225952,0.8716363906860352,1.0146838426589966,31,0.7339630722999573,0.9537853627894984,0,0,0.31213873,0.64705882,0.49161636,0.84722222,0.90135397,0.11459754,0.53588196,,2007,2.58,,,
Ben Sheets,MIL,12,5,0,24,24,141.1,6.750000242917052,2.356132160263499,1.082547208769716,0.2807424593967517,0.74901445,0.365296803,0.087179487,93.42235151543674,3.82075485448135,,4.109888190873454,4.277026118588303,2.529395341873169,Ben Sheets,710,282656,2.86486486,0.17905405,0.0625,0.11655405,0.2490974729241877,1.2382075917300672,87.33104012728633,91.403384385369,95.01286693394474,-0.2891333363921036,4.287047336826418,14,2,0,0,0,592,138,62,60,17,37,2,1,4,0,106,1.625898003578186,-8.664773941040039,10.290672302246094,13.213600158691406,1.2513426542282104,0.9218703508377076,0.8669687509536743,0.8634333610534668,1.080690860748291,22,1.3098163604736328,0.4538785041032847,0,0,0.33023256,0.65591398,0.51417004,0.67605634,0.90163934,0.16141731999999998,0.56477733,,2007,2.94,,,
Heath Bell,SDP,6,4,2,81,0,93.2,9.800711211576566,2.882562121051931,0.2882562121051931,0.252212389380531,0.80865604,0.588235294,0.06,95.34215904387418,2.0177934847363517,,2.5029503764172087,2.75622755839406,2.5037524700164795,Heath Bell,2080,425514,3.4,0.28099174,0.08264463,0.19834711,0.1812688821752265,0.9608540403506436,49.98261709926102,57.28326516002268,60.73469048884493,-0.485156891680857,2.5421695996080302,0,0,0,34,4,363,60,21,21,3,30,1,2,4,0,102,3.705976009368897,-7.0936279296875,10.799604415893556,28.012001037597656,2.841980218887329,1.5452512502670288,1.3881367444992063,1.433879017829895,1.4207600355148315,65,2.630704879760742,-0.2324049212727739,37,10,0.31728665,0.53663004,0.43668993,0.54482759,0.84641638,0.25342465999999997,0.5443669,,2007,3.28,,,
