Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA,ERA,xERA,FIP,xFIP,fWAR,NameASCII,PlayerId,MLBAMID,K/BB,K%,BB%,K-BB%,AVG,WHIP,ERA-,FIP-,xFIP-,E-F,SIERA,QS,CG,ShO,HLD,BS,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,SD,MD,Year,EV,Barrel%,HardHit%,Chase%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Whiff%,Zone%
Kevin Brown,LAD,10,4,0,20,19,115.2,8.092220140521986,2.9567727436522637,0.622478472347845,0.2747603833865815,0.75732899,,,,2.6455335074783415,,3.187465378786853,,3.01480321213603,Kevin Brown,642,111554,2.73684211,0.22365591,0.08172043,0.14193548,0.2211764705882353,1.141210532637716,64.66777056181037,72.52473483888532,,-0.5419318713085115,,10,1,0,,,465,94,41,34,8,38,2,2,3,1,104,2.091927964240313,-6.578780142590404,8.670707866549492,16.79499912261963,1.6721002608537674,0.9745106671221,0.9491688136226876,0.8733000129461288,1.3855053249158358,19,1.8344163298606873,0.3122281706229666,0,0,2001,,,,,,,,,,
Jamie Moyer,SEA,20,6,0,33,33,209.2,5.1081083559413285,1.8887123332892308,1.0302067272486717,0.2492354740061162,0.75699132,,,,3.434022424162238,,4.174733068407177,,2.990321159362793,Jamie Moyer,1091,119469,2.70454545,0.13983549,0.05170388,0.08813161,0.2346298619824341,1.1017488610853847,79.71596275691691,96.02078958096556,,-0.7407106442449387,,20,1,0,,,851,187,84,80,24,44,4,10,1,0,119,3.5332961082458496,-11.981224060058594,15.514519691467283,27.00760078430176,2.7252321243286133,0.944349765777588,0.9298129677772522,0.8560242652893066,1.3499937057495115,32,3.009315490722656,0.7321966441763186,0,0,2001,,,,,,,,,,
Jason Bere,CHC,11,11,0,32,32,188.0,8.377659574468085,3.6861702127659575,1.148936170212766,0.2805343511450381,0.69637883,,,,4.308510638297872,,4.091690020865583,,2.952964782714844,Jason Bere,266,110891,2.27272727,0.2184769,0.09612984,0.12234707,0.2365145228215767,1.319148936170213,100.72940290585252,93.07303877317352,,0.2168206174322895,,18,2,0,,,801,171,99,90,24,77,7,1,6,0,175,-0.1815478205680847,-12.989567756652832,12.80802059173584,-0.7371995449066162,-0.0340989232063293,0.9215213656425476,0.8608612418174744,0.8784375190734863,1.003326654434204,30,0.1978779137134552,-0.3948867160449097,0,0,2001,,,,,,,,,,
Kevin Tapani,CHC,9,14,0,29,29,168.1,7.9663368743696115,2.138613926005265,1.283168355603159,0.3182711198428291,0.70210632,,,,4.491089244611056,,3.9699289364062658,,2.8753533363342285,Kevin Tapani,1012824,123090,3.725,0.20438957,0.05486968,0.14951989,0.2727272727272727,1.3425742979921942,104.99793919164787,90.27413382373982,,0.5211603082047906,,14,0,0,,,729,186,93,84,24,40,6,7,3,0,149,-0.8759860396385193,-12.954407691955566,12.078421592712402,-5.022199630737305,-0.2813051640987396,0.948390007019043,0.8858157396316528,0.8612068891525269,0.9045517444610596,29,-0.2820930182933807,-0.6415628966312165,0,0,2001,,,,,,,,,,
Wade Miller,HOU,16,8,0,32,32,212.0,7.768867365360809,3.2264148621170574,1.3160376411266943,0.2625215889464594,0.78324226,,,,3.396226170649534,,4.355740508917778,,2.832061529159546,Wade Miller,568,150063,2.40789474,0.20962199,0.08705613,0.12256587,0.2307692307692307,1.2216980252753185,75.19079737893088,98.0460536478638,,-0.959514338268244,,21,1,0,,,873,183,91,80,31,76,3,4,8,0,183,2.906722068786621,-15.084659576416016,17.991384506225586,28.66419982910156,2.7767274379730225,1.0565866231918335,1.0273349285125732,0.87314373254776,1.2084451913833618,31,2.3084523677825928,0.4425971013141567,0,0,2001,,,,,,,,,,
Kelvim Escobar,TOR,6,8,0,59,11,126.0,8.642856881191408,3.714285601834325,0.5714285541283576,0.2552552552552553,0.70906433,,,,3.4999998940361903,,3.263422537174355,,2.707158863544464,Kelvim Escobar,1298,113898,2.32692308,0.23404255,0.10058027,0.13346228,0.2012987012987013,1.1507936159529424,76.2754548844966,73.4950250567468,,0.2365773568618352,,5,1,1,,,517,93,51,49,8,52,5,3,2,0,121,1.6480078101158142,-7.098237991333008,8.746246099472046,20.56130027770996,2.0179392099380493,0.9622069102746468,0.952223345211574,1.022474598076384,1.440837167030157,43,2.5257362127304077,-0.8129987624813586,15,7,2001,,,,,,,,,,
CC Sabathia,CLE,17,5,0,33,33,180.1,8.534194729930894,4.7412192944060525,0.9482438588812104,0.2760084925690021,0.70409982,,,,4.391866293765607,,4.219192117235492,,2.699837446212769,CC Sabathia,404,282332,1.8,0.22411533,0.12450852,0.09960682,0.2254160363086233,1.3530497167661717,97.89460802035636,94.7706510598714,,0.1726741765301147,,14,0,0,,,763,149,93,88,19,95,1,7,7,3,171,1.963506102561951,-12.40940761566162,14.37291431427002,12.397299766540527,1.0522408485412598,1.0004526376724243,0.9235129356384276,0.8631393909454346,1.3300424814224243,33,2.045676946640014,-0.0830591988073017,0,0,2001,,,,,,,,,,
Aaron Sele,SEA,15,5,0,34,33,215.0,4.772093361936586,2.134883872445315,1.046511702179076,0.2720797720797721,0.75732218,,,,3.600000255496021,,4.309602035111908,,2.689906671643257,Aaron Sele,34,121986,2.23529412,0.12680756,0.0567297,0.07007786,0.2568370986920333,1.241860553252503,83.56890283324897,99.08701754518351,,-0.7096017796158871,,21,2,1,,,899,216,93,86,25,51,2,7,1,0,114,1.6840481832623482,-13.840076005086305,15.524123713374138,16.32390034198761,1.5915415808558464,0.9513091716763734,0.9077351891568728,0.8542764940682579,1.0022000381723046,32,1.884925536811352,-0.1146827667403345,0,0,2001,,,,,,,,,,
Keith Foulke,CHW,4,9,42,72,0,81.0,8.33333411825054,2.444444674686825,0.3333333647300216,0.2523364485981308,0.79710145,,,,2.333333553110151,,2.789877545697315,,2.6048789024353027,Keith Foulke,231,114342,3.40909091,0.23291925,0.06832298,0.16459627,0.1952054794520548,0.9753087338396929,51.509126854697136,61.383078252876345,,-0.4565439925871639,,0,0,0,,,322,57,21,21,3,22,1,8,1,0,75,2.33351993560791,-9.251469612121582,11.584990501403809,20.654998779296875,1.8807952404022217,1.868082880973816,1.9049780368804932,1.9423305988311768,1.31333327293396,3,1.9019099473953247,-0.652757696510468,37,12,2001,,,,,,,,,,
Cory Lidle,OAK,13,6,0,29,29,188.0,5.648935711723838,2.2499998173815285,1.1010637404207482,0.2606382978723404,0.73408624,,,,3.5904252405024395,,4.293817579417066,,2.5869839191436768,Cory Lidle,926,117756,2.5106383,0.15485564,0.06167979,0.09317585,0.2411347517730496,1.1542552254652287,81.88530089729204,97.16729898530347,,-0.7033923389146266,,17,1,0,,,762,170,84,75,23,47,7,10,5,0,118,2.1099700927734375,-11.695474624633787,13.80544376373291,16.5310001373291,1.628111481666565,0.9744459986686708,0.926268458366394,0.8762068748474121,1.2414143085479736,28,2.0406835079193115,0.124618720891898,0,0,2001,,,,,,,,,,
Jose Mercedes,BAL,8,17,0,33,31,184.0,6.0163040360002915,3.081521579414783,0.978260818861836,0.3251633986928104,0.63257576,,,,5.820651872227924,,4.315441111569598,,2.5827544927597046,Jose Mercedes,396,118960,1.95238095,0.14855072,0.07608696,0.07246377,0.2900662251655629,1.5326086162168764,134.64663140823802,96.41137059888824,,1.5052107606583265,,13,2,0,,,828,219,125,119,20,63,3,10,5,2,123,-2.984766364097595,-16.73624163866043,13.751475535333157,-29.331700086593628,-3.0070131421089172,1.0098015945728518,0.9067615381794272,0.9070363622723204,1.3081266105175018,30,-2.734253942966461,-0.2215409182608652,0,1,2001,,,,,,,,,,
Shane Reynolds,HOU,14,11,0,28,28,182.2,5.025547725123258,1.773722726514091,1.1824818176760608,0.3036303630363036,0.7136194,,,,4.335766664812223,,4.297312081367618,,2.5567588806152344,Shane Reynolds,574,121110,2.83333333,0.13212435,0.04663212,0.08549223,0.2841530054644808,1.3357664977451795,95.99176744871173,96.71782426139347,,0.0384545834446043,,18,3,0,,,772,208,95,88,24,36,2,4,2,0,102,0.94651997089386,-12.990209579467772,13.93673038482666,9.254199981689451,0.8412526249885559,0.9577913284301758,0.8945221900939941,0.8670786023139954,1.2100800275802612,25,0.1072257459163665,0.8810061818514597,0,0,2001,,,,,,,,,,
Jarrod Washburn,ANA,11,10,0,30,30,193.1,5.865516932756257,2.5137929711812528,1.163793042213543,0.2845257903494176,0.75675676,,,,3.7706894567718794,,4.373274690739185,,2.5481934547424316,Jarrod Washburn,40,132220,2.33333333,0.15498155,0.06642066,0.08856089,0.2606382978723404,1.29310338023727,84.5949952084571,98.39462011259413,,-0.6025852339673059,,20,1,0,,,813,196,89,81,25,54,4,7,3,0,126,1.2925660610198977,-12.670443534851074,13.96300983428955,15.504600524902344,1.409459948539734,0.9090772271156312,0.838607132434845,0.871013343334198,0.908993124961853,29,1.4021470546722412,0.0196970114485439,0,0,2001,,,,,,,,,,
Jeff Suppan,KCR,10,14,0,34,34,218.1,4.946565000730675,3.050381750450583,1.0717557501583128,0.2815126050420168,0.6977585,,,,4.369465750645429,,4.679671218505962,,2.5134003162384033,Jeff Suppan,633,122987,1.62162162,0.12684989,0.0782241,0.04862579,0.263953488372093,1.3786259863147527,90.9204472848194,102.07074426217756,,-0.3102054678605324,,15,1,0,,,946,227,120,106,26,74,3,12,6,0,120,0.6921780109405518,-16.700838088989258,17.393016815185547,6.732999801635742,0.6684554815292358,1.0088826417922974,0.9517595171928406,0.8723529577255249,1.3977879285812378,33,0.9961586594581604,-0.3100748849262826,0,0,2001,,,,,,,,,,
Dave Burba,CLE,10,10,0,32,27,150.2,7.048671659180609,3.2256633016589227,0.9557520893804216,0.3488843813387424,0.59748428,,,,6.21238858097274,,3.9982517514692786,,2.480041354894638,Dave Burba,1239,111692,2.18518519,0.17251462,0.07894737,0.09356725,0.2998405103668261,1.6061944835420974,138.4740118039945,89.86464219623669,,2.214136829503462,,11,1,0,,,684,188,112,104,16,54,2,3,6,0,118,-1.6764959329739213,-11.926280289888382,10.249783664941788,-22.420700788497925,-2.0871106684207916,0.9036489414550144,0.8159651480339192,0.8829937800765038,0.9284814949388858,27,-0.7955029010772705,-1.0597484648729885,1,1,2001,,,,,,,,,,
Arthur Rhodes,SEA,8,0,3,71,0,68.0,10.985297815198724,1.58823582870343,0.6617649286264291,0.2611464968152866,0.86538462,,,,1.7205888144287158,,2.1373718166020295,,2.463953733444214,Arthur Rhodes,1097,121125,6.91666667,0.32170543,0.04651163,0.2751938,0.1877551020408163,0.8529414635629531,39.94103034560946,49.70165333981892,,-0.4167830021733136,,0,0,0,,,258,46,14,13,5,12,0,1,3,0,83,2.5800881385803223,-4.524759769439697,7.1048479080200195,23.959999084472656,2.3598923683166504,1.41120707988739,1.5031980276107788,1.6455408334732056,1.7010290622711182,55,2.2521026134490967,-0.4238180368253703,27,4,2001,,,,,,,,,,
Robb Nen,SFG,4,5,45,79,0,77.2,10.776826504483385,2.5493568075121984,0.6952791293215086,0.2736842105263158,0.73002755,,,,3.012876227059871,,2.546990791532909,,2.372485399246216,Robb Nen,1123,119718,4.22727273,0.29807692,0.07051282,0.2275641,0.2006920415224913,1.0300431545503832,72.11080774674177,60.18344034883095,,0.4658854355269617,,0,0,0,,,312,58,28,26,6,22,6,1,2,0,93,1.4237979650497437,-9.980298042297363,11.404095649719238,9.71399974822998,0.99113792181015,2.039999008178711,1.841004729270935,1.8311747312545776,2.3696751594543457,8,1.4936774969100952,-0.795736978634601,41,12,2001,,,,,,,,,,
Albie Lopez,- - -,9,19,0,33,33,205.2,5.95137814884584,3.2820100085546913,1.137763469632293,0.3053435114503817,0.67758749,,,,4.813614679213547,,4.52239465543855,,2.3410093784332275,Albie Lopez,102,117913,1.81333333,0.15178571,0.08370536,0.06808036,0.2766217870257038,1.4635333519629068,107.13449732382372,102.3442743132658,,0.2912200237749971,,15,3,3,,,896,226,123,110,26,75,3,4,2,1,136,-0.4811220169067383,-15.280086040496826,14.79896354675293,-10.846699714660645,-0.9633777141571044,0.9091932853275442,0.8538935290318783,0.8714181798877139,0.7771666884422302,30,-1.256217181682587,0.727042555482603,0,0,2001,,,,,,,,,,
Chris Carpenter,TOR,11,11,0,34,34,215.2,6.551777279795692,3.129829910730426,1.2102008988157646,0.3062787136294027,0.7444524,,,,4.089644416687756,,4.607096607162033,,2.3321897983551025,Chris Carpenter,1292,112020,2.09333333,0.1688172,0.08064516,0.08817204,0.2729439809296782,1.4095826560919251,89.12557075508154,103.31012311030533,,-0.5174521904742768,,17,3,2,,,930,229,112,98,29,75,5,16,5,0,157,1.0359700918197632,-15.690179824829102,16.726150512695312,11.110300064086914,1.087882161140442,0.9509053826332092,0.8875981569290161,0.8714823722839355,1.0780967473983765,31,-0.0727345496416091,1.162191093626034,0,0,2001,,,,,,,,,,
Livan Hernandez,SFG,13,15,0,34,34,226.2,5.479411272887171,3.3749996970681857,0.9529410909368996,0.3192612137203166,0.65855181,,,,5.241176000152947,,4.372666122344137,,2.3228766918182373,Livan Hernandez,1116,115817,1.62352941,0.13690476,0.0843254,0.05257937,0.2891304347826087,1.5485292727724616,125.44339907473928,104.0587072170852,,0.8685098778088101,,12,2,0,,,1008,266,143,132,24,85,7,3,7,0,138,-3.0924220085144043,-19.6656494140625,16.57322883605957,-29.24479866027832,-3.137066602706909,1.0073738098144531,0.892501175403595,0.8742176294326782,1.2430750131607056,32,-2.4034886360168457,-0.6662973544329094,0,0,2001,,,,,,,,,,
Ramon Ortiz,ANA,13,11,0,32,32,208.2,5.822683989926858,3.2779554313662316,1.0782748129494182,0.2964071856287425,0.71376812,,,,4.3562302443156495,,4.577890897513396,,2.290555477142334,Ramon Ortiz,27,150009,1.77631579,0.14737991,0.08296943,0.06441048,0.2693236714975845,1.432907418097227,97.73153712857264,102.94752112967326,,-0.2216606531977465,,18,2,0,,,916,223,114,101,25,76,6,12,7,0,135,0.013538034632802,-15.75741195678711,15.770950317382812,1.7513998746871948,0.08933737128973,0.9522189497947692,0.8797450661659241,0.8696312308311462,1.05840003490448,30,-1.570608615875244,1.5848259706503407,0,0,2001,,,,,,,,,,
Denny Neagle,COL,9,8,0,30,30,170.2,7.330077906546655,3.164062405703592,1.5292968294234028,0.3104761904761904,0.6959707,,,,5.378906089696106,,4.806949276989328,,2.265827894210815,Denny Neagle,441,119673,2.31666667,0.18289474,0.07894737,0.10394737,0.277056277056277,1.4765624559950097,102.98167874984723,99.08499853902754,,0.5719568127067785,,12,0,0,,,760,192,107,102,29,60,3,7,2,0,139,-0.5295959711074829,-13.48022174835205,12.950626373291016,-1.949000120162964,-0.2517060041427612,0.9332898259162904,0.8674024343490601,0.8655200004577637,1.028166651725769,30,-1.0440113544464111,0.476560647922815,0,0,2001,,,,,,,,,,
Jimmy Anderson,PIT,9,17,0,34,34,206.1,3.882067947068911,3.620355501199097,0.6542811146745355,0.2997237569060773,0.66557377,,,,5.103392694461378,,4.498248335210933,,2.2522666454315186,Jimmy Anderson,977,150247,1.07228916,0.09652928,0.09002169,0.00650759,0.2801932367149758,1.526655934240583,116.78608896878362,103.03088633344264,,0.6051443592504446,,17,1,0,,,922,232,123,117,15,83,14,11,6,1,89,-1.785642147064209,-17.073116302490234,15.287473678588867,-14.396600723266602,-1.167077898979187,0.9817236065864564,0.8618212342262268,0.870158851146698,1.086690902709961,33,-0.5894818305969238,-1.229402970669139,0,0,2001,,,,,,,,,,
Troy Percival,ANA,4,2,39,57,0,57.2,11.080928276216271,2.8092494221393367,0.4682082370232228,0.2647058823529412,0.72992701,,,,2.6531800097982625,,2.303471859302199,,2.245807409286499,Troy Percival,29,120401,3.94444444,0.30869565,0.07826087,0.23043478,0.1857142857142857,0.9884396114934704,59.52379605617488,52.3395809494378,,0.3497081504960633,,0,0,0,,,230,39,19,17,3,18,1,2,2,0,71,4.152411937713623,-5.28955602645874,9.441967964172363,12.66599941253662,1.2258024215698242,2.018390655517578,2.028003215789795,1.966705322265625,2.49914288520813,7,1.3150334358215332,0.7422550907391567,36,5,2001,,,,,,,,,,
Elmer Dessens,CIN,10,14,0,34,34,205.0,5.6195126133997935,2.4585367683624093,1.4048781533499484,0.2930232558139535,0.75042882,,,,4.47804911380296,,4.663771095899946,,2.2401533126831055,Elmer Dessens,317,113296,2.28571429,0.14849188,0.0649652,0.08352668,0.2745341614906832,1.35121961277061,100.42770381476085,103.3462540390976,,-0.1857219820969859,,19,1,1,,,862,221,103,102,32,56,1,1,4,1,128,0.8401298522949219,-14.31729793548584,15.157427787780762,14.76129913330078,1.4460076093673706,0.9487637281417848,0.8961020708084106,0.8735058903694153,1.1638848781585691,33,1.0161762237548828,-0.1306766758955114,0,0,2001,,,,,,,,,,
Frank Castillo,BOS,10,9,0,26,26,136.2,5.860976046006815,2.304878220339759,0.9219512881359035,0.2837528604118993,0.66919192,,,,4.214634460049845,,3.956453970081396,,2.217555522918701,Frank Castillo,180,112113,2.54285714,0.15344828,0.06034483,0.09310345,0.2555555555555555,1.2658537527580265,92.52840398531757,91.97691811769997,,0.2581804899684488,,9,0,0,,,580,138,72,64,14,35,2,5,3,1,89,0.2718239724636078,-9.269780158996582,9.541604042053224,3.703200340270996,0.3681205511093139,0.8944517970085144,0.8715888857841492,0.8765384554862976,1.0237538814544678,26,0.0726535841822624,0.2312464955903094,0,0,2001,,,,,,,,,,
Tim Wakefield,BOS,9,12,3,45,17,168.2,7.897234035094464,3.8952573281209184,0.6936759625420813,0.2979166666666666,0.71241259,,,,3.8952573281209184,,3.9147495689586473,,2.1730820536613464,Tim Wakefield,219,123801,2.02739726,0.20218579,0.09972678,0.10245902,0.2433697347893915,1.357707653180655,85.51677425398323,91.0192084214171,,-0.0194922408377289,,12,0,0,,,732,156,84,73,13,73,5,18,5,1,148,-0.8945461511611938,-13.295745849609377,12.401200294494627,4.2816002368927,0.4717703014612198,0.9664896326512098,0.8660925690022261,0.9472088919745552,1.0350500151515007,40,-0.3124475535005331,-0.613114522843043,8,7,2001,,,,,,,,,,
Julian Tavarez,CHC,10,9,0,34,28,161.1,5.96900817037207,3.849173493043671,0.7252066001386627,0.310546875,0.65868263,,,,4.518594970094744,,4.257814496273992,,2.1593933291733265,Julian Tavarez,541,123118,1.55072464,0.1502809,0.09691011,0.05337079,0.2721518987341772,1.4938016293454504,105.6410002252766,96.89171876035805,,0.260780473820752,,12,0,0,,,712,172,98,81,13,69,4,11,2,1,107,-1.3280318677425385,-13.683216094970703,12.355184137821198,-15.494400024414062,-1.5545458793640137,1.0215809784778933,0.9119191332611928,0.9385529616299796,1.2081575791041057,33,-0.6028867661952972,-0.6970903239432078,2,3,2001,,,,,,,,,,
Ryan Dempster,FLA,15,12,0,34,34,211.1,7.282334034323032,4.769715858737892,0.8943217235133548,0.3078125,0.69864778,,,,4.940062853692817,,4.454499537754351,,2.1551451683044434,Ryan Dempster,517,133225,1.52678571,0.17924528,0.11740042,0.06184486,0.2620192307692308,1.5615141204201433,118.10913174981796,104.33508008199904,,0.4855633159384664,,19,2,1,,,954,218,123,116,21,112,5,10,5,0,171,-1.0011261701583862,-16.91814613342285,15.917019844055176,-11.738000869750977,-1.1095322370529177,1.0104466676712036,0.8661965727806091,0.8682941198348999,1.014875054359436,32,-1.45494544506073,0.4641695810898967,0,0,2001,,,,,,,,,,
Chris Reitsma,CIN,7,15,0,36,29,182.0,4.747252448747292,2.4230767707147636,1.1373625658457054,0.2966507177033493,0.6152513,,,,5.291208458499586,,4.527158714460737,,2.153206489980221,Chris Reitsma,348,277410,1.95918367,0.12,0.06125,0.05875,0.2801608579088472,1.417582328445372,118.66415539178368,100.29102127448084,,0.7640497440388492,,16,0,0,,,800,209,121,107,23,49,6,5,5,0,96,-2.552843898534775,-15.158594220876694,12.605753660202026,-22.108499228954315,-2.114378720521927,0.9367170708478586,0.8699532123282552,0.7974277651972241,0.951611464364188,35,-1.0386439263820648,-1.686665537898433,0,1,2001,,,,,,,,,,
Eric Milton,MIN,15,7,0,35,34,220.2,6.403323163675435,2.4879153693261244,1.4274924250231862,0.2725947521865889,0.74895397,,,,4.323262772927364,,4.585390582020221,,2.1364890299737453,Eric Milton,743,132980,2.57377049,0.16631356,0.06461864,0.10169492,0.2528473804100228,1.2824773215287673,94.29867694376922,105.33120228084334,,-0.2621278090928571,,20,2,1,,,944,222,109,106,35,61,0,5,2,0,157,1.8424578309059143,-16.211541652679443,18.05399887263775,12.431000113487244,1.0497888326644895,1.0307699246244282,0.9633120752013892,0.8697143162999834,1.2621879324768528,33,0.4514739364385605,1.3359839500313355,0,0,2001,,,,,,,,,,
