fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO
,0.32,3.6818188302035337,,4.610940537152262,4.682967274001639,,0.15957447,0.11702128,0.04255319,22.0,6,5,,,,0.454545454,0.8181819622674518,0.28125,0.79470199,0.1,0,0.2469135802469135,1.4090911572383893,84.93672642195247,105.39160949242456,4.794820771195933,,,0.1338900049740914,-0.0734609026588679,15,11,2,2,1,0,0
,0.21,2.45454492253717,,1.3836678843852137,3.264434835714932,,0.3,0.03333333,0.26666667,7.1,7,0,,,,0.315789473,0.0,0.3157894736842105,0.75,0.0,0,0.2142857142857142,0.954545247653344,58.45994149857171,32.85895889250664,2.1707430134041443,,,0.0418840013444423,-0.061930428727341,9,1,1,0,0,0,0
,-0.15999999999999998,5.676924326293137,,4.1892621926302605,4.3897105471198845,,0.12416107,0.05704698,0.06711409,65.0,40,4,,,,0.493562231,0.8307694136038737,0.316017316017316,0.62367865,0.09090909,0,0.2883211678832116,1.4769234019624422,129.36353797776306,99.84911949484191,4.036866763292277,,,-0.6760300546884537,-0.670582189680164,37,17,7,6,0,0,0
,0.31,1.8409091707103544,,2.8836675238018192,3.125764313317782,,0.24193548,0.08064516,0.16129032,14.2,8,1,,,,0.658536585,0.6136363902367847,0.2926829268292683,0.72289157,0.083333333,0,0.2280701754385964,1.2272727804735697,40.72122382005484,68.42911623537519,2.8201938878275845,,,-0.095767980441451,-0.3467696871217401,15,5,0,1,1,0,0
,0.32,2.1600005767823807,,3.2000312141418585,3.0468451577500515,,0.30555556,0.09722222,0.20833333,16.2,11,0,,,,0.333333333,1.0800002883911903,0.3414634146341463,0.89108911,0.117647058,0,0.2461538461538461,1.3800003684998543,48.953795192857825,72.94542095137635,2.6518535134023304,,,-0.3061479926109314,-0.8057586830207348,22,7,0,2,0,0,0
,0.57,3.7720624208484623,,4.453856062890403,4.419544682582254,,0.25352113,0.15492958,0.09859155,45.1,66,0,,,,0.388429752,0.9926480054864376,0.3389830508474576,0.81081081,0.108695652,4,0.2542372881355932,1.7205898761764915,84.37040867936489,97.85031294332217,3.9997124316811665,,,0.3589139878749847,0.5259068081514098,54,33,3,5,0,0,0
,0.21,2.793102529755122,,3.640720617133354,4.35411489800462,,0.15384615,0.1025641,0.05128205,9.2,4,1,,,,0.64,0.0,0.2592592592592592,0.69230769,0.0,0,0.2121212121212121,1.1379306602706054,61.2214746530555,82.85113358145206,3.9832488462984106,,,0.077465996146202,-0.0205850468156469,6,4,2,0,0,0,0
,-0.26,6.107142857142857,,4.609316880362375,4.930015493397202,,0.1147541,0.06557377,0.04918033,56.0,28,3,,,,0.385786802,1.125,0.2984293193717277,0.59556787,0.088607594,0,0.2831858407079646,1.4285714285714286,135.0910382454127,108.92708969761136,4.654427815710385,,,-0.4889140934683382,-0.6866875233570996,28,16,2,7,0,0,0
,0.41,2.7457643983977875,,3.528506054668843,4.340226078415832,,0.24705882,0.12941176,0.11764706,19.2,15,1,,,,0.285714285,0.4576273997329645,0.26,0.8203125,0.047619047,0,0.1944444444444444,1.2711872214804572,67.56749897373804,85.73911748766228,3.803906630991534,,,0.3213639855384826,0.1658934206995312,21,11,2,1,0,0,0
,-0.21,5.210528931130325,,3.809505246550952,2.9909206115644587,,0.31168831,0.09090909,0.22077922,19.0,29,0,,,,0.418604651,1.4210533448537248,0.238095238095238,0.53571429,0.176470588,0,0.1884057971014492,1.0526321072990554,124.09926324576418,89.15895839421772,2.4875453539556456,,,0.7768539786338806,0.3475661156030952,24,7,1,3,0,0,0
,-0.5,6.279071160043929,,4.903752514089839,6.25807077861988,,0.09701493,0.12686567,-0.02985075,28.2,7,6,,,,0.323529411,0.627907116004393,0.2871287128712871,0.58441558,0.042553191,0,0.2672413793103448,1.6744189760117143,151.0564902964999,115.26553619087588,6.111076941088969,,,-0.6156038958579302,-0.2406415090826618,13,17,1,2,0,0,0
,0.3,3.648647896297992,,3.911922874060614,5.477534298702832,,0.09009009,0.11711712,-0.02702703,24.2,22,0,,,,0.457831325,0.0,0.2988505747126437,0.7,0.0,0,0.268041237113402,1.581080755062463,78.25423438112067,87.70922487142086,5.39549861275266,,,-0.3897160589694977,-0.709861947261053,10,13,1,0,0,0,0
,0.65,3.220185289399195,,3.790673799437151,4.761491651685707,,0.17857143,0.11309524,0.06547619,36.1,57,0,,,,0.452830188,0.247706560723015,0.2946428571428571,0.78125,0.028571428,0,0.2377622377622377,1.458716413146644,79.24200137626119,92.16074596532955,4.203643136578626,,,-0.0023919811937958,-0.2444983724361642,30,19,6,1,0,0,0
,0.7,2.426966812255262,,4.267222444596726,5.064489748388694,,0.14285714,0.07563025,0.06722689,29.2,37,0,,,,0.453488372,0.6067417030638155,0.2235294117647059,0.81325301,0.055555555,0,0.2019230769230769,1.0112361717730258,56.53777526164402,97.25713837543336,4.250521795692356,,,0.2153399735689163,-0.3200215244221389,17,9,6,2,0,0,0
,-0.34,4.728814476559101,,4.392912788303496,4.139742829824544,,0.2195122,0.08536585,0.13414634,59.0,62,0,,,,0.39520958,1.372881622226836,0.2515723270440251,0.64569536,0.121621621,0,0.2207207207207207,1.1864409080972655,112.19813861214163,102.44604164555724,3.471163877475102,,,0.0595520325005054,-0.1803291656692046,54,21,3,9,0,0,0
,0.54,3.834320781587033,,4.386895518772038,4.4118961702263295,,0.17408907,0.09716599,0.07692308,56.1,66,0,,,,0.442528735,1.1183435612962178,0.2947976878612717,0.76177285,0.104477611,6,0.2600896860986547,1.455621778195077,89.85927373716055,103.96313570400498,4.098962575791858,,,-1.7213740348815918,-1.078299207604485,43,24,0,7,0,0,0
,0.52,0.9642860427195832,,2.805745378805642,3.6923931500271334,,0.10810811,0.05405405,0.05405405,9.1,8,0,,,,0.548387096,0.0,0.2903225806451613,0.90909091,0.0,0,0.2571428571428571,1.1785718299906016,21.135999446403385,64.01609391867372,3.62723126655855,,,0.0790539979934692,-0.1556730497669586,4,2,0,0,0,0,0
,0.39,3.9438208163560526,,3.82902005148303,4.626287304016563,,0.12903226,0.07258065,0.05645161,29.2,28,0,,,,0.389473684,0.6067416640547774,0.25,0.69277108,0.055555555,0,0.2280701754385964,1.1797754578842894,93.16650828173,92.38852690852993,4.421690053244832,,,-0.2598900198936462,-0.6490637032510186,16,9,1,2,0,0,0
,0.11,5.062500301748532,,2.457531132549046,3.3626504780050706,,0.20930233,0.09302326,0.11627907,10.2,6,0,,,,0.666666666,0.0,0.3333333333333333,0.57142857,0.0,0,0.2564102564102564,1.312500078231101,113.10556188427005,57.07873749262922,2.966442712719442,,,-0.1306561082601547,-0.5026771973128987,9,4,0,0,0,0,0
,-0.24,4.068493203835856,,4.417291458303116,4.009065285671694,,0.17727273,0.05454545,0.12272727,48.2,51,0,,,,0.417177914,1.479452074122129,0.320754716981132,0.69579288,0.13114754,1,0.2864077669902912,1.458904128648211,93.01018092163824,100.5287086025705,3.562794725804137,,,0.0283340215682983,0.4140433319049137,39,12,2,8,0,0,0
,0.19,4.15384874400464,,4.1161856957445515,4.264320615728842,,0.21333333,0.12666667,0.08666667,34.2,62,0,,,,0.414893617,0.7788466395008701,0.2553191489361702,0.70776256,0.09375,1,0.2093023255813953,1.3269239043348156,99.49538087721729,97.7825245461454,4.0173570564068335,,,-0.8397639989852905,-1.0242332428340415,32,19,2,3,0,0,0
,0.28,3.375,,4.33253116607666,5.071664237231016,,0.07936508,0.0952381,-0.01587302,16.0,3,2,,,,0.450980392,0.5625,0.2549019607843137,0.75268817,0.055555555,0,0.2456140350877192,1.25,78.6894176973447,100.36064999033644,5.5824984806815,,,0.1693320125341415,-0.0074150898552059,5,6,0,1,1,0,0
,-0.15,5.142857142857143,,4.734316880362375,4.927153976048742,,0.17989418,0.12698413,0.05291005,42.0,15,5,,,,0.365079365,1.0714285714285714,0.304,0.70491803,0.094339622,0,0.2621951219512195,1.5952380952380951,122.91040051094586,113.30520788015444,4.723257605309685,,,-0.5634380169212818,-0.4565609508003215,34,24,1,5,1,0,0
,0.36,3.925111055610334,,4.315185655806669,4.9612973208402416,,0.17177914,0.11656442,0.05521472,75.2,72,0,,,,0.398104265,0.7136565555655152,0.2681818181818182,0.73558648,0.065217391,0,0.2304964539007092,1.3612338004305198,94.42694388581172,101.35107599538182,4.458999645776795,,,0.1824900209903717,-0.1359285287533611,56,38,6,6,0,0,0
,-0.18,7.105264049487873,,4.717399800120986,5.169158497970648,,0.15652174,0.06086957,0.09565217,25.1,9,3,,,,0.290697674,1.4210528098975743,0.3214285714285714,0.58139535,0.086956521,0,0.2924528301886792,1.5000001882252176,158.7446587165357,108.88878670418984,4.511903733590897,,,-0.9696560204029084,-0.7311495683974129,18,7,2,4,0,0,0
,0.35,1.9285710344510008,,3.448602507065772,4.785907671016999,,0.09259259,0.01851852,0.07407407,14.0,11,0,,,,0.354166666,0.6428570114836669,0.2127659574468085,0.75471698,0.04347826,0,0.2075471698113207,0.8571426819782226,44.92732046079531,78.47555298803547,4.616694049434337,,,-0.0478660017251968,-0.538361150695174,5,1,0,1,0,0,0
,0.51,2.820896887572761,,4.318539257181582,4.945300120245442,,0.09375,0.07291667,0.02083333,22.1,22,0,,,,0.384615384,0.8059705393065031,0.282051282051282,0.85106383,0.068965517,0,0.2696629213483146,1.388060373250089,65.7702913977341,100.03892262056452,4.906502797261983,,,-0.189190000295639,-0.3217239111493634,9,7,0,2,0,0,0
,0.81,2.189189189189189,,4.128139274184768,4.378761676356599,,0.18125,0.1125,0.06875,37.0,31,1,,,,0.466019417,0.7297297297297297,0.2962962962962963,0.90551181,0.085714285,0,0.25,1.4324324324324325,52.89129291620689,98.6089813220381,4.185862486310456,,,0.6059240326285362,0.2815968097071692,29,18,2,3,0,0,0
,1.03,3.133930599508333,,4.145031894105292,4.245642083161045,,0.13907285,0.08609272,0.05298013,37.1,65,0,,,,0.5,0.7232147537326922,0.2410714285714285,0.75980392,0.096774193,0,0.2205882352941176,1.1517864596483616,69.3230776452993,98.03113277515172,4.130004861841286,,,0.9549219608306884,0.64440912168615,21,13,2,3,0,0,0
,-0.2,6.039474442064692,,3.8884523276807337,3.3057888482912823,,0.23684211,0.06140351,0.1754386,25.1,22,0,,,,0.389610389,1.4210528098975743,0.36,0.65868263,0.148148148,0,0.2924528301886792,1.5000001882252176,146.1784928311862,92.93474798546572,2.940477714913514,,,-0.3866640627384186,-0.2766682531316539,27,7,1,4,0,0,0
,-0.75,5.105041853158074,,4.393980701864883,4.376962771038237,,0.17696629,0.12078652,0.05617978,79.1,67,0,,,,0.495798319,0.7941176216023671,0.3319327731092437,0.6763285,0.107692307,0,0.2792207792207792,1.626050368042942,114.84730393786842,99.74666771588946,4.193207484233315,,,1.2224279642105105,1.4174097314409135,63,43,5,7,0,0,0
,0.23,3.648649589087406,,4.0740854918130225,4.968721006674339,,0.18181818,0.18181818,0.0,12.1,4,1,,,,0.393939393,0.0,0.3235294117647059,0.77272727,0.0,0,0.25,1.702703141574123,89.03830109558747,97.31546577621128,5.377363207664593,,,0.0972480066120624,0.0282462173636457,10,10,1,0,0,0,0
,0.73,4.101266614941293,,4.501044110361017,4.217429663436334,,0.16901408,0.04694836,0.12206573,52.2,50,0,,,,0.331288343,1.537974980602985,0.2611464968152866,0.76446281,0.121621621,2,0.2475247524752475,1.1392407263725814,87.96175681153461,101.0136264273196,3.7850462454850864,,,0.0636340379714965,-0.4102887442048415,36,10,1,9,0,0,0
,-0.28,7.468086787469089,,4.934925214145657,5.124105086191056,,0.13157895,0.10526316,0.02631579,15.2,4,3,,,,0.410714285,1.1489364288413983,0.3035714285714285,0.5785124,0.095238095,0,0.2794117647058823,1.7234046432620973,171.61053681101265,113.98427665878368,5.130781819499367,,,-0.3916359478607774,-0.2125650643620958,10,8,0,2,0,0,0
,-0.44,5.968422969913834,,4.18845259404921,4.456265361592587,,0.15753425,0.12328767,0.03424658,31.2,27,0,,,,0.509803921,0.568421235229889,0.3725490196078431,0.67615658,0.08,1,0.3149606299212598,1.8315795357407536,139.9229470025756,96.9655172845139,4.3744430904702485,,,0.1911100447177887,0.3932761126877292,23,18,1,2,0,0,0
,-0.09,5.890910112365395,,3.947304054134176,4.517135047952285,,0.22093023,0.15116279,0.06976744,18.1,19,0,,,,0.392156862,0.4909091760304496,0.3461538461538461,0.66455696,0.058823529,0,0.2638888888888889,1.7454548481082652,126.34506637894162,88.50825467753738,4.305065076408629,,,-0.2309221029281616,-0.7951264036468543,19,13,1,1,0,0,0
,-0.46,6.078535731040999,,5.3760527672553415,5.302301697741752,,0.11258278,0.10596026,0.00662252,63.2,13,13,,,,0.451754385,1.1308903685657672,0.3288288288288288,0.63079777,0.111111111,0,0.3068181818181818,1.7748696062212737,141.08162244471865,124.49383377698553,5.265960904990118,,,-0.9958999156951904,0.1243810133220104,34,32,6,8,3,0,0
,-0.21,7.147060828225985,,4.520031586815447,4.95503013431997,,0.12962963,0.09259259,0.03703704,11.1,2,2,,,,0.463414634,0.7941178698028872,0.35,0.6122449,0.076923076,0,0.3125,1.764706377339749,166.6364606875866,104.67200004612744,4.835002474559588,,,-0.3933119773864746,-0.2697317186079752,7,5,1,1,0,0,0
,0.16,1.588234403142142,,2.8435606768386448,4.547313681542164,,0.2173913,0.13043478,0.08695652,5.2,2,0,,,,0.333333333,0.0,0.2666666666666666,0.85714286,0.0,0,0.2,1.2352934246661105,38.042306449170674,67.34241018601679,4.149841457371583,,,0.1205659955739975,-0.037369351728974,5,3,0,0,0,0,0
,0.54,2.9454551583283495,,4.183667771836008,4.08015618762537,,0.12888889,0.06666667,0.06222222,55.0,40,0,,,,0.572254335,0.8181819884245415,0.2383720930232558,0.74137931,0.116279069,1,0.2233009708737864,1.1090911398643786,71.16284527624444,99.9444968255554,3.7296443263209897,,,1.152997970581055,0.9013554945827568,29,15,4,5,0,0,0
,-0.28,5.663792730936989,,5.313134463533645,5.245838097609689,,0.10133843,0.07839388,0.02294455,116.0,21,21,,,,0.401442307,1.396551632285833,0.3177339901477832,0.69725864,0.109756097,0,0.3081761006289308,1.6206895485786208,134.89465549009444,124.0559079948728,5.240804878801265,,,-1.1064519882202148,1.2246630515653858,53,41,5,18,10,1,1
,0.26,1.0384620717294035,,3.135415840713261,4.02254409804458,,0.17647059,0.0,0.17647059,8.2,11,0,,,,0.25,1.0384620717294035,0.2592592592592592,1.0,0.066666666,0,0.2352941176470588,0.923077397092803,24.471611243426153,72.78092668662454,3.7049520526473554,,,0.1119379475712776,0.4875414603640592,6,0,0,1,0,0,0
,0.37,0.0,,3.5200311660766603,4.89926056265831,,0.125,0.125,0.0,8.0,5,0,,,,0.458333333,0.0,0.25,1.0,0.0,0,0.2142857142857142,1.25,0.0,79.91123195065383,5.030526784241198,,,0.262908011674881,0.214714373558558,4,4,0,0,0,0,0
,0.33,3.115384501112993,,3.827723444142992,4.032574557339471,,0.29069767,0.19767442,0.09302326,17.1,14,0,,,,0.465116279,0.5192307501854988,0.4186046511627907,0.86705202,0.083333333,0,0.2753623188405797,2.076923000741995,71.79611189394961,86.15084506268151,4.253116318023731,,,-0.0859979912638664,0.0040906973113646,25,17,0,1,0,0,0
,0.29,4.135135135135135,,4.884896030941525,4.342399670304479,,0.15286624,0.07643312,0.07643312,37.0,6,6,,,,0.41025641,1.4594594594594594,0.2719298245614035,0.72115385,0.142857142,0,0.2569444444444444,1.3243243243243243,100.08616271264331,116.92356250731676,4.477963922535774,,,-0.1615819931030273,-0.0958655955413697,24,12,1,6,3,0,0
,-0.25,8.639993408208154,,4.580029975892021,6.566118791704082,,0.02380952,0.0952381,-0.07142857,8.1,5,0,,,,0.4,0.0,0.3611111111111111,0.55555556,0.0,0,0.3513513513513513,2.039998443604703,193.25230961410583,100.60246250308028,6.144830782439008,,,-0.532476007938385,-0.7341988495817999,1,4,1,0,0,0,0
,-0.03,5.522726075708633,,5.270030678402399,5.982319142783127,,0.16176471,0.19117647,-0.02941177,14.2,3,3,,,,0.487804878,0.6136362306342925,0.2142857142857142,0.66371681,0.058823529,0,0.1851851851851851,1.5681814782876364,124.24387858644673,119.76185652763527,6.060246800545818,,,-0.1178781017661094,0.0516330547533739,11,13,1,1,0,0,0
,-0.36,7.061537425475865,,3.896954114338369,3.651805271016766,,0.13207547,0.06603774,0.06603774,21.2,20,0,,,,0.576470588,0.8307691088795135,0.4096385542168674,0.59701493,0.133333333,0,0.3636363636363636,1.9846150934343936,156.92551546179956,88.93624564474224,3.3870493236155803,,,-0.9304780587553978,-1.4894527076311843,14,7,0,2,0,0,0
,1.58,3.5357144462819075,,4.793840770440311,4.888161484939953,,0.12011173,0.09217877,0.02793296,84.0,41,4,,,,0.476702508,1.0714286200854266,0.2629629629629629,0.81372549,0.1,2,0.2507739938080495,1.3571429187748736,79.18758571309104,108.56735012448203,4.725143757892759,,,-0.2538479268550873,-0.8631871290790301,43,33,2,10,1,0,0
,-0.06,6.750003540517756,,2.7200310087203157,1.804452575916553,,0.33333333,0.03703704,0.2962963,6.2,6,0,,,,0.294117647,1.3500007081035514,0.375,0.45454545,0.2,0,0.2692307692307692,1.2000006294253789,160.7649582904891,63.87391661704306,1.708245488866138,,,-0.1135099977254867,-0.3018368810342746,9,1,0,1,0,0,0
,0.36,3.927275859740683,,4.356395868349532,4.985450629536374,,0.20481928,0.13253012,0.07228916,36.2,49,0,,,,0.340206185,0.736364223701378,0.2815533980582524,0.76208178,0.066666666,1,0.2285714285714285,1.472728447402756,93.53600127712328,101.85145881282034,4.317251610430608,,,-0.7622680068016052,-0.8286324260849907,34,22,4,3,0,0,0
,0.37,2.7000006437303172,,4.070031416416228,3.8785488514048305,,0.23529412,0.07843137,0.15686275,13.1,4,1,,,,0.34375,1.3500003218651586,0.1212121212121212,0.83333333,0.117647058,0,0.1276595744680851,0.750000178813977,65.23261014932139,97.2114296466178,3.4955720058417423,,,0.1619360037147998,-0.1424913324783715,12,4,0,2,1,0,0
,-0.21,6.749999300293373,,5.270030932841118,4.191584348647162,,0.12781955,0.03007519,0.09774436,30.2,6,6,,,,0.445454545,2.054347613132766,0.3047619047619048,0.57228916,0.166666666,0,0.3023255813953488,1.4021737676937924,150.80739122413877,121.55848144925363,4.261624586717443,,,-1.045706033706665,-0.4515667020651843,17,4,0,7,3,0,0
,-1.39,7.241721488410925,,5.4935409748754545,5.797580882778088,,0.125,0.10805085,0.01694915,100.2,19,19,,,,0.308357348,1.4304635038836395,0.3226744186046512,0.62182741,0.092485549,0,0.3031026252983294,1.7682118311894988,168.72341388204035,126.5711068094136,5.561712577164737,,,-2.1694300174713135,-0.1462029522574903,59,51,2,16,5,0,0
,0.06,2.25,,2.5200311660766603,4.9336826100945474,,0.0625,0.0,0.0625,4.0,1,0,,,,0.2,0.0,0.2666666666666666,0.75,0.0,0,0.25,1.0,52.66867571424227,60.06580688169839,5.4268588154912,,,0.0004040019994135,-0.1061522205078612,1,0,0,0,0,0,0
,-0.13,6.622643892771844,,5.6804094819764614,5.157170310317937,,0.13513514,0.06756757,0.06756757,17.2,3,3,,,,0.20338983,2.0377365823913367,0.2181818181818181,0.51948052,0.129032258,0,0.2318840579710145,1.1886796730616132,156.06421376340208,131.25707623636598,5.306346412502952,,,-0.2624560892581939,-0.4276947197108501,10,5,0,4,0,0,0
,0.07,4.563383346465841,,4.287637651206061,4.529424128578054,,0.20952381,0.13333333,0.07619048,23.2,45,0,,,,0.333333333,0.7605638910776401,0.2769230769230769,0.72289157,0.086956521,0,0.2247191011235955,1.4366206831466537,109.78194937192012,100.69980654640436,4.212707871085648,,,0.3564259707927704,0.4184796798951036,22,14,2,2,0,0,0
,0.01,5.9558835223474125,,4.167090214825051,5.053921514742022,,0.13402062,0.12371134,0.01030928,22.2,10,1,,,,0.4,0.3970589014898275,0.2571428571428571,0.55555556,0.041666666,0,0.2261904761904762,1.3676473273538503,138.764933473678,96.18750920600816,5.048748468612636,,,-0.0963679580017924,-0.594670703582386,13,12,1,1,0,0,0
,-0.21,5.347826826099289,,4.2229298830583435,4.414734238690649,,0.11650485,0.04530744,0.07119741,69.0,50,0,,,,0.415686274,1.043478405092544,0.3427419354838709,0.66801619,0.094117647,0,0.3184931506849315,1.550724852012531,128.86874925014212,99.82126055836748,4.174081228664501,,,-0.9918179363012314,-1.9868057349280943,36,14,3,8,0,0,0
,0.0,5.40000051498418,,4.020031261444101,4.513029524016224,,0.1875,0.10416667,0.08333333,10.0,9,0,,,,0.28125,0.9000000858306967,0.3939393939393939,0.73863636,0.076923076,0,0.3255813953488372,1.9000001811981373,121.48294142297424,91.20301283714512,4.173350125858067,,,0.2235919684171676,0.7949823655811131,9,5,0,1,0,0,0
,0.09,3.6818167852966623,,3.565485504639129,5.25817548567543,,0.12903226,0.06451613,0.06451613,7.1,5,1,,,,0.272727272,0.0,0.217391304347826,0.66666667,0.0,0,0.1851851851851851,0.9545450924843198,90.60178360794066,86.64490507502364,4.624844514543211,,,-0.1918880045413971,-0.4587238478772718,4,2,2,0,0,0,0
,0.01,4.500004559759946,,2.2700304061166694,3.304453501712066,,0.1875,0.0,0.1875,4.0,4,0,,,,0.25,0.0,0.4166666666666667,0.66666667,0.0,0,0.3333333333333333,1.250001266599985,107.5467094218956,53.97537894172129,2.9714681904911995,,,-0.025790000334382,-0.1234590155763671,3,0,1,0,0,0,0
,-0.33,8.47058728491982,,3.784736962631922,4.96717833102202,,0.1875,0.1125,0.075,17.0,15,0,,,,0.272727272,0.5294117053074887,0.3888888888888889,0.52287582,0.041666666,0,0.3142857142857143,1.823529207170239,206.70844999390212,90.35587923980025,4.3336027217412,,,-0.0943520218133926,-0.3318140971543974,15,9,1,1,0,0,0
,0.63,3.875000821219724,,4.686698185956112,4.76657898477071,,0.12956811,0.08637874,0.04318937,72.0,62,0,,,,0.416666666,1.1250002384186295,0.2610619469026549,0.75242718,0.101123595,0,0.2481751824817518,1.3055558322389036,86.78640889433676,106.15702871387973,4.566231955695322,,,1.4213500022888184,0.4583243760029587,39,26,1,9,0,0,0
,0.06,0.0,,3.5200311660766603,6.27848995923996,,0.11111111,0.11111111,0.0,2.0,2,1,,,,0.142857142,0.0,0.1428571428571428,1.0,0.0,0,0.125,1.0,0.0,82.44070479624736,6.308177583653743,,,0.0495559996925294,0.0519180068661604,1,1,0,0,0,0,0
,-0.58,6.352942958423098,,5.115619989167612,4.690324177719008,,0.16585366,0.08292683,0.08292683,45.1,13,7,,,,0.448275862,1.3897062721550526,0.3,0.61708861,0.134615384,0,0.2707182320441988,1.4558827613052934,142.28360991638644,115.80622105632597,4.261525046400616,,,-0.4776159822940826,-0.1661455378467364,34,17,7,7,0,0,0
,0.28,3.656252179296123,,4.488782041520402,4.224669548467328,,0.1875,0.0703125,0.1171875,32.0,34,0,,,,0.344444444,1.4062508381908168,0.2808988764044944,0.78787879,0.121951219,4,0.2542372881355932,1.2187507264320412,85.24691998324727,103.95345377129574,3.760338551819325,,,-0.056579940021038,-0.1001458708200112,24,9,1,5,0,0,0
,-0.19,10.384623002729418,,4.635416966501237,7.181688489662554,,0.18181818,0.22727273,-0.04545455,4.1,1,1,,,,0.384615384,0.0,0.3076923076923077,0.44444444,0.0,0,0.2352941176470588,2.0769246005458837,253.4168237055761,110.81695128491664,6.627887883079666,,,-0.2084960043430328,-0.0460006268446628,4,5,0,0,0,0,0
,-0.13,9.0,,4.52003116607666,6.244067911803723,,0.15,0.15,0.0,4.0,1,1,,,,0.076923076,0.0,0.3076923076923077,0.5,0.0,0,0.25,1.75,221.47111060165471,110.02588051934532,5.945019127991199,,,-0.228543996810913,-0.1374148957094712,3,3,1,0,0,0,0
,-0.19,5.86956278362988,,4.585247908377962,5.048389380555271,,0.05882353,0.02941176,0.02941177,7.2,2,2,,,,0.387096774,1.173912556725976,0.2666666666666666,0.34883721,0.083333333,0,0.2727272727272727,1.3043472852510845,135.45728393801627,108.93192390187482,5.292270207846698,,,-0.3665000200271606,-0.2455587438568515,2,1,0,1,1,0,0
,0.05,5.3289482377243935,,5.092399925191702,5.376775686798018,,0.11392405,0.092827,0.02109705,50.2,14,7,,,,0.344632768,1.0657896475448787,0.327683615819209,0.71428571,0.089552238,0,0.3047619047619048,1.6973686979418436,130.04276955847135,121.8085829191692,5.156528478733135,,,-0.6594659835100174,0.3389128719067837,27,22,5,6,0,0,0
,0.04,0.0,,-0.9799688339233396,0.3992605626583101,,0.5,0.0,0.5,1.0,1,0,,,,0.0,0.0,0.5,1.0,0.0,0,0.25,1.0,0.0,-23.661515270348144,0.3246791279911996,,,0.0176960006356239,0.0103333176306873,2,0,0,0,0,0,0
,0.19,2.999999364217257,,3.686697691458273,4.452936082727662,,0.2195122,0.17073171,0.04878049,9.0,10,0,,,,0.625,0.0,0.3333333333333333,0.8125,0.0,0,0.2424242424242424,1.6666663134540318,66.3604959516681,87.27483034032227,4.2678884486505115,,,-0.072403959929943,-0.2855121922895512,9,7,1,0,0,0,0
,-0.38,5.231251995564269,,4.595031766891709,3.9749246801476774,,0.15021459,0.07725322,0.07296137,53.1,64,0,,,,0.542857142,1.1812504506112864,0.2823529411764706,0.58912387,0.166666666,0,0.2594339622641509,1.3687505221368874,114.66280168321006,104.37810531815828,3.685709455662744,,,-0.4809080064296722,-0.6743732246079486,35,18,3,7,0,0,0
,-0.23,8.027029716682081,,4.155166681567056,4.714313921591419,,0.12121212,0.13636364,-0.01515152,12.1,10,0,,,,0.604166666,0.0,0.4166666666666667,0.63333333,0.0,0,0.3571428571428571,2.3513521392301047,186.9948941405536,94.68624462486162,4.361881032822506,,,0.0860560089349746,0.6528235918744675,8,9,1,0,0,0,0
,0.49,2.65573961483099,,4.249540247016934,4.831153573741768,,0.13793103,0.11494253,0.02298851,20.1,36,0,,,,0.474576271,0.4426232691384985,0.2741935483870967,0.83916084,0.055555555,0,0.24,1.3770501706531064,63.011362128839274,99.08092732111776,4.669715573218838,,,-0.124728076159954,-0.2831162020026445,12,10,2,1,0,0,0
,0.21,0.0,,3.395031255483649,4.4294535495453795,,0.30769231,0.23076923,0.07692308,2.2,5,0,,,,0.5,0.0,0.5,1.0,0.0,0,0.3,2.250000536441931,0.0,80.97700555929515,4.702465363260803,,,-0.144554004073143,-0.0829471869392917,4,3,0,0,0,0,0
,0.1,3.176470944625736,,3.5494429901809497,4.523016791117683,,0.11111111,0.07407407,0.03703704,5.2,4,0,,,,0.523809523,0.0,0.4761904761904761,0.84615385,0.0,0,0.4166666666666667,2.1176472964171573,76.88280489663022,84.77329130522871,4.003610370850293,,,0.0117899999022483,0.0092241745601778,3,2,1,0,0,0,0
,-0.87,9.126763382972904,,5.174961409278596,5.100561120421974,,0.1826087,0.14782609,0.03478261,23.2,10,4,,,,0.386666666,1.140845422871613,0.3013698630136986,0.48969072,0.111111111,0,0.2577319587628865,1.7746484355780645,209.72557069464244,119.5603040599263,4.973284526712965,,,-0.9671200215816498,-0.716191919468826,21,17,1,3,1,0,0
,-0.54,6.339129383397412,,5.759161146557023,5.2715142027323285,,0.1011236,0.11797753,-0.01685393,38.1,8,8,,,,0.433823529,1.4086954185327585,0.3007518796992481,0.63139932,0.139534883,0,0.2929936305732484,1.747825797068422,146.08946098243342,129.25977999357207,5.621235687366341,,,-0.9605419635772704,0.1372601489820981,18,21,0,6,1,0,0
,-0.01,5.4,,3.42003116607666,2.19926056265831,,0.35,0.05,0.3,5.0,2,0,,,,0.25,1.8,0.2727272727272727,0.55555556,0.2,0,0.2105263157894736,1.0,125.90306831575153,79.37879346751821,1.7494341279911996,,,-0.0355679839849472,-0.8245792979796415,7,1,0,1,0,0,0
