Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,fWAR,NameASCII,PlayerId,MLBAMID,AB,H,1B,2B,3B,BB,IBB,SO,HBP,SF,SH,GDP,CS,BB/K,OPS,Spd,UBR,wGDP,XBR,wSB,wRC,wRAA,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,PB,WP,FP,TZ,Pos,Year,bWAR,TB,XBH,BatSpd,Squared-Up%,EV,Barrel%,HardHit%,xBA,xSLG,maxEV,FRV,OAA,Chase%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Whiff%,Zone%,DRS
Carl Nichols,HOU,20,56,0,3,1,0,0.089285714,0.303571428,0.058823529,0.294117647,0.196078431,0.267857142,0.25490196,0.237737821448933,,47.86674931322972,-0.0014230345113901,-3.3117809896673625,3.861913502216339,0.2301206741527444,Carl Nichols,1009555,119760,51,10,7,3,0,5,1,17,0,0,0,0,0,0.294117647,0.522759102,0.76785714,,,,-0.0014230345113901,2.8457020848411285,-3.4699327022415436,-0.4254299998283386,-1.0681520700454712,0.6427220106124878,-2.070000171661377,-0.2063332200050354,1.1360105276107788,2.0794498920440674,4,-0.3672636747360229,-0.0072310940079687,14.0,125.2,86.0,14.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.97087379,3.0,C,1991,0.21,13,3,,,,,,,,,,,,,,,,,,
Nelson Liriano,KCR,10,23,0,5,1,0,0.0,0.086956521,0.0,0.45,0.409090909,0.409090909,0.409090909,0.3714695870876312,,130.19007824555416,-0.3961212473368505,0.4236889702077525,1.0754458084702492,0.2295295131534561,Nelson Liriano,1007650,117810,22,9,9,0,0,0,0,2,0,0,1,0,1,0.0,0.818181818,3.690476189880952,,,,-0.3961212473368505,3.5408834277840135,0.9469619973750588,0.0856339484453201,-0.3205220103263855,0.4061560034751892,0.8349999189376831,0.0874937921762466,0.9346745610237122,,0,0.0640119984745979,0.0276070013530304,6.0,55.0,11.0,23.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2B,1991,0.32,9,0,,,,,,,,,,,,,,,,,,
Chris Howard,SEA,9,7,0,1,0,0,0.142857142,0.285714285,0.166666667,0.25,0.166666666,0.285714285,0.333333333,0.2862985134124756,,73.95133813529755,-0.0001293667737627,-0.2154098751788652,2.2057612985372543,0.2223783521644453,Chris Howard,1006072,116199,6,1,0,1,0,1,0,2,0,0,0,0,0,0.5,0.619047618,2.64285714,,,,-0.0001293667737627,0.6178663766323198,-0.1715879717530143,-0.2596119940280914,-0.2596420049667358,2.99999992421e-05,-0.906000018119812,-0.090173602104187,1.4447143077850342,,0,-0.1283309012651443,-0.0513669065499633,1.0,30.0,13.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,C,1991,0.24,2,1,,,,,,,,,,,,,,,,,,
Jose Rijo,CIN,31,78,0,7,5,0,0.025641025,0.166666666,0.0,0.259259259,0.208955223,0.231884057,0.208955223,0.204733663710995,,20.149235852925862,-0.3970268147531897,-7.459320994062659,7.043394565582275,0.218771951026422,Jose Rijo,349,121206,67,14,14,0,0,2,0,13,0,0,9,0,1,0.153846153,0.44083928,3.002232142857143,,,,-0.3970268147531897,1.9783104865659655,-6.818466538299185,-0.4544700086116791,-0.9930399656295776,0.538569986820221,-4.996000289916992,-0.5471750497817993,0.7109519839286804,0.3084000051021576,1,-0.7549381256103516,0.1156966312687737,30.0,204.1,17.0,22.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92857143,0.0,P,1991,0.22,14,0,,,,,,,,,,,,,,,,,,
Mike Stanton,ATL,74,7,0,0,1,0,0.142857142,0.142857142,0.166666666,0.6,0.5,0.571428571,0.666666666,0.545737590108599,,250.7154933256389,-0.0003881003212882,1.1958787392755656,0.6320995092391968,0.2164136117057283,Mike Stanton,849,122681,6,3,2,1,0,1,0,1,0,0,0,0,0,1.0,1.238095237,0.14285714,,,,-0.0003881003212882,2.0184413961502177,1.2289870477648837,0.0166460499167442,-0.006004000082612,0.0226499997079372,0.9610000252723694,0.086686797440052,0.1990571469068527,,0,0.0884859263896942,-0.0048614488192725,0.0,78.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P,1991,0.23,4,1,,,,,,,,,,,,,,,,,,
Joel Skinner,CLE,99,305,1,23,24,0,0.045901639,0.219672131,0.059859155,0.311926605,0.242957746,0.279069767,0.302816901,0.2641902242104212,,60.66203436921177,-0.798710833361838,-14.96424604700264,7.418380737304688,0.2123666231631342,Joel Skinner,1012039,122298,284,69,54,14,0,14,1,67,1,2,4,8,2,0.208955223,0.581886668,1.664324202087592,,,,-0.798710833361838,21.72102639616383,-12.67662735491144,-2.70851993560791,-6.199535846710205,3.491015911102295,-19.01799964904785,-2.026315450668335,1.009329080581665,,0,-1.5727747678756714,-1.1107107154188558,90.0,790.0,504.0,38.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,26.0,0.99085923,2.0,C,1991,0.26,86,15,,,,,,,,,,,,,,,,,,
Jimmy Jones,HOU,26,43,0,4,0,0,0.069767441,0.255813953,0.026315789,0.259259259,0.184210526,0.243902439,0.210526315,0.2162541034745007,,33.25472912109168,-0.0011643009638646,-3.2554904840181083,3.882897138595581,0.2109825023386279,Jimmy Jones,1006569,116694,38,7,6,1,0,3,0,11,0,0,2,0,0,0.272727272,0.454428754,2.01785714,,,,-0.0011643009638646,1.472648490514959,-3.3768567924235215,-0.5504701137542725,-0.7745040059089661,0.2240340113639831,-5.968999862670898,-0.675598680973053,0.8899955749511719,,0,-0.4972128272056579,-0.1212959937898543,22.0,135.1,8.0,26.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94444444,0.0,P,1991,0.27,8,1,,,,,,,,,,,,,,,,,,
Chris Jones,CIN,52,92,2,14,6,2,0.02173913,0.336956521,0.123595506,0.421052631,0.292134831,0.304347826,0.415730337,0.318923985828524,,97.81508933851984,0.0020676237909356,-0.2258582540151364,-0.7207358479499817,0.2099315208533974,Chris Jones,1006539,116671,89,26,21,1,2,2,0,31,0,1,0,2,1,0.064516129,0.720078163,7.069103739195111,,,,0.0020676237909356,10.43535142040598,0.0596656987701608,0.0010199857642874,-1.8005040884017944,1.8015239238739016,-3.2989001274108887,-0.3381267786026001,0.9843199849128724,0.955992579460144,27,-0.0708318725228309,0.0718681064507418,15.0,144.3,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,LF,1991,0.09,37,5,,,,,,,,,,,,,,,,,,
Craig Worthington,BAL,31,116,4,11,12,0,0.103448275,0.120689655,0.147058823,0.226190476,0.225490196,0.313043478,0.372549019,0.3145865870558697,,95.20594468606316,-0.3987085828121053,-1.0552804679212846,-0.7393695116043091,0.2038773740196116,Craig Worthington,1014261,124585,102,23,16,3,0,12,0,14,1,0,1,3,1,0.857142857,0.685592497,1.461226870945683,,,,-0.3987085828121053,12.769591490268477,-0.3127948544027737,0.0093898382037878,-1.8524738550186155,1.8618639707565308,-3.636000156402588,-0.3263258039951324,0.8560881018638611,0.4887999892234802,1,-0.1565271019935608,0.1674954102591988,30.0,253.1,26.0,51.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97468354,-1.0,3B,1991,0.33,38,7,,,,,,,,,,,,,,,,,,
Glenn Davis,BAL,49,199,10,29,28,4,0.08040201,0.145728643,0.232954545,0.215827338,0.227272727,0.306532663,0.460227272,0.3408317407171929,,112.34949686746644,0.7946959741966566,3.696202775027851,-8.349334478378296,0.2017141922767152,Glenn Davis,1003052,113109,176,40,20,9,1,16,0,29,5,2,0,2,0,0.551724137,0.766759935,6.09769658413338,,,,0.7946959741966566,25.934321556867,3.491262224198218,0.3728119134902954,-3.4890637397766113,3.861875772476196,2.9539999961853027,0.2993764579296112,0.9961785078048706,7.373600006103516,1,0.6971582174301147,-0.3229161407647536,36.0,299.1,288.0,38.0,8.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9760479,-5.0,1B,1991,0.48,81,20,,,,,,,,,,,,,,,,,,
Bob Ojeda,LAD,31,66,1,2,3,0,0.045454545,0.151515151,0.053571429,0.173913043,0.160714285,0.2,0.214285714,0.1919811189174652,,17.131752193029477,-0.0014230345113901,-6.203029680905793,5.9597954750061035,0.19658240104247,Bob Ojeda,1009756,119964,56,9,8,0,0,3,0,10,0,1,6,1,0,0.3,0.414285714,0.14285714,,,,-0.0014230345113901,1.0248518435004643,-6.418574869846971,-0.59757000207901,-1.2210378646850586,0.6234679818153381,-6.64300012588501,-0.6955214738845825,0.9632274508476256,,0,-0.541255533695221,-0.0791275352810186,31.0,189.1,14.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P,1991,0.14,12,1,,,,,,,,,,,,,,,,,,
Junior Ortiz,MIN,61,151,0,9,11,0,0.099337748,0.079470198,0.052238806,0.229508196,0.208955223,0.293333333,0.261194029,0.2630293476581573,,55.59823114726423,-0.3998728837759699,-8.315739562045302,5.54229736328125,0.1956211427043972,Junior Ortiz,1009861,120073,134,28,22,5,1,15,0,12,1,0,1,6,1,1.25,0.554527362,2.5202787713327064,,,,-0.3998728837759699,10.618501166193065,-6.411156920404856,-0.4470376670360565,-2.154962062835694,1.7079240083694458,-11.517000198364258,-1.145980715751648,0.8240052461624146,0.1430000066757202,1,-0.6781647205352783,0.1356467340078676,41.0,370.2,203.0,17.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,18.0,0.99547511,3.0,C,1991,0.2,35,6,,,,,,,,,,,,,,,,,,
Dale Sveum,MIL,90,308,4,33,43,2,0.103896103,0.253246753,0.124060151,0.319148936,0.240601503,0.320132013,0.364661654,0.3119179012358385,,93.6357792109767,-1.189271554016159,-3.50355850448988,-4.77503228187561,0.1945491840202546,Dale Sveum,1012748,123011,266,64,40,19,1,32,0,78,1,4,5,8,4,0.41025641,0.684793667,3.126091315240938,,,,-1.189271554016159,33.27156653677947,-1.464424792175229,-0.6125580072402954,-6.329195976257324,5.716638088226318,-1.0189999341964722,-0.0598853752017021,1.112982153892517,1.190999984741211,7,-0.8370656967163086,0.2866902885411193,72.0,675.4,85.0,189.0,10.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92443618,-7.0,SS,1991,0.05,97,24,,,,,,,,,,,,,,,,,,
Ernie Whitt,BAL,35,70,0,5,3,0,0.114285714,0.171428571,0.032258065,0.3,0.241935483,0.328571428,0.274193548,0.2864997327327728,,76.8593783480245,-0.0027167022490175,-1.9151853042534648,1.593278408050537,0.1945077966205591,Ernie Whitt,1013912,124224,62,15,13,2,0,8,0,12,0,0,0,3,0,0.666666666,0.602764976,0.8765527900000001,,,,-0.0027167022490175,6.189526538309655,-1.705016945543685,-0.25751394033432,-1.2987160682678225,1.041201949119568,-4.552000045776367,-0.4629260897636413,1.0750919580459597,1.7278110980987549,18,-0.1859422922134399,-0.0535850695225423,12.0,118.0,72.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,C,1991,0.16,17,2,,,,,,,,,,,,,,,,,,
Dave Hansen,LAD,53,58,1,3,5,1,0.034482758,0.206896551,0.125,0.325581395,0.267857142,0.293103448,0.392857142,0.3071729129758374,,95.47875073176908,0.1984476016950793,-0.098895980971742,0.0778463631868362,0.193083280096454,Dave Hansen,1403,115436,56,15,10,4,0,2,0,12,0,0,0,2,0,0.166666666,0.68596059,3.0341511152994585,,,,0.1984476016950793,6.053180544816547,-0.4880126275190781,0.2216479778289795,-1.1050360202789309,1.3266839981079102,1.932999849319458,0.2293602526187896,1.0977561473846436,1.2089697122573853,33,0.0119915632531046,0.1899184678198673,6.0,70.2,5.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3B,1991,0.3,22,5,,,,,,,,,,,,,,,,,,
Neal Heaton,PIT,44,15,0,0,1,0,0.066666666,0.133333333,0.071428572,0.333333333,0.285714285,0.333333333,0.357142857,0.3152133266131083,,99.77193947530372,-0.0005174670950509,-0.0043964110352701,1.3544989824295044,0.1929386172967097,Neal Heaton,1005568,115683,14,4,3,1,0,1,0,2,0,0,0,0,0,0.5,0.69047619,0.14285714,,,,-0.0005174670950509,1.658490501026097,-0.0331973883710472,-0.0512480288743972,-0.1096699982881546,0.0584219992160797,0.7039999961853027,0.080561488866806,0.3540933430194855,0.0,1,0.0026907995343208,-0.1474210800795191,1.0,68.2,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,P,1991,0.2,5,1,,,,,,,,,,,,,,,,,,
Ryan Bowen,HOU,17,26,0,2,0,0,0.115384615,0.423076923,0.045454546,0.363636363,0.181818181,0.28,0.227272727,0.2456923174858093,,53.27695144153198,-0.0007762006425764,-1.3782287414276988,2.3477981090545654,0.1898346872787687,Ryan Bowen,1001248,111285,22,4,3,1,0,3,0,11,0,0,1,0,0,0.272727272,0.507272727,1.30357142125,,,,-0.0007762006425764,1.4807181920706745,-1.451540816217709,-0.3966059982776642,-0.648497998714447,0.2518920004367828,-4.194000244140625,-0.4711430072784424,1.1216068267822266,,0,-0.2949103116989136,-0.0586948811434709,13.0,71.2,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77777778,0.0,P,1991,0.14,5,1,,,,,,,,,,,,,,,,,,
Walt Weiss,OAK,40,148,0,15,13,6,0.081081081,0.094594594,0.060150376,0.247933884,0.225563909,0.285714285,0.285714285,0.2639376999569588,,64.7377008223614,1.1954721807996975,-4.966129125362186,2.004117012023926,0.1821858278425626,Walt Weiss,1013748,124054,133,30,23,6,1,12,0,14,0,2,1,3,0,0.857142857,0.57142857,6.697373319092633,,,,1.1954721807996975,10.511216132678982,-6.180104376039508,-0.5161259174346924,-2.3923699855804443,1.8762439489364624,-8.298999786376953,-0.8807807564735413,0.954484522342682,1.7300000190734863,1,-0.6054429411888123,0.0647050817964822,37.0,324.2,64.0,99.0,5.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9702381,0.0,SS,1991,0.28,38,7,,,,,,,,,,,,,,,,,,
Bud Black,SFG,35,80,0,3,6,0,0.0,0.25,0.042253521,0.25490196,0.183098591,0.183098591,0.225352112,0.182696822663428,,11.116637413033626,-0.0012936677376274,-8.064032420143443,7.223994731903076,0.1807649778732654,Bud Black,1001007,111034,71,13,10,3,0,0,0,20,0,0,9,0,0,0.0,0.408450703,0.9601648275,,,,-0.0012936677376274,0.6694329022954182,-8.352902507822686,-0.4696101248264313,-1.3682039976119995,0.8985939621925354,-5.186999797821045,-0.5940510630607605,0.9572900533676147,0.9003999829292297,1,-0.7418911457061768,0.2513291439655262,34.0,214.1,14.0,38.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P,1991,0.19,16,3,,,,,,,,,,,,,,,,,,
Lloyd Moseby,DET,74,288,6,37,35,8,0.072916666,0.149305555,0.134615385,0.289719626,0.261538461,0.320557491,0.396153846,0.3204395195894074,,96.07359038172146,1.1962461368530055,-0.1388401797130907,-7.48594069480896,0.180191642070622,Lloyd Moseby,1009238,119432,260,68,46,15,1,21,2,43,3,3,1,3,1,0.488372093,0.716711337,5.587065901658122,,,,1.1962461368530055,33.00380018283881,0.5233927064136398,-1.4096020460128784,-5.5510101318359375,4.1414079666137695,-2.156599998474121,-0.2522581815719604,1.0126432180404663,1.1640000343322754,8,-0.5535745024681091,-0.838428150490506,59.0,530.2,125.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95454545,-4.0,LF,1991,0.54,103,22,,,,,,,,,,,,,,,,,,
Gil Heredia,SFG,7,8,0,0,0,0,0.125,0.125,0.0,0.5,0.428571428,0.5,0.428571428,0.42889554053545,,178.56719886174588,-0.0005174670950509,0.7121769905552972,0.7223994731903076,0.1782790239234195,Gil Heredia,1005686,115804,7,3,3,0,0,1,0,1,0,0,0,0,0,1.0,0.928571428,0.14285714,,,,-0.0005174670950509,1.5859116231204715,0.6836780821086611,0.0979039967060089,-0.0518199987709522,0.149724006652832,0.6420000195503235,0.0739015042781829,0.7414000034332275,,0,0.1169106289744377,0.0151422389142072,4.0,33.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P,1991,0.24,3,0,,,,,,,,,,,,,,,,,,
Randy Velarde,NYY,80,210,1,19,15,3,0.085714285,0.204761904,0.086956522,0.314285714,0.244565217,0.321951219,0.331521739,0.3026853529418387,,85.32470136530348,0.1981866235582856,-3.4403562322901657,-1.6879292726516724,0.1773634990119729,Randy Velarde,942,123690,184,45,32,11,1,18,0,43,3,0,5,6,1,0.418604651,0.653472958,4.339203553273141,,,,0.1981866235582856,21.18990894151769,-2.4937215100423296,-1.1189199686050415,-4.131447792053223,3.0125279426574707,-8.338000297546387,-0.8615074753761292,1.0660127401351929,0.4165999889373779,8,-0.6147140264511108,-0.4349169267991655,50.0,491.1,64.0,148.0,15.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86685642,-3.0,3B,1991,0.32,61,13,,,,,,,,,,,,,,,,,,
Ken Griffey Sr.,SEA,30,100,1,10,9,0,0.13,0.13,0.117647059,0.319444444,0.282352941,0.38,0.4,0.3567242103815078,,119.9539878618082,-0.0038810032128822,2.351987011324862,-4.0390944480896,0.1727353491159092,Ken Griffey Sr.,1005044,115136,85,24,16,7,0,13,0,13,1,1,0,2,0,1.0,0.78,1.08035714,,,,-0.0038810032128822,14.257966372215202,2.9800471095675753,0.186955913901329,-1.9066619873046875,2.0936179161071777,0.7290001511573792,0.1113758385181427,1.1127524375915527,2.3809499740600586,4,0.2133393138647079,-0.0453271778446086,25.0,181.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,LF,1991,0.29,34,8,,,,,,,,,,,,,,,,,,
Harvey Pulliam,KCR,18,37,3,4,4,0,0.081081081,0.243243243,0.303030303,0.285714285,0.272727272,0.333333333,0.575757575,0.3900445784841265,,142.32341678051623,-0.0009055674163391,1.8479530308442864,-1.461248368024826,0.1699560985653838,Harvey Pulliam,1010567,120801,33,9,5,1,0,3,1,9,0,0,1,1,0,0.333333333,0.909090908,0.21230158375,,,,-0.0009055674163391,6.226237240819676,2.0534071136400542,-0.070621870458126,-0.5864099860191345,0.5157880187034607,0.3100000023841858,0.0203253962099552,0.8553937673568726,0.8613333106040955,3,0.2024999558925628,-0.2850606117602627,10.0,89.2,21.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79831933,-1.0,LF,1991,0.06,19,4,,,,,,,,,,,,,,,,,,
Mike Bordick,OAK,90,265,0,21,21,3,0.052830188,0.139622641,0.029787234,0.281407035,0.238297872,0.288537549,0.268085106,0.2594913783751928,,61.8333266649094,-0.9884953503933502,-12.92979053001022,6.241771221160889,0.1691723007868898,Mike Bordick,129,111234,235,56,50,5,1,14,0,37,3,1,12,3,4,0.378378378,0.556622655,3.323996121010978,,,,-0.9884953503933502,17.912060369659002,-11.974425676357212,-0.991004228591919,-3.647686004638672,2.656682014465332,-15.484000205993652,-1.5566787719726562,0.8234753608703613,0.8014000058174133,2,-1.581884503364563,0.3784432400528226,83.0,699.2,146.0,213.0,11.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90048154,2.0,SS,1991,0.61,63,6,,,,,,,,,,,,,,,,,,
Ron Hassey,MON,52,135,1,5,14,1,0.096296296,0.118518518,0.092436975,0.252427184,0.226890756,0.300751879,0.319327731,0.2828712544657967,,77.02540781278461,-0.1988379466056358,-3.715686806620169,0.88157057762146,0.1610967066451789,Ron Hassey,1005479,115594,119,27,18,8,0,13,1,16,0,1,2,5,1,0.8125,0.62007961,1.265826744217632,,,,-0.1988379466056358,11.559170754920387,-3.666020249653911,-0.380635917186737,-2.8581020832061768,2.477466106414795,0.3279999792575836,0.0758434757590293,1.1671521663665771,2.044785737991333,14,-0.2505340874195099,-0.0755895562281578,34.0,274.1,172.0,13.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.98930481,-1.0,C,1991,0.07,38,9,,,,,,,,,,,,,,,,,,
Wally Whitehurst,NYM,36,40,0,2,0,0,0.05,0.15,0.030303031,0.222222222,0.181818181,0.228571428,0.212121212,0.2071807844298226,,25.768086370163427,-0.0009055674163391,-3.367747849642783,3.611997365951538,0.1604594378462889,Wally Whitehurst,1013896,124204,33,6,5,1,0,2,0,6,0,0,5,0,0,0.333333333,0.44069264,1.08035714,,,,-0.0009055674163391,1.0900080080720185,-3.4211596969870333,-0.3728280961513519,-0.7073000073432922,0.3344720005989074,-4.275000095367432,-0.4686037003993988,0.9462390542030334,,0,-0.3187875151634216,-0.075222956604059,20.0,133.1,11.0,24.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94594595,0.0,P,1991,0.23,7,1,,,,,,,,,,,,,,,,,,
Jorge Pedre,KCR,10,22,0,2,3,0,0.136363636,0.227272727,0.157894737,0.357142857,0.263157894,0.363636363,0.421052631,0.3540655672550201,,118.82162805407212,-0.0007762006425764,0.488102503737935,0.2880658209323883,0.1554128313589164,Jorge Pedre,1010120,120348,19,5,3,1,1,3,0,5,0,0,0,0,0,0.6,0.784688994,3.58035714,,,,-0.0007762006425764,3.091644383739947,0.6105021459574692,-0.2672379612922668,-0.5540159940719604,0.2867780029773712,1.9380000829696655,0.1757489889860153,1.24801766872406,,0,-0.0087815057486295,-0.2053484444831518,7.0,58.0,35.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.97058824,0.0,C,1991,0.13,8,2,,,,,,,,,,,,,,,,,,
Keith Mitchell,ATL,48,74,2,11,5,3,0.108108108,0.162162162,0.090909091,0.365384615,0.318181818,0.391891891,0.409090909,0.3672426028831585,,129.31321274098713,0.2015501596761169,2.6611659048168153,-3.706446886062622,0.1553938083514912,Keith Mitchell,1009005,119194,66,21,19,0,0,8,0,12,0,0,0,1,1,0.666666666,0.8009828,4.2976786798500015,,,,0.2015501596761169,11.151175342990545,2.805515088631299,0.2577958703041076,-1.0719398260116575,1.3297359943389893,2.250699996948242,0.2369094491004943,0.8429714441299438,1.020246148109436,13,0.4127286970615387,-0.1069106624184001,10.0,149.1,31.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92307692,-3.0,RF,1991,0.21,27,2,,,,,,,,,,,,,,,,,,
Brian McRae,KCR,152,663,8,86,64,20,0.036199095,0.149321266,0.111287758,0.29601518,0.260731319,0.287878787,0.372019077,0.2943946181913789,,79.84406891354715,-0.363155165920034,-16.14063542147099,-3.76863956451416,0.1485989477464637,Brian McRae,1008686,118871,629,164,119,28,9,24,1,99,2,5,3,12,11,0.242424242,0.659897864,6.7557420065022225,,,,-0.363155165920034,62.66041271787205,-12.112191993481728,-1.920000433921814,-12.642176628112791,10.722175598144531,-14.786300659179688,-1.5280303955078125,1.0177046060562134,4.317599773406982,2,-1.357283592224121,-0.5293153506284201,142.0,1301.1,405.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99268293,-6.0,CF,1991,0.56,234,45,,,,,,,,,,,,,,,,,,
Henry Cotto,SEA,66,192,6,35,23,16,0.052083333,0.140625,0.158192091,0.331034482,0.305084745,0.347368421,0.463276836,0.3618310533071819,,123.28982004280026,2.008402136329096,7.287851315494137,-12.608938455581663,0.140821670011767,Henry Cotto,1002664,112724,177,54,40,6,2,10,0,27,2,1,2,7,3,0.37037037,0.810645257,8.444043472946278,,,,2.008402136329096,28.131478025905764,6.477873041622317,-0.2442600280046463,-3.4102559089660645,3.1659960746765137,6.561699867248535,0.6861615180969238,0.9511080980300904,0.8369571566581726,14,0.5860802531242371,-0.8428965167125202,38.0,355.2,104.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95751342,-11.0,LF,1991,0.32,82,14,,,,,,,,,,,,,,,,,,
Bob Tewksbury,STL,30,69,0,5,2,0,0.057971014,0.231884057,0.01724138,0.214285714,0.155172413,0.209677419,0.172413793,0.1837023515855112,,9.220374142132144,-0.0015524012851528,-7.10402560831701,6.2306952476501465,0.1402123731063714,Bob Tewksbury,1012941,123213,58,9,8,1,0,4,0,16,0,0,7,1,0,0.25,0.382091212,1.92170329,,,,-0.0015524012851528,0.6308936176546701,-7.150870673572194,-0.8263038396835327,-1.2497060298919678,0.4234020113945007,-7.994999885559082,-0.8864061832427979,0.8815833330154419,,0,-0.7301263809204102,-0.2071688341072758,30.0,191.0,9.0,34.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95555556,0.0,P,1991,0.05,10,1,,,,,,,,,,,,,,,,,,
Nick Capra,TEX,2,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7070540189743042,,350.7602598144164,-0.0001293667737627,0.2959307889731818,0.9965706439688802,0.1341997385809189,Nick Capra,1001929,111973,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1.0,2.64285714,,,,-0.0001293667737627,0.4127576981163102,0.2999785054898339,0.0609619989991188,0.0,0.0609619989991188,0.2739999890327453,0.026358800008893,1.877400040626526,,0,0.0324715003371238,1.569723094563269e-09,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,CF,1991,0.14,0,0,,,,,,,,,,,,,,,,,,
Chris Gwynn,LAD,94,154,5,18,22,1,0.064935064,0.149350649,0.158273381,0.263157894,0.251798561,0.300653594,0.410071942,0.3137842514797261,,99.97541242835484,0.195601532672299,0.1913080621638695,-4.021947503089905,0.1309372937769501,Chris Gwynn,1005165,115271,139,35,24,5,1,10,1,23,1,3,1,5,0,0.434782608,0.710725536,4.433226466918073,,,,0.195601532672299,16.857443005912927,-0.5105526585644217,0.0272162798792123,-3.1207520961761475,3.147968053817749,1.9219999313354492,0.2588504254817962,1.127774357795715,1.4008327722549438,61,-0.0797538310289383,0.1038865661732341,23.0,209.1,37.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,LF,1991,0.02,57,11,,,,,,,,,,,,,,,,,,
Mike Harkey,CHC,4,6,0,2,0,0,0.166666666,0.0,0.0,0.4,0.4,0.5,0.4,0.4205212593078613,,164.2709147759807,-0.0003881003212882,0.4368699928706588,0.5417996048927307,0.1234485402430368,Mike Harkey,1005363,115476,5,2,2,0,0,1,0,0,0,0,0,0,0,1.0,0.9,2.64285714,,,,-0.0003881003212882,1.1506837145822897,0.474008558823432,0.0691559985280036,-0.0512920022010803,0.1204479932785034,0.4169999957084656,0.046102400869131,0.817633330821991,,0,0.0460032001137733,0.0385774987411511,4.0,18.2,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P,1991,0.11,2,0,,,,,,,,,,,,,,,,,,
