Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,fWAR,NameASCII,PlayerId,MLBAMID,AB,H,1B,2B,3B,BB,IBB,SO,HBP,SF,SH,GDP,CS,BB/K,OPS,Spd,UBR,wGDP,XBR,wSB,wRC,wRAA,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,PB,WP,FP,TZ,Pos,Year,bWAR,TB,XBH,BatSpd,Squared-Up%,EV,Barrel%,HardHit%,xBA,xSLG,maxEV,FRV,OAA,Chase%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Whiff%,Zone%,DRS
Shawn Barton,SFG,52,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-0.2754558979881331,0.1009749397635459,-0.0135787332144411,Shawn Barton,1000633,110649,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.14285714,,,,0.0,-0.153122721554093,-0.2779161020529791,-0.0074499999172985,-0.0074500101618468,0.0,-0.2060000002384185,-0.0209669005125761,0.4259999990463257,,0,-0.0174883008003234,3.8044509723111914e-08,0.0,44.1,4.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P,1995,0.02,0,0,,,,,,,,,,,,,,,,,,
Mark Dewey,SFG,27,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-0.2754558979881331,0.1009749397635459,-0.0135787332144411,Mark Dewey,1003257,113321,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.14285714,,,,0.0,-0.153122721554093,-0.2779161020529791,-0.0107699995860457,-0.0107699995860457,0.0,-0.2380000054836273,-0.0242238994687795,0.4250000119209289,,0,-0.0253411997109651,2.4925187750574066e-08,0.0,31.2,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,P,1995,-0.02,0,0,,,,,,,,,,,,,,,,,,
Pat Gomez,SFG,18,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-0.2754558979881331,0.1009749397635459,-0.0135787332144411,Pat Gomez,1004824,114913,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.14285714,,,,0.0,-0.153122721554093,-0.2779161020529791,-0.0072099999524652,-0.0072099901735782,0.0,-0.1049999967217445,-0.010687000118196,0.2829999923706054,,0,-0.0254769995808601,-3.2740127942076924e-08,0.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P,1995,-0.01,0,0,,,,,,,,,,,,,,,,,,
Kenny Greer,SFG,8,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-0.2754558979881331,0.1009749397635459,-0.0135787332144411,Kenny Greer,1005018,115113,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.14285714,,,,0.0,-0.153122721554093,-0.2779161020529791,-0.0302540007978677,-0.0302540007978677,0.0,-0.2630000114440918,-0.0247996002435684,1.1413999795913696,,0,-0.0265059992671012,-4.711350137451275e-08,0.0,12.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,P,1995,-0.02,0,0,,,,,,,,,,,,,,,,,,
Carlos Valdez,SFG,11,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-0.2754558979881331,0.1009749397635459,-0.0135787332144411,Carlos Valdez,1013310,123600,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.14285714,,,,0.0,-0.153122721554093,-0.2779161020529791,-9.99569965642e-05,-9.99999028863e-05,0.0,-0.1570000052452087,-0.0123137002810835,0.0,,0,0.0,,0.0,14.2,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P,1995,-0.02,0,0,,,,,,,,,,,,,,,,,,
Mike Remlinger,NYM,5,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-0.2761982738388105,0.1009749397635459,-0.0136506254053618,Mike Remlinger,111,121060,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.14285714,,,,0.0,-0.153122721554093,-0.2779161020529791,-0.0582000017166137,-0.0582000017166137,0.0,-0.6269999742507935,-0.0491764992475509,1.8700000047683716,,0,-0.0311229992657899,3.774769791881072e-09,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,1995,-0.02,0,0,,,,,,,,,,,,,,,,,,
Don Florence,NYM,14,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-0.2761982738388105,0.1009749397635459,-0.0136506254053618,Don Florence,1004168,114251,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.14285714,,,,0.0,-0.153122721554093,-0.2779161020529791,-0.0319020003080368,-0.0319020003080368,0.0,-0.5879999995231628,-0.0577320009469985,0.7915999889373779,,0,-0.0403007008135318,4.29637747392797e-08,0.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P,1995,-0.02,0,0,,,,,,,,,,,,,,,,,,
Kevin Lomon,NYM,6,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-0.2761982738388105,0.1009749397635459,-0.0136506254053618,Kevin Lomon,1007723,117885,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.14285714,,,,0.0,-0.153122721554093,-0.2779161020529791,-0.0094280000776052,-0.0094280000776052,0.0,-0.2179999947547912,-0.0214039999991655,0.5189999938011169,,0,-0.0181657001376152,-3.504412388749545e-09,0.0,9.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,P,1995,0.01,0,0,,,,,,,,,,,,,,,,,,
Rene Arocha,STL,41,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-0.2769338026059195,0.1009749397635459,-0.0137218545199733,Rene Arocha,1000325,110338,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.14285714,,,,0.0,-0.153122721554093,-0.2779161020529791,-0.026300000026822,-0.026300000026822,0.0,-0.4390000104904175,-0.0344314016401767,1.0,,0,-0.026300000026822,0.0,0.0,49.2,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P,1995,-0.02,0,0,,,,,,,,,,,,,,,,,,
Tom Henke,STL,52,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-0.2769338026059195,0.1009749397635459,-0.0137218545199733,Tom Henke,1005649,115765,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.14285714,,,,0.0,-0.153122721554093,-0.2779161020529791,-0.0129960002377629,-0.0129960002377629,0.0,-0.2290000021457672,-0.0240042004734277,0.515999972820282,,0,-0.0251860003918409,-4.790721452874181e-08,0.0,54.1,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P,1995,-0.02,0,0,,,,,,,,,,,,,,,,,,
Jeremy Hernandez,FLA,7,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-0.2788710131657644,0.1009749397635459,-0.0139094553306609,Jeremy Hernandez,1005705,115824,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.14285714,,,,0.0,-0.153122721554093,-0.2779161020529791,-0.0067600100301206,-0.0067599997855722,0.0,-0.221000000834465,-0.0237633995711803,0.2660000026226043,,0,-0.0254136007279157,2.943667189864163e-08,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,1995,-0.02,0,0,,,,,,,,,,,,,,,,,,
Alejandro Pena,FLA,13,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-0.2788710131657644,0.1009749397635459,-0.0139094553306609,Alejandro Pena,1010140,120369,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.14285714,,,,0.0,-0.153122721554093,-0.2779161020529791,-0.0033440000843256,-0.0033440000843256,0.0,-0.1000000014901161,-0.0105151999741792,0.130400002002716,,0,-0.0256441999226808,2.7890720150081097e-08,0.0,55.1,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P,1995,-0.02,0,0,,,,,,,,,,,,,,,,,,
Rich Scheid,FLA,6,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-0.2788710131657644,0.1009749397635459,-0.0139094553306609,Rich Scheid,1011542,121791,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.14285714,,,,0.0,-0.153122721554093,-0.2779161020529791,-0.0042799999937415,-0.0042799701914191,0.0,-0.3269999921321869,-0.0330803990364074,0.1454000025987625,,0,-0.0294359996914863,-3.8253797275678014e-08,0.0,10.1,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P,1995,-0.02,0,0,,,,,,,,,,,,,,,,,,
Scott Sullivan,CIN,3,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-0.2793918758047148,0.1009749397635459,-0.0139598960289254,Scott Sullivan,357,122975,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.14285714,,,,0.0,-0.153122721554093,-0.2779161020529791,-0.0043000001460313,-0.004299989901483,0.0,-0.1089999973773956,-0.0108457999303936,0.1620000004768371,,0,-0.0265432000160217,-1.068382142130342e-08,0.0,3.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P,1995,-0.02,0,0,,,,,,,,,,,,,,,,,,
Jim Deshaies,PHI,2,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-0.2797633617532774,0.1009749397635459,-0.0139958709851609,Jim Deshaies,1003228,113290,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.14285714,,,,0.0,-0.153122721554093,-0.2779161020529791,-0.0367479994893074,-0.0367479994893074,0.0,-0.3729999959468841,-0.0366224981844425,1.57260000705719,,0,-0.0233676992356777,2.8293036670457017e-08,2.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,1995,-0.02,0,0,,,,,,,,,,,,,,,,,,
Steve Frey,PHI,9,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-0.2797633617532774,0.1009749397635459,-0.0139958709851609,Steve Frey,1004344,114428,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.14285714,,,,0.0,-0.153122721554093,-0.2779161020529791,-0.0081960102543234,-0.0081960000097751,0.0,-0.2630000114440918,-0.0247996002435684,0.3055999875068664,,0,-0.0268194004893302,-5.889537208619844e-09,0.0,28.1,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,P,1995,-0.02,0,0,,,,,,,,,,,,,,,,,,
Heathcliff Slocumb,PHI,61,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-0.2797633617532774,0.1009749397635459,-0.0139958709851609,Heathcliff Slocumb,1012069,122329,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.14285714,,,,0.0,-0.153122721554093,-0.2779161020529791,-0.0175000000745058,-0.0175000000745058,0.0,-0.2450000047683715,-0.0243781004101037,0.6880000233650208,,0,-0.0254360008984804,-4.4857612707671635e-08,0.0,65.1,4.0,17.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95454545,0.0,P,1995,-0.02,0,0,,,,,,,,,,,,,,,,,,
Todd Stottlemyre,OAK,31,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-0.279886788071446,0.1009749397635459,-0.0140014415206212,Todd Stottlemyre,75,122840,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.14285714,,,,0.0,-0.153122721554093,-0.2779161020529791,-0.0232999995350837,-0.0232999995350837,0.0,-0.4309999942779541,-0.044895801693201,0.9179999828338624,,0,-0.0253813005983829,3.701365306266191e-08,31.0,209.2,16.0,18.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94444444,0.0,P,1995,-0.02,0,0,,,,,,,,,,,,,,,,,,
Pedro Borbon Jr.,ATL,41,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-0.2806749030364081,0.1009749397635459,-0.0140841452735812,Pedro Borbon Jr.,1289,111228,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.14285714,,,,0.0,-0.153122721554093,-0.2779161020529791,0.0,0.0,0.0,-0.2269999980926513,-0.0238696001470088,0.0,,0,0.0,,0.0,32.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P,1995,-0.02,0,0,,,,,,,,,,,,,,,,,,
Rich Garces,CHC,7,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-0.2807677223694845,0.1009749397635459,-0.0140931339620044,Rich Garces,189,114581,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.14285714,,,,0.0,-0.153122721554093,-0.2779161020529791,-0.0006239999784156,-0.0006239839713089,0.0,-0.25,-0.0244737993925809,0.0162000004202127,,0,-0.0385184995830059,-1.6604012401111312e-08,0.0,24.1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P,1995,-0.02,0,0,,,,,,,,,,,,,,,,,,
Chris Nabholz,CHC,34,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-0.2807677223694845,0.1009749397635459,-0.0140931339620044,Chris Nabholz,1009431,119632,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.14285714,,,,0.0,-0.153122721554093,-0.2779161020529791,-0.0062820399180054,-0.0062819998711347,0.0,-0.1729999929666519,-0.0169358998537063,0.2448000013828277,,0,-0.0256619006395339,-2.6985136920149033e-08,0.0,23.1,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P,1995,-0.01,0,0,,,,,,,,,,,,,,,,,,
Bryan Eversgerd,MON,25,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-0.2808797045958563,0.1009749397635459,-0.0141039783982704,Bryan Eversgerd,1003874,113953,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.14285714,,,,0.0,-0.153122721554093,-0.2779161020529791,-0.0011040000244975,-0.0011039699893444,0.0,-0.1570000052452087,-0.0164053998887538,0.0452000014483928,,0,-0.0244248006492853,2.2128912882668498e-08,0.0,21.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,P,1995,-0.02,0,0,,,,,,,,,,,,,,,,,,
Dave Leiper,MON,26,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-0.2808797045958563,0.1009749397635459,-0.0141039783982704,Dave Leiper,1007498,117649,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.14285714,,,,0.0,-0.153122721554093,-0.2779161020529791,-0.0140479998663067,-0.0140479998663067,0.0,-0.4309999942779541,-0.0450365990400314,0.5508000254631042,,0,-0.0255047995597124,8.05748223177416e-08,0.0,44.2,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P,1995,-0.02,0,0,,,,,,,,,,,,,,,,,,
Jason Christiansen,PIT,63,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-0.2820900663149878,0.1009749397635459,-0.014221190664423,Jason Christiansen,1111,112270,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.14285714,,,,0.0,-0.153122721554093,-0.2779161020529791,-0.0022599699441343,-0.0022599999792873,0.0,-0.574999988079071,-0.0602724999189376,0.0571999996900558,,0,-0.0395100004971027,3.6224720972866116e-08,0.0,56.1,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83333333,0.0,P,1995,-0.02,0,0,,,,,,,,,,,,,,,,,,
Dan Miceli,PIT,58,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-0.2820900663149878,0.1009749397635459,-0.014221190664423,Dan Miceli,1463,119023,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.14285714,,,,0.0,-0.153122721554093,-0.2779161020529791,-0.0263579990714788,-0.0263579990714788,0.0,-0.3619999885559082,-0.0366211012005806,0.9243999719619752,,0,-0.0285135991871356,-3.113625755488125e-08,0.0,58.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P,1995,-0.02,0,0,,,,,,,,,,,,,,,,,,
Jim Gott,PIT,25,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-0.2820900663149878,0.1009749397635459,-0.014221190664423,Jim Gott,1004898,114992,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.14285714,,,,0.0,-0.153122721554093,-0.2779161020529791,-0.0782679989933967,-0.0782679989933967,0.0,-0.382999986410141,-0.0361149981617927,3.132999897003174,,0,-0.0249818004667758,-6.608373674665824e-09,0.0,31.1,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,P,1995,-0.02,0,0,,,,,,,,,,,,,,,,,,
Ravelo Manzanillo,PIT,5,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-0.2820900663149878,0.1009749397635459,-0.014221190664423,Ravelo Manzanillo,1008092,118269,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.14285714,,,,0.0,-0.153122721554093,-0.2779161020529791,-0.0047120000235736,-0.0047119897790253,0.0,-0.1180000007152557,-0.0111268004402518,0.1728000044822693,,0,-0.027268499135971,-1.8811649279970588e-08,0.0,3.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P,1995,-0.02,0,0,,,,,,,,,,,,,,,,,,
Gary Wilson,PIT,10,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-0.2820900663149878,0.1009749397635459,-0.014221190664423,Gary Wilson,1014079,124392,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.14285714,,,,0.0,-0.153122721554093,-0.2779161020529791,-0.0222500003874301,-0.0222500003874301,0.0,-0.2039999961853027,-0.020763399079442,1.437999963760376,,0,-0.015472900122404,2.0464433630323908e-08,0.0,14.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P,1995,0.01,0,0,,,,,,,,,,,,,,,,,,
Bob Tewksbury,TEX,22,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-0.287826387525849,0.1009749397635459,-0.0147703178240316,Bob Tewksbury,1012941,123213,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.14285714,,,,0.0,-0.153122721554093,-0.2779161020529791,-0.1662999987602234,-0.1662999987602234,0.0,-0.8270000219345093,-0.0763619989156723,6.389999866485596,6.389999866485596,1,-0.0260249990969896,-4.037639706952478e-08,21.0,129.2,12.0,24.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97297297,0.0,P,1995,-0.02,0,0,,,,,,,,,,,,,,,,,,
Mike Sweeney,KCR,4,4,0,1,0,0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.2258678823709488,,25.225912900727828,-0.0009515931596979,-0.3915518299976245,0.0480109713971614,-0.0199707118627969,Mike Sweeney,634,123041,4,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.5,2.64285714,,,,-0.0009515931596979,0.1413199577879278,-0.3578535642076165,-0.0028560003265738,-0.0041999919340014,0.0013440200127661,-0.3080000281333923,-0.0327556990087032,0.0494000017642974,0.0625333338975906,3,-0.0059740003198385,-0.0518397694083631,0.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,C,1995,-0.02,1,0,,,,,,,,,,,,,,,,,,
Noe Munoz,LAD,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-0.2705506517899557,0.0274348407983779,-0.0202253798347981,Noe Munoz,1009329,477510,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.14285714,,,,0.0,-0.153122721554093,-0.2779161020529791,-0.0802000015974044,-0.0802000015974044,0.0,-0.209999993443489,-0.0236485991626977,3.2811999320983887,,0,-0.0244423002004623,2.1992162160811013e-08,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,C,1995,-0.02,0,0,,,,,,,,,,,,,,,,,,
Rudy Pemberton,DET,12,32,0,3,3,0,0.03125,0.15625,0.166666666,0.36,0.3,0.34375,0.466666666,0.354951724410057,,108.96027081826604,-0.0066611521178856,0.3677877019724507,-1.658436119556427,-0.0217624135785131,Rudy Pemberton,1010139,120367,30,9,5,3,1,1,0,5,1,0,0,3,0,0.2,0.810416666,3.89285714,,,,-0.0066611521178856,4.5769921127573285,0.5836039367929731,-0.1535439640283584,-0.5273898839950562,0.3738459944725036,-1.287000060081482,-0.1098705977201461,0.7840242385864258,,0,-0.152130052447319,-0.0437107857201259,8.0,65.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,LF,1995,-0.04,14,4,,,,,,,,,,,,,,,,,,
Nelson Liriano,PIT,107,289,5,29,38,2,0.083044982,0.117647058,0.111969112,0.30941704,0.285714285,0.347222222,0.397683397,0.3296830196129648,,94.44932981429616,-0.5487548789242283,-2.5773232034964484,-7.296525418758392,-0.0225271117228781,Nelson Liriano,1007650,117810,259,74,56,12,1,24,3,34,2,3,1,2,2,0.705882352,0.744905619,2.873148264404485,,,,-0.5487548789242283,35.24299431132637,-0.8222926528517154,0.3705540597438812,-6.00701379776001,6.377567768096924,3.968400001525879,0.4068918824195862,1.185368895530701,1.5811618566513062,42,-0.0208061318844556,0.3334126640290171,55.0,499.1,130.0,137.0,5.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98127341,-8.0,2B,1995,-0.01,103,18,,,,,,,,,,,,,,,,,,
Pedro Astacio,LAD,48,27,0,0,0,0,0.037037037,0.333333333,0.041666666,0.2,0.125,0.16,0.166666666,0.1515069699287414,,-13.983215639210728,-0.0028547794790938,-3.894659525264174,2.726323366165161,-0.0235531479459512,Pedro Astacio,862,110359,24,3,2,1,0,1,0,9,0,0,2,1,0,0.111111111,0.326666666,0.14285714,,,,-0.0028547794790938,-0.7212506294167855,-4.090671902886711,-0.3807618916034698,-0.5452461242675781,0.1644839942455291,-5.627999782562256,-0.5896176099777222,0.9389185309410096,,0,-0.3925459086894989,-0.0129864980698606,11.0,104.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P,1995,-0.06,4,1,,,,,,,,,,,,,,,,,,
Gary Bennett,PHI,1,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-0.2797633617532774,0.0,-0.0237743540016337,Gary Bennett,420,110870,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.14285714,,,,0.0,-0.153122721554093,-0.2779161020529791,-0.0084699997678399,-0.0084700202569365,0.0,-0.1729999929666519,-0.0169858001172542,0.3289999961853027,0.3289999961853027,1,-0.0257447008043527,2.0360437651828492e-08,,,,,,,,,,,,,,,,,,1995,-0.03,0,0,,,,,,,,,,,,,,,,,,
Arquimedez Pozo,SEA,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-0.2841090544474646,0.0027434839867055,-0.023923130846628,Arquimedez Pozo,1010508,120739,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.14285714,,,,0.0,-0.153122721554093,-0.2779161020529791,0.0,0.0,0.0,-0.1959999948740005,-0.017705500125885,0.0,0.0,1,0.0,,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2B,1995,0.0,0,0,,,,,,,,,,,,,,,,,,
Greg Maddux,ATL,28,81,0,8,0,0,0.037037037,0.271604938,0.027777778,0.22,0.152777777,0.186666666,0.180555555,0.1708053890864054,,-9.256452212617564,-0.0114191179163753,-11.202666272443048,8.178970336914062,-0.0240488043433857,Greg Maddux,104,118120,72,11,9,2,0,3,0,22,0,0,6,0,0,0.136363636,0.367222221,2.64285714,,,,-0.0114191179163753,-0.8595204544591533,-10.967784274868928,-0.6278300881385803,-1.148311972618103,0.5204820036888123,-9.121999740600586,-0.9382929801940918,0.7327454686164856,,0,-1.0081712007522583,0.1513524075579428,28.0,209.2,18.0,53.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P,1995,-0.11,13,2,,,,,,,,,,,,,,,,,,
Jose Parra,LAD,8,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-0.5411013035799115,0.2019498795270919,-0.0262074115587765,Jose Parra,70,120244,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.14285714,,,,0.0,-0.306245443108186,-0.5558322041059582,-0.0680999979376792,-0.0680999979376792,0.0,-1.0479999780654907,-0.0821959972381591,1.100000023841858,,0,-0.0629488974809646,0.001039809788554,12.0,72.0,4.0,9.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86666667,0.0,P,1995,0.03,0,0,,,,,,,,,,,,,,,,,,
