Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Chase%,Whiff%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO
Fernando Abad,4994,472551,HOU,-0.0727459713816642,,0.47,2.842105833777545,,4.656790111732018,4.85381140783277,91.13329795881504,,0.15789474,0.06578947,0.09210526,19.0,22,0,,,,0.322033898,1.4210529168887724,0.1964285714285714,0.87837838,0.085714285,0,0.1971830985915492,1.0000002007735806,71.47141213838258,115.51418219153624,4.396090284858753,0.25954198,,0.13333333000000003,,0.3743219971656799,0.0212167677597669,12,5,0,3,0,0,0
Blaine Boyer,2237,430641,ARI,-0.0750487446784973,,-0.19,4.2631593212861585,,4.323456878198474,4.496257013702254,94.73241058526013,,0.11553785,0.11553785,0.0,57.0,54,0,,,,0.65775401,0.4736843690317954,0.2962962962962963,0.67216981,0.075,0,0.2669683257918552,1.543860165733259,100.19075229795423,106.69079997224004,4.198921357486102,0.23736264,,0.12661498999999998,,-0.4860340356826782,-0.6747972344944798,29,29,1,3,0,0,0
Rob Delaney,5100,503438,MIN,-0.0765083581209182,,-0.02,9.0,,19.077842426300048,7.299082536995411,91.4160888671875,,0.0,0.2,-0.2,1.0,1,0,,,,0.75,9.0,0.3333333333333333,1.0,1.0,0,0.5,3.0,215.91727607636457,465.85262333370815,6.912109285528064,0.25,,0.42857143,,0.0001999740052269,0.0562773687706799,0,1,0,1,0,0,0
Leo Rosales,5618,449820,ARI,-0.0772902220487594,,-0.42,7.163267536791599,,4.853353183282582,5.130761602365617,90.57043119820442,,0.15,0.1125,0.0375,16.1,16,0,,,,0.298245614,1.1020411595064,0.4035087719298245,0.67307692,0.08,0,0.352112676056338,2.0816333012898665,168.34772274148602,119.6818148765458,4.767608035528064,0.25827815,,0.19148936000000005,,-0.1472340077161789,0.2056331373505994,12,9,0,2,0,0,0
Gary Majewski,2131,400008,HOU,-0.0780322104692459,,-0.19,22.5,,10.077842426300048,5.409702592343092,92.17305814302884,,0.07692308,0.07692308,0.0,2.0,2,0,,,,0.545454545,4.5,0.4,0.2173913,0.333333333,0,0.4166666666666667,3.0,565.8152324947786,249.17112499952705,4.545550471860881,0.22222222,,0.15789474000000003,,-0.0567880198359489,-0.1776071944609183,1,1,0,1,0,0,0
Anthony Slama,3064,460104,MIN,-0.0796685293316841,,-0.12,7.714291494724168,,6.934988173662132,6.242827844779124,91.6485496727196,,0.2,0.2,0.0,4.2,5,0,,,,0.266666666,1.928572873681042,0.3571428571428571,0.72916667,0.125,0,0.3,2.3571446233879403,185.0720895999899,168.8371543822044,5.538829285528065,0.13461538,,0.19999999999999996,,-0.3144259750843048,-0.4191764780838242,5,5,0,1,0,0,0
Jonathan Albaladejo,3521,452293,NYY,-0.0796762630343437,,0.12,3.9705873443183126,,5.460194832891037,5.498457284685966,92.8021269069882,,0.16,0.16,0.0,11.1,10,0,,,,0.4375,0.7941174688636625,0.2580645161290322,0.79545455,0.09090909,0,0.225,1.4999996634091404,93.3727936973773,126.2461246348103,5.130466085528063,0.21649485,,0.22857143000000002,,-0.0324379801750183,-0.1793737890857933,8,8,2,1,0,0,0
Rodrigo Lopez,150,150438,ARI,-0.0848122835159301,,-0.63,4.995,,5.207842426300049,4.500366180166602,88.64094361745514,,0.13272311,0.06407323,0.06864989,200.0,33,33,,,,0.376106194,1.665,0.2870090634441087,0.68317677,0.133093525,0,0.2785276073619632,1.415,117.39012549437142,128.3725247291556,4.6446077150052005,0.28165007,,0.11181883000000004,,-3.043358087539673,-0.4004572420541703,116,56,3,37,15,0,0
Josh Rupe,7206,434666,KCR,-0.0853749737143516,,0.04,5.586211121751713,,4.939912800217287,4.479431152774653,95.3138427734375,,0.16326531,0.14285714,0.02040816,9.2,11,0,,,,0.46875,0.9310351869586188,0.3939393939393939,0.76530612,0.142857142,0,0.3333333333333333,2.172415436236778,134.17086404935205,119.90806074217775,4.618749107055356,0.21904762,,0.18421052999999998,,-0.0866520181298255,0.2275388970120131,8,7,0,1,0,0,0
Brian Bass,2219,430654,PIT,-0.085496500134468,,-0.35,12.272732592813576,,6.214207422241296,7.546469938701939,91.95843505859376,,0.11904762,0.23809524,-0.11904762,7.1,4,0,,,,0.56,0.0,0.3461538461538461,0.45,0.0,0,0.2903225806451613,2.5909102140384213,314.2014447856685,157.6198375504966,6.987492143051873,0.23762376,,0.25925926,,-0.124608002603054,-0.3897957947547401,5,10,1,0,0,0,0
Chad Cordero,1816,430101,SEA,-0.0873041450977325,,-0.18,6.517245665744693,,5.043360960413528,5.340890960139511,88.29460850046642,,0.14634146,0.12195122,0.02439024,9.2,9,0,,,,0.357142857,0.9310350951063848,0.3214285714285714,0.61643836,0.076923076,0,0.2857142857142857,1.5517251585106413,168.10207223775333,125.36482675906258,4.896468259689784,0.225,,0.12328766999999996,,-0.6623600125312805,-0.3820353302425008,6,5,1,1,0,0,0
Michael Wuertz,1856,430900,OAK,-0.0874346271157264,,-0.11,4.310926719016523,,4.615658390393662,3.94234923311312,90.42649623325892,,0.23391813,0.12280702,0.11111111,39.2,48,0,,,,0.413461538,1.3613452796894283,0.2788461538461538,0.73529412,0.142857142,6,0.2333333333333333,1.4117654752334812,106.98381040516848,113.16865210346914,3.708800501500819,0.31884058,,0.33766233999999995,,0.4344200491905212,0.691775999405085,40,21,0,6,0,0,0
Scott Linebrink,564,276530,CHW,-0.0883488282561302,,0.39,4.39534922713783,,4.804586765532768,4.120960124811853,94.62797949002216,,0.20883534,0.06827309,0.14056225,57.1,52,0,,,,0.319767441,1.7267443392327189,0.2891566265060241,0.75471698,0.129411764,0,0.2576419213973799,1.3255815129463295,101.42478965942058,109.66271850721304,3.5043863486024143,0.25311203,,0.18162393,,-1.032352089881897,-1.3491900803166876,52,17,3,11,0,0,0
Carlos Rosa,8529,460349,ARI,-0.093082770705223,,0.06,4.5000008583070485,,4.627842721939143,5.6265170618598965,94.54928715437788,,0.1011236,0.13483146,-0.03370787,20.0,22,0,,,,0.417910447,0.4500000858307048,0.2835820895522388,0.71895425,0.037037037,0,0.2597402597402597,1.6000003051758394,105.75688998627496,114.15316759917997,5.595368977055719,0.1954023,,0.14379085000000003,,-0.7650460004806519,-0.8593929002273415,9,12,0,1,0,0,0
Joe Bisenius,7370,445202,WSN,-0.0940497368574142,,-0.18,9.64285845659235,,7.577843039376479,6.362294444665162,96.2283203125,,0.19230769,0.23076923,-0.03846154,4.2,5,0,,,,0.266666666,1.9285716913184696,0.3571428571428571,0.56603774,0.166666666,0,0.3,2.57142892175796,239.72533978060952,187.80962616063775,6.079710220679579,0.25,,0.23809524000000004,,0.0040919999592006,0.2645960176285996,5,6,0,1,0,0,0
Bobby Cramer,2744,450864,OAK,-0.095664732158184,,0.53,3.04225311249033,,5.48629280702156,4.133059875637888,87.9967300622172,,0.13978495,0.06451613,0.07526882,23.2,4,4,,,,0.520547945,1.901408195306456,0.217391304347826,0.94736842,0.185185185,0,0.2298850574712643,1.098591401732619,75.49927229230444,134.66630189169103,4.289652812157301,0.27218935,,0.13772454999999995,,0.4748380184173584,0.3934895179650717,13,6,0,5,1,0,0
Damaso Marte,247,150122,NYY,-0.0965934991836547,,0.17,4.0754744847860955,,5.2287872932704875,5.761766707335962,92.14712849069149,,0.15789474,0.14473684,0.01315789,17.2,30,0,,,,0.307692307,1.018868621196524,0.16,0.72916667,0.068965517,0,0.15625,1.1886800580626111,95.8393318891187,120.86373706119564,5.266278311034486,0.24705882,,0.17692308,,-0.7308299541473389,-0.7008494017556547,12,11,1,2,0,0,0
Garrett Olson,9889,457796,SEA,-0.097840167582035,,-0.03,4.539823775135104,,4.697311726202045,4.280052690607407,90.1844146286232,,0.18023256,0.0872093,0.09302326,37.2,35,0,,,,0.370967741,1.43362856056898,0.3,0.76131687,0.117647058,1,0.267515923566879,1.5132745917117012,117.0975935747896,116.7072640972616,3.9299771559510783,0.25531915,,0.17253521000000005,,-0.4058521389961242,0.1242237905471377,31,15,0,6,0,0,0
Mitch Atkins,8369,444444,CHC,-0.0982657521963119,,-0.16,6.3,,5.777842426300049,5.1318266034126285,90.12321955983232,,0.20408163,0.12244898,0.08163265,10.0,5,0,,,,0.34375,1.8,0.3333333333333333,0.67901235,0.125,0,0.2857142857142857,1.8,152.31258654970526,142.90984568866136,4.186904054164893,0.25242718,,0.26666667,,-0.0823479816317558,-0.2208023775980915,10,6,1,2,0,0,0
Rafael Rodriguez,6417,444126,- - -,-0.1051918342709541,,-0.01,5.7857150739554095,,7.792128782856309,6.053191497969501,,,0.125,0.125,0.0,4.2,3,0,,,,0.625,1.9285716913184696,0.2666666666666666,0.81395349,0.25,0,0.2631578947368421,1.71428594783864,139.06487429055866,191.69620129874113,4.551474285528063,0.22916667,,0.20930232999999998,,-0.0064500000517,-0.1219379987615993,3,3,2,1,0,0,0
Andy Sonnanstine,7667,458567,TBR,-0.1055597141385078,,0.21,4.444444758411319,,4.867966009549053,4.565006614535504,,,0.14084507,0.07605634,0.06478873,81.0,41,4,,,,0.446096654,1.222222308563113,0.2769230769230769,0.75787402,0.113402061,1,0.2585669781931464,1.3580247872923477,112.65243861883482,119.92097362868364,4.252296314704116,0.26123128,,0.18347106999999996,,0.6564759910106659,1.8285985682471548,50,27,7,11,0,0,0
Denny Bautista,1947,429714,SFG,-0.1068606674671173,,0.28,3.74257538826076,,4.681803306983232,4.697050581686318,95.527890625,,0.28025478,0.17197452,0.10828026,33.2,31,0,,,,0.333333333,1.0693072537887889,0.2658227848101265,0.82995951,0.093023255,0,0.1968503937007874,1.5445549221393615,97.29435679267618,121.1876636130109,3.989272888303988,0.25671642,,0.28937729,,-0.2651840448379516,0.5034571566397578,44,27,3,4,0,0,0
Brett Sinkbeil,9364,446213,FLA,-0.1135310679674148,,-0.17,13.500007241968223,,9.57784591317364,11.409707061903578,91.3353604403409,,0.07692308,0.38461538,-0.30769231,2.0,3,0,,,,0.428571428,0.0,0.2857142857142857,0.57142857,0.0,0,0.25,3.5000018775473176,330.80847182456046,242.31378540949407,11.319982418987236,0.20512821,,0.35,,-0.2026280015707016,-0.2492539888101099,1,5,0,0,0,0,0
Glen Perkins,8041,450282,MIN,-0.1159927416592836,,-0.33,5.81538478603025,,4.831688631610759,4.215352105429823,92.9909525120512,,0.14285714,0.05102041,0.09183673,21.2,13,1,,,,0.5,1.2461538827207677,0.3611111111111111,0.65088757,0.142857142,0,0.3258426966292135,1.569230815278004,139.51578248173152,117.39023038637704,3.684651181716592,0.28666667,,0.16874999999999996,,-0.134614035487175,0.1213047914825566,14,5,4,3,0,0,0
Joe Nelson,108,406874,BOS,-0.1188711076974868,,-0.29,9.720004820253855,,6.197843973542027,5.422624601637584,88.35466234611742,,0.2,0.13333333,0.06666667,8.1,8,0,,,,0.366666666,2.1600010711675233,0.4285714285714285,0.63953488,0.125,0,0.358974358974359,2.400001190186137,223.6316854538508,150.92210147198642,4.405479651011893,0.28571429,,0.17567568,,-0.0405500344932079,-0.0017574294280425,9,6,0,2,0,0,0
Jeff Gray,7718,462522,CHC,-0.1197490990161895,,-0.27,6.750002299037082,,5.542128979916761,5.326896156207997,92.86886031539352,,0.08888889,0.11111111,-0.02222222,9.1,7,0,,,,0.617647058,0.9642860427195832,0.3235294117647059,0.54216867,0.111111111,0,0.3076923076923077,1.821429191803657,163.19211260044366,137.10819989979117,4.734485594308925,0.24096386,,0.14925372999999997,,-0.1183979958295822,-0.1660710349318678,4,5,1,1,0,0,0
Brian Sweeney,1801,425789,SEA,-0.1229266822338104,,0.32,3.1621618361435107,,4.5643287595299045,4.75495486233654,88.55173444976077,,0.09459459,0.04054054,0.05405405,37.0,24,0,,,,0.368,1.216216090824427,0.2276422764227642,0.71875,0.084745762,0,0.2323943661971831,1.05405394538117,81.56297685705297,113.38025668590392,4.685712781898135,0.312,,0.16194332,,0.0883079916238784,0.5480517092905263,14,6,0,5,0,0,0
James Houser,6113,446901,FLA,-0.1235724315047264,,-0.15,20.250050090377258,,15.827873964685727,7.909714544426972,,,0.11111111,0.11111111,0.0,1.1,1,0,,,,0.4,6.750016696792419,0.4,0.55555556,0.5,0,0.4285714285714285,3.0000074207966305,496.21366897813914,399.9682624154711,5.126102371960977,0.23076923,,0.16666667000000002,,-0.1150320023298263,-0.0513967518556602,1,1,1,1,0,0,0
Wesley Wright,5960,449079,HOU,-0.124406598508358,,-0.57,5.727274051382828,,5.13844896330551,4.1440815847996735,89.52103770862927,,0.19594595,0.08783784,0.10810811,33.0,14,4,,,,0.435643564,1.636364014680808,0.3195876288659793,0.58295964,0.162162162,0,0.2803030303030303,1.5151518654451923,144.02572884197718,127.3895609634252,3.868230023045028,0.31271478,,0.20784314000000004,,-0.9621239975094796,-0.8182876868448714,29,13,3,6,1,0,0
Randy Williams,2362,430942,CHW,-0.1260675936937332,,-0.08,5.400002883912673,,5.237843579865118,5.712181570451184,92.23618267952128,,0.16666667,0.15909091,0.00757576,25.0,27,0,,,,0.372093023,0.7200003845216897,0.4166666666666667,0.75601375,0.064516129,0,0.3425925925925926,2.3200012390143336,124.60765421767312,119.61884020755868,5.084803149988057,0.22844828,,0.20512821000000003,,-0.501013994216919,-0.4714341808266924,22,21,3,2,0,0,0
Pat Neshek,4682,450212,MIN,-0.1282025426626205,,0.0,5.000001059638354,,5.522287388789911,5.7061631309076315,,,0.20930233,0.18604651,0.02325581,9.0,11,0,,,,0.32,1.0000002119276707,0.25,0.75342466,0.083333333,0,0.2058823529411764,1.666667019879451,119.95406768622776,134.28234730166747,5.07087280768239,0.28409091,,0.19736842,,-0.1909159868955612,-0.285623027396005,9,8,1,1,0,0,0
Frank Mata,4230,469097,BAL,-0.1285092234611511,,-0.36,7.788467252047063,,5.270151726876259,4.8974500171827104,94.75243283991227,,0.10588235,0.09411765,0.01176471,17.1,15,0,,,,0.575757575,1.0384623002729418,0.34375,0.57692308,0.125,0,0.32,1.8461552004852295,182.95214667652004,121.68957838059818,4.299021685716776,0.32704403,,0.21379309999999996,,0.040413998067379,0.5659882647987202,9,8,2,2,0,0,0
Jason Bulger,3915,408072,LAA,-0.1285392940044403,,-0.1,4.875001549721257,,4.744509622785949,4.442519646705897,92.88715633538251,,0.22522523,0.13513514,0.09009009,24.0,25,0,,,,0.382352941,1.1250003576279823,0.3333333333333333,0.74074074,0.115384615,0,0.2659574468085106,1.6666671964858997,122.38520531622648,116.54009169946228,3.990562255975725,0.23206751,,0.23780488,,0.2521800398826599,0.70260265316946,25,15,2,3,0,0,0
Casey Fien,3926,502272,DET,-0.1306023895740509,,-0.07,10.125002413988687,,12.827844750881749,5.367668179790856,92.3536095252404,,0.0,0.0,0.0,2.2,2,0,,,,0.363636363,6.750001609325793,0.2,0.83333333,0.4,0,0.3333333333333333,1.500000357627954,240.27410042738555,307.39641032834595,5.740015951155397,0.28571429,,0.07692308000000003,,-0.000888000242412,0.0607792324534562,0,0,0,2,0,0,0
Dontrelle Willis,1703,425883,- - -,-0.1313270730897784,,-0.16,5.619290700247009,,5.620990249989076,5.493234173019646,88.62482483815126,,0.14873418,0.17721519,-0.02848101,65.2,15,13,,,,0.455445544,0.8223352244263916,0.3267326732673267,0.73836276,0.105263157,0,0.2823529411764706,1.9492390504921877,132.81596860570642,136.03327588250275,5.840952055960959,0.19219219,,0.14573990999999997,,-0.779132007388398,0.0717821054932336,47,56,5,6,4,0,0
Brandon Kintzler,9939,445213,MIL,-0.1323084831237793,,-0.18,7.36364386496244,,5.805117931841694,2.925791422694441,93.4764122596154,,0.27272727,0.12121212,0.15151515,7.1,7,0,,,,0.684210526,2.45454795498748,0.4444444444444444,0.71428571,0.5,0,0.3448275862068966,1.9090928538791512,182.73405060758455,142.69925668115818,2.7896082447233534,0.37313433,,0.38596491,,-0.3429380357265472,-0.7616183951642784,9,4,0,2,0,0,0
Claudio Vargas,1695,282567,MIL,-0.1376013904809951,,-0.48,7.32203626536879,,4.7558090704470635,4.44937590301614,90.49385266426282,,0.19148936,0.10638298,0.08510638,19.2,17,0,,,,0.359375,1.372881799756648,0.3968253968253968,0.65088757,0.111111111,0,0.3333333333333333,1.9322040144723196,181.70152848277303,117.03111772849222,4.046089438279136,0.26633166,,0.18840579999999996,,-0.12664395570755,0.0268805259901614,18,10,0,3,0,0,0
Daniel Stange,9404,458094,ARI,-0.1380428522825241,,-0.18,13.5,,9.827842426300048,8.10439256466925,92.92176011029412,,0.09090909,0.27272727,-0.18181818,4.0,4,0,,,,0.571428571,2.25,0.2307692307692307,0.46511628,0.2,0,0.25,2.5,317.27060944424704,241.6371168428264,8.14554349756485,0.24,,0.09523809999999999,,-0.0543520115315914,-0.5298406728228812,2,6,0,1,0,0,0
Jeff Suppan,633,122987,- - -,-0.1425191676244139,,-0.53,5.062500266015151,,4.893631995397102,4.852849903884492,87.56018522331513,,0.11283186,0.08185841,0.03097345,101.1,30,15,,,,0.402857142,1.154605323828017,0.335243553008596,0.71618037,0.096296296,0,0.3147699757869249,1.6480264023869986,127.56992763432842,123.60092786151088,4.977465039499663,0.22572816,,0.14391690999999995,,-1.093754013068974,0.4088919576320691,51,37,2,13,2,0,0
Scott Schoeneweis,33,150011,BOS,-0.1450246423482895,,-0.35,7.902436634815582,,5.272963713748822,4.710910346663395,87.32340054898648,,0.19117647,0.14705882,0.04411765,13.2,15,0,,,,0.431818181,1.3170727724692637,0.3953488372093023,0.64885496,0.133333333,0,0.3275862068965517,2.121950577867147,181.81423327626612,128.28209796496094,4.531876534161925,0.31007752,,0.19444444000000005,,-0.3747959733009338,-0.9313688899791184,13,10,0,2,0,0,0
Josh Banks,5570,457468,HOU,-0.1476298123598098,,-0.24,13.5,,8.827842426300048,7.715012620016933,85.82241675967262,,0.04166667,0.16666667,-0.125,4.0,1,1,,,,0.421052631,2.25,0.3888888888888889,0.56603774,0.142857142,0,0.4,3.0,339.48913949686704,218.35216793817992,7.302177410432065,0.21428571,,0.08571428999999997,,-0.351857990026474,-0.0724400664589416,1,4,0,1,0,0,0
Waldis Joaquin,6580,471183,SFG,-0.1492533981800079,,-0.28,9.642852544786738,,7.363554668427488,7.886943037725906,95.7147914341518,,0.07407407,0.25925926,-0.18518519,4.2,4,0,,,,0.625,0.0,0.3529411764705882,0.57142857,0.0,0,0.3157894736842105,2.7857129573828354,250.68169339606595,190.185759422832,7.627814302288971,0.15384615,,0.15000000000000002,,-0.1185140162706375,0.1349679178220723,2,7,1,0,0,0,0
Jose Ceda,2377,469167,FLA,-0.1507307887077331,,0.02,5.192311501364709,,6.654768127240182,6.986628536734571,94.66261468931684,,0.2,0.24444444,-0.04444444,8.2,8,0,,,,0.291666666,1.0384623002729418,0.3043478260869565,0.80645161,0.076923076,0,0.2424242424242424,2.1923093005762104,127.23405270952452,168.58030840891695,6.311543350406279,0.22105263,,0.25714286,,-0.0134920002892613,-0.0205188282322491,9,11,1,1,0,0,0
Matt Harrison,5551,457448,TEX,-0.1527538453228771,,0.03,4.710638603738897,,5.133161708690191,4.814352958455161,93.61514024849396,,0.12921348,0.10955056,0.01966292,78.1,37,6,,,,0.465648854,1.1489362448143652,0.2702702702702703,0.71028037,0.116279069,2,0.2539682539682539,1.519149034810105,106.12484868915594,118.03401863356136,4.849795726225252,0.25,,0.17247098000000005,,-0.9607420563697816,-0.702848339402455,46,39,2,10,3,0,0
Jo-Jo Reyes,5559,457456,ATL,-0.1543072611093521,,-0.21,24.30002491238287,,12.377851960668805,7.142450825796394,92.32332066127232,,0.08695652,0.13043478,-0.04347826,3.1,1,0,,,,0.333333333,5.400005536085082,0.5,0.39215686,0.285714285,0,0.5,3.9000039982836703,605.9452020837887,311.86900338678424,5.810239645137343,0.22222222,,0.14634146000000003,,-0.0122199999168515,-1.0357764947926915,2,3,0,2,0,0,0
Scott Atchison,2642,425786,BOS,-0.1545526273548603,,-0.31,4.50000114440947,,4.661176162295974,4.298788214039924,91.243797465967,,0.16205534,0.07509881,0.08695652,60.0,43,1,,,,0.478947368,1.3500003433228411,0.2677595628415301,0.62691131,0.115384615,0,0.2489270386266094,1.2833336597019602,103.5331626967511,113.30624334617605,3.930380422939993,0.26652452,,0.16475973,,-0.6919320747256279,-0.8306545736872261,41,19,1,9,0,0,0
Cedrick Bowers,3293,276914,OAK,-0.1557292491197586,,-0.1,4.50000061307643,,5.720699929217952,3.9255055728777,92.83816883175872,,0.29032258,0.09677419,0.19354839,14.0,14,0,,,,0.216216216,2.57142892175796,0.2424242424242424,0.74626866,0.181818181,0,0.2181818181818181,1.28571446087898,111.67603714737731,140.4542676837631,3.072683312368945,0.26573427,,0.25233645000000005,,-0.1612779945135116,-0.1849974480779012,18,6,1,4,0,0,0
Joe Mather,3714,458628,STL,-0.1564134061336517,,-0.19,9.0,,9.077842426300048,11.520322647690772,79.22539876302083,,0.0,0.25,-0.25,2.0,1,0,,,,0.285714285,0.0,0.25,0.66666667,0.0,0,0.25,2.5,229.89559313110823,231.25029183599196,9.586099283660396,0.25,,0.11111110999999996,,-0.6258400082588196,-0.0906379754734898,0,3,1,0,0,0,0
Kevin Mulvey,6947,453381,ARI,-0.1570005863904953,,-0.02,6.0,,14.07784242630005,7.853655981024106,90.78489854600694,,0.05882353,0.11764706,-0.05882353,3.0,2,0,,,,0.307692307,6.0,0.2727272727272727,1.0,0.333333333,0,0.3571428571428571,2.3333333333333335,141.0091597529987,345.8307351292119,6.212293915059628,0.28571429,,0.10714285999999995,,-0.0083520002663135,-0.2038111442931721,1,2,1,2,0,0,0
Tim Byrdak,1995,136263,HOU,-0.1625302582979202,,0.67,3.491380917757391,,4.474394793403006,5.1193466500027345,89.49322248931624,,0.17058824,0.11764706,0.05294118,38.2,64,0,,,,0.285714285,0.9310349114019708,0.3076923076923077,0.82720588,0.063492063,0,0.2666666666666666,1.5517248523366185,87.79895580927693,111.01719540451816,4.713449312607905,0.23493976,,0.21993127,,0.1567220389842987,0.516845794172595,29,20,0,4,0,0,0
Sammy Gervacio,5127,463645,HOU,-0.1647419333457946,,-0.29,12.27272940076124,,9.07784346667221,7.530781561374948,91.35707194010416,,0.14285714,0.23809524,-0.0952381,3.2,6,0,,,,0.416666666,2.454545880152248,0.25,0.39473684,0.166666666,0,0.25,2.454545880152248,308.62654396609884,224.51598500099735,6.8725420389067,0.23684211,,0.24137931,,-0.4706740081310272,-0.6774356592658262,3,5,0,1,0,0,0
Jenrry Mejia,8476,516769,NYM,-0.1679085604846477,,-0.06,4.6153843896628945,,4.718867987069078,4.846166544562164,,,0.12021858,0.10928962,0.01092896,39.0,33,3,,,,0.608695652,0.6923076584494342,0.3185185185185185,0.74074074,0.083333333,0,0.2875,1.6923076095430614,118.4953024808596,120.22007451116536,4.431020992063217,0.22686567,,0.16938111,,-1.3195700645446775,-0.9958475474968562,22,20,3,3,0,0,0
Sean White,5564,457461,SEA,-0.1715128123760223,,-0.34,5.2427215533041664,,4.679785123142989,4.552455853043916,92.51957417582418,,0.1,0.07333333,0.02666667,34.1,38,0,,,,0.446280991,1.0485443106608334,0.3416666666666667,0.71428571,0.102564102,0,0.3237410071942446,1.6310689276946295,135.22773307568116,116.2687783292522,4.600393148059544,0.31716418,,0.16115701999999998,,-0.8314100503921509,-0.2747120476893052,15,11,0,4,0,0,0
Rommie Lewis,3588,451650,TOR,-0.1722240447998047,,-0.22,6.749996781350717,,5.542126965523327,4.195732023711141,93.232421875,,0.18292683,0.09756098,0.08536585,18.2,14,0,,,,0.362068965,1.9285705089573475,0.2909090909090909,0.625,0.181818181,0,0.2702702702702703,1.4999992847446038,161.65415421263657,131.9310770549174,4.005805110002227,0.24666667,,0.21917808000000005,,-0.1918719410896301,-0.6307474184368366,15,8,0,4,0,0,0
David Huff,4257,453307,CLE,-0.1728665232658386,,-1.05,6.213389914718042,,5.826796752205607,5.458449598522334,90.8452295034642,,0.100271,0.09214092,0.00813008,79.2,15,15,,,,0.364261168,1.5815901601100473,0.3096085409252669,0.65033784,0.112,0,0.3042168674698795,1.6945608858321934,154.9906438551506,142.22765100695608,5.472440539361052,0.23449319,,0.12786885000000003,,-2.6740660667419434,-0.5320308149453945,37,34,3,14,4,1,0
Sean Green,3001,434958,NYM,-0.1735730022192001,,-0.15,3.857144959120047,,5.756415314577859,5.017793542790596,,,0.25,0.16666667,0.08333333,9.1,11,0,,,,0.739130434,0.9642862397800116,0.2608695652173913,0.73863636,0.2,0,0.1944444444444444,1.6071437329666862,99.02827588252856,146.49497000664508,3.811245107395064,0.28205128,,0.26760563000000004,,0.1875399947166443,0.4419045604792661,12,8,4,1,0,0,0
Justin Germano,1938,430683,CLE,-0.1756126880645752,,0.34,3.3113201588828325,,4.8325590916909515,4.0766748309830625,89.36720784505208,,0.19863014,0.05479452,0.14383562,35.1,23,1,,,,0.404040404,1.5283016117920765,0.2164948453608247,0.79754601,0.142857142,0,0.2045454545454545,0.9905658594948644,82.59961960862702,117.82322096579482,3.3344034132028275,0.27983539,,0.17889908,,-0.7480539679527283,-1.0217480041929483,29,8,6,6,0,0,0
Marco Estrada,1118,462136,MIL,-0.1766697093844413,,-0.58,9.52940962636395,,6.07784175311833,4.791795178220637,92.05768187433226,,0.22413793,0.10344828,0.12068966,11.1,7,1,,,,0.285714285,2.3823524065909876,0.3142857142857143,0.47619048,0.15,0,0.2745098039215686,1.7647054863636944,236.4790656443942,149.37061265439053,3.926454695116497,0.23636364,,0.25225224999999996,,-0.2551419883966446,0.3294377501343322,13,6,1,3,0,0,0
Sandy Rosario,1525,466459,FLA,-0.1795747727155685,,-0.27,54.0,,32.07784242630005,10.962802869081496,95.6253329190341,,0.0,0.08333333,-0.08333333,1.0,2,0,,,,0.454545454,18.0,0.7777777777777778,0.55555556,0.5,0,0.8181818181818182,10.0,1323.2331774602694,809.8672673582766,6.216418726472619,0.4,,0.047619049999999996,,-0.1926139891147613,-0.1102559828034824,0,1,0,2,0,0,0
Jack Taschner,2766,435620,- - -,-0.1796603463590145,,-0.18,6.406779567166604,,5.010045787826485,4.393127954590482,90.144411340224,,0.18085106,0.11702128,0.06382979,19.2,20,0,,,,0.454545454,1.3728813358214151,0.3174603174603174,0.67114094,0.136363636,0,0.2771084337349397,1.7288135339973374,164.25264439048223,127.2508208344476,4.173108229548981,0.23783784,,0.23684211,,-0.1767939962446689,-0.1572830904301053,17,11,0,3,0,0,0
Greg Smith,3455,460105,COL,-0.1798656433820724,,-0.38,6.230769230769231,,6.077842426300049,4.788985115289688,86.36073553599071,,0.17032967,0.13186813,0.03846154,39.0,8,8,,,,0.409836065,1.8461538461538465,0.3474576271186441,0.73248408,0.181818181,0,0.3121019108280254,1.871794871794872,136.4385168071294,142.55144351983236,4.960325850893843,0.29476584,,0.25913621,,-0.8009000420570374,0.3117587960424944,31,24,1,8,1,0,0
Chris Seddon,3833,434629,SEA,-0.1809360533952713,,-0.15,5.641789920507134,,5.316647950310816,4.355349758323767,89.02779042881166,,0.16842105,0.10526316,0.0631579,22.1,14,0,,,,0.478260869,1.6119399772877523,0.2615384615384615,0.66929134,0.16,0,0.2470588235294117,1.3880594248866758,145.5210721535614,132.20200195201446,4.164013104421676,0.25906736,,0.22360248000000005,,0.1618459969758987,1.7885623663171804,16,10,0,4,0,0,0
