Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,K/9,BB/9,K/BB,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Chase%,Whiff%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO,ER
Duaner Sanchez,1518,400093,NYM,0.213904783129692,,0.32,4.32000037667414,,4.2977326673858105,4.226785900000338,90.94377585018384,,0.17322835,0.09055118,0.08267717,58.1,66,0,,,,0.436464088,6.788572020487934,3.5485717379823294,1.91304348,0.9257143664301728,0.2696629213483146,0.72625698,0.107142857,0,0.2368421052631578,1.320000115094876,103.19867117398913,100.536942370355,4.026256818967087,0.28781513,,0.24337348999999997,,0.8471819162368774,0.5142598737423323,44,23,3,6,0,0,0,28
Brian Wolfe,8515,430582,TOR,0.2102821469306945,,0.61,2.4545460929557,,3.859291196460616,4.0563797991755495,93.80267396907216,,0.1627907,0.06976744,0.09302326,22.0,20,0,,,,0.484375,5.7272742168966335,2.4545460929557,2.33333333,0.8181820309852333,0.25,0.8490566,0.086956521,0,0.225,1.0909093746469778,56.51838286479228,88.32384092879403,3.89119361261366,0.28767123,,0.17985611999999995,,-0.1217800229787826,-0.383966745005784,14,6,0,2,0,0,0,6
Michael Bowden,4440,476601,BOS,0.2098240405321121,,0.15,3.6,,2.532018280029297,5.433717666566372,91.6534652709961,,0.13636364,0.04545455,0.09090909,5.0,1,1,,,,0.166666666,5.4,1.8,3.0,0.0,0.3888888888888889,0.75,0.0,0,0.3333333333333333,1.6,79.79838745196449,60.425394009095314,5.6399794883499,0.31707317,,0.19565217000000001,,0.1086760014295578,0.134802981470276,3,1,0,0,0,0,0,2
Kevin Jepsen,6475,448178,LAA,0.2075778394937515,,-0.07,4.320004119876976,,2.892018051147242,3.9999406916951297,94.67088681175596,,0.19444444,0.11111111,0.08333333,8.1,9,0,,,,0.48,7.5600072097847075,4.320004119876976,1.75,0.0,0.32,0.58333333,0.0,0,0.25,1.4400013732923254,100.09276960541824,67.81904802158152,3.952653731594062,0.27419355,,0.19230769000000003,,0.0436300002038478,0.0731925411849739,7,4,0,0,0,0,0,4
Scott Lewis,7322,460260,CLE,0.2067783921957016,,0.68,2.625,,4.798684946695964,4.720362535491587,87.26723807198661,,0.15463918,0.06185567,0.09278351,24.0,4,4,,,,0.364864864,5.625,2.25,2.5,1.5,0.2222222222222222,0.83333333,0.105263157,0,0.2197802197802197,1.0833333333333333,61.121105922721675,113.03418356305626,4.623873418658601,0.33888889,,0.18181818000000005,,0.3572620749473572,0.0763400278410703,15,6,0,4,2,0,0,7
Alberto Arias,3087,464244,- - -,0.2064885960426181,,0.26,4.153847926961651,,4.193557194697275,4.26318015977131,92.02450775146484,,0.13684211,0.10526316,0.03157895,21.2,15,2,,,,0.685714285,5.400002305050147,4.153847926961651,1.3,0.4153847926961651,0.3188405797101449,0.74404762,0.09090909,0,0.2771084337349397,1.523077573219272,94.89471965476116,93.9911470143962,3.764957245388541,0.22988506,,0.16546762999999998,,0.1291700024157762,0.024966705815821,13,10,2,1,0,0,0,10
Claudio Vargas,1695,282567,NYM,0.2046935348771512,,0.1,4.621621621621622,,4.510396658407675,4.495240344832073,90.71565185546876,,0.13333333,0.07333333,0.06,37.0,11,4,,,,0.49122807,4.864864864864865,2.675675675675676,1.81818182,0.972972972972973,0.2566371681415929,0.64356436,0.102564102,0,0.2408759124087591,1.1891891891891893,110.40397417453843,105.54292435522356,4.497515471175268,0.28625954,,0.17938931000000002,,0.3934500962495804,0.1395189703832392,20,11,2,4,2,0,0,19
Rafael Betancourt,177,429783,CLE,0.2042126655578613,,-0.47,5.070423080059974,,4.399624050044291,4.37325935040885,92.67045624253284,,0.20711974,0.08090615,0.12621359,71.0,69,0,,,,0.288372093,8.112676928095958,3.1690144250374837,2.56,1.3943663470164926,0.3110047846889952,0.70093458,0.102803738,4,0.2676056338028169,1.422535364127937,118.06090139023172,103.6937195928706,3.848944255802172,0.33216783,,0.26020407999999995,,-0.5444439649581909,0.5011626192843348,64,25,0,11,0,0,0,40
Clay Condrey,1579,424925,PHI,0.2034044563770294,,0.82,3.260869925774829,,4.189989411502908,4.32116307232737,90.74459838867188,,0.11221122,0.06270627,0.04950495,69.0,56,0,,,,0.543209876,4.434783099053767,2.47826114358887,1.78947368,0.7826087821859589,0.3264462809917355,0.81967213,0.09090909,1,0.301418439716312,1.507246543469254,74.99454122227338,95.62204516516302,4.084480973326137,0.27654321,,0.13871635999999998,,-0.2142300456762313,-0.2453191019051293,34,19,2,6,0,0,0,25
Mike Hampton,430,115399,ATL,0.2024314999580383,,0.07,4.846153846153846,,4.9397105877216045,4.389082146646121,89.50625840053763,,0.11480363,0.08459215,0.03021148,78.0,13,13,,,,0.527131782,4.384615384615385,3.230769230769231,1.35714286,1.1538461538461535,0.2874015748031496,0.68367347,0.151515151,0,0.2748344370860927,1.4230769230769231,114.6146019158918,115.5057498611589,4.722935393164161,0.25605536,,0.13786408000000006,,-0.5696280002593994,-0.0707128388334374,38,28,1,10,9,0,0,42
Chris Waters,7015,425561,BAL,0.2014714330434799,,0.41,5.010308884271926,,5.405213977523041,5.207235442507331,88.83958191802536,,0.11340206,0.09965636,0.0137457,64.2,11,11,,,,0.477477477,4.592783143915932,4.036082156774607,1.13793103,1.2525772210679815,0.2811059907834101,0.71588367,0.11392405,0,0.2702702702702703,1.530927714638644,112.41963009773193,120.36426710428016,5.273357776681912,0.24626866,,0.14672686000000001,,-0.451302021741867,-0.0973073955060203,33,29,3,9,4,1,1,36
Boone Logan,5525,457429,CHW,0.2012173533439636,,-0.46,5.952759839177063,,4.360365548430913,3.6439531757391967,92.96330242846386,,0.21319797,0.07106599,0.14213198,42.1,55,0,,,,0.433823529,8.929139758765594,2.9763799195885317,3.0,1.4881899597942658,0.3759398496240601,0.65916399,0.152173913,0,0.3131868131868132,1.6771664626252836,131.70880180065078,95.99144448979096,3.3524032974258224,0.25925926,,0.25588235000000004,,-0.724526047706604,-0.2426733701333874,42,14,1,7,0,0,0,28
Justin Masterson,2038,475416,BOS,0.1944827884435653,,2.38,3.158490338704067,,4.694282318528083,4.222998607498586,91.49489209330672,,0.18630137,0.10958904,0.07671233,88.1,36,9,,,,0.542857142,6.92830138812505,4.075471404779441,1.7,1.0188678511948603,0.2426778242677824,0.83333333,0.149253731,0,0.2145110410094637,1.2226414214338324,70.01178772533156,111.4111238345232,4.150209402267167,0.30359712,,0.22704508,,1.43356391787529,0.5539153766778182,68,40,8,10,5,0,0,31
Logan Kensing,6166,434137,FLA,0.1937962025403976,,0.44,4.2289166344600435,,4.794669264517861,5.009339786055492,93.84305481991524,,0.21653543,0.12992126,0.08661417,55.1,48,0,,,,0.335403726,8.945785188280862,5.367471112968516,1.66666667,1.1385544785084734,0.2774193548387096,0.79015544,0.089743589,0,0.2304147465437788,1.5000003447016397,97.75621380414177,112.6551015825018,4.2482704422174065,0.30800821,,0.20697674,,-1.2376480102539062,-1.6332638890101592,55,33,4,7,0,0,0,26
John Parrish,160,332292,TOR,0.1932718399912119,,0.52,4.0393710190517815,,4.738317866552812,5.041112466091113,89.00955390413279,,0.11731844,0.08379888,0.03351955,42.1,13,6,,,,0.37062937,4.464567968425653,3.1889771203040382,1.4,1.0629923734346791,0.3043478260869565,0.78181818,0.084745762,0,0.2865853658536585,1.4645672700655583,93.01056453692556,108.2831455541722,5.120665010819787,0.20467836,,0.16053512000000003,,0.1858220100402832,0.8587139870729498,21,15,0,5,2,0,0,19
Brandon Knight,831,150284,NYM,0.1927409181371331,,-0.01,5.25,,3.71535161336263,4.704567313318451,91.75320255055146,,0.1754386,0.12280702,0.05263158,12.0,4,2,,,,0.567567567,7.5,5.25,1.42857143,0.0,0.3684210526315789,0.69565217,0.0,0,0.2916666666666667,1.75,125.4150408386204,86.8280438833089,4.470435327488345,0.2992126,,0.14150943000000005,,-0.1347879953682422,-0.0300836360851118,10,7,2,0,0,0,0,7
Matt Belisle,1837,279571,CIN,0.1916374117136001,,-0.76,7.280900436765786,,4.547748920511533,4.039795535192544,90.69781949626864,,0.09859155,0.04225352,0.05633803,29.2,6,6,,,,0.508333333,4.247191921446708,1.8202251091914463,2.33333333,1.213483406127631,0.3644067796610169,0.54852321,0.142857142,0,0.3455882352941176,1.7865172367990123,165.3163321940431,102.0286259345044,4.32015023769427,0.24886878,,0.11382113999999999,,-1.265169978141785,-0.265297976978144,14,6,0,4,1,0,0,24
Brian Stokes,8653,425530,NYM,0.1910694912075996,,0.54,3.5100005355835777,,4.242018449401882,3.7956262452206846,95.56451128592452,,0.1884058,0.05797101,0.13043478,33.1,24,1,,,,0.386138613,7.020001071167155,2.160000329589894,3.25,1.3500002059936838,0.303030303030303,0.83333333,0.131578947,1,0.2692307692307692,1.290000196838409,83.84892581215122,99.22546330806315,3.635699384254622,0.30483271,,0.18367347,,-0.2538739591836929,-0.2028865900381818,26,8,0,5,0,0,0,13
Tyler Walker,901,400104,SFG,0.1896315068006515,,0.14,4.556251738072104,,4.238268702030343,3.694346941988748,92.1393058736911,,0.21681416,0.09292035,0.12389381,53.1,65,0,,,,0.476821192,8.268753154279004,3.5437513518338593,2.33333333,1.1812504506112864,0.2702702702702703,0.67567568,0.14893617,0,0.230392156862745,1.275000486374087,105.9208391784368,100.16666704266508,3.505096636939419,0.2970297,,0.28260870000000005,,0.075094036757946,-0.3852347099418234,49,21,1,7,0,0,0,27
Jesus Colome,1198,400125,WSN,0.1841794699430465,,0.26,4.309859154929577,,4.498215463127888,4.96007684897369,95.46980574324324,,0.17628205,0.125,0.05128205,71.0,61,0,,,,0.321951219,6.971830985915493,4.943661971830986,1.41025641,0.7605633802816901,0.2644230769230769,0.69037657,0.071428571,0,0.2267657992565055,1.408450704225352,100.40117700094618,103.45879887703566,4.642609491618127,0.21996303,,0.1902834,,0.3861959874629974,0.1695458654367755,55,39,4,6,0,0,0,34
Kirk Saarloos,1516,424164,OAK,0.1822188571095466,,-0.28,5.468353159629262,,3.6636637261043647,3.928493664506555,87.2368325626149,,0.10169492,0.03389831,0.06779661,26.1,8,1,,,,0.534653465,4.101264869721947,1.3670882899073156,3.0,0.6835441449536578,0.35,0.62827225,0.08,0,0.3245614035087719,1.556961663505554,130.03369481498737,86.42554702417567,3.816007397876383,0.26842105,,0.11413043,,-0.5249000042676926,-1.0612972174644102,12,4,0,2,0,0,0,16
Clay Rapada,4831,449060,DET,0.1684790700674057,,0.26,4.218752514572451,,3.835143699124706,4.8861860067978,87.91425952576755,,0.15957447,0.14893617,0.0106383,21.1,25,0,,,,0.507936507,6.328128771858675,5.906253520401431,1.07142857,0.0,0.296875,0.67647059,0.0,0,0.240506329113924,1.5468759220098984,95.8679532907668,88.24983762966012,4.899859448250657,0.15231788,,0.1328125,,0.081988014280796,0.0122212566393107,15,14,1,0,0,0,0,10
Al Reyes,1005,121099,TBR,0.1683137267827987,,0.08,4.367647916388102,,4.058489050172228,4.482537598067633,87.95998364825581,,0.19791667,0.10416667,0.09375,22.2,26,0,,,,0.34375,7.544119128306723,3.970589014898275,1.9,0.7941178029796551,0.296875,0.68493151,0.074074074,0,0.2470588235294117,1.3676473273538503,103.1252256139916,94.54504359299754,4.077319825433712,0.35416667,,0.24456522000000003,,-0.1947040259838104,-0.3813804438759191,19,10,1,2,0,0,0,11
Matt Albers,4300,458006,BAL,0.1676181219518184,,0.79,3.489795307078502,,4.601405777746562,4.966805226602943,93.15911429268974,,0.125,0.10576923,0.01923077,49.0,28,3,,,,0.532467532,4.775509367581108,4.040815618722476,1.18181818,0.734693748858632,0.2532467532467532,0.74918567,0.075471698,0,0.233695652173913,1.3265303798836412,78.30285649056869,102.56560043751615,4.814448213755374,0.23558897,,0.13651877,,0.3261880241334438,-0.2169975726514864,26,22,2,4,1,0,0,19
Kam Mickolio,9513,501874,BAL,0.16733118891716,,-0.03,5.869565704143831,,2.6102791063276234,4.158616852050642,95.47282608695652,,0.22222222,0.11111111,0.11111111,7.2,9,0,,,,0.318181818,9.39130512663013,4.695652563315065,2.0,0.0,0.3333333333333333,0.58333333,0.0,0,0.25,1.5652175211050217,131.6993463947023,58.47622697038331,3.870848942684512,0.27848101,,0.23809524000000004,,-0.6143720149993896,-0.8340038684258786,8,4,0,0,0,0,0,5
Casey Fossum,188,407154,DET,0.1645366102457046,,-0.05,5.661291019229399,,4.559437810518761,4.8011519660023065,89.16957720588235,,0.15642458,0.10055866,0.05586592,41.1,31,0,,,,0.4453125,6.0967749437855066,3.9193553210049688,1.55555556,0.8709678491122153,0.3174603174603174,0.65656566,0.085106382,0,0.2784810126582278,1.5000001845821485,128.6485474372334,104.78462795660528,4.4281990151215265,0.25964912,,0.20945946000000004,,-0.246846005320549,0.0969609086199338,28,18,3,4,0,0,0,26
Jason Davis,1598,425186,PIT,0.1608440428972244,,-0.28,5.294117350066839,,4.89672406338491,5.218215794320807,92.29914676170696,,0.08496732,0.11111111,-0.02614379,34.0,14,4,,,,0.521367521,3.441176277543445,4.499999747556813,0.76470588,0.5294117350066838,0.3050847457627119,0.61594203,0.071428571,0,0.2857142857142857,1.6176469680759784,124.50765611775448,114.40981052829687,5.311684620884953,0.23387097,,0.12916667000000004,,-0.4461400210857391,-0.1908041469414293,13,17,3,2,2,0,0,20
Warner Madrigal,6419,444127,TEX,0.1558986455202102,,-0.04,4.7500015099848145,,4.520907610434214,5.091532365815018,94.07120854118568,,0.14285714,0.09090909,0.05194805,36.0,31,1,,,,0.333333333,5.500001748403469,3.5000011126203896,1.57142857,1.0000003178915398,0.2807017543859649,0.63063063,0.072727272,1,0.2571428571428571,1.3888893304049166,105.73763407615064,102.35826761062825,4.758673558795058,0.25752508,,0.21428570999999996,,-1.1436379477381706,-1.3282354188381615,22,14,0,4,0,0,0,19
Rudy Seanez,1279,121955,PHI,0.1537214964628219,,-0.13,3.530769645194378,,4.1474030145950005,4.704024513723114,91.8135474420363,,0.15873016,0.13227513,0.02645503,43.1,42,0,,,,0.473282442,6.230769962107727,5.192308301756439,1.2,0.4153846641405151,0.2748091603053435,0.65359477,0.052631578,0,0.2331288343558282,1.453846324491803,81.20178226365896,94.64391887482503,4.720989118759931,0.32240437,,0.26415093999999995,,-0.27304807305336,-0.4025153616271568,30,25,1,2,0,0,0,17
Michael Wuertz,1856,430900,CHC,0.1503361761569976,,0.46,3.626866497635685,,4.296197649640751,4.31317162360296,92.3411420700867,,0.15873016,0.10582011,0.05291005,44.2,45,0,,,,0.455882352,6.044777496059473,4.029851664039649,1.5,0.8059703328079298,0.2962962962962963,0.70205479,0.1,0,0.2603550295857988,1.4328361472140976,80.26762502659311,97.91279690610756,4.357938355845752,0.30555556,,0.2652439,,-0.1199120208621025,-0.0918390755270502,30,20,0,4,0,0,0,18
Chris Lambert,8047,461836,DET,0.1497742831707,,-0.37,5.661290496742818,,4.873953817488625,4.965288446016509,90.1780523255814,,0.14705882,0.06862745,0.07843137,20.2,8,3,,,,0.376623376,6.532258265472482,3.0483871905538247,2.14285714,1.3064516530944963,0.3733333333333333,0.61452514,0.096774193,0,0.3333333333333333,1.8387097339848468,128.64853556412186,111.96466179631902,4.455632637338529,0.29515419,,0.24083770000000004,,-0.7853400409221649,-0.2762570276193626,15,7,2,3,0,0,0,13
Ryan Feierabend,6336,456387,SEA,0.1458984166383743,,-0.78,7.714284725120644,,5.249665067317316,4.817600557929797,88.31752461472603,,0.1420765,0.07650273,0.06557377,39.2,8,8,,,,0.378571428,5.899158907445198,3.17647018093203,1.85714286,1.588235090466015,0.3851851851851852,0.62305296,0.125,0,0.3511904761904761,1.8403358984764937,184.62436322714984,123.90795567352872,4.772736602684372,0.24848485,,0.18152866,,-1.040429949760437,-0.1777159921164921,26,14,1,7,2,0,0,34
Josh Kinney,3638,448337,STL,0.1452846974134445,,0.25,0.0,,1.2748754228864398,1.840141537146909,90.23470306396484,,0.32,0.04,0.28,7.0,7,0,,,,0.75,10.285714285714286,1.2857142857142858,8.0,0.0,0.1875,1.0,0.0,0,0.125,0.5714285714285714,0.0,29.754065273931907,1.143147549503994,0.36585366,,0.24489795999999997,,0.0816500410437583,0.1967227418510619,8,1,0,0,0,0,0,0
Angel Guzman,2145,425768,CHC,0.1434960894985124,,0.01,5.586207263960165,,3.95960454135673,4.252099512245326,94.52638513901654,,0.22727273,0.09090909,0.13636364,9.2,6,1,,,,0.275862068,9.310345439933608,3.7241381759734433,2.5,0.9310345439933608,0.3214285714285714,0.66176471,0.083333333,0,0.2564102564102564,1.4482759573230055,123.63057484379064,90.19362983255895,3.681931181668985,0.2375,,0.23076923000000005,,0.0958519969135522,0.2341934246557542,10,4,1,1,0,0,0,6
Devern Hansack,4939,468962,BOS,0.1421674191951751,,-0.09,4.050002413989552,,2.082017654180154,4.060450233329507,91.8511962890625,,0.19230769,0.03846154,0.15384615,6.2,4,0,,,,0.4,6.75000402331592,1.3500008046631842,5.0,0.0,0.3,0.28571429,0.0,0,0.24,1.0500006258491432,89.77323939248049,49.814474194350055,3.4535877082004793,0.29787234,,0.18604651000000005,,0.1078799962997436,0.1408157926267579,5,1,0,0,0,0,0,3
Merkin Valdez,7019,429723,SFG,0.1398290512152016,,0.44,1.6875016093269437,,4.00701911449512,4.431039143816908,95.8373944091797,,0.1884058,0.10144928,0.08695652,16.0,17,1,,,,0.478260869,7.312506973750089,3.937503755096202,1.85714286,0.5625005364423146,0.2826086956521739,0.83333333,0.066666666,0,0.2333333333333333,1.312501251698734,39.22996288403147,94.66666464193094,4.011943614582151,0.23387097,,0.19999999999999996,,0.4742920100688934,0.3160574050289237,13,7,2,1,0,0,0,3
Chan Ho Park,1267,120221,LAD,0.1388152837753296,,1.17,3.398601579924981,,4.369780583829136,3.9232428005115714,92.99810635130156,,0.19174757,0.08737864,0.10436893,95.1,54,5,,,,0.508771929,7.458042355946486,3.398601579924981,2.19444444,1.132867193308327,0.302491103202847,0.78202995,0.139534883,2,0.260752688172043,1.3951049695371065,80.92516792200608,102.52265303951818,3.749668465358033,0.28532609,,0.2173315,,0.5125220380723476,0.6634091396756219,79,36,4,12,2,0,0,36
Mitch Stetter,5579,449777,MIL,0.1358599811792373,,0.49,3.1973688222695427,,4.434650022435407,4.65786988196895,,,0.28440367,0.17431193,0.11009174,25.1,30,0,,,,0.36,11.013159276706205,6.75000084701348,1.63157895,0.7105264049487873,0.2264150943396226,0.81871345,0.083333333,0,0.1627906976744186,1.30263174240611,75.42515190681223,102.12005840007888,4.061985242520404,0.24882629,,0.26797386,,0.2980160117149353,0.0687348929023789,31,19,4,2,0,0,0,9
Michael Gonzalez,1794,283166,ATL,0.1350290775299072,,-0.39,4.277229015155155,,4.171622554546175,3.265157536036484,93.4920840992647,,0.30985915,0.09859155,0.21126761,33.2,36,0,,,,0.308641975,11.762379791676675,3.74257538826076,3.14285714,1.603960880683183,0.2597402597402597,0.61349693,0.166666666,14,0.2047244094488189,1.1881191708764318,101.15917002184808,97.44777212899317,2.7370494517084043,0.33433735,,0.25461255000000005,,0.1470639705657959,-0.0785332191746953,44,14,1,6,0,0,0,16
Daniel Cabrera,1931,425555,BAL,0.1319668591022491,,0.6,5.250000445048052,,5.609796267850918,5.312657555190608,93.49968526186213,,0.11571255,0.10962241,0.00609013,180.0,30,30,,,,0.480263157,4.750000402662523,4.500000381469759,1.05555556,1.200000101725269,0.2946127946127946,0.72421361,0.122448979,0,0.2791023842917251,1.6055556916601978,117.79774893678945,124.89431792048424,5.329647207174061,0.25092799,,0.11774892000000003,,-1.6158260107040403,0.5017897992598008,95,90,18,24,13,2,0,105
Brandon McCarthy,4662,435221,TEX,0.12848000228405,,0.41,4.090909800253747,,5.222927733492323,5.4885843734043025,90.01849365234375,,0.10752688,0.08602151,0.02150538,22.0,5,5,,,,0.243243243,4.090909800253747,3.2727278402029976,1.25,1.227272940076124,0.2394366197183098,0.72580645,0.088235294,0,0.238095238095238,1.2727274934122768,91.06589178729593,118.1459965178101,5.71932752355248,0.30057803,,0.16049382999999995,,0.2985720038414001,0.4526537163805328,10,8,1,3,2,0,0,10
Pat Neshek,4682,450212,MIN,0.1275814771652221,,0.04,4.725002140403763,,3.732018551826601,3.265841890584496,,,0.26785714,0.07142857,0.19642857,13.1,15,0,,,,0.305555555,10.125004586579491,2.700001223087865,3.75,1.3500006115439325,0.2857142857142857,0.68181818,0.133333333,0,0.2307692307692307,1.2000005435946066,110.209994151275,88.68062742434384,2.879707246819083,0.28571429,,0.27,,8.99811275303e-05,-0.1037775686038918,15,4,0,2,0,0,0,7
Jim Miller,7458,461848,BAL,0.1232081800699234,,0.16,1.1739143820491251,,3.3928881427068807,4.425114397930819,92.93545323202056,,0.20512821,0.12820513,0.07692308,7.2,8,0,,,,0.478260869,9.391315056393005,5.869571910245627,1.6,0.0,0.36,0.8,0.0,1,0.2727272727272727,1.826089038743084,26.33989712902653,75.8054820996358,4.097686328610963,0.33333333,,0.21212120999999995,,-0.42808997631073,-0.1863265198251609,8,5,1,0,0,0,0,1
Neal Cotts,1797,425840,CHC,0.1222824230790138,,0.39,4.289722684858579,,4.449776228972782,3.4145546945019363,91.80356996391076,,0.26875,0.08125,0.1875,35.2,50,0,,,,0.367346938,10.850475026406992,3.280376170774207,3.30769231,1.76635639964765,0.3229166666666667,0.8056872,0.170731707,0,0.2602739726027397,1.4299075616195265,94.93755895364802,101.43484974559064,2.936513497941495,0.25694444,,0.27424749000000004,,-0.4463300704956054,-0.1552430829832043,43,13,1,7,0,0,0,17
Josh Banks,5570,457468,SDP,0.1193491220474243,,0.17,4.746094032889249,,5.182799652265392,5.1630846025720185,87.31724276768566,,0.1155914,0.08602151,0.02956989,85.1,17,14,,,,0.364285714,4.535156520316393,3.375000201165688,1.34375,1.265625075437133,0.2907801418439716,0.73083779,0.102564102,0,0.2789317507418398,1.4765625880099886,120.61265326320864,124.13441188740131,5.2506547576878075,0.24161074,,0.14190316999999997,,-0.2110179662704467,0.2696361854808596,43,32,3,12,4,1,0,45
Alfredo Aceves,5164,469686,NYY,0.1170305423438549,,1.34,2.4,,4.798684946695964,4.736027017732462,92.0740615068856,,0.13333333,0.08333333,0.05,30.0,6,4,,,,0.419354838,4.8,3.0,1.6,1.2,0.2333333333333333,0.91836735,0.105263157,0,0.2272727272727272,1.1666666666666667,55.24882522160829,110.92565908106532,4.858867183612836,0.28985507,,0.16888888999999996,,0.6561480164527893,0.4851949581572655,16,10,0,4,3,0,0,8
Wes Littleton,6236,452725,TEX,0.1136736273765564,,-0.1,6.000000635782945,,4.132018385993121,4.5089247592158035,92.9223403930664,,0.175,0.1,0.075,18.0,12,0,,,,0.527272727,7.000000741746769,4.000000423855297,1.75,0.5000000529819121,0.3148148148148148,0.61594203,0.066666666,0,0.2608695652173913,1.4444445975033016,133.5632989483232,93.61253875081329,3.9391944745039944,0.2016129,,0.125,,0.1518700718879699,0.1896586979351811,14,8,3,1,0,0,0,12
Yusmeiro Petit,4020,433589,ARI,0.1115255206823349,,0.79,4.313609491797506,,5.208941368672541,4.383021910670614,87.59448890348452,,0.18340611,0.06113537,0.12227074,56.1,19,8,,,,0.331325301,6.710059209462788,2.2366864031542626,3.0,1.917159774132225,0.20625,0.71759259,0.144578313,0,0.2102803738317757,1.0473372840166786,95.45215569696435,117.76576733302863,4.1554184448458065,0.26702997,,0.20671835000000005,,0.2368999626487493,-0.1629284856274764,42,14,1,12,3,0,0,27
Rafael Soriano,1100,400089,ATL,0.1107855141162872,,0.29,2.5714285714285716,,3.917732565743582,4.779170498996973,93.531951289849,,0.28070175,0.15789474,0.12280702,14.0,14,0,,,,0.225806451,10.285714285714286,5.785714285714286,1.77777778,0.6428571428571429,0.2,0.76923077,0.052631578,3,0.1489361702127659,1.1428571428571428,60.815911220677286,91.47874310342328,4.070715866200763,0.29661017,,0.27551020000000004,,0.0817359834909439,0.0072466907053407,16,9,1,1,0,0,0,4
Charlie Zink,4180,468402,BOS,0.1082838699221611,,-0.28,16.61539680436707,,3.3627876800899505,6.406530528215077,80.36290218955592,,0.04,0.04,0.0,4.1,1,1,,,,0.434782608,2.0769246005458837,2.0769246005458837,1.0,0.0,0.4782608695652174,0.33333333,0.0,0,0.4583333333333333,2.7692328007278446,368.30051996194896,80.01476118375966,5.764306257698365,0.23529412,,0.050000000000000044,,-0.0150119997560977,0.1949743568175816,1,1,0,0,0,0,0,8
Kei Igawa,7794,506432,NYY,0.1073386576026678,,-0.23,13.5,,3.132018280029297,6.09966537989676,89.46791444975754,,0.0,0.0,0.0,4.0,2,1,,,,0.391304347,0.0,0.0,0.0,0.0,0.5416666666666666,0.53846154,0.0,0,0.5416666666666666,3.25,310.7746418715467,72.64316349192202,5.918506349503994,0.275,,0.048780489999999954,,-0.3549800212931586,-0.140846081270245,0,0,0,0,0,0,0,6
Javier López,1663,425657,BOS,0.1032295674085617,,1.8,2.426966812255262,,4.1938162603909745,4.184364849337971,88.85609059697309,,0.15384615,0.10931174,0.04453441,59.1,70,0,,,,0.595505617,5.764046179106247,4.0955064956807545,1.40740741,0.6067417030638155,0.2784090909090909,0.83769634,0.102564102,0,0.2431192660550458,1.3483148956973678,53.79667722705681,99.61023977380916,4.016342319876484,0.26726058,,0.20289855,,1.2236762046813965,0.7397319485767127,38,27,2,4,0,0,0,16
Jonathan Albaladejo,3521,452293,NYY,0.1028270721435546,,0.21,3.951218593127881,,3.497871853467064,3.704758478463523,90.77645874023438,,0.22413793,0.10344828,0.12068966,13.2,7,0,,,,0.394736842,8.560973618443741,3.951218593127881,2.16666667,0.6585364321879801,0.3684210526315789,0.76530612,0.083333333,0,0.2884615384615384,1.53658500843862,90.95841061003804,81.0466361787642,3.648110976953696,0.20512821,,0.18478260999999996,,-0.1140759959816932,-0.2040190503002898,13,6,0,1,0,0,0,6
Burke Badenhop,9736,488674,FLA,0.1011025793850421,,-0.52,6.084507205708119,,5.096807065205877,4.288881071620936,89.48686872209821,,0.16055046,0.09633028,0.06422018,47.1,13,8,,,,0.544871794,6.654929756243256,3.9929578537459536,1.66666667,1.3309859512486513,0.3157894736842105,0.65028902,0.175,0,0.2835051546391752,1.6056338459507538,140.65029857699932,119.7938940648916,4.26616550018769,0.27733333,,0.16863905,,-1.2155941389501097,-0.8409161836384935,35,21,3,7,2,0,0,32
Edward Mujica,3970,465629,CLE,0.0955439731478691,,-0.61,6.750004439521289,,4.2699500629371006,4.601458084330451,92.79912860576924,,0.16071429,0.05952381,0.10119048,38.2,33,0,,,,0.3046875,6.284486891968097,2.327587737765962,2.7,1.163793868882981,0.328,0.56,0.084745762,0,0.2929936305732484,1.448276814609932,157.16866145783703,100.65855575044016,4.163674649988192,0.28685259,,0.16149068,,-1.530062198638916,-2.2488823029298826,27,10,1,5,0,0,0,29
Wilfredo Ledezma,1669,425656,- - -,0.0954459905624389,,0.1,4.165713491167493,,4.469160882132443,5.137866658517261,94.050021484375,,0.19924812,0.15413534,0.04511278,58.1,28,6,,,,0.371951219,8.177141297476929,6.325713079180266,1.29268293,0.6171427394322211,0.2848484848484848,0.73825503,0.057971014,0,0.2297297297297297,1.5771425563267871,105.86342230522334,106.6425991783122,4.89768620788186,0.23844732,,0.23580785999999998,,-0.5720739811658859,-0.3401913504688587,53,41,3,4,0,0,0,27
