Name,PlayerId,MLBAMID,Pos,Team,fWAR,fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,BB/K,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%,Inn
Doug Strange,1012596,122857,2B,TEX,2.086635322016016,,2.5,-10.910335530854956,14.586186289787292,-0.347310691839084,,,,,84.1652925567529,0.3049544001703208,,,,,0.677856191,0.359504132,0.318352059,0.256198347,0.103305785,0.283980582,145,542,484,58,60,7,36,174,124,88,29,0,6,43,3,69,0.127306273,0.079335793,0.623188405,,,-0.0262993741780519,1.2495398756405167,,,,,13.0,,,,,,,,1169.1
Dave Magadan,1007961,118132,3B,- - -,2.042518280767897,,1.73,1.8192115156153523,0.3294439911842346,0.1454071435146033,,,,,102.4640593541545,0.3353809097102869,,,,,0.734272738,0.356043956,0.378228782,0.272527472,0.083516484,0.302798982,137,544,455,49,50,5,28,162,124,96,23,0,2,80,7,63,0.115808823,0.147058823,1.269841269,,,-1.0429996848106384,-1.8075329880226625,,,,,2.0,,,,,,,,1082.3
Joe Carter,1002018,112064,RF,TOR,2.034211265088919,,2.04,7.036182014889604,-7.966737270355225,0.4729972088243812,,,,,107.97094008927972,0.345188586826784,,,,,0.801627139,0.489220563,0.312406576,0.253731343,0.23548922,0.256959314,155,669,603,92,121,33,71,295,153,82,33,5,8,47,5,113,0.168908819,0.07025411,0.415929203,,,-0.5786558389663696,-0.9313331833762888,,,,,-1.0,,,,,,,,1290.4
Gary Gaetti,1004422,114508,3B,- - -,1.9829317983614152,,2.2600000000000002,-3.894185783496841,12.013148248195648,-0.9828834624495356,,,,,93.58964664100286,0.3232405953901015,,,,,0.737793985,0.438066465,0.29972752,0.24471299,0.193353475,0.282700421,102,369,331,40,50,14,35,145,81,46,20,1,1,21,0,87,0.235772357,0.056910569,0.24137931,,,-0.5772439539432526,-0.5793711007039921,,,,,13.0,,,,,,,,738.3000000000001
Sean Berry,1000910,110937,3B,MON,1.9823356979970193,,1.66,7.669836115177343,-0.2949252724647522,1.644168681465089,,,,,113.89441587418924,0.3516919293947387,,,,,0.812584092,0.464882943,0.347701149,0.260869565,0.204013378,0.28959276,122,351,299,50,49,14,31,139,78,47,15,2,12,41,6,70,0.199430199,0.116809116,0.585714285,,,-0.4792499244213104,-1.5987782368717802,,,,,-1.0,,,,,,,,685.1
Jeff Conine,131,112559,LF,FLA,1.9711206377896415,,0.74,3.748096582980782,-7.283362865447998,-0.2537046424113214,,,,,104.92234297400772,0.3382199604700251,,,,,0.754425173,0.403361344,0.351063829,0.292436974,0.11092437,0.356828193,162,658,595,75,79,12,39,240,174,135,24,3,2,52,2,135,0.205167173,0.079027355,0.385185185,,,0.2859121859073639,-0.340216255773974,,,,,0.0,,,,,,,,1364.3
Ryan Thompson,713,123302,CF,NYM,1.9186570781867751,,1.79,-4.097405839467712,12.125971794128418,-2.4727861736901104,,,,,95.83891224539587,0.3235897538328015,,,,,0.746695247,0.444444444,0.302250803,0.25,0.194444444,0.30964467,80,316,288,34,26,11,32,128,72,40,19,2,2,19,4,81,0.256329113,0.060126582,0.234567901,,,-0.3109739124774933,-0.2255605965407182,,,,,11.0,,,,,,,,656.2
Pat Kelly,1006812,116955,2B,NYY,1.918039087715827,,2.4,-6.578764273062419,11.442619919776917,-1.6981370663270354,,,,,91.20734315540123,0.3153831888488631,,,,,0.706622878,0.389162561,0.317460317,0.273399014,0.115763547,0.308605341,127,451,406,49,51,7,32,158,111,79,24,1,14,24,0,68,0.150776053,0.053215077,0.352941176,,,-1.2381538152694702,-0.2873573864978944,,,,,10.0,,,,,,,,1051.2
Will Clark,1002318,112345,1B,SFG,1.8938979876917208,,1.54,13.501785325095057,-14.63600730895996,-0.2835718865972012,,,,,119.6778305659593,0.3547195669795785,,,,,0.79926306,0.431771894,0.367491166,0.283095723,0.148676171,0.301204819,132,567,491,82,73,14,43,212,139,96,27,2,2,63,6,68,0.119929453,0.111111111,0.926470588,,,2.401155710220337,0.2089260470608258,,,,,-7.0,,,,,,,,1113.1
Eddie Murray,1009386,119579,1B,NYM,1.8629937518967816,,1.14,7.399702506018952,-12.06035614013672,-0.2883891840465367,,,,,109.44224774199152,0.3444388899184365,,,,,0.79194756,0.467213114,0.324734446,0.285245901,0.181967213,0.276836158,154,659,610,77,100,27,56,285,174,118,28,1,2,40,4,61,0.092564491,0.060698027,0.655737704,,,-0.0749480724334716,-1.5054013546822111,,,,,-3.0,,,,,,,,1321.0
Terry Pendleton,1010157,120381,3B,ATL,1.8273982589093565,,2.35,-10.22917852242922,4.432787299156189,0.7309552601072937,,,,,86.99310207137626,0.3156477526847262,,,,,0.718334042,0.407582938,0.310751104,0.271721958,0.13586098,0.294676806,161,682,633,81,84,17,51,258,172,121,33,1,5,36,5,97,0.142228739,0.052785923,0.37113402,,,-0.1367597132921219,-0.6749961644357164,,,,,3.0,,,,,,,,1392.2
B.J. Surhoff,117,122989,3B,MIL,1.8109452829783363,,2.25,-10.75050349796595,9.864315077662468,-1.234398255124688,,,,,87.09216386308253,0.3130262868889307,,,,,0.708951405,0.391304347,0.317647058,0.273550724,0.117753623,0.286282306,148,599,552,66,79,7,48,216,151,103,38,3,12,36,5,47,0.078464106,0.060100166,0.765957446,,,1.0386838912963867,1.9193808910343049,,,,,10.0,,,,,,,,1235.4
Dean Palmer,482,120194,3B,TEX,1.7932943263793322,,2.5,10.972402310995523,-11.69822096824646,-1.8701215046457944,,,,,117.83674251718624,0.3563618068030287,,,,,0.824257694,0.502890173,0.321367521,0.244701348,0.258188825,0.27893175,148,585,519,88,96,33,66,261,127,61,31,2,11,53,4,154,0.263247863,0.09059829,0.344155844,,,0.7960680723190308,-0.2621971659097618,,,,,-13.0,,,,,,,,1260.1
Phil Clark,1002303,112337,1B,SDP,1.7826124282721592,,1.65,7.766542234257804,0.9820547103881836,0.4578075753524899,,,,,123.10704879487268,0.3662225959800448,,,,,0.840931372,0.495833333,0.345098039,0.3125,0.183333333,0.326732673,102,256,240,33,33,9,26,119,75,49,17,0,2,8,2,31,0.12109375,0.03125,0.258064516,,,-0.3118959367275238,-1.1509926465316824,,,,,3.0,,,,,,,,442.4
Jose Vizcaino,577,123743,SS,CHC,1.7678528682662586,,2.52,-9.94770491809297,5.836646556854248,-1.1939329565502703,,,,,88.51708060240003,0.3149954479255236,,,,,0.697433237,0.35753176,0.339901477,0.286751361,0.070780399,0.317525773,151,617,551,74,54,4,27,197,158,131,19,4,12,46,2,71,0.115072933,0.074554294,0.647887323,,,0.3450683057308197,1.1099988939870862,,,,,1.0,,,,,,,,1211.5
Brett Butler,1001772,111812,CF,LAD,1.7618947718230362,,1.83,13.860412756942743,-21.630882263183594,0.0810283955652266,,,,,115.57611136737589,0.3484584139859285,,,,,0.75813984,0.370675453,0.387464387,0.298187808,0.072487645,0.33271719,156,716,607,80,42,1,32,225,181,149,21,10,39,86,1,69,0.096368715,0.120111731,1.246376811,,,3.2664637565612793,1.2645777452719842,,,,,-24.0,,,,,,,,1381.2
Troy Neel,1009480,119682,1B,OAK,1.7581395774684785,,1.98,17.161669114708946,-14.935644149780272,-1.3647282170131805,,,,,131.22949526764694,0.3699023198781523,,,,,0.840287832,0.473067915,0.367219917,0.290398126,0.182669789,0.339805825,123,482,427,59,63,19,40,202,124,84,21,0,3,49,5,101,0.209543568,0.101659751,0.485148514,,,1.7901654243469238,0.5606118203248815,,,,,-4.0,,,,,,,,255.2
Jack Voigt,1013446,123746,LF,BAL,1.752137929898402,,2.07,9.611879738929089,2.24931263923645,0.250099896453321,,,,,142.97404030446486,0.3972957373338904,,,,,0.895480225,0.5,0.395480225,0.296052631,0.203947369,0.345132743,64,177,152,32,23,6,18,76,45,27,11,1,1,25,0,33,0.186440677,0.141242937,0.757575757,,,0.9022698998451232,-0.1014555575599731,,,,,5.0,,,,,,,,347.2
Robin Yount,1014396,124721,CF,MIL,1.7263528357296198,,2.1,-6.758967947768656,7.707017600536346,1.0836705116089431,,,,,87.60289997803704,0.3138060459778422,,,,,0.704984291,0.378854625,0.326129666,0.257709251,0.121145374,0.303621169,127,514,454,62,51,8,36,172,117,81,25,3,9,44,5,93,0.180933852,0.085603112,0.473118279,,,-1.2008042335510254,-0.6862757601348086,,,,,7.0,,,,,,,,990.1
Omar Vizquel,411,123744,SS,SEA,1.6885074430892906,,2.59,-27.056037186701698,23.997962474823,-3.2868012946564704,,,,,69.34539667482294,0.2855725759413184,,,,,0.617501156,0.298214285,0.319286871,0.255357142,0.042857143,0.287755102,158,630,560,68,31,2,18,167,143,125,14,2,12,50,2,71,0.112698412,0.079365079,0.704225352,,,-1.7440043687820437,0.9910580419208764,,,,,16.0,,,,,,,,1330.2
Julio Franco,87,212297,,TEX,1.68107743139845,,2.17,12.644903000703383,-15.123456001281738,0.7038279154803604,,,,,115.98364287619142,0.3535326133204942,,,,,0.79843504,0.437969924,0.360465116,0.289473684,0.14849624,0.325581395,144,607,532,85,84,14,48,233,154,106,31,3,9,62,4,95,0.156507413,0.10214168,0.652631578,,,0.8093079924583435,-0.1488927295530896,,,,,,,,,,,,,
Geronimo Pena,1010144,120371,2B,STL,1.6776427076430616,,1.54,0.7754294263217161,5.776405990123749,0.5736104054376483,,,,,100.56520566178624,0.3295909352469862,,,,,0.735336372,0.405511811,0.329824561,0.255905511,0.1496063,0.333333333,74,289,254,34,30,5,26,103,65,39,19,2,13,25,0,71,0.24567474,0.08650519,0.352112676,,,0.3228940665721893,0.2887049237456871,,,,,5.0,,,,,,,,566.0
Mike Devereaux,1003242,113306,CF,BAL,1.669419785069927,,1.93,-8.559992348745961,6.938150763511658,-0.5318201035261154,,,,,88.69522564995788,0.3144263301724972,,,,,0.706466462,0.400379506,0.306086956,0.250474383,0.149905123,0.28229665,131,577,527,72,75,14,48,211,132,84,31,3,3,43,0,99,0.171577123,0.074523396,0.434343434,,,-0.7649654746055603,0.4268108693581889,,,,,5.0,,,,,,,,1130.1
Scott Hemond,1005621,115737,C,OAK,1.6623116644852278,,1.79,5.751754240099059,2.71879243850708,0.7716834894381464,,,,,115.86778698417962,0.3464490505586187,,,,,0.767367142,0.413953488,0.353413654,0.255813953,0.158139535,0.316129032,91,255,215,31,26,6,22,89,55,33,16,0,14,32,0,55,0.215686274,0.125490196,0.581818181,,,0.810871958732605,0.4863550163903813,,,,,-1.0,,,,,,,,616.0
Chris James,1006347,116477,RF,- - -,1.6613113618819138,,1.68,7.804922985513291,2.4653619527816772,0.4385383855551481,,,,,132.82460638393624,0.3755014022635348,,,,,0.873066298,0.525,0.348066298,0.275,0.25,0.309734513,73,182,160,24,26,9,21,84,44,23,11,1,2,18,2,40,0.219780219,0.098901098,0.45,,,0.3274498879909515,-0.5073594482812775,,,,,4.0,,,,,,,,297.4
Bret Barberie,1000524,110554,2B,FLA,1.657887714140852,,1.43,-3.5582495187827425,5.158207058906555,-1.158872217638418,,,,,95.41990020497862,0.3236560527808391,,,,,0.715164273,0.370666666,0.344497607,0.277333333,0.093333333,0.314285714,99,424,375,45,33,5,23,139,104,81,16,2,2,33,2,58,0.136792452,0.077830188,0.568965517,,,-0.1020700186491012,-0.1264390008485126,,,,,4.0,,,,,,,,844.1
Dwight Smith,1012125,122416,CF,CHC,1.653960093628577,,1.85,9.80257897875216,-5.433240592479706,-0.8264648548793048,,,,,125.0808545446388,0.3710348728825064,,,,,0.848387096,0.493548387,0.354838709,0.3,0.193548387,0.326693227,111,343,310,51,35,11,33,153,93,60,17,5,8,25,1,51,0.148688046,0.072886297,0.490196078,,,0.7522140145301819,-0.2715221291947199,,,,,-5.0,,,,,,,,617.3
Rey Sanchez,213,121663,SS,CHC,1.6004052651531238,,2.33,-14.83522721629484,17.699585914611816,-0.1268523212056607,,,,,68.08476029982444,0.2836798763408714,,,,,0.64151546,0.325581395,0.315934065,0.281976744,0.043604651,0.299382716,105,373,344,35,28,0,13,112,97,84,11,2,1,15,7,22,0.058981233,0.040214477,0.681818181,,,-1.905278205871582,-0.8349516229038156,,,,,13.0,,,,,,,,761.1
Eric Young Sr.,716,124695,2B,COL,1.5773226465568075,,1.66,-12.335537443512976,8.195129990577698,0.613586240215227,,,,,81.45041564444917,0.323243233679016,,,,,0.707784931,0.353061224,0.354723707,0.269387755,0.083673469,0.286666666,144,565,490,82,42,3,27,173,132,105,16,8,42,63,3,41,0.072566371,0.111504424,1.536585365,,,-0.5461538434028625,0.4078357836596324,,,,,9.0,,,,,,,,1068.2
Jeff Reboulet,1389,120975,SS,MIN,1.5679484323905002,,2.19,-5.950460213407624,12.646775722503662,-1.0051935096271336,,,,,85.802093479661,0.3119489685665789,,,,,0.660281773,0.304166666,0.356115107,0.258333333,0.045833333,0.30049261,109,283,240,33,15,1,9,73,62,53,8,0,5,35,0,37,0.130742049,0.123674911,0.945945945,,,-0.6118640899658203,0.2080174383620125,,,,,10.0,,,,,,,,677.1
Todd Zeile,457,124755,3B,STL,1.5630369800401127,,1.12,9.369100667293846,-16.662891626358032,-0.5106992342043668,,,,,112.35907932224067,0.3476668017861256,,,,,0.784970102,0.43257443,0.352395672,0.27670753,0.1558669,0.291322314,157,647,571,82,103,17,54,247,158,104,36,1,5,70,5,76,0.117465224,0.108191653,0.921052631,,,0.8642354607582092,0.5630836744921054,,,,,-18.0,,,,,,,,1299.2
Jeromy Burnitz,867,111742,RF,NYM,1.552641884679815,,1.47,3.884042165635591,0.8160719871520996,-1.8428436811082065,,,,,115.14744385662064,0.3531829520066579,,,,,0.81410096,0.475285171,0.338815789,0.243346007,0.231939164,0.274193548,86,306,263,49,38,13,29,125,64,35,10,6,3,38,4,66,0.215686274,0.124183006,0.575757575,,,0.8365759253501892,0.0710947219635085,,,,,3.0,,,,,,,,642.1
Mark McGwire,1008559,118743,1B,OAK,1.5258802397780984,,1.5,14.234716161611852,-2.4380451440811157,-0.3894771910272538,,,,,211.04759879240535,0.4917634725570678,,,,,1.193480195,0.726190476,0.467289719,0.333333333,0.392857143,0.333333333,27,107,84,16,24,9,15,61,28,13,6,0,0,21,5,19,0.177570093,0.196261682,1.105263157,,,1.2800520658493042,-0.4526238153655131,,,,,-1.0,,,,,,,,209.2
Luis Alicea,584,110136,2B,STL,1.5171364937920044,,1.53,3.3452959316264987,-3.0779603123664856,1.9020514932926744,,,,,102.77459786807594,0.3329771576030402,,,,,0.734832937,0.372928176,0.361904761,0.279005524,0.093922652,0.314102564,115,421,362,50,46,3,25,135,101,76,19,3,11,47,2,54,0.128266033,0.111638954,0.87037037,,,0.7489176988601685,0.942578413954856,,,,,-4.0,,,,,,,,810.2
Wes Chamberlain,1002126,112173,RF,PHI,1.5021432519820903,,1.41,4.086710678442127,0.110767126083374,0.0403900591190904,,,,,110.70239848449768,0.34955098684078,,,,,0.813219183,0.492957746,0.320261437,0.28169014,0.211267606,0.302222222,96,306,284,34,45,12,34,140,80,46,20,2,2,17,3,51,0.166666666,0.055555555,0.333333333,,,-0.3958719968795776,-0.8775854597420119,,,,,3.0,,,,,,,,561.2
David Segui,169,121977,1B,BAL,1.4938810897124783,,1.14,1.4918359989966676,-3.0252389907836914,0.1165033588185906,,,,,102.1530862208246,0.3349729271139949,,,,,0.750775193,0.4,0.350775193,0.273333333,0.126666667,0.286075949,146,519,450,54,60,10,37,180,123,86,27,0,2,58,4,53,0.10211946,0.111753371,1.094339622,,,-1.636674165725708,-1.3817237930854298,,,,,5.0,,,,,,,,1154.1
Deion Sanders,1011415,121668,CF,ATL,1.490915117028783,,1.54,0.9141447752424016,3.5938491821289062,0.9301042554434388,,,,,99.9560646932034,0.3355154220400185,,,,,0.773024994,0.452205882,0.320819112,0.275735294,0.176470588,0.305309734,95,294,272,42,28,6,30,123,75,45,18,6,19,16,3,42,0.142857142,0.054421768,0.38095238,,,0.4889537990093231,0.1351953339534283,,,,,3.0,,,,,,,,498.1
Ozzie Guillen,1005125,115230,SS,CHW,1.4855383737589611,,1.84,-13.561189356863684,12.993826389312744,-0.5704337225761265,,,,,78.28203276500103,0.2939683987776774,,,,,0.665934187,0.374179431,0.291754756,0.280087527,0.094091904,0.296650717,134,486,457,44,50,4,31,171,128,97,23,4,5,10,0,41,0.084362139,0.020576131,0.243902439,,,-1.262722373008728,0.1388002312819405,,,,,6.0,,,,,,,,1133.0
Erik Pappas,1009987,120212,C,STL,1.476365328302839,,1.06,-1.448078478946172,6.801213502883911,-0.975175786530599,,,,,98.56109407302768,0.3265193359869899,,,,,0.710526315,0.342105263,0.368421052,0.276315789,0.065789474,0.317948717,82,266,228,25,28,1,13,78,63,50,12,0,1,35,2,35,0.131578947,0.131578947,1.0,,,-0.1839820891618728,0.163517735183839,,,,,4.0,,,,,,,,594.4
Willie McGee,1008513,118694,RF,SFG,1.471394175617645,,2.07,0.7451138264579527,-4.358384132385254,-1.62861750414595,,,,,103.70174463541797,0.3302338377431708,,,,,0.742186862,0.389473684,0.352713178,0.301052631,0.088421053,0.342364532,130,519,475,53,46,4,33,185,143,110,28,1,10,38,7,67,0.129094412,0.073217726,0.567164179,,,1.3052377700805664,0.3481239506600582,,,,,1.0,,,,,,,,1041.2
Damion Easley,464,113702,2B,CAL,1.441929795969081,,1.63,5.351046704651793,0.6457471251487732,-1.2293552393093703,,,,,120.25207488215084,0.3622010005388223,,,,,0.804678458,0.413043478,0.39163498,0.313043478,0.1,0.358974358,73,264,230,33,22,2,17,95,72,55,13,2,6,28,2,35,0.132575757,0.106060606,0.8,,,-0.239703893661499,-0.506739102130761,,,,,0.0,,,,,,,,580.1
Billy Hatcher,1005486,115602,CF,BOS,1.425204963651865,,1.88,-4.451708750180936,0.8459011316299438,0.0110348376911133,,,,,93.54811454415936,0.3271832838790726,,,,,0.735359475,0.399606299,0.335753176,0.287401574,0.112204725,0.299781181,136,562,508,71,57,9,36,203,146,110,24,3,14,28,4,46,0.081850533,0.049822064,0.608695652,,,-0.3963631391525268,0.312656293969244,,,,,-1.0,,,,,,,,1109.1
Mike Aldrete,1000114,110119,1B,OAK,1.4231592676684537,,1.23,7.266081611860674,-2.332991600036621,-0.1451580515131354,,,,,120.62191704898444,0.3537073509203017,,,,,0.79607843,0.443137254,0.352941176,0.266666666,0.176470588,0.29,95,292,255,40,33,10,24,113,68,44,13,1,1,34,2,45,0.154109589,0.116438356,0.755555555,,,0.692108154296875,0.3302943035489301,,,,,2.0,,,,,,,,570.2
Ed Sprague Jr.,1012356,122612,3B,TOR,1.3859484425708617,,1.42,-10.377880965274397,5.328528046607971,0.3339208720717579,,,,,85.39716091610428,0.3107243910004678,,,,,0.696211195,0.386446886,0.309764309,0.26007326,0.126373626,0.285714285,150,596,546,50,73,12,44,211,142,98,31,1,1,32,1,85,0.142617449,0.053691275,0.376470588,,,-3.3501977920532227,-0.8835627650086484,,,,,4.0,,,,,,,,1291.1
Chris Sabo,1011357,121606,3B,CIN,1.3854085386126878,,1.39,-2.045574350263672,-5.69822096824646,-0.347310691839084,,,,,97.75039557617518,0.3295554191071466,,,,,0.755488326,0.440217391,0.315270935,0.259057971,0.18115942,0.28110599,148,611,552,86,82,21,56,243,143,87,33,2,6,43,5,105,0.171849427,0.070376432,0.409523809,,,-0.2635942101478576,-0.9200928172327716,,,,,-7.0,,,,,,,,1265.1
Chip Hale,1005220,115330,3B,MIN,1.374297851263058,,1.65,7.751601198882541,-0.8092139959335327,0.0548419514670968,,,,,129.35954549419694,0.3784496880255604,,,,,0.83231412,0.424731182,0.407582938,0.333333333,0.091397849,0.353293413,69,213,186,25,27,3,10,79,62,52,6,1,2,18,0,17,0.079812206,0.084507042,1.058823529,,,0.9331260323524476,-0.0478157214995785,,,,,1.0,,,,,,,,232.1
Shane Mack,1007928,118090,CF,MIN,1.3695073271367155,,1.71,0.8551708055591347,-4.739826679229736,1.0420160351786762,,,,,99.72547752077293,0.3332062968356579,,,,,0.746076269,0.411530815,0.334545454,0.276341948,0.135188867,0.307875894,128,553,503,66,61,10,44,207,139,95,30,4,15,41,1,76,0.137432188,0.074141048,0.539473684,,,0.0832801833748817,-0.0207053384318625,,,,,-3.0,,,,,,,,1109.1
Jose Offerman,205,119948,SS,LAD,1.356548115210157,,1.94,-8.72393269786476,-2.316852569580078,0.7508489245083183,,,,,88.98201388111127,0.3076990018767047,,,,,0.676261082,0.330508474,0.345752608,0.269491525,0.061016949,0.302681992,158,696,590,77,62,1,28,195,159,131,21,6,30,71,7,75,0.10775862,0.102011494,0.946666666,,,-0.278596431016922,0.0675892890180543,,,,,-11.0,,,,,,,,1406.2
Lance Blankenship,1001052,111080,CF,OAK,1.342505959601476,,1.48,-3.515288341017844,6.529493093490601,0.6102218660525978,,,,,89.78061286350638,0.3066208290387384,,,,,0.61732229,0.253968253,0.363354037,0.19047619,0.063492063,0.245989304,94,328,252,43,23,2,11,64,48,37,8,1,13,67,0,64,0.195121951,0.204268292,1.046875,,,0.2653676271438598,0.6734953545412026,,,,,7.0,,,,,,,,690.3
David Hulse,1006176,116302,CF,TEX,1.3364205949739287,,2.76,-2.894937166056679,2.2442843914031982,2.154040281660855,,,,,90.69779575819902,0.3149278063883726,,,,,0.701119175,0.368550368,0.332568807,0.289926289,0.078624079,0.333333333,114,441,407,71,29,1,20,150,118,98,9,10,29,26,1,57,0.1292517,0.058956916,0.45614035,,,-0.0195563547313213,0.0508477256607869,,,,,1.0,,,,,,,,851.2
Al Martin,1167,118329,LF,PIT,1.333466525488555,,1.09,9.785081231454974,-15.15306544303894,-0.4488501355517655,,,,,115.68739489388535,0.3561190489157605,,,,,0.819653041,0.48125,0.338403041,0.28125,0.2,0.341107871,143,528,480,85,64,18,52,231,135,83,26,8,16,42,5,122,0.231060606,0.079545454,0.344262295,,,2.245361804962158,0.9824716595208458,,,,,-13.0,,,,,,,,1067.4
Kevin Stocker,1012549,122811,SS,PHI,1.328199104629368,,1.39,8.597831669827293,-6.051438570022583,1.0905652069486678,,,,,120.11949795600265,0.3639840932257915,,,,,0.826384389,0.416988416,0.409395973,0.324324324,0.092664092,0.381395348,70,302,259,46,31,2,17,108,84,67,12,3,5,30,11,43,0.142384105,0.099337748,0.697674418,,,1.0558626651763916,0.3789502428302009,,,,,-10.0,,,,,,,,639.2
Scott Servais,1011756,122011,C,HOU,1.319778889523558,,1.19,-0.5917619869975654,3.4833121299743652,0.063588326331228,,,,,98.1772681856486,0.3211749408628557,,,,,0.727228682,0.414728682,0.3125,0.244186046,0.170542636,0.253658536,85,291,258,24,32,11,22,107,63,41,11,0,0,22,2,45,0.154639175,0.075601374,0.488888888,,,-0.1464994847774505,-0.4781851303639012,,,,,-1.0,,,,,,,,653.2
Harold Reynolds,1010870,121108,2B,BAL,1.313721698413202,,1.72,-11.514456029660977,6.573730945587158,-2.047073719324544,,,,,86.50490056723842,0.311082282550031,,,,,0.67687776,0.334020618,0.342857142,0.251546391,0.082474227,0.26879271,145,570,485,64,47,4,28,162,122,94,20,4,12,66,3,47,0.08245614,0.115789473,1.404255319,,,-0.624645471572876,0.9603113011725484,,,,,5.0,,,,,,,,1226.0
Hal Morris,1009209,119406,1B,CIN,1.29330086339086,,1.22,5.771151063811432,-7.722448348999023,-0.3144025902729481,,,,,111.69931007264256,0.350934206438865,,,,,0.790071383,0.419525065,0.370546318,0.316622691,0.102902374,0.345565749,101,421,379,48,49,7,25,159,120,95,18,0,2,34,4,51,0.121140142,0.080760095,0.666666666,,,1.064877986907959,0.4058726486073736,,,,,-2.0,,,,,,,,834.1
Darren Lewis,286,117731,CF,SFG,1.2926298936644225,,2.23,-15.085659731299256,7.851285338401794,3.062060208292678,,,,,74.3215804000197,0.2852043637207576,,,,,0.625540503,0.323754789,0.301785714,0.252873563,0.070881226,0.27027027,136,572,522,84,48,2,26,169,132,106,17,7,46,30,0,40,0.069930069,0.052447552,0.75,,,0.0131800342351198,0.4875234739774575,,,,,6.0,,,,,,,,1079.2
Jerald Clark,1002289,112330,LF,COL,1.2920819235501966,,0.61,-6.145289210182043,1.021489143371582,-0.5965976077131927,,,,,91.22872196148714,0.3382299433093099,,,,,0.767679673,0.443514644,0.324165029,0.282426778,0.161087866,0.30049261,140,512,478,65,67,13,45,212,135,90,26,6,9,20,2,60,0.1171875,0.0390625,0.333333333,,,-0.4233842492103576,0.8588582638342883,,,,,7.0,,,,,,,,1071.2
Andy Van Slyke,1013363,123653,CF,PIT,1.2865622084416168,,1.11,7.154003589361931,-6.84259307384491,1.4557301923632622,,,,,113.02813565074928,0.3520433383769002,,,,,0.805856917,0.448916408,0.356940509,0.309597523,0.139318885,0.329749103,83,354,323,42,50,8,25,145,100,75,13,4,11,24,5,40,0.11299435,0.06779661,0.6,,,0.2576181590557098,-0.3061632181616083,,,,,-8.0,,,,,,,,675.0
Dave Hansen,1403,115436,3B,LAD,1.281928252286352,,1.3,10.149898654192937,-1.8686554282903671,-0.3711714607197791,,,,,167.04994800235173,0.4273497289226901,,,,,0.969328833,0.504761904,0.464566929,0.361904761,0.142857143,0.382022471,84,127,105,13,30,4,7,53,38,31,3,0,0,21,3,13,0.102362204,0.16535433,1.615384615,,,2.4998059272766113,0.5907304572134142,,,,,-2.0,,,,,,,,127.2
Ken Caminiti,1001863,111908,3B,HOU,1.2585119319003728,,0.46,-5.737684873251064,-2.7273669242858887,-0.3599109046626836,,,,,92.69704648376292,0.312775685542669,,,,,0.711431975,0.390423572,0.321008403,0.261510128,0.128913444,0.28988764,143,596,543,75,75,13,44,212,142,98,31,0,8,49,10,88,0.147651006,0.082214765,0.556818181,,,0.157122403383255,-0.0191244284014175,,,,,-4.0,,,,,,,,1237.0
Cecil Fielder,1004026,114106,1B,DET,1.2549393801298714,,0.62,15.646797882560758,-24.4892520904541,-0.2459217270370572,,,,,119.21542425692505,0.362692608227287,,,,,0.831782908,0.464223385,0.367559523,0.267015706,0.197207679,0.290780141,154,672,573,80,117,30,53,266,153,100,23,0,0,90,15,125,0.186011904,0.133928571,0.72,,,0.2619655132293701,-0.6072260589824241,,,,,-14.0,,,,,,,,962.1
Orel Hershiser,1005741,115861,P,LAD,1.245851876753731,,1.07,1.4894124590786122,7.990394592285156,-0.3952579479664564,,,,,118.37805599705922,0.3527528111139933,,,,,0.784292237,0.410958904,0.373333333,0.356164383,0.054794521,0.382352941,34,83,73,11,6,0,4,30,26,22,4,0,0,2,0,5,0.060240963,0.024096385,0.4,,,-0.1577240079641342,-0.0852992762867729,,,,,0.0,,,,,,,,215.2
Dion James,1006349,116476,LF,NYY,1.21538289639892,,1.44,16.16320465863087,-16.089848518371582,0.1117613008245825,,,,,134.5019244739214,0.3814825742168629,,,,,0.856392727,0.466472303,0.389920424,0.332361516,0.134110787,0.349673202,115,378,343,62,36,7,30,160,114,84,21,2,0,31,1,31,0.082010582,0.082010582,1.0,,,2.7665059566497803,1.0265457026108749,,,,,-13.0,,,,,,,,706.0
Joe Oliver,1009778,119987,C,CIN,1.211783340920413,,0.6,-18.45530363497721,12.206241130828856,0.095382489496842,,,,,71.18195564497563,0.288835331019396,,,,,0.659347292,0.383817427,0.275529865,0.238589211,0.145228216,0.261658031,139,521,482,40,75,14,42,185,115,73,28,0,0,27,2,91,0.174664107,0.051823416,0.296703296,,,-1.0074479579925537,0.5448248468746888,,,,,5.0,,,,,,,,1156.2
