fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO
,1.19,3.6573712961143423,,3.4020399950377342,4.065755648382242,,0.11142857,0.07714286,0.03428571,83.2,64,0,,,,0.666666666,0.107569744003363,0.2661870503597122,0.66287879,0.021276595,11,0.2358490566037736,1.2191237653714475,85.18161126241152,78.77707155377045,3.589772307457586,,,2.5698320865631104,0.6873027228745983,39,27,5,1,0,0,0
,3.29,3.5660377358490565,,5.173031421877304,5.192746851565142,,0.11288483,0.0695553,0.04332953,212.0,32,32,,,,0.342525399,1.4433962264150944,0.244807121661721,0.79494128,0.111111111,0,0.2465923172242874,1.2264150943396226,82.55684730414488,118.26326857834329,5.192594297696364,,,1.1827620267868042,0.1663279861910767,99,61,9,34,20,2,1
,1.02,4.330826726073831,,4.5728752497989555,4.42770935538838,,0.1,0.09655172,0.00344828,133.0,34,22,,,,0.596412556,0.6090225083541325,0.298876404494382,0.70921986,0.134328358,0,0.27734375,1.4887216870878797,97.68300253551078,104.16339487710027,4.4826048822164255,,,0.4060880430042743,-0.0555736998581883,58,56,12,9,6,1,0
,-0.45,5.097510268803614,,4.967206595482711,4.866825346876185,,0.13924051,0.09001406,0.04922644,160.2,32,31,,,,0.428571428,1.2883817162910234,0.302504816955684,0.69788797,0.118556701,0,0.2808112324492979,1.518672167995216,116.71475344840786,114.02890496135088,4.877619314390064,,,-1.4768178164958954,-0.1817399407431401,99,64,6,23,13,0,0
,-0.74,6.024194660345753,,4.749264240463427,5.109962347616639,,0.07426598,0.0984456,-0.02417962,124.0,43,16,,,,0.563714902,0.5806452684670605,0.3282937365010799,0.63610851,0.078431372,0,0.311284046692607,1.7500003230187795,122.19450195186498,102.66142137656848,5.073825276184402,,,-1.152496099472046,-0.6568811327095982,43,57,8,8,6,1,0
,0.34,4.681451324865813,,4.967005739797546,4.544635478811026,,0.12212644,0.06752874,0.0545977,165.1,27,27,,,,0.47069597,1.3608870130423876,0.2768361581920904,0.65625,0.142857142,0,0.2683307332293291,1.324596692694591,105.59143797731832,113.01983040720118,4.67061386761759,,,-0.9446999430656432,-1.240750580845697,85,47,8,25,12,1,0
,1.61,3.5498009047124763,,3.6530359510296817,3.216082418095243,,0.19117647,0.02647059,0.16470588,83.2,72,0,,,,0.49609375,1.183266968237492,0.2629482071713147,0.71045576,0.150684931,2,0.2354740061162079,1.0278884774588315,76.85932493762778,83.45916355772496,2.9059738669400987,,,2.0807700157165527,0.4298537457495393,65,9,4,11,0,0,0
,1.22,4.909091249576308,,4.667885737773808,5.673781655740596,,0.09968847,0.08099688,0.01869159,73.1,14,14,,,,0.371541501,0.859090968675854,0.2908366533864542,0.70158103,0.061946902,0,0.2758620689655172,1.4454546457085795,102.76395179606874,102.28280211045691,5.470096007048219,,,0.4824580252170563,0.6133611354216781,32,26,5,7,4,0,0
,-0.57,5.28454008707242,,5.0693511718187825,4.500624702375051,,0.12624585,0.06312292,0.06312292,202.2,33,32,,,,0.463276836,1.5542764961977706,0.3135838150289017,0.70943396,0.150214592,0,0.2996432818073721,1.5246712296035274,125.98494355080986,119.0078215133376,4.586091948058732,,,-1.6198419332504272,0.3634904770183176,114,57,5,35,15,2,0
,1.03,5.16796905803496,,4.601834581512963,4.720204129961233,,0.10714286,0.05769231,0.04945055,85.1,15,15,,,,0.451505016,1.1601563191507054,0.2852233676975945,0.63976378,0.104761904,0,0.2756598240469208,1.347656330326577,108.18314351140158,100.85464687549708,4.8363829316167575,,,-0.1782360076904297,-0.013523984556898,39,21,2,11,6,0,0
,1.78,3.4208149520135183,,3.764553763346507,4.386488682124126,,0.20253165,0.10759494,0.09493671,73.2,72,0,,,,0.433333333,0.6108598128595568,0.2548076923076923,0.73333333,0.065789473,14,0.2093862815884476,1.248868950735094,73.08537705579108,82.98358670454644,3.9456052655101743,,,2.295825958251953,0.8417056609782816,64,34,5,5,0,0,0
,-0.04999999999999999,5.305676413983639,,4.590473823134923,4.47447630478165,,0.12844037,0.05810398,0.07033639,76.1,16,15,,,,0.408560311,1.296943123418223,0.3070866141732283,0.66239316,0.119565217,0,0.2899022801302932,1.4148470437289706,120.27558133583253,102.3572035233297,4.625387818983802,,,-0.6861119717359543,-0.3102449016613811,42,19,1,11,3,0,0
,0.55,4.000000484406061,,3.4759664861823794,4.500178491513911,,0.1557971,0.08333333,0.07246377,63.0,27,7,,,,0.367647058,0.4285714804720779,0.3268292682926829,0.6938326,0.042253521,0,0.2788844621513944,1.4761906549593795,97.2914816388802,82.23020428295243,4.449343985146983,,,0.3924359381198883,0.073543748913214,43,23,2,3,1,0,0
,1.53,4.614545198500466,,4.667885533482581,5.1730592367359645,,0.1209068,0.09319899,0.02770781,91.2,16,16,,,,0.42,0.8836363146064723,0.2626262626262626,0.67291312,0.080357142,0,0.2457627118644068,1.3527271976691675,96.59810262854867,102.28279769328084,5.178009178681945,,,0.5892499685287476,0.0124921745446801,48,37,6,9,10,0,0
,0.3,4.1752582656069634,,2.9696663099060467,3.4037812264339955,,0.20289855,0.06884058,0.13405797,64.2,59,0,,,,0.536458333,0.4175258265606963,0.3092783505154639,0.62347188,0.065217391,0,0.2490118577075099,1.268041399184337,92.1539755688656,66.22682179269063,3.1085004911054774,,,-0.686411902308464,-2.4117930289110365,56,19,4,3,0,0,0
,1.7,2.958905578488023,,3.730152471724711,4.3594513803770045,,0.23961661,0.13099042,0.1086262,73.0,69,0,,,,0.395939086,0.7397263946220057,0.2774869109947644,0.79694323,0.070588235,21,0.2169117647058823,1.369863693744455,70.04876189331019,86.7646191136137,3.8850484326990866,,,-0.3446680307388305,-0.866484221445476,75,41,0,6,0,0,0
,0.38,4.1666693157636745,,3.2722628817147186,3.6593959985015903,,0.21052632,0.07894737,0.13157895,54.0,67,0,,,,0.443037974,0.6666670905221879,0.3121019108280254,0.70783133,0.08,3,0.2535885167464115,1.3148156507520927,96.46198608901312,75.32857758029724,3.4244534356133585,,,0.597801923751831,-0.1004654241668681,48,18,1,4,0,0,0
,2.61,4.205309209244852,,5.086388987886956,5.1155806757021285,,0.15789474,0.12679426,0.03110048,188.1,34,28,,,,0.457242582,1.0035396976607034,0.2585278276481149,0.74159021,0.109947643,0,0.2323943661971831,1.438937873365347,93.7559089549395,115.09131287754953,5.06012084106708,,,2.0044520497322083,2.078299021737424,132,106,20,21,14,1,0
,2.0,1.9596776605024844,,3.2250703988288647,3.4074022077265944,,0.22285714,0.10857143,0.11428571,41.1,37,0,,,,0.617391304,0.4354839245561076,0.2807017543859649,0.859375,0.086956521,21,0.2193548387096774,1.2822582223040946,45.628151555932085,73.09922298087822,3.2107701249619627,,,1.723244071006775,0.2231164096010685,39,19,1,2,0,0,0
,0.95,2.3571432853232404,,2.9839029316458827,3.649375183752902,,0.23563218,0.10344828,0.13218391,42.0,40,0,,,,0.47368421,0.4285715064224073,0.2566371681415929,0.75757576,0.054054054,22,0.1987179487179487,1.166666878594331,56.194968502383766,69.51491189099713,3.4367249576185603,,,1.5894379615783691,0.4693250463751499,41,18,0,2,0,0,0
,0.97,3.176472281090606,,3.538875199478122,4.737080779653915,,0.2010582,0.10582011,0.0952381,45.1,35,0,,,,0.3,0.5955885527044885,0.234375,0.69672131,0.046875,0,0.1952662721893491,1.1691182701236258,66.18122586804145,77.30557008553768,4.17690390982713,,,0.8131660223007202,-0.3568783793557931,38,20,0,3,0,0,0
,1.2,2.511628798242187,,2.7989637658555777,4.022560886423197,,0.16091954,0.05172414,0.1091954,43.0,33,0,,,,0.369230769,0.2093023998535155,0.291044776119403,0.78629032,0.022222222,0,0.2453987730061349,1.1395352880913625,56.65048679732627,64.30214817754583,3.823914970271911,,,0.8600079417228699,0.1885804802325812,28,9,2,1,0,0,0
,1.9300000000000002,2.221519014159565,,3.3353194599368603,4.087496510418226,,0.23041475,0.13364055,0.09677419,52.2,53,0,,,,0.489051094,0.3417721560245484,0.2666666666666666,0.81288344,0.044444444,2,0.2032085561497326,1.2721519140913748,49.716735536253935,74.73026531079849,3.916882829404778,,,1.802102029323578,0.5574995164807202,50,29,1,2,0,0,0
,-0.2,4.725000788569582,,4.056522158980398,4.159946795286355,,0.13467049,0.05730659,0.0773639,80.0,45,7,,,,0.479704797,0.9000001502037299,0.3037037037037037,0.63229572,0.103896103,0,0.2769230769230769,1.3750002294779209,107.01719650072566,91.65163791957151,4.051851631158287,,,-0.7115799784660339,-1.2902610855507963,47,20,4,8,2,0,0
,-0.36,5.178082597660634,,4.154809747195918,4.208229737995376,,0.12893082,0.05345912,0.0754717,73.0,21,12,,,,0.44308943,0.986301447173454,0.3293172690763052,0.68825911,0.108108108,0,0.3020134228187919,1.4657535395494388,128.3121033147716,96.37514580861324,4.373154676246489,,,-1.415243923664093,-0.9530795769769772,41,17,3,8,2,0,0
,0.95,4.254547225070145,,3.4497039801227887,3.67296744605634,,0.20361991,0.07239819,0.13122172,55.0,65,0,,,,0.427672955,0.8181821586673357,0.2838709677419355,0.67241379,0.094339622,1,0.2390243902439024,1.181818673630596,92.1183008320392,78.89202552215474,3.4590637889047193,,,0.7600420117378235,-0.6382406556630196,45,16,0,5,0,0,0
,1.8,4.114726242416917,,4.988713871012225,4.455274188522211,,0.18863362,0.09915357,0.08948005,194.2,32,32,,,,0.39367311,1.525685011233239,0.2545454545454545,0.77746741,0.147982062,0,0.2341001353179972,1.3099315753012657,102.92222251845656,119.39068644165933,4.4193545733896356,,,0.2029663324356079,1.1510660956422023,156,82,6,33,18,0,0
,1.16,3.6000008583070895,,4.151522254943911,4.863705255164687,,0.14084507,0.07511737,0.0657277,50.0,13,8,,,,0.341463414,0.9000002145767724,0.2670807453416149,0.77586207,0.072463768,0,0.2448979591836734,1.280000305175854,81.19902162159542,94.69524732433936,4.788792039542837,,,0.2775959968566894,-0.2012060033824266,30,16,1,5,4,0,0
,1.79,4.342105190509575,,5.031521954452783,5.330163888499119,,0.12601626,0.08333333,0.04268293,114.0,23,20,,,,0.324396782,1.2631578736027855,0.2595628415300546,0.73206442,0.096385542,0,0.25,1.3333333110251626,98.3449411318,113.98211439120185,5.177629023338865,,,0.2950319647789001,0.1329786231671597,62,41,7,16,10,0,0
,-0.69,5.200000440809499,,5.259299954543895,5.2541209073067785,,0.11547912,0.07739558,0.03808354,180.0,32,32,,,,0.356807511,1.4000001186794806,0.293354943273906,0.66584967,0.112449799,0,0.2828146143437077,1.511111239209598,116.7547673104358,118.65079912158964,5.145337092866697,,,-2.1528120040893555,-0.172262524696892,94,63,12,28,12,1,0
,0.84,3.7302636259811335,,3.2486272783160577,4.4645973293440555,,0.20258621,0.0862069,0.11637931,50.2,48,0,,,,0.29113924,0.5328948037115905,0.34375,0.7651715,0.04347826,0,0.2761904761904762,1.539473877389039,83.45008816961456,73.35680374194698,3.8538879450145336,,,-0.6993899941444397,-0.6265604340259854,47,20,2,3,0,0,0
,0.31,4.716157165959144,,3.8699499285299983,4.054749711158941,,0.11550152,0.03343465,0.08206687,76.1,34,7,,,,0.474452554,0.9432314331918288,0.3062730627306273,0.63180828,0.098765432,1,0.2870662460567823,1.336244530355091,109.84114924015876,89.7893058950615,4.066542824030536,,,-0.7258259505033493,-1.0871741345699648,38,11,1,8,1,0,0
,0.47,3.8061675288050822,,3.903768713266204,3.8413101586155656,,0.20754717,0.07232704,0.13522013,75.2,73,0,,,,0.433179723,1.0704846174764295,0.2592592592592592,0.70528967,0.116883116,25,0.2233676975945017,1.162995633801553,85.84916827275238,89.12802193857786,3.4338451143161213,,,-1.823307991027832,-1.48226127213003,66,23,4,9,0,0,0
,1.04,4.6165807443086795,,4.819086922580016,5.274426946292766,,0.12720848,0.10600707,0.02120141,128.2,29,19,,,,0.352245862,0.9792747033382048,0.2956730769230769,0.71664829,0.084848484,0,0.2729083665338645,1.5310882266478285,102.92506505704844,109.11654330380944,5.279297301431879,,,-0.2886759489774704,0.3540884519521529,72,60,4,14,5,1,1
,3.23,1.4794523640363226,,3.784946802933537,4.272743364088889,,0.1130742,0.06360424,0.04946996,73.0,63,0,,,,0.5,0.6164384850151344,0.25,0.93150685,0.072463768,16,0.2339622641509434,1.0958906400269055,34.2505974302098,86.90911738411457,4.2599973232571955,,,2.808396100997925,0.5518868831905341,32,18,0,5,0,0,0
,0.7,4.164894039569412,,3.797479512433552,3.811211224241319,,0.26811594,0.12318841,0.14492754,62.2,66,0,,,,0.384146341,1.0053192509305475,0.29375,0.74494949,0.111111111,21,0.2240663900414937,1.404255461617273,93.0540290183567,85.420951685757,3.4380142646271152,,,0.6485819816589355,0.3444196415172967,74,34,1,7,0,0,0
,1.26,3.314079784648197,,4.1903668799325455,4.628726256728553,,0.17128463,0.0906801,0.08060453,92.1,52,6,,,,0.340501792,0.8772564135833463,0.302158273381295,0.80065359,0.083333333,0,0.2619718309859155,1.397112066077181,79.80070247962415,98.32969285305668,4.318661917890414,,,-0.5352240204811096,0.0744515616376002,68,36,6,9,0,0,0
,1.0,3.702859402903165,,3.597236618914134,3.5077893102496156,,0.16528926,0.04958678,0.11570248,58.1,75,0,,,,0.524590163,0.7714290422714928,0.292817679558011,0.73134328,0.121951219,1,0.2566371681415929,1.200000732422322,75.10863875530266,77.46816699818069,3.2369054784187568,,,1.4142359495162964,0.4102703786126935,40,12,4,5,0,0,0
,-0.73,6.049180895306406,,4.113489302522689,4.055886182666766,,0.22887324,0.09859155,0.13028169,61.0,25,6,,,,0.422857142,1.0327869821254838,0.3333333333333333,0.625,0.116666666,0,0.2650602409638554,1.5409837511078648,141.41122594069697,93.7451013399145,3.713822349945296,,,-0.6689660102128983,-0.0200135361981572,65,28,7,7,3,0,0
,2.15,3.079848534150787,,3.784373851818565,4.225228846562985,,0.1953125,0.10416667,0.09114583,87.2,77,0,,,,0.5,0.6159697068301574,0.3151750972762646,0.80256822,0.075,7,0.257396449704142,1.4486694956931478,73.85775816563527,88.75385677297234,3.873216414823769,,,1.3079019784927368,0.4156148680562557,75,40,6,6,0,0,0
,1.19,3.677044220611182,,3.790277144549093,4.512320277598895,,0.17027027,0.1027027,0.06756757,85.2,58,0,,,,0.416988416,0.5252920315158832,0.2653846153846154,0.71559633,0.057471264,0,0.2256097560975609,1.307393500661754,80.58540246100745,87.53535876396508,4.262732191198794,,,-0.3492920100688934,-1.6091716177109592,63,38,4,5,0,0,0
,0.61,2.7000019569411156,,3.06152200965883,3.597503493492908,,0.26241135,0.07801418,0.18439716,33.1,58,0,,,,0.290697674,0.8100005870823347,0.2921348314606741,0.78804348,0.076923076,2,0.2248062015503876,1.200000869751607,64.30973177242228,71.6647235476043,3.036317497023813,,,-0.1824219822883606,-0.7789669683138369,37,11,1,3,0,0,0
,0.47,4.082927019208909,,4.260790337784389,4.168491814279026,,0.17449664,0.09060403,0.08389262,68.1,14,11,,,,0.44859813,1.053658585602299,0.3047619047619048,0.74324324,0.119402985,0,0.2666666666666666,1.4487805552031612,97.64607409593484,101.90669714441071,4.335332319241237,,,0.1998900175094604,0.2883611164869668,52,27,1,8,6,0,0
,-1.73,6.536022996374579,,5.097804390208061,5.10007762538942,,0.15412844,0.12844037,0.02568807,115.2,22,20,,,,0.431266846,1.0893371660624298,0.3225806451612903,0.63357973,0.112,0,0.2851063829787234,1.7636887450534575,150.24464767491588,114.16939661362242,5.175547138246229,,,-2.179283957928419,-0.1609421158538322,84,70,5,14,7,0,0
,0.19,4.071428571428571,,2.674379130772182,3.1286238214089757,,0.20125786,0.06918239,0.13207547,42.0,33,0,,,,0.681818181,0.2142857142857142,0.2280701754385964,0.4787234,0.045454545,0,0.1836734693877551,0.9047619047619048,99.02881753274896,62.963465339273434,2.674008701476279,,,0.4260759651660919,-0.4870329347302773,32,11,1,1,0,0,0
,2.14,4.033536598193008,,5.226643946115315,5.111270796733949,,0.12627291,0.10386965,0.02240326,109.1,21,20,,,,0.398351648,1.3170731749201658,0.296398891966759,0.78636959,0.119402985,0,0.2801822323462414,1.5914634196952002,88.370573843402,116.55981318871298,5.264680874646373,,,0.2544780522584915,0.4658221534037523,62,51,1,16,10,1,0
,0.46,3.611465319150239,,4.349993453636555,4.310712816418301,,0.20952381,0.0952381,0.11428571,52.1,9,9,,,,0.364285714,1.2038217730500795,0.2481751824817518,0.65789474,0.114754098,0,0.2180851063829787,1.1656052088262676,81.4576057276894,99.15505802259194,4.161951619257677,,,-0.1911858916282653,-0.6863398897154912,44,20,2,7,6,0,0
,0.37,4.530612715181386,,4.6913861057893005,4.921313463298081,,0.06487342,0.07436709,-0.00949367,147.0,27,27,,,,0.475190839,0.8571429461153973,0.2948960302457467,0.71068548,0.094594594,0,0.2910958904109589,1.476190629420962,108.9295560188293,112.88129120834564,5.40240665123239,,,-0.1688737422227859,-0.0311584378961057,41,47,1,14,14,0,0
,0.27,4.666666886443474,,3.932756598259943,4.481900994810246,,0.16430595,0.101983,0.06232295,81.0,50,6,,,,0.447580645,0.6666666980633534,0.3015873015873015,0.67811935,0.071428571,2,0.2594936708860759,1.4567901920643649,113.5067201784606,93.2094890509221,4.4316171764820655,,,-0.0760740786790847,0.192978366664504,58,36,1,6,3,0,0
,-0.09,5.077981295945663,,4.572806283703425,4.748556888749858,,0.134375,0.06875,0.065625,72.2,14,14,,,,0.406504065,1.114678821061243,0.3112033195020747,0.68089431,0.101123595,0,0.2866894197952218,1.4587154942282934,121.06052303147482,107.22356775075508,4.696644748841058,,,-0.8050040006637573,0.1439373351349537,43,22,5,9,5,0,0
,0.91,3.7741929291439376,,4.106790628696788,4.071651634719302,,0.16494845,0.07989691,0.08505155,93.0,61,0,,,,0.5,0.8709675990332164,0.276978417266187,0.70652174,0.115384615,1,0.245014245014245,1.258064309714646,84.14432115129458,93.19520644734162,3.8217763017541606,,,-0.3636461198329925,-1.0505543170483158,64,31,6,9,0,0,0
,0.67,2.6666666666666665,,3.550040506433558,3.833718729019165,,0.22330097,0.05825243,0.16504854,27.0,5,4,,,,0.371428571,1.0,0.2,0.80808081,0.09375,0,0.1770833333333333,0.8518518518518519,61.29911018091749,79.12930764170193,3.574999978225512,,,0.4639798926073126,-0.0480829620072986,23,6,1,3,2,1,0
,1.75,2.915493584322558,,3.961099652481652,3.625827644045293,,0.15972222,0.04513889,0.11458333,71.0,65,0,,,,0.565610859,1.0140847249817593,0.2638888888888889,0.77994429,0.145454545,5,0.2407407407407407,1.0985917853969058,66.03341751071062,89.46617075729189,3.1939399856558848,,,1.9306100606918335,0.7798986098895291,46,13,5,8,0,0,0
,0.02,4.285715064224073,,3.1743791567225084,3.327880887345103,,0.25555556,0.06111111,0.19444444,42.0,48,0,,,,0.349593495,1.0714287660560182,0.3559322033898305,0.70588235,0.102040816,0,0.2781065088757396,1.3809526318055347,99.81348957512624,73.35590941664783,2.8459577737030735,,,-0.3174959421157837,-0.4326266732932173,46,11,0,5,0,0,0
,0.47,5.213793652111569,,4.479798002390476,5.093324881102111,,0.1255814,0.09767442,0.02790698,48.1,8,8,,,,0.471698113,0.744827664587367,0.3125,0.67679558,0.071428571,0,0.2827225130890052,1.5517243012236814,109.1424078919872,98.21597725642044,5.077551647553262,,,-0.0452760010957717,-0.1452135628131288,27,21,3,4,2,1,0
,0.38,4.1186448666805076,,3.7264373769434376,4.0849296163242395,,0.18315018,0.06959707,0.11355311,59.0,49,0,,,,0.391959798,0.9152544148178904,0.3418367346938775,0.71261682,0.088235294,9,0.2896825396825397,1.5593223363564062,89.17577988406366,85.10786859245515,3.71853085988913,,,-1.2368860244750977,-0.3102952879786405,50,19,2,6,0,0,0
,0.5,4.613924607617898,,4.911269050277887,5.234482833449777,,0.13478261,0.06521739,0.06956522,52.2,9,9,,,,0.28488372,1.3670887726275254,0.2790697674418604,0.67398119,0.096385542,0,0.2654028436018957,1.3481014285632542,96.58511155376534,107.5452255339303,5.0006602116576655,,,-0.0333999842405319,-0.4280319446908922,31,15,4,8,5,0,0
,-1.56,6.127181593158586,,5.029028075061977,5.10104464870985,,0.12439418,0.07592892,0.04846527,133.2,32,22,,,,0.420833333,1.2793016513188256,0.3182795698924731,0.625,0.107954545,1,0.2976827094474153,1.6009973882001676,136.60338657991647,113.80917449872668,4.861775094260137,,,-3.5309318006038666,-1.241087484319385,77,47,11,19,6,1,1
,-0.14,5.26056338028169,,5.080817762562926,4.719935111502107,,0.1136,0.064,0.0496,142.0,26,26,,,,0.418699186,1.3943661971830985,0.2981366459627329,0.67861021,0.136645962,0,0.2881944444444444,1.4507042253521127,122.52058339182176,118.28701323198553,4.847602382130144,,,-1.0991660356521606,0.2079941199864068,71,40,9,22,12,1,0
,-0.34,4.925677326145823,,3.55854919153558,3.6867412617651336,,0.19724771,0.07798165,0.11926606,49.1,36,4,,,,0.54248366,0.7297299742438256,0.3377483443708609,0.63400576,0.1,0,0.2777777777777778,1.4594599484876511,112.780393637628,81.33053027930978,3.4090653949294323,,,-0.2687259912490845,-0.3977248602685017,43,17,3,4,0,0,0
,0.5,3.9600002265930305,,3.971522041702274,3.9813565624857663,,0.15815085,0.09489051,0.06326034,100.0,51,5,,,,0.538461538,0.7200000411987328,0.2751677852348993,0.69023569,0.111111111,2,0.2425876010781671,1.2900000738143964,95.2103156095902,95.35563545492865,4.017869236167368,,,1.7540179044008255,1.0731999544594006,65,39,1,8,3,0,0
,-1.3,5.730853800541075,,5.04027486645521,4.606540254816184,,0.14735336,0.11874106,0.0286123,152.1,29,28,,,,0.485714285,1.1816193403177475,0.3292682926829268,0.64285714,0.150375939,0,0.2959349593495935,1.7396062510233503,133.96971848704604,115.15143057751304,4.953408022986504,,,-3.546907924115658,-1.2023834527548432,103,83,1,20,11,1,1
,1.91,3.0389613400705846,,4.044509101271901,3.563338008288788,,0.19254658,0.0931677,0.09937888,77.0,72,0,,,,0.643835616,0.8181818992497728,0.2777777777777778,0.80679406,0.189189189,2,0.2350877192982456,1.259740384559174,67.44159411162869,90.16383013275616,3.131375416335809,,,1.4666460752487185,-0.0328941641737254,62,30,7,7,0,0,0
,0.61,4.078125243075206,,3.937772041931752,4.104935341163962,,0.2,0.1122807,0.0877193,64.0,68,0,,,,0.565217391,0.5625000335276147,0.3260869565217391,0.69105691,0.093023255,27,0.2612244897959184,1.5000000894069725,85.36901120627607,86.496315455857,3.6995155337655694,,,-1.3557541370391846,-0.7880097846876609,57,32,8,4,0,0,0
,-0.43,5.872500056004525,,5.07902200744152,5.0199893122556665,,0.13582343,0.09168081,0.04414262,133.1,49,17,,,,0.406896551,1.2825000122308732,0.2757009345794392,0.63225058,0.115853658,0,0.2599620493358633,1.4325000136613848,130.69727555084074,113.96105316055534,4.886244936062461,,,-2.7345459423959255,-1.3443296701199512,80,54,8,19,7,0,0
,0.2,4.263158429692724,,3.465732568717076,4.103709096383058,,0.17924528,0.10377358,0.0754717,25.1,4,4,,,,0.472972972,0.3552632024743936,0.2972972972972973,0.625,0.05,0,0.2446808510638297,1.3421054315699317,89.24238420008153,76.28989844603298,4.369883526735799,,,0.0455539971590042,-0.1677496394690211,19,11,1,1,3,2,1
,0.31,4.467625286236045,,4.304903108146569,3.8199578044978577,,0.18974359,0.06153846,0.12820513,46.1,10,9,,,,0.425531914,1.359712043637057,0.3138686131386861,0.73800738,0.14893617,0,0.2762430939226519,1.3381293127856753,102.69804550051362,96.21877006092772,3.8493291172793223,,,-0.4429479986429214,-0.0702194664868188,37,12,2,7,2,0,0
,1.83,3.0348834516939163,,3.9268707456944703,3.4353832663185075,,0.28443114,0.10479042,0.17964072,86.0,59,0,,,,0.435,1.2558138420802412,0.2,0.81196581,0.153846153,2,0.1683501683501683,0.9883720053409304,68.14174638063197,88.94464516362339,3.002040050316918,,,0.928918182849884,-0.9061248331748885,95,35,2,12,0,0,0
,1.47,3.3370795814007224,,4.228151534780955,4.197648883432678,,0.1902834,0.05668016,0.13360324,59.1,68,0,,,,0.288888888,1.3651689196639318,0.2914285714285714,0.83596215,0.11392405,1,0.2597402597402597,1.2471913587053205,75.84359979480799,93.11495057517322,3.706390619632371,,,0.5505799055099487,0.0799739733572296,47,14,2,9,0,0,0
,1.2,3.3113210749779247,,4.220201348163525,4.894391470424157,,0.2,0.10344828,0.09655173,35.1,6,5,,,,0.28,1.0188680230701306,0.2604166666666667,0.81218274,0.076923076,0,0.2248062015503876,1.2452831393079375,73.82475384775603,95.73017719374327,4.5788557460727795,,,0.3694458901882171,-0.1200438645719118,29,15,1,4,2,1,1
,-0.49,6.506026040004558,,3.1038111661373127,3.635279993794288,,0.19685039,0.08661417,0.11023622,27.2,15,2,,,,0.545454545,0.3253013020002279,0.375,0.59210526,0.052631578,0,0.2982456140350877,1.6265065100011395,149.55510264980916,69.02704595322601,3.4694518625024044,,,-0.7022320330142975,-0.7566160443959683,25,11,2,1,0,0,0
,0.13,3.50847661786416,,3.6586409969052514,4.010882617343,,0.17408907,0.10931174,0.06477733,59.0,80,0,,,,0.575581395,0.4576273849388035,0.2485549132947976,0.63037249,0.073170731,0,0.2100456621004566,1.2372888555752837,81.71175383195029,84.74317782180933,3.8883217939636223,,,0.0799620673060417,-0.4088436019696573,43,27,1,3,0,0,0
,1.85,2.688797361457125,,3.840650823538711,3.760609347057406,,0.13855422,0.06626506,0.07228916,80.1,62,0,,,,0.55511811,0.7842325637583281,0.2996108949416342,0.83160083,0.120689655,0,0.2709677419354839,1.3195024088632186,60.37113147493693,87.02239498718471,3.6699663979716313,,,0.4488840699195862,-0.1664652177826855,46,22,0,7,0,0,0
,-0.20000000000000007,5.286714203404842,,3.472081504865443,4.456106326162017,,0.11210762,0.06278027,0.04932735,47.2,52,0,,,,0.443820224,0.3776224431003459,0.3646408839779005,0.61097257,0.04,0,0.3269230769230769,1.7202800185682423,118.14929483278024,79.93848087864043,4.345232109520064,,,-0.8815880119800568,-1.5088148999499322,25,14,1,2,0,0,0
,0.38,3.99130567179329,,3.8141309431686254,4.657369657984251,,0.11801242,0.07453416,0.04347826,38.1,12,6,,,,0.5,0.4695653731521517,0.2777777777777778,0.70539419,0.05,0,0.2517006802721088,1.2782612935808575,91.38662461780962,87.26320621128065,4.698468950647373,,,-0.2836119942367077,-0.3221725767787864,19,12,2,2,1,0,0
,0.72,3.6562504903414017,,4.281522155553126,4.999315963161488,,0.20289855,0.11594203,0.08695652,64.0,65,0,,,,0.273743016,0.843750113155708,0.2386363636363636,0.74742268,0.070588235,0,0.2016806722689075,1.250000167638086,82.85337875990763,94.62367168396617,4.279276925456133,,,1.5320820212364197,0.3312329457540295,56,32,6,6,0,0,0
,1.5,3.166667561472451,,3.9944852229826857,4.599910107401079,,0.14545455,0.06818182,0.07727273,54.0,40,0,,,,0.371257485,0.8333335688085397,0.2289156626506024,0.73584906,0.074626865,0,0.2118226600985221,1.074074377575451,67.65554290048074,87.96912840280906,4.259739931322251,,,0.0638098493218422,-0.8766968308008873,32,15,2,5,0,0,0
,0.39,4.71844966010192,,3.206279382733629,3.3480086933872713,,0.23972603,0.05479452,0.18493151,34.1,33,0,,,,0.343137254,1.048544368911538,0.3434343434343434,0.69306931,0.102564102,1,0.2753623188405797,1.3398066936091872,102.82895532709908,70.60820396301014,2.9538594590881986,,,-0.0342320501804351,-0.1333263346603106,35,8,0,4,0,0,0
,1.32,2.6129032258064515,,4.096038116947297,4.394113827040119,,0.18548387,0.06451613,0.12096774,31.0,5,5,,,,0.3,1.1612903225806452,0.2386363636363636,0.88028169,0.095238095,0,0.217391304347826,1.064516129032258,59.18000662136633,92.55667418084197,4.242611073619685,,,0.5317059755325317,0.1692240419122987,23,8,1,4,3,0,0
