fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO
,0.44,3.779998846435899,,2.765730751800529,,,0.1459854,0.05839416,0.08759124,33.1,22,0,,,,,0.2699999176025642,0.324074074074074,0.70422535,,0,0.2790697674418604,1.3199995971680918,100.27318044621114,70.34676993829456,,,,-0.3466959595680237,-0.5759641828765629,20,8,0,1,0,0,0
,-1.33,5.742081348849312,,4.199622103852641,,,0.12990937,0.11782477,0.01208459,73.2,31,7,,,,,0.6108597179626928,0.279835390946502,0.5754717,,2,0.2508591065292096,1.5203619647071465,138.54352126948805,100.65444864438234,,,,-0.7899719476699829,-1.1794385647396226,43,39,1,5,2,0,0
,0.57,3.4105270005330537,,3.266257122547029,,,0.17857143,0.13571429,0.04285714,31.2,6,5,,,,,0.0,0.2765957446808511,0.74468085,,0,0.2184873949579832,1.4210529168887724,92.16801594745048,87.27685715832621,,,,0.1211780048906803,0.0765277491104219,25,19,2,0,2,0,0
,-0.38,4.376372984276009,,4.11671955031255,,,0.14857143,0.0952381,0.05333333,121.1,34,16,,,,,0.8901097595137645,0.2890625,0.69974555,,1,0.2594936708860759,1.4258239666285302,123.3162388226121,110.8788765185186,,,,-1.1322539150714874,-0.472411984473621,78,50,1,12,7,0,0
,1.29,2.454546135516395,,3.292094481759854,,,0.1779661,0.09745763,0.08050847,55.0,38,0,,,,,0.490909227103279,0.3095238095238095,0.79945799,,0,0.2582159624413145,1.4181822116316949,59.70722787129164,85.01377693864926,,,,-0.1046361178159713,-0.5404095259122839,42,23,0,3,0,0,0
,0.85,3.4342112158145333,,3.4083624142359064,,,0.16666667,0.05974843,0.10691824,76.0,60,0,,,,,0.828947534851784,0.2845188284518828,0.76009501,,6,0.2508361204013378,1.236842353588376,96.46639906337596,92.67332668041112,,,,-0.5172041058540344,-0.5427894944097108,53,19,0,7,0,0,0
,1.19,0.4029850287383317,,2.1840890097708305,,,0.24705882,0.10588235,0.14117647,22.1,13,0,,,,,0.0,0.1636363636363636,0.94444444,,0,0.1184210526315789,0.8059700574766635,9.802675366921362,56.86236265435104,,,,1.026766061782837,0.418912609931543,21,9,0,0,0,0,0
,-0.13,4.2741315259384995,,3.921367852752988,,,0.17402597,0.11168831,0.06233766,86.1,35,8,,,,,0.7297297727212072,0.2819548872180451,0.66552901,,2,0.2411764705882353,1.4478765331769985,117.96911656769154,105.68653489038644,,,,-0.3293499834835529,0.0807439605899963,67,43,2,7,5,1,1
,0.72,3.744525443180796,,3.4688693933935606,,,0.17821782,0.07425743,0.1039604,45.2,47,0,,,,,0.7883211459327991,0.3287671232876712,0.76923077,,0,0.2795698924731182,1.4671532438193762,91.61034470595963,86.52865602900206,,,,-1.561496019363403,-2.15846218755706,36,15,1,4,0,0,0
,0.37,3.0337085153190775,,3.024270086296888,,,0.18421053,0.05263158,0.13157895,29.2,24,0,,,,,0.6067417030638155,0.2261904761904762,0.67460317,,3,0.1962616822429906,0.9101125545957232,84.18581620476203,81.48546170023576,,,,1.4480420351028442,0.1739332073095369,21,6,1,2,0,0,0
,1.02,3.101351551194549,,3.889514574732899,,,0.0990099,0.05940594,0.03960396,49.1,10,8,,,,,0.7297297767516585,0.2666666666666666,0.7400722,,0,0.2539682539682539,1.2162162945860977,85.5995423725117,104.81397246903155,,,,-0.0471240058541297,-0.3466848057694162,20,12,1,4,5,0,0
,-0.75,5.6016588089555155,,4.623365281827346,,,0.07183908,0.06896552,0.00287356,80.1,17,14,,,,,1.0082985856119928,0.3114186851211072,0.64631957,,0,0.3065015479876161,1.5311200744478408,139.42514764977994,113.96957970850995,,,,-0.4979619234800339,-0.0489648290464531,25,24,1,9,6,0,0
,-0.44,4.695653731521517,,3.8557310560476328,,,0.14143921,0.07692308,0.06451613,92.0,51,0,,,,,0.7826089552535862,0.3026315789473684,0.6514658,,0,0.2710027100271002,1.4239135158086085,109.01033946895868,94.9689159774836,,,,-0.1483060121536255,0.3629523644189535,57,31,3,8,0,0,0
,0.88,3.681818820228372,,3.90118545106623,,,0.09308511,0.06648936,0.02659575,88.0,64,0,,,,,0.613636470038062,0.2768729641693811,0.69620253,,6,0.2614942528735632,1.3181820467484295,89.6217377525388,94.81470237227538,,,,0.3332340717315674,-0.2716765501716724,35,25,3,6,0,0,0
,0.8,3.620690607713004,,3.717799916647337,,,0.13746631,0.08355795,0.05390836,87.0,68,0,,,,,0.6206898184650864,0.2882562277580071,0.7437276,,3,0.257396449704142,1.3563221959051888,96.0471622866842,95.12940530274454,,,,0.3829859793186188,0.3646496360399222,51,31,2,6,0,0,0
,-0.4,4.714286142466059,,3.871603832475551,,,0.19298246,0.1122807,0.08070176,63.0,32,6,,,,,0.8571429349938288,0.3125,0.71428571,,3,0.2608695652173913,1.5555556968406523,131.89309790544036,108.3501328863586,,,,-0.1029399335384368,-0.1164003573412435,55,32,0,6,3,0,0
,-0.38,6.75000084701348,,3.4873097509558613,,,0.19327731,0.09243697,0.10084034,25.1,6,5,,,,,0.7105264049487873,0.4024390243902439,0.61085973,,0,0.3271028037383177,1.8157897015357896,174.21080086931377,89.01365699576887,,,,-0.6483760084956884,0.1815064788298598,23,11,1,2,1,0,0
,-0.4,5.175717682874672,,4.743909212346403,,,0.13771186,0.10805085,0.02966102,104.1,21,19,,,,,1.0351435365749344,0.3165680473372781,0.7160804,,0,0.2867469879518072,1.6293926038679525,128.8234836749959,116.90681108529752,,,,-0.5490699335932732,0.7982625449454378,65,51,6,12,8,0,0
,-0.34,5.978569310831314,,3.2843020010968185,,,0.17592593,0.08333333,0.09259259,46.2,33,0,,,,,0.5785712236288368,0.3653846153846153,0.64171123,,1,0.3045685279187817,1.6714279793721951,145.4296560251931,84.8157911371408,,,,-0.3948399126529693,0.2259867288024417,38,18,1,3,0,0,0
,0.21,3.7500002980232474,,3.272397424115078,,,0.185,0.065,0.12,48.0,37,0,,,,,0.7500000596046495,0.2620689655172414,0.69444444,,6,0.2258064516129032,1.1458334243959922,103.26697640046211,88.50358392677104,,,,0.155533954501152,0.3087400567994162,37,13,1,4,0,0,0
,0.2,3.857142857142857,,3.74858786719186,,,0.26271186,0.12711864,0.13559322,28.0,5,5,,,,,0.9642857142857144,0.2352941176470588,0.68181818,,0,0.1862745098039215,1.2142857142857142,102.3196031093442,95.93082454846332,,,,-0.2071839869022369,-0.5233802220830318,31,15,1,3,2,0,0
,0.41000000000000003,3.363934384156094,,3.603271698591626,,,0.14014252,0.06175772,0.0783848,101.2,72,0,,,,,0.7081967124539146,0.2716049382716049,0.69686411,,6,0.2455242966751918,1.1999999849913552,92.73015308825146,97.28523824576747,,,,-0.373892068862915,-0.5741107708623066,59,26,4,8,0,0,0
,0.35,4.35197341116018,,4.4544148345568235,,,0.11512415,0.12641084,-0.01128668,101.1,27,14,,,,,0.532894703407369,0.2623456790123457,0.69847856,,1,0.2388451443569554,1.45065780372006,115.44612389652958,114.30370438583944,,,,-0.6815898418426514,-0.7544261662498629,51,56,6,6,8,0,0
,-0.34,5.465060667961908,,4.735248943475056,,,0.10114192,0.0766721,0.02446982,138.1,28,23,,,,,1.1710844288489803,0.3064182194616977,0.67610063,,0,0.2948490230905861,1.5397591564495852,136.2772886293829,119.01135601818817,,,,-1.9789639934897425,-0.2579064572931486,62,47,3,18,9,1,1
,0.28,3.78343930659012,,3.199679752206546,,,0.17757009,0.06074766,0.11682243,52.1,31,0,,,,,0.6878980557436581,0.310126582278481,0.73289902,,1,0.265,1.26114643553004,106.608716116894,85.79420744634018,,,,-0.1938540190458297,-0.2793337992454412,38,13,1,4,0,0,0
,-0.01,4.2272727272727275,,3.5223973910013835,,,0.17669173,0.07518797,0.10150376,66.0,59,0,,,,,0.8181818181818182,0.2435233160621761,0.6501548,,0,0.2154471544715447,1.106060606060606,115.98858506992477,94.3901210367052,,,,-0.087690070271492,-0.9146588028586092,47,20,0,6,0,0,0
,1.25,3.000000238418598,,3.7723974638515103,,,0.16113744,0.09004739,0.07109005,48.0,57,0,,,,,0.7500000596046495,0.2810457516339869,0.81433225,,4,0.2460732984293193,1.375000109275191,72.51771778534022,92.96760691938168,,,,0.1835880279541015,0.2701656071300282,34,19,1,4,0,0,0
,-0.53,6.265192660433721,,4.712084105203968,,,0.1316726,0.0747331,0.0569395,60.1,16,11,,,,,1.3425412843786544,0.3396226415094339,0.66739606,,0,0.313953488372093,1.690607543291639,152.8255067934963,113.9060326000204,,,,-1.6857359260320663,-0.4461319064473277,37,21,2,9,3,0,0
,-0.62,5.232558294268417,,4.6309245752791135,,,0.10652921,0.08934708,0.01718213,129.0,28,20,,,,,0.9767442149301044,0.3028953229398664,0.68836713,,0,0.2857142857142857,1.5658915191736598,135.28656433405422,120.7231124947198,,,,-1.2766819298267365,0.1289924691405453,62,52,5,14,10,0,0
,-0.76,5.033898652804929,,4.635391864215247,,,0.11869436,0.0504451,0.06824926,78.2,13,12,,,,,1.487288238328729,0.299625468164794,0.68627451,,0,0.290625,1.3983051813347025,134.63733824452112,120.84170146839404,,,,-0.7759899944067001,0.8177922299604629,40,17,0,13,7,2,0
,1.51,2.4084509630284874,,3.9824914087924888,,,0.14184397,0.07092199,0.07092199,71.0,51,0,,,,,0.8873240390104954,0.2452830188679245,0.83102493,,0,0.2277992277992278,1.1126761759020498,60.256883871029295,99.09544406317538,,,,0.9896939992904664,-0.702661330004728,40,20,3,7,0,0,0
,0.97,0.5000000529819121,,3.0779529701044557,,,0.1147541,0.08196721,0.03278689,18.0,10,0,,,,,0.0,0.1041666666666666,0.81818182,,0,0.0909090909090909,0.5555556144243468,12.232572031280348,76.92682249617529,,,,1.131297945976257,0.0662497859186079,7,5,1,0,0,0,0
,0.01,3.708154992119784,,3.3836277891851028,,,0.16459627,0.07142857,0.0931677,77.2,47,0,,,,,0.6952790610224595,0.2916666666666667,0.68432671,,0,0.2541806020066889,1.2746782785411757,103.74424348547558,94.46695660350996,,,,-2.0077600479125977,-3.947501653716174,53,23,0,6,0,0,0
,0.59,4.33734989595412,,4.096694722343812,,,0.18384401,0.1281337,0.05571031,83.0,51,3,,,,,0.759036231791971,0.2521008403361344,0.69391635,,7,0.2154340836012861,1.361445939563377,106.11387881001777,101.94953358014628,,,,-0.0272019580006599,-0.3449445426889447,66,46,2,7,0,0,0
,0.17,4.050000965595475,,3.1932308048010065,,,0.22018349,0.05504587,0.16513762,26.2,9,1,,,,,1.0125002413988688,0.3157894736842105,0.72916667,,0,0.2621359223300971,1.237500295043062,100.80442273762638,79.12223533488893,,,,-0.201447996776551,-1.1972359286993124,24,6,0,3,0,0,0
,-0.01,4.354840317328786,,3.855731093499105,,,0.12781955,0.07894737,0.04887218,62.0,62,0,,,,,0.5806453756438381,0.2772277227722772,0.69651741,,2,0.25,1.3064520951986356,111.50992900160848,97.30323648184174,,,,0.6844840049743652,0.6369109960556159,34,21,5,4,0,0,0
,-0.43000000000000005,5.520447135773698,,4.874318464890353,,,0.11278195,0.10526316,0.0075188,89.2,19,17,,,,,1.0037176610497631,0.2727272727272727,0.66129032,,0,0.2585227272727273,1.483271654662428,139.57986630460792,121.53235514326192,,,,-1.5011019429657608,-0.8574747240310105,45,42,5,10,5,1,0
,0.22,3.8181818181818183,,4.279973148577142,,,0.1031746,0.05555556,0.04761905,33.0,7,4,,,,,1.0909090909090908,0.2254901960784313,0.70422535,,0,0.226890756302521,1.0303030303030305,107.58768108905986,115.34450875799996,,,,-0.0714179947972297,-0.4670962484846139,13,7,0,4,4,0,0
,1.1,3.9036140093040457,,4.861754590227074,,,0.14225941,0.09205021,0.05020921,55.1,9,9,,,,,1.301204669768015,0.2674418604651162,0.81120944,,0,0.2523364485981308,1.3734938180884604,95.0206102230972,117.84203087771394,,,,0.2871640026569366,0.6592072123430261,34,22,3,8,7,0,0
,0.09999999999999998,4.500000455162788,,4.189064192531099,,,0.09278351,0.09621993,-0.00343643,66.0,23,8,,,,,0.5454546006257924,0.2869565217391304,0.66737288,,0,0.2681992337164751,1.4848486350368797,120.5771051760788,111.79390873555433,,,,-1.046736016869545,-0.7623016991731724,27,28,2,4,4,0,0
,0.89,0.5094339805975133,,3.1387496024444466,,,0.11594203,0.10144928,0.01449275,17.2,20,1,,,,,0.0,0.2222222222222222,0.84210526,,0,0.1935483870967742,1.0754717368169726,14.309912402143253,85.2039821852553,,,,-0.2981300055980682,-0.4899495591951913,8,7,0,0,0,0,0
,-0.27,5.062498893589023,,4.376563725289444,,,0.13744076,0.1042654,0.03317536,48.0,14,10,,,,,0.9374997951090784,0.2774193548387096,0.58730159,,0,0.2539682539682539,1.4583330146141218,132.51488609240886,114.63216886926983,,,,-0.8717479966580868,-0.4865602433471393,29,22,0,5,4,0,0
,-0.02,4.868853067973786,,4.495075191665958,,,0.15441176,0.15073529,0.00367647,61.0,12,12,,,,,0.5901640082392469,0.2747252747252747,0.69264069,,0,0.2368421052631578,1.5573772439646791,131.57864668558926,120.7600311575884,,,,-0.8720560073852539,0.148226654076355,42,41,3,4,5,0,0
,0.01,4.408163351101065,,3.7740980891474383,,,0.15277778,0.11111111,0.04166667,16.1,6,2,,,,,0.5510204188876331,0.2884615384615384,0.66371681,,0,0.25,1.4693877837003548,107.30220011158164,91.76808936704168,,,,0.187619999051094,0.2351048560720262,11,8,0,1,0,0,0
,0.78,2.6129043913537817,,3.4363761446355574,,,0.17283951,0.11111111,0.0617284,20.2,19,0,,,,,0.4354840652256302,0.2280701754385964,0.74074074,,2,0.1944444444444444,1.1129037222432774,67.55602864985167,90.70948241893484,,,,1.0945219993591309,0.6950495934327348,14,9,0,1,0,0,0
,0.32,4.029850975711366,,4.333342748762218,,,0.07920792,0.11881188,-0.03960396,22.1,5,5,,,,,0.4029850975711365,0.3125,0.73770492,,0,0.2921348314606741,1.7014926341892431,99.44333873538436,107.9361415752154,,,,0.0831180140376091,0.1896520586926191,8,12,0,1,2,0,0
,-0.05,5.9062503520399545,,4.843230842798956,,,0.13765182,0.12955466,0.00809717,53.1,10,9,,,,,1.0125000603497063,0.3142857142857143,0.6855792,,0,0.2837209302325581,1.7437501039356056,143.76818795188083,117.3979687068725,,,,-1.1219558790326118,-0.6276672103113203,34,32,0,6,3,0,0
,-0.72,5.192308236458352,,3.712873671305619,,,0.14728682,0.07364341,0.07364341,60.2,42,1,,,,,0.7417583194940504,0.2577319587628865,0.52173913,,1,0.2320675105485232,1.2197803476124385,143.3114568152281,99.97521727694068,,,,-1.0242639780044556,-1.6271037965345132,38,19,2,5,0,0,0
,0.53,0.0,,2.646428435889362,,,0.16071429,0.08928571,0.07142857,14.1,9,0,,,,,0.0,0.1904761904761904,0.92307692,,2,0.1568627450980392,0.906976583263205,0.0,68.27358500302552,,,,0.3864520192146301,0.1270166007662684,9,5,0,0,0,0,0
,-0.38,5.711539509028565,,3.8365001349759855,,,0.18823529,0.14117647,0.04705882,17.1,5,3,,,,,0.5192308644571423,0.3571428571428571,0.56962025,,0,0.2876712328767123,1.9038465030095215,133.68630342526956,95.42364568889452,,,,-0.4828859972767532,-0.2631456744987323,16,12,0,1,1,0,0
,0.4,4.180646601745911,,4.0363762924203686,,,0.18721461,0.10045662,0.08675799,51.2,42,0,,,,,0.8709680420303981,0.2448979591836734,0.68333333,,0,0.2124352331606217,1.2193552588425574,101.97761988569036,97.7569067207394,,,,-0.5471739768981934,-0.9042889190141254,41,22,4,5,0,0,0
,-0.45,5.325687840414142,,5.222703097852113,,,0.05678233,0.07255521,-0.01577287,72.2,18,13,,,,,1.2385320559102655,0.2927756653992395,0.62626263,,0,0.2989690721649484,1.5137614016681022,129.63630811031476,126.49490084800124,,,,-0.8187360316514969,0.2445839629884912,18,23,3,10,2,0,0
,0.13,3.0,,2.18906405766805,,,0.08,0.0,0.08,6.0,2,1,,,,,0.0,0.3478260869565217,0.75,,0,0.32,1.3333333333333333,74.80829413017564,55.73871554427219,,,,0.0129779792187036,-0.0239222813337953,2,0,0,0,0,0,0
,0.28,2.7931044586493736,,2.6488340977680966,,,0.16666667,0.0952381,0.07142857,9.2,5,0,,,,,0.0,0.2903225806451613,0.76923077,,0,0.2368421052631578,1.3448280726830315,77.09170002572544,70.82779495771277,,,,-0.0924799889326095,-0.0704174021287885,7,4,0,0,0,0,0
,0.04,3.638298462936477,,4.004667081051499,,,0.16915423,0.09452736,0.07462687,47.0,26,0,,,,,0.9574469639306518,0.2587412587412587,0.62962963,,0,0.2307692307692307,1.2978725511059943,88.5623781700732,97.29542488437978,,,,-0.5476179718971252,-0.7344519711509202,34,19,0,5,0,0,0
,0.11,3.0857156309795406,,3.684302514134779,,,0.15286624,0.10828025,0.04458599,35.0,27,0,,,,,0.5142859384965901,0.3070175438596491,0.76171875,,0,0.2642857142857143,1.5428578154897703,82.53097008679443,95.70449933990427,,,,-0.0431819334626197,0.0660713726878215,24,17,0,2,0,0,0
,-0.03,4.081397340258698,,3.518521745402369,,,0.24390244,0.07317073,0.17073171,28.2,19,0,,,,,1.2558145662334457,0.3375,0.66860465,,0,0.2719298245614035,1.3953495180371616,106.83378209270342,91.82862256443526,,,,0.3133379817008972,0.5541124787516988,30,9,0,4,0,0,0
,-0.88,6.750002723474868,,4.326885164066419,,,0.11656442,0.11656442,0.0,34.2,14,4,,,,,0.519230978728836,0.3553719008264462,0.58544304,,0,0.3169014084507042,1.8461545910358612,165.13977155364796,107.6035562064449,,,,-1.2701059579849243,0.1226033663579488,19,19,2,2,0,0,0
,-0.01,5.303573234957707,,4.302159788414092,,,0.17857143,0.07142857,0.10714286,18.2,4,4,,,,,1.4464290640793749,0.3,0.70175439,,0,0.2692307692307692,1.4464290640793749,137.12263892738733,112.0339274307178,,,,-0.3018720149993896,-0.0772724143021914,15,6,0,3,1,0,0
,0.65,1.1250006705526534,,3.3557310223581185,,,0.0862069,0.10344828,-0.01724138,16.0,8,0,,,,,0.0,0.1489361702127659,0.84615385,,0,0.1346153846153846,0.8125004842880275,27.761280363364705,83.88491553631899,,,,0.377373993396759,0.1864344886545261,5,6,0,0,0,0,0
,-0.78,5.92258246716606,,4.3266989187942615,,,0.08658009,0.07359307,0.01298701,51.2,23,5,,,,,0.8709680098773618,0.3015873015873015,0.59722222,,0,0.2897196261682243,1.5290327284513685,151.65349411134264,109.02459095088216,,,,0.2254839763045311,0.7983520825735458,20,17,0,5,3,0,0
,0.25,0.0,,2.189063775097763,,,0.25,0.08333333,0.16666667,9.0,6,0,,,,,0.0,0.217391304347826,0.77777778,,0,0.15625,0.8888892656492724,0.0,58.89391717207574,,,,-0.0438900217413902,-0.2938070466018172,9,3,1,0,0,0,0
,0.54,3.466927253624094,,4.536665150334278,,,0.10498688,0.10498688,0.0,85.2,29,9,,,,,0.8404672129997802,0.2901023890784983,0.73891626,,0,0.2727272727272727,1.552529712902372,91.96823497031484,116.4447038633842,,,,-0.5187559351325035,0.0177359860459227,40,40,0,8,4,1,0
,0.08,4.500002682210614,,4.3557316184049215,,,0.1369863,0.08219178,0.05479452,16.0,3,3,,,,,1.1250006705526534,0.3272727272727272,0.73275862,,0,0.2985074626865671,1.625000968576055,112.2125080791303,109.58035852989146,,,,0.0860540047287941,0.1341357589909351,10,6,0,2,1,0,0
,0.21,1.9285719540655828,,3.0700164970086705,,,0.20754717,0.0754717,0.13207547,14.0,11,0,,,,,0.642857318021861,0.1621621621621621,0.625,,0,0.1428571428571428,0.7857144998044967,51.15981549461554,78.26741577845962,,,,0.1968119591474533,0.6249825418009648,11,4,0,1,0,0,0
,-0.01,4.090909090909091,,3.5830034516074445,,,0.20408163,0.10204082,0.10204082,11.0,4,1,,,,,0.8181818181818182,0.303030303030303,0.68493151,,0,0.25,1.4545454545454546,101.82262495351428,88.61962307630168,,,,-0.3242479935288429,-0.3640218232434868,10,5,0,1,0,0,0
,-0.65,4.975155751023927,,4.532749516814692,,,0.14285714,0.10495627,0.03790087,161.0,28,28,,,,,1.0621119019039842,0.2762096774193548,0.68675889,,0,0.2544861337683524,1.4161492025386455,139.1915307502652,127.16007696154664,,,,-1.5372859239578247,-0.645496382018411,98,72,1,19,13,1,0
,-0.08,4.240840152607952,,3.7824328317564544,,,0.16727273,0.10909091,0.05818182,63.2,64,0,,,,,0.5654453536810602,0.2760416666666667,0.69905213,,6,0.2355371900826446,1.366492938062562,116.78365470753428,102.5695432273024,,,,-1.138018012046814,-0.6399862166027472,46,30,3,4,0,0,0
,0.39,3.4736858378494575,,4.153976946561282,,,0.11885246,0.1147541,0.00409836,57.0,64,0,,,,,0.4736844324340169,0.2541436464088398,0.69920844,,1,0.2300469483568075,1.3508778258303444,80.64216274094493,102.2135296016949,,,,1.188838005065918,0.623253266870138,29,28,3,3,0,0,0
,0.27,4.05,,4.4557307243347175,,,0.15217391,0.07608696,0.07608696,20.0,7,3,,,,,1.35,0.3676470588235294,0.84415584,,0,0.3294117647058823,1.75,94.79572504339194,110.61194565381132,,,,-0.0842299982905387,0.4109783576055939,14,7,0,3,0,0,0
,-0.34,7.2,,2.055730724334717,,,0.2,0.08,0.12,5.0,5,0,,,,,0.0,0.3888888888888889,0.33333333,,0,0.3043478260869565,1.8,199.80096097351483,54.831994490258865,,,,-0.3027980029582977,-0.4193710682045355,5,2,0,0,0,0,0
,-0.59,5.2682932956385375,,4.9593895055792725,,,0.12345679,0.10699588,0.01646091,109.1,20,19,,,,,1.15243915842093,0.300561797752809,0.68614994,,0,0.2813953488372093,1.5823172571969912,134.8997824371777,124.77086965322172,,,,-0.7361858785152435,0.2826607988338363,60,52,4,14,7,1,0
,0.01,5.513089060289963,,4.78766791640214,,,0.10526316,0.11929825,-0.01403509,63.2,15,10,,,,,0.8481675477369174,0.2803738317757009,0.66954644,,0,0.264,1.5706806439572545,137.47492932934173,120.3139663849825,,,,-0.784476101398468,-0.3459926330768748,30,34,1,6,3,0,0
,0.2,2.076923229285257,,2.855730724334717,,,0.1875,0.125,0.0625,4.1,3,0,,,,,0.0,0.1818181818181818,0.75,,0,0.1428571428571428,0.9230769907934476,53.69836173318282,73.80510755136461,,,,0.036016009747982,0.0270524504052581,3,2,0,0,0,0,0
,-0.6,7.799999132156469,,4.32239722781713,,,0.08695652,0.10144928,-0.01449275,15.0,9,3,,,,,0.5999999332428053,0.3090909090909091,0.42372881,,0,0.2903225806451613,1.6666664812300147,195.14768999468407,107.44021125432496,,,,-0.6272900104522705,-0.4177141686587512,6,7,0,1,1,0,0
,1.4300000000000002,2.9309211997444353,,3.862309722226745,,,0.11235955,0.10786517,0.00449438,101.1,71,0,,,,,0.3552631757265982,0.281524926686217,0.76177285,,10,0.2531645569620253,1.4605263890982372,80.3422196085013,104.243242183509,,,,-0.6112641096115112,0.2100606778431801,50,48,2,4,0,0,0
,-1.25,8.0,,4.93906405766805,,,0.13218391,0.13218391,0.0,36.0,8,8,,,,,1.0,0.3467741935483871,0.54347826,,0,0.3112582781456953,1.9444444444444444,199.11979990909455,121.66204789019204,,,,-1.5348100662231443,-0.4882130718473234,23,23,0,4,2,0,0
,1.46,3.033708710364293,,4.204045706718848,,,0.17741935,0.06451613,0.11290323,59.1,57,0,,,,,1.3651689196639318,0.2528089887640449,0.85616438,,40,0.2337662337662337,1.179775609586114,70.4280245680703,103.42973687737656,,,,1.37870192527771,0.4737383905568798,44,16,1,9,0,0,0
,0.16,3.3750008046628963,,4.018231001496382,,,0.12389381,0.08849558,0.03539823,26.2,22,0,,,,,0.6750001609325793,0.2790697674418604,0.67251462,,0,0.2549019607843137,1.3500003218651586,82.32567398260319,97.32324207796948,,,,-0.3194100260734558,-0.5538944370718856,14,10,1,2,0,0,0
,0.02,4.7647148366786185,,2.1498470448267737,,,0.28571429,0.14285714,0.14285714,5.2,6,0,,,,,0.0,0.5,0.75,,0,0.3333333333333333,2.1176510385238307,116.56942254422096,54.13034206087798,,,,-0.0924859791994094,-0.2412301759171732,8,4,0,0,0,0,0
,-0.36,7.363642109331563,,3.4920948572399135,,,0.08163265,0.10204082,-0.02040816,11.0,11,0,,,,,0.0,0.4,0.57142857,,0,0.3636363636363636,1.9090923987155903,188.5532301924868,88.25312945954035,,,,-0.2523980140686035,-0.112482078490507,4,5,0,0,0,0,0
,-0.23,9.000001716614097,,2.855730724334717,,,0.125,0.08333333,0.04166667,5.0,5,0,,,,,0.0,0.5789473684210527,0.61538462,,0,0.5,2.6000004959107392,230.45381215024295,72.4154242649429,,,,0.0395960062742233,0.3519947249867459,3,2,0,0,0,0,0
,-0.6,6.967745365140541,,3.726698894977285,,,0.14736842,0.11578947,0.03157895,20.2,22,0,,,,,0.4354840853212838,0.3188405797101449,0.49079755,,0,0.2738095238095238,1.6451621001026278,184.8355030480396,95.36104827912716,,,,-0.853454053401947,-1.5857312865974522,14,11,0,1,0,0,0
,0.25,4.895603369492044,,4.784301748680068,,,0.10332103,0.07749077,0.02583026,60.2,17,9,,,,,1.1868129380586776,0.3066037735849056,0.71933962,,0,0.2943548387096774,1.5494502246877178,118.33931844116346,117.55357447870496,,,,-0.4770600348711014,0.0676090388231045,28,21,2,8,2,0,0
,-0.17,4.408165152795624,,3.3455268524231196,,,0.13888889,0.06944444,0.06944444,16.1,11,0,,,,,0.551020644099453,0.3392857142857143,0.59322034,,0,0.2985074626865671,1.530612900276258,124.21206983608823,89.78370305124814,,,,-0.6698340177536011,-2.138229511166984,10,5,0,1,0,0,0
,0.37,3.4468094897845014,,3.972752318246361,,,0.12408759,0.10948905,0.01459854,62.2,52,0,,,,,0.4308511862230627,0.2450980392156862,0.69682152,,1,0.2199170124481327,1.3244684613523778,89.11644888844101,103.32775638044878,,,,-0.271090030670166,-0.3700161795069455,34,30,3,3,0,0,0
,0.55,4.542056398627479,,4.986571997764893,,,0.1704918,0.09180328,0.07868853,71.1,15,12,,,,,1.6401870328377008,0.2511848341232227,0.75520833,,0,0.2391304347826087,1.317757103305503,106.31297024589377,123.6322593029892,,,,-0.3443959951400757,-0.0324576573071029,52,28,1,13,5,0,0
,-0.63,11.6756786850797,,4.63951496788856,,,0.08823529,0.10294118,-0.01470588,12.1,3,3,,,,,0.7297299178174812,0.4074074074074074,0.48951049,,0,0.3770491803278688,2.432433059391604,285.6471307903817,115.28248488496828,,,,-0.8016319870948792,-0.1846652267885149,6,7,0,1,0,0,0
,0.01,4.499998390675167,,2.855730724334717,,,0.07692308,0.05128205,0.02564103,8.0,4,0,,,,,0.0,0.4117647058823529,0.6875,,0,0.3783783783783784,1.9999992847445185,109.4631815816172,73.92695722116528,,,,-0.0361439995467662,-0.0823703642065212,3,2,0,0,0,0,0
,-0.13,3.7674416933529127,,3.6231725507584582,,,0.12698413,0.14285714,-0.01587302,14.1,12,0,,,,,0.0,0.2826086956521739,0.63636364,,0,0.2407407407407407,1.534883652847483,100.76450810185268,94.08884015355368,,,,0.0976740047335624,0.1988949721788338,8,9,0,0,0,0,0
,-0.42,5.180232673029183,,5.2452656610518815,,,0.13833992,0.11857708,0.01976285,57.1,11,11,,,,,1.4127907290079589,0.2737430167597765,0.67639257,,0,0.2600896860986547,1.5348837549716097,124.98737511974416,125.39807796306091,,,,-0.3708079755306244,-0.3121338491461384,35,30,0,9,4,1,0
,-0.02,4.9591843904700665,,4.41258226137823,,,0.10291262,0.08932039,0.01359223,114.1,51,9,,,,,0.865889338018583,0.3193069306930693,0.68764569,,2,0.2991452991452991,1.6268223926409742,120.63295457074577,113.48233280950222,,,,-1.6797400116920471,-0.5895118441560481,53,46,1,11,3,1,1
